1	в то же	5	9
2	для того чтобы	2	7
3	в зависимости от	1	7
4	то же время	4	7
5	и то же	5	5
6	одно и то	5	5
7	с точки зрения	6	5
8	ту или иную	3	4
9	то же самое	1	4
10	в свою очередь	5	4
11	то что мы	3	4
12	то или иное	1	4
13	в этом случае	1	3
14	не только в	5	3
15	но и в	1	3
16	но все же	2	3
17	внутренней и внешней	1	3
18	в конце концов	2	3
19	тех или иных	2	3
20	в той же	1	3
21	одном и том	1	2
22	мы видим что	2	2
23	как бы мы	1	2
24	и том же	1	2
25	вместе с тем	3	2
26	и в то	3	2
27	тот или иной	1	2
28	и как бы	1	2
29	мы видели что	3	2
30	что у нас	1	2
31	смысле этого слова	1	2
32	мы не знаем	1	2
33	в самом деле	7	2
34	о том что	4	2
35	но в то	1	2
36	есть не что	8	2
37	мы будем говорить	1	2
38	в этом отношении	2	2
39	не было бы	1	2
40	можно сказать что	3	2
41	только потому что	1	2
42	что иное как	12	2
43	в связи с	2	2
44	же самое время	1	2
45	все то что	2	2
46	равно как и	4	2
47	не что иное	12	2
48	к тому что	2	2
49	или хотя бы	1	2
50	что было в	1	2
51	что же такое	4	2
52	не может быть	24	2
53	и кроме того	2	2
54	и не только	6	2
55	когда мы говорили	1	1
56	присмотримся ближе к	1	1
57	не иначе как	1	1
58	одному и тому	1	1
59	с какой точки	1	1
60	нужно помнить что	1	1
61	по крайней мере	10	1
62	не может обойтись	1	1
63	и все же	1	1
64	без всякого сомнения	1	1
65	тот же самый	1	1
66	если не будет	2	1
67	по сравнению с	7	1
68	не мешает нам	1	1
69	но то что	3	1
70	бы в этом	1	1
71	вещи и как	1	1
72	мы все же	1	1
73	только одна из	1	1
74	они находятся в	1	1
75	и когда происходит	1	1
76	если мы возьмем	3	1
77	как раз и	2	1
78	в реальной жизни	1	1
79	определенной форме и	1	1
80	что эта очевидность	1	1
81	в одном и	2	1
82	и в этом	2	1
83	не только не	4	1
84	почему же мы	1	1
85	но даже и	2	1
86	прежде всего на	1	1
87	к одному и	1	1
88	таким же точно	1	1
89	как только он	1	1
90	и это чрезвычайно	1	1
91	даже и в	1	1
92	хотя бы и	2	1
93	независимо от того	1	1
94	представим себе что	1	1
95	точки зрения и	1	1
96	дело не с	2	1
97	мы как бы	1	1
98	в качестве одного	1	1
99	само по себе	4	1
100	являются не просто	1	1
101	с которой мы	1	1
102	в том что	9	1
103	ничем не различаются	1	1
104	что несмотря на	1	1
105	хотя бы только	1	1
106	не нуждается в	1	1
107	же точно образом	1	1
108	на одно и	1	1
109	то что именно	1	1
110	до сих пор	1	1
111	из всего предыдущего	1	1
112	одного и того	1	1
113	таким образом нам	1	1
114	не поймут и	1	1
115	было бы неуместно	1	1
116	ничего не значит	2	1
117	и здесь мы	1	1
118	можно было бы	3	1
119	тех или других	4	1
120	ни от чего	3	1
121	только тогда когда	2	1
122	тем же самым	1	1
123	ни в какой	1	1
124	на вопрос о	1	1
125	более или менее	4	1
126	реально существует и	1	1
127	может обойтись без	1	1
128	из них в	1	1
129	ничто не мешает	2	1
130	на эту тему	1	1
131	а затем и	2	1
132	и не может	1	1
133	только в том	1	1
134	что у них	1	1
135	и вот это	1	1
136	как мы видим	1	1
137	но нет никакого	1	1
138	и есть не	3	1
139	и тому же	1	1
140	мы не можем	3	1
141	вопрос о том	2	1
142	та или иная	1	1
143	один шаг чтобы	1	1
144	с кем и	1	1
145	ее не только	1	1
146	является не просто	1	1
147	не будет уже	1	1
148	на гораздо более	1	1
149	тем не менее	11	1
150	все еще не	1	1
151	и во всех	1	1
152	имя может стать	1	1
153	у нас есть	1	1
154	в себе и	1	1
155	именно потому что	1	1
156	и в особенности	1	1
157	если мы попробуем	1	1
158	и не было	1	1
159	вместе с развитием	1	1
160	с другой стороны	3	1
161	на то или	1	1
162	так и останется	1	1
163	это отнюдь не	1	1
164	в собственном смысле	3	1
165	не может не	3	1
166	что это значит?	4	1
167	хотя бы в	2	1
168	содержит в себе	11	1
169	то что же	2	1
170	совсем другое дело	1	1
171	уже в самой	1	1
172	но почему же	1	1
173	и того же	1	1
174	не есть какое-то	1	1
