N	2gram	Propp_Isto	KulturaY
1	и т	29	143
2	т е	34	102
3	т п	1	93
4	и в	41	84
5	в том	14	74
6	потому что	13	68
7	не только	30	60
8	точки зрения	4	59
9	в этом	19	57
10	было бы	4	53
11	и не	12	52
12	может быть	19	47
13	что в	21	44
14	том что	18	44
15	того чтобы	1	44
16	т д	25	42
17	в самом	2	41
18	для того	2	41
19	у нас	4	38
20	хотя бы	1	37
21	самом деле	1	37
22	так как	21	36
23	с точки	1	36
24	в области	3	34
25	таким образом	15	33
26	а не	9	33
27	если бы	3	32
28	можно было	3	32
29	не в	12	30
30	и пр	2	30
31	в его	4	30
32	прежде всего	6	30
33	все же	14	29
34	не менее	5	28
35	того что	7	28
36	все эти	8	28
37	уже не	8	26
38	в силу	2	26
39	то что	12	25
40	вовсе не	6	25
41	не может	19	25
42	вопрос о	6	24
43	с другой	20	24
44	еще не	13	24
45	то же	12	23
46	только в	10	23
47	так и	8	23
48	тем не	4	21
49	по себе	2	20
50	во всяком	3	20
51	и что	15	20
52	но и	20	20
53	тем что	11	19
54	о том	15	19
55	что он	29	19
56	зависимости от	4	19
57	что же	2	19
58	всяком случае	3	19
59	но в	7	19
60	и с	4	18
61	с тем	8	18
62	к тому	4	18
63	в качестве	5	18
64	связи с	3	18
65	вместе с	17	18
66	как бы	8	18
67	русском языке	1	18
68	все это	9	18
69	другой стороны	17	17
70	как это	6	17
71	что это	6	17
72	это не	14	17
73	в зависимости	3	16
74	что и	13	16
75	что не	3	16
76	тот же	2	16
77	ничего не	7	16
78	но не	8	16
79	при этом	7	15
80	именно в	2	15
81	в данном	8	15
82	как на	3	15
83	том чтобы	3	15
84	не было	3	15
85	и тем	4	15
86	один из	7	15
87	по отношению	3	15
88	только потому	1	15
89	того как	5	15
90	а в	12	15
91	должно быть	1	15
92	в них	4	14
93	и на	12	14
94	сказать что	5	14
95	хотя и	3	14
96	что такое	2	14
97	в связи	3	14
98	я не	1	14
99	сих пор	5	14
100	в ней	4	14
101	до сих	4	14
102	если мы	1	14
103	как мы	6	14
104	мы имеем	27	14
105	отношению к	3	14
106	что она	6	13
107	между прочим	3	13
108	в этой	2	13
109	там где	7	13
110	не случайно	3	13
111	не могут	3	13
112	в которых	2	13
113	для нас	8	13
114	по существу	5	13
115	и его	11	13
116	с этой	7	12
117	в результате	1	12
118	того же	3	12
119	ясно что	2	12
120	а только	1	12
121	этот вопрос	3	12
122	могут быть	3	12
123	тогда когда	3	12
124	как в	17	12
125	этого слова	1	12
126	однако не	1	12
127	для этого	1	12
128	те же	2	11
129	должен быть	2	11
130	в своем	3	11
131	он не	8	11
132	в нем	12	11
133	и здесь	13	11
134	должна быть	3	11
135	и то	3	11
136	из этих	6	11
137	и если	4	11
138	уже в	4	11
139	в их	4	11
140	в таких	3	11
141	в какой	1	11
142	в особенности	2	10
143	как и	8	10
144	так же	6	10
145	конечно не	2	10
146	к этому	5	10
147	бы в	1	10
148	ту же	3	10
149	не просто	3	10
150	в то	6	10
151	вряд ли	1	10
152	после того	6	10
153	со стороны	3	10
154	с этим	3	10
155	они не	4	10
156	тем более	2	10
157	тех же	2	10
158	тем самым	3	10
159	от того	4	10
160	в своей	4	9
161	можно сказать	3	9
162	что все	1	9
163	xix века	1	9
164	в которой	2	9
165	но для	3	9
166	очевидно что	1	9
167	рядом с	1	9
168	здесь не	4	9
169	и есть	2	9
170	ни в	4	9
171	не имеет	6	9
172	что мы	3	9
173	не потому	1	9
174	но это	5	9
175	дает нам	3	9
176	и вот	2	9
177	а также	2	9
178	но уже	1	9
179	на то	5	9
180	в целом	2	9
181	своего рода	7	8
182	в этих	16	8
183	но все	5	8
184	в первую	8	8
185	может служить	1	8
186	что они	5	8
187	с одной	12	8
188	тому же	1	8
189	в таком	1	8
190	тому что	2	8
191	не есть	1	8
192	в чем	5	8
193	в тех	8	8
194	мы видели	17	8
195	был бы	1	8
196	то и	6	8
197	тех пор	1	8
198	только тогда	1	8
199	что я	2	8
200	состоит в	1	8
201	с его	4	8
202	этом случае	4	8
203	независимо от	3	8
204	и как	3	8
205	об этом	7	8
206	в частности	3	8
207	далеко не	3	8
208	и о	2	8
209	же в	1	8
210	что на	1	8
211	же и	1	7
212	стоит в	3	7
213	например в	6	7
214	а именно	12	7
215	казалось бы	1	7
216	всякого рода	1	7
217	нам не	1	7
218	в котором	3	7
219	в одном	2	7
220	указать на	1	7
221	на том	10	7
222	учение о	1	7
223	а с	3	7
224	не значит	1	7
225	одной стороны	12	7
226	с ним	9	7
227	никак не	2	7
228	сводится к	3	7
229	но вот	2	7
230	как о	1	7
231	с ними	2	7
232	и более	2	7
233	когда мы	2	7
234	в свою	1	7
235	как например	1	7
236	на этот	4	7
237	языка но	1	7
238	в самой	1	7
