N	4gram	Vygotskiy_	Istorich
1	в то время как	6	13
2	не что иное как	2	11
3	так же как и	2	9
4	но вместе с тем	1	8
5	совершенно так же как	1	8
6	образом мы видим что	1	7
7	таким образом мы видим	1	7
8	и т д все	1	6
9	с этой точки зрения	5	6
10	точно так же как	3	6
11	и т д мы	1	5
12	с другой стороны и	2	5
13	и т д то	1	5
14	и т д и	1	5
15	есть не что иное	1	5
16	состоит в том что	1	4
17	то же самое что	2	4
18	и тем не менее	2	4
19	один и тот же	2	3
20	что у него есть	1	3
21	и т д с	1	3
22	так же как в	2	3
23	с одной стороны и	1	3
24	точно так же и	1	3
25	мы видели что в	1	3
26	даже в тех случаях	1	3
27	бы то ни было	1	3
28	в том что он	1	2
29	то время как он	1	2
30	с другой стороны в	1	2
31	одной и той же	5	2
32	все больше и больше	2	2
33	есть вместе с тем	1	2
34	ту же роль что	1	2
35	одно и то же	1	2
36	само по себе но	1	2
37	же как и в	2	2
38	в силу того что	3	2
39	могло бы составить предмет	1	2
40	дело в том что	1	2
41	указывает на то что	4	2
42	не в том чтобы	2	2
43	и не может быть	1	2
44	в том числе и	1	2
45	но в таком случае	1	2
46	который точно так же	1	1
47	само по себе не	1	1
48	с достаточной ясностью что	1	1
49	уже не может быть	1	1
50	из ложной предпосылки что	1	1
51	вопрос о том что	1	1
52	когда он говорит что	1	1
53	не может быть признано	1	1
54	так же как нельзя	1	1
55	речь идет именно о	1	1
56	на вопрос о том	1	1
57	в том что в	1	1
58	надо сказать что в	2	1
59	в связи с этим	1	1
60	и точно так же	1	1
61	сами по себе не	1	1
62	заключается в том что	7	1
63	о том что она	1	1
64	не само по себе	1	1
65	это отнюдь не означает	1	1
66	то мы увидим что	1	1
67	несмотря на то что	2	1
68	отнюдь не означает что	2	1
69	отношении друг к другу	1	1
70	то же самое и	2	1
71	в том случае когда	1	1
72	во всяком случае в	2	1
73	т д все это	1	1
74	что речь идет именно	1	1
75	его так как он	1	1
76	с одной стороны оно	1	1
77	с другой стороны к	1	1
78	в том смысле что	1	1
79	же значение как и	1	1
80	сам по себе не	1	1
81	одни и те же	3	1
82	которые не могут быть	1	1
83	в том что она	4	1
84	так же и в	1	1
85	указать на то что	1	1
86	такое же значение как	1	1
87	вместе с тем и	1	1
88	на все эти вопросы	1	1
89	все дело в том	1	1
90	но так как в	1	1
91	указанием на то что	1	1
92	вместе с тем очень	1	1
93	т д и т	1	1
94	в зависимости от того	1	1
95	в том что на	1	1
96	и каждое из них	1	1
97	может быть дано только	2	1
98	таким образом оказывается что	1	1
99	приводит к тому что	1	1
100	никак не может быть	3	1
101	д и т д	1	1
102	в то же время	2	1
