N	3gram	Propp_Isto	formyVre
1	и т п	1	32
2	как мы уже	1	15
3	в связи с	1	15
4	с точки зрения	1	15
5	друг с другом	1	13
6	для того чтобы	1	12
7	но и в	4	12
8	не только в	9	11
9	в этом мире	1	10
10	до сих пор	4	10
11	мы уже говорили	1	9
12	в большинстве случаев	1	8
13	и т д	25	7
14	не может быть	5	7
15	и в особенности	1	6
16	во всех этих	6	6
17	с одной стороны	11	6
18	в том что	7	5
19	одной стороны и	1	5
20	в то время	4	5
21	на первый план	1	5
22	как и в	3	5
23	мы имеем в	7	5
24	по отношению к	3	4
25	и в других	2	4
26	не могло быть	2	4
27	как если бы	1	4
28	друг на друга	2	4
29	но все же	3	4
30	с другой стороны	17	4
31	в этом случае	4	4
32	во всяком случае	3	4
33	то время как	4	4
34	но все эти	1	3
35	кроме того здесь	1	3
36	о том как	3	3
37	сами по себе	1	3
38	в зависимости от	3	3
39	между этими двумя	1	3
40	а не в	1	3
41	как мы увидим	1	3
42	то же самое	1	3
43	в царстве мертвых	2	3
44	вместе с тем	6	3
45	в другом месте	2	3
46	же как и	1	3
47	о том что	9	3
48	так же как	4	3
49	так и в	3	3
50	у него есть	2	2
51	соответствии с этим	1	2
52	мы можем коснуться	1	2
53	с этим в	1	2
54	можно сказать что	1	2
55	конечно не в	1	2
56	совершенно так же	1	2
57	о загробном мире	1	2
58	как мы видим	1	2
59	и вместе с	3	2
60	в данном случае	7	2
61	к тому же	1	2
62	похожи друг на	2	2
63	так как он	4	2
64	это значит что	2	2
65	таким образом и	3	2
66	в борьбе с	1	2
67	но он не	1	2
68	и др в	1	2
69	и та же	1	2
70	у него нет	1	2
71	в какой-то степени	1	2
72	борьбе с природой	1	2
73	со всех сторон	1	2
74	к тому что	1	2
75	с другом и	1	2
76	с тем что	2	2
77	одна и та	1	2
78	и не могло	1	2
79	что и в	3	2
80	это прежде всего	1	2
81	и все они	1	2
82	лежит в основе	2	2
83	что он не	1	1
84	и в иных	1	1
85	все больше и	2	1
86	в самом начале	1	1
87	тем более не	1	1
88	но вместе с	2	1
89	для борьбы с	1	1
90	на свое место	2	1
91	больше и больше	2	1
92	и драгоценными камнями	1	1
93	как это делают	1	1
94	том что в	2	1
95	на том что	2	1
96	имеет отношение к	1	1
97	в нем мы	1	1
98	здесь прежде всего	1	1
99	то что не	1	1
100	в которой они	1	1
101	но и на	2	1
102	в народном сознании	1	1
103	свое существование в	1	1
104	в первый раз	1	1
105	до наших дней	1	1
106	только в том	1	1
107	обстоит дело с	1	1
108	с этой точки	3	1
109	в самом деле	1	1
110	если они не	1	1
111	мы еще не	1	1
112	тем не менее	4	1
113	только во время	1	1
114	здесь же мы	2	1
115	здесь мы видим	1	1
116	в народных сказках	1	1
117	в загробном мире	1	1
118	у него и	1	1
119	более или менее	3	1
120	вместе с ними	1	1
121	более высокой ступени	1	1
122	это не значит	1	1
123	кроме того что	1	1
124	совершенно ясно что	1	1
125	это не простая	1	1
126	и в религиозных	1	1
127	но в данном	1	1
128	но дело не	1	1
129	за тридевять земель	8	1
130	как можно больше	1	1
131	их в ряд	1	1
132	один из самых	1	1
133	с тем и	1	1
134	должна быть объяснена	1	1
135	и др все	1	1
136	потому что этого	1	1
137	надо сказать что	2	1
138	могут быть только	1	1
139	и делает из	1	1
140	и у других	1	1
141	что во всех	1	1
142	не только на	1	1
143	мы уже знаем	5	1
144	связанные с этим	1	1
145	при этом он	1	1
146	во всех видах	1	1
147	они имеют в	1	1
148	одна из форм	1	1
149	и как он	1	1
150	в особенности во	1	1
151	все же еще	1	1
152	не входит в	1	1
153	связь его с	1	1
154	сама по себе	1	1
155	мы увидим дальше	1	1
156	с тех пор	1	1
157	но все это	1	1
158	только то что	1	1
159	все это не	1	1
160	у нас и	1	1
161	и отражение этого	1	1
162	здесь еще нет	1	1
163	в египте или	1	1
164	в его движении	1	1
165	и не может	1	1
166	в чистом виде	1	1
167	дело не только	1	1
168	в преисподней в	2	1
169	и вступает в	1	1
170	даже там где	2	1
171	в различных формах	1	1
172	отца к сыну	4	1
173	в этом городе	1	1
174	в нужный момент	1	1
175	для нас не	1	1
176	и может быть	1	1
177	мире по ту	1	1
178	так как по	1	1
179	то новое что	1	1
180	в этом же	1	1
181	как и вся	1	1
182	то же значение	1	1
183	больше и они	1	1
184	здесь еще не	1	1
185	в связи со	2	1
186	на друга но	1	1
187	вплоть до наших	1	1
188	этой точки зрения	3	1
189	уже видели как	1	1
190	как бы в	1	1
191	от отца к	4	1
192	то что в	4	1
193	не можем здесь	1	1
194	поэтому и не	1	1
195	к выводу что	1	1
196	мы можем назвать	1	1
197	герой почти всегда	1	1
198	в этом и	2	1
199	эта связь с	1	1
200	еще один аналогичный	1	1
201	не имеющего в	1	1
202	следующим образом когда	1	1
203	в преисподнюю в	1	1
204	в них не	1	1
205	мы не будем	2	1
206	они должны быть	1	1
207	хотя и не	1	1
208	природы и от	1	1
209	в одной из	2	1
210	значение они являются	1	1
211	герой убивает своего	1	1
212	смысле этого слова	1	1
213	этого мотива но	1	1
214	он вступает в	1	1
215	всех этих случаях	6	1
216	зависимости от того	1	1
217	по вопросу о	1	1
218	в наши задачи	1	1
219	мы уже видели	3	1
220	из этих форм	1	1
221	еще никогда не	1	1
222	как мы видели	3	1
223	прежде всего касается	1	1
224	в себе не	1	1
225	том что он	1	1
226	он не мог	1	1
227	его но это	1	1
228	тех случаях когда	6	1
229	они их не	1	1
230	говорит о том	1	1
231	по существу и	1	1
232	на землю и	1	1
233	на первый взгляд	5	1
234	на островах и	1	1
235	известно нам по	1	1
236	по этому вопросу	1	1
237	а так как	1	1
238	этого мира и	1	1
239	видит в нем	1	1
240	в тех случаях	7	1
241	что в нем	1	1
242	на то место	1	1
243	мы увидим в	1	1
244	один из них	1	1
245	под землей то	1	1
246	в нем и	1	1
247	т д но	2	1
248	все это в	1	1
249	во всем этом	1	1
250	ее к себе	1	1
251	то что все	1	1
252	сюда же относится	1	1
253	к себе и	2	1
254	и в области	2	1
255	тем и наиболее	1	1
256	в иной мир	2	1
