N	3gram	Losev_Prob	Literetu
1	в том что	7	21
2	в то же	4	21
3	с одной стороны	4	12
4	не может быть	5	11
5	в данном случае	10	11
6	так или иначе	7	10
7	о том что	16	10
8	в этом отношении	2	10
9	с точки зрения	3	8
10	не говоря уже	6	8
11	с другой стороны	7	7
12	говоря уже о	5	6
13	в том числе	2	6
14	к тому же	1	6
15	подобно тому как	2	6
16	не только в	3	6
17	тем не менее	25	5
18	в том чтобы	1	5
19	в связи с	7	5
20	может быть это	1	4
21	и тем самым	4	4
22	бы то ни	2	4
23	и то что	9	4
24	и т п	1	3
25	одной стороны и	2	3
26	в самом деле	4	3
27	в том же	1	3
28	ничего общего с	9	3
29	то же самое	9	3
30	той или иной	5	3
31	только в том	4	3
32	на то что	12	3
33	на самом деле	6	3
34	по крайней мере	8	3
35	но и не	2	3
36	во всяком случае	11	3
37	и в частности	3	3
38	том числе и	2	3
39	в самом начале	1	2
40	говоря уже об	1	2
41	в душе своей	1	2
42	для того чтобы	9	2
43	сказать и о	3	2
44	и то же	1	2
45	уже и не	1	2
46	в разговоре с	1	2
47	между тем как	1	2
48	тех или иных	2	2
49	а с другой	1	2
50	не только не	4	2
51	потому что не	1	2
52	то что ей	1	2
53	в целом и	1	2
54	однако не в	1	2
55	имел в виду	2	2
56	к тому что	1	2
57	только то что	6	2
58	а не только	2	2
59	мы имеем дело	1	2
60	в чистом виде	3	2
61	может и не	1	2
62	то что было	1	2
63	вместе с тем	2	2
64	в основе этих	1	2
65	тем что в	2	2
66	но и в	3	2
67	с которой она	1	2
68	обратим внимание на	1	2
69	и в самом	2	2
70	до тех пор	4	2
71	дело в том	3	2
72	одно и то	1	2
73	в сравнении с	1	2
74	можно было бы	4	2
75	это прежде всего	1	2
76	в этом случае	6	2
77	несет в себе	1	2
78	и представляет собой	1	2
79	на первый взгляд	2	2
80	тем что он	2	2
81	и не только	1	2
82	что же касается	3	2
83	на эту тему	2	2
84	том что не	1	2
85	вещей в себе	1	1
86	но то что	1	1
87	решение вопроса о	1	1
88	в той или	1	1
89	имеет ничего общего	4	1
90	одного из них	1	1
91	как будто бы	4	1
92	это должно быть	1	1
93	свое место и	1	1
94	бы столько же	1	1
95	по себе но	3	1
96	и находится в	1	1
97	к тому чтобы	1	1
98	никогда не можем	1	1
99	вдруг оказывается что	1	1
100	конечно в этом	1	1
101	каждый из которых	1	1
102	на том что	3	1
103	от языка как	1	1
104	здесь может быть	1	1
105	но отнюдь не	4	1
106	все предметы и	1	1
107	это не только	1	1
108	однако и здесь	2	1
109	то что в	4	1
110	но уже и	1	1
111	или иной мере	1	1
112	хотя бы и	3	1
113	так и от	1	1
114	и тем более	2	1
115	тем более не	1	1
116	и говорил что	1	1
117	но по своей	1	1
118	бы не было	3	1
119	друг от друга	1	1
120	то в чем	1	1
121	более или менее	7	1
122	и не имеет	1	1
123	но даже и	1	1
124	в этом втором	1	1
125	во многих отношениях	1	1
126	а в том	1	1
127	именно в этом	2	1
128	внутренней и внешней	1	1
129	до сих пор	6	1
130	иметь в виду	4	1
131	в конце концов	11	1
132	мы никогда не	3	1
133	и переходит в	1	1
134	не имеет ничего	4	1
135	в зависимости от	1	1
136	нельзя сказать что	2	1
137	в последнее время	1	1
138	и в то	1	1
139	как же можно	1	1
140	том что в	2	1
141	в обратном порядке	1	1
142	во всей своей	1	1
143	но в силу	1	1
144	не только на	1	1
145	самого себя и	1	1
146	и того же	2	1
147	но еще и	1	1
148	в частности в	2	1
149	в россии как	1	1
150	как раз и	11	1
151	сама по себе	6	1
152	по этому поводу	5	1
153	отношение к предмету	1	1
154	но все же	1	1
155	не стал его	1	1
156	о том как	2	1
157	одного и того	2	1
158	xix и xx	1	1
159	имея в виду	1	1
160	для этой цели	1	1
161	но это не	1	1
162	даже и не	4	1
163	пока еще не	4	1
164	и в том	1	1
165	а не в	1	1
166	а иной раз	1	1
167	и в этом	5	1
168	в этом последнем	1	1
169	а также и	2	1
170	может быть только	2	1
171	в нашей стране	1	1
172	в жизни человека	1	1
173	в нашем случае	1	1
174	в какой-то мере	2	1
175	и только в	2	1
176	к такого рода	1	1
177	и тем не	8	1
178	то есть в	6	1
179	а не просто	5	1
180	память о нем	1	1
181	не тем что	1	1
182	а в конце	1	1
183	все тот же	1	1
184	и тем же	2	1
185	никак не мог	1	1
186	вовсе не является	6	1
187	в нас а	1	1
188	сознания и тем	1	1
189	в данный момент	1	1
190	не только от	1	1
191	и на его	2	1
192	в это время	1	1
193	один из моментов	2	1
194	раз и является	2	1
195	том или ином	1	1
196	в этом же	1	1
197	как и сам	1	1
198	во всех подобных	1	1
199	но уже в	2	1
200	как один из	1	1
201	именно то что	4	1
202	и к тому	1	1
203	а только то	1	1
204	и для всех	1	1
205	не что иное	5	1
206	он не может	1	1
207	свое место в	1	1
208	так как будто	1	1
209	здесь как будто	1	1
210	только на то	1	1
211	перед нами не	1	1
212	хотя и не	2	1
213	всегда так или	1	1
214	субъекта и объекта	1	1
215	одним и тем	2	1
216	для того что	1	1
217	как говорится в	1	1
218	со мной и	1	1
219	но в то	1	1
220	ни одно слово	1	1
221	отношения между людьми	1	1
222	нам представляется что	1	1
223	содержит в себе	7	1
224	как мы видели	1	1
225	как раз в	1	1
226	мысль о том	2	1
227	в этих словах	1	1
228	однако и в	1	1
229	только потому что	3	1
230	во всех этих	2	1
231	уже не просто	1	1
232	вообще может быть	1	1
233	с самого начала	2	1
234	только в случае	1	1
235	в себе не	3	1
236	в первую очередь	1	1
237	всего мира в	1	1
238	и вовсе не	6	1
239	не могут быть	1	1
240	не есть ли	1	1
241	то что для	1	1
242	в жизни так	1	1
243	есть по преимуществу	1	1
244	а так как	1	1
245	и в литературе	1	1
246	что может быть	3	1
247	что иное как	5	1
248	не выходит за	1	1
249	что же именно	2	1
250	в определенном месте	1	1
251	а именно то	1	1
252	и притом в	1	1
253	и не может	1	1
254	вопрос о том	2	1
255	является одним из	1	1
256	иной раз и	1	1
257	одно слово не	1	1
258	по нашему мнению	1	1
259	само по себе	1	1
260	в процессе своего	1	1
261	тот или иной	3	1
262	сознание при этом	1	1
263	в основе своей	1	1
264	в сущности говоря	1	1
265	может быть и	5	1
