N	3gram	Vygotskiy_	Dialekti
1	и т д	6	75
2	с точки зрения	5	46
3	сама по себе	3	26
4	по крайней мере	1	26
5	в том что	30	25
6	ни в каком	2	18
7	не может быть	4	18
8	не что иное	2	18
9	что иное как	2	18
10	сам по себе	4	16
11	само по себе	3	16
12	то же время	1	15
13	в то же	1	14
14	т д и	1	14
15	д и т	1	12
16	и то же	4	12
17	с другой стороны	8	12
18	о том что	15	12
19	одно и то	3	12
20	на то что	25	11
21	в самом деле	8	10
22	иметь в виду	3	9
23	по себе не	2	9
24	и в этом	2	9
25	и не только	1	9
26	подобно тому как	1	9
27	то или иное	1	9
28	это и есть	1	9
29	не только не	4	8
30	только то что	1	8
31	в то время	4	8
32	и та же	3	8
33	то время как	4	8
34	одна и та	2	8
35	в этом смысле	3	8
36	можно сказать что	3	7
37	вовсе не в	2	7
38	не в том	1	7
39	сами по себе	2	7
40	в каком случае	1	7
41	той или иной	2	7
42	и в частности	2	7
43	только потому что	1	6
44	для того чтобы	41	6
45	более или менее	1	6
46	в зависимости от	7	6
47	что это есть	2	6
48	и прежде всего	1	6
49	и в то	1	6
50	она не есть	1	6
51	то что мы	2	6
52	во всяком случае	1	6
53	с одной стороны	15	6
54	может быть и	2	6
55	на самом деле	8	5
56	по сравнению с	4	5
57	потому что она	1	5
58	ничего общего с	1	5
59	в конце концов	6	5
60	потому что он	3	5
61	в нем нет	3	5
62	по себе и	1	5
63	к тому что	8	5
64	на первый план	2	5
65	от того что	1	5
66	в том смысле	1	5
67	до сих пор	9	5
68	одной и той	4	5
69	что в нем	3	5
70	и той же	4	5
71	это было бы	1	5
72	одной стороны и	1	4
73	и т п	5	4
74	ни в чем	1	4
75	с этой точки	3	4
76	так же как	3	4
77	этой точки зрения	3	4
78	так как она	3	4
79	может быть только	1	4
80	если иметь в	1	4
81	одному тому что	1	4
82	в данном случае	3	4
83	к тому же	1	4
84	не только о	1	4
85	что это не	2	4
86	то же самое	8	4
87	из того что	3	4
88	а не только	1	4
89	равно как и	2	4
90	и может быть	2	4
91	как только мы	1	4
92	не может и	2	4
93	может быть в	1	4
94	и тем более	1	4
95	самого по себе	1	4
96	можно было бы	4	4
97	по одному тому	1	4
98	не могут быть	1	4
99	но только не	1	4
100	в этом отношении	3	4
101	как она есть	2	3
102	и как бы	4	3
103	как будто бы	1	3
104	несмотря на то	1	3
105	есть не только	1	3
106	лежащая в основе	2	3
107	когда мы говорим	1	3
108	и есть то	1	3
109	событий а не	1	3
110	если бы мы	5	3
111	а стало быть	1	3
112	даже больше того	1	3
113	мы находим в	1	3
114	есть не просто	2	3
115	бы то ни	1	3
116	так как все	1	3
117	уже о том	1	3
118	того или иного	1	3
119	что это только	1	3
120	о том как	1	3
121	в себе и	1	3
122	между искусством и	1	3
123	не только в	5	3
124	речь идет о	1	3
125	с самого начала	5	3
126	же как и	1	3
127	принять во внимание	2	3
128	лежит в основе	1	3
129	что он не	3	2
130	все что угодно	1	2
131	как раз на	1	2
132	бы и не	1	2
133	том что у	2	2
134	и для этого	2	2
135	это значило бы	1	2
136	как и вообще	1	2
137	том что в	2	2
138	ни в каких	1	2
139	в собственном смысле	2	2
