N	4gram	Trubetskoy	Psycholo
1	заключается в том что	3	23
2	в то время как	1	13
3	одной и той же	1	12
4	с этой точки зрения	1	10
5	одно и то же	1	7
6	в том случае если	4	7
7	в том что он	1	7
8	только в том случае	1	6
9	с психологической точки зрения	1	6
10	образом мы видим что	1	5
11	одного и того же	3	4
12	то же самое что	1	4
13	вступить в противоречие с	1	4
14	состоит в том что	1	4
15	в самом деле если	1	4
16	до сих пор на	1	3
17	в то же время	2	3
18	о том что он	1	3
19	указывали на то что	1	3
20	несмотря на то что	2	3
21	таким образом мы видим	1	3
22	о которых мы говорили	4	3
23	в том виде как	1	3
24	то что у него	1	3
25	что до сих пор	2	3
26	мысль о том что	1	3
27	дело в том что	1	3
28	в том или ином	1	3
29	в том что при	1	2
30	что ни одна из	1	2
31	в том что они	1	2
32	том случае если бы	1	2
33	в том что оно	1	2
34	до сих пор не	5	2
35	то для того чтобы	1	2
36	что это действительно так	1	2
37	которых мы говорили выше	4	2
38	вместе с тем и	1	2
39	и не может быть	1	2
40	а на самом деле	1	2
41	и для того чтобы	1	2
42	представление о том что	1	2
43	бы то ни было	3	2
44	но вместе с тем	2	2
45	же самое что и	1	2
46	приводит к тому что	1	2
47	не в том что	1	2
48	и с точки зрения	1	1
49	именно в том что	1	1
50	как и все прочие	1	1
51	совершенно в таком же	1	1
52	что же касается до	2	1
53	а потому не может	1	1
54	в широком смысле слова	1	1
55	то непосредственное впечатление которое	1	1
56	и так как все	1	1
57	таким образом и на	1	1
58	того чтобы ответить на	1	1
59	мы уже знаем что	1	1
60	есть не более как	1	1
61	нечего и говорить что	3	1
62	что в настоящее время	1	1
63	которое на самом деле	1	1
64	указывают на то что	2	1
65	уже указали выше на	1	1
66	на самом деле есть	1	1
67	указание на то что	1	1
68	но именно в этой	1	1
69	в каждый данный момент	3	1
70	и более или менее	1	1
71	так же трудно как	1	1
72	из поколения в поколение	1	1
73	в таком же виде	1	1
74	принять во внимание что	1	1
75	и в конце концов	1	1
76	мы указывали на то	1	1
77	одному и тому же	1	1
78	которой мы говорили в	1	1
79	в том что все	1	1
80	о которой мы говорили	2	1
81	но для того чтобы	1	1
82	совершенно так же как	3	1
83	то это потому что	1	1
84	только тогда когда оно	1	1
85	в борьбе за существование	1	1
86	для того чтобы ответить	1	1
87	а для того чтобы	1	1
88	на все эти вопросы	1	1
89	в том числе и	1	1
90	мы уже говорили что	1	1
91	а между тем в	1	1
92	в том и другом	1	1
93	уверены в том что	1	1
94	на то что для	1	1
95	в том что как	1	1
96	с самого начала в	1	1
97	и уже одно это	1	1
98	том виде как оно	1	1
99	таким образом оказывается что	1	1
100	состоит именно в том	1	1
101	мы говорили выше что	1	1
102	в целом ряде случаев	1	1
103	не играет никакой роли	1	1
104	для того чтобы проверить	1	1
