N	2gram	Vygotskiy_	VLabPisa
1	таким образом	21	32
2	в этом	37	29
3	не только	16	26
4	и в	65	26
5	и т	19	25
6	может быть	33	23
7	во сне	1	21
8	и не	20	20
9	хотя бы	3	20
10	не может	17	17
11	т д	6	16
12	в его	11	15
13	в том	46	15
14	этом отношении	1	14
15	в силу	2	14
16	все это	12	13
17	прежде всего	2	13
18	в качестве	2	12
19	вот что	1	12
20	в частности	3	12
21	как это	13	12
22	что в	36	11
23	с другой	8	11
24	из них	10	11
25	то же	17	10
26	не могут	2	10
27	в художественном	1	10
28	о том	17	10
29	но и	6	10
30	по этому	1	10
31	для него	4	9
32	об этом	4	9
33	т п	7	9
34	к этому	5	9
35	творчества в	1	8
36	другой стороны	5	8
37	только в	9	8
38	по словам	2	8
39	на основании	2	8
40	все эти	7	8
41	вместе с	10	8
42	том что	28	8
43	ни один	1	8
44	было бы	22	8
45	не следует	3	8
46	в своем	8	8
47	вот например	1	7
48	произведения и	1	7
49	это не	7	7
50	говорит о	6	7
51	в конечном	2	7
52	не было	4	7
53	очевидно что	4	7
54	тому что	10	7
55	как и	12	7
56	их в	4	7
57	действительности и	1	7
58	во всех	4	7
59	а не	11	7
60	этому поводу	1	7
61	то что	61	7
62	художественное произведение	2	7
63	главным образом	6	7
64	же в	2	7
65	в нем	8	7
66	из этих	6	7
67	один из	7	6
68	думается что	1	6
69	у него	6	6
70	более или	1	6
71	в порядке	4	6
72	все же	10	6
73	это и	4	6
74	бы и	2	6
75	он же	1	6
76	в искусстве	2	6
77	не в	12	6
78	между тем	10	6
79	так и	3	6
80	художественного произведения	2	6
81	в себе	9	6
82	или менее	1	6
83	в зависимости	1	6
84	и его	8	6
85	в то	5	6
86	утверждать что	2	5
87	даже в	2	5
88	в результате	3	5
89	в их	3	5
90	в них	4	5
91	связи с	2	5
92	следует понимать	3	5
93	одним из	2	5
94	конечном счете	1	5
95	как говорит	2	5
96	зависимости от	1	5
97	к тому	18	5
98	перед нами	12	5
99	не является	2	5
100	он говорит	9	5
101	на основе	1	5
102	действующих лиц	6	5
103	и при	1	5
104	в одном	9	5
105	как бы	29	5
106	в целом	8	5
107	сказать что	14	5
108	в плане	4	5
109	и есть	3	5
110	показывают что	2	5
111	никогда не	9	5
112	в самом	41	4
113	ее в	7	4
114	только что	10	4
115	вот как	2	4
116	в ее	9	4
117	как раз	14	4
118	можно сказать	2	4
119	что для	6	4
120	в этой	20	4
121	что все	10	4
122	что он	23	4
123	равно как	1	4
124	в виду	6	4
125	по существу	4	4
126	в романе	2	4
127	с тем	14	4
128	художественном произведении	1	4
129	в своей	6	4
130	роль в	2	4
131	должен быть	4	4
132	с его	2	4
133	в связи	1	4
134	это только	4	4
135	когда он	8	4
136	в нашей	2	4
137	их и	1	4
138	них не	1	4
139	и сводится	1	4
140	из его	1	4
141	одна из	6	4
142	рассказывает о	3	4
143	по поводу	1	4
144	отнюдь не	2	4
145	во время	4	4
146	и ее	4	4
147	и к	5	3
148	что они	9	3
149	видели что	2	3
150	что оно	5	3
151	и он	5	3
152	что у	7	3
153	в дневнике	3	3
154	мы знаем	3	3
155	мы имеем	2	3
156	а вот	1	3
157	естественно что	1	3
158	того что	9	3
159	никак не	12	3
160	но как	3	3
161	утверждает что	3	3
162	что и	7	3
163	у нас	4	3
164	сводится к	1	3
165	подобно тому	1	3
166	его в	5	3
167	в форме	1	3
168	не заканчивается	1	3
169	если бы	22	3
170	или в	6	3
171	в другую	1	3
172	это мы	2	3
173	дают возможность	1	3
174	именно в	3	3
175	в конце	5	3
176	например в	5	3
177	у тургенева	1	3
178	момент в	1	3
179	между ними	1	3
180	и как	10	3
181	в слове	1	3
182	же и	1	3
183	в которых	9	3
184	том как	5	3
185	вовсе не	11	3
186	что рассказывает	1	3
187	бы в	3	3
188	план как	1	3
189	с этим	11	3
190	а в	9	3
191	план который	1	3
192	что не	5	3
193	некоторые из	1	3
194	как о	1	3
195	в котором	7	3
196	из элементов	1	3
197	она не	10	3
198	того чтобы	21	3
199	для того	18	3
200	тому как	1	3
201	так называемые	1	3
202	и их	2	3
203	всех других	1	3
204	как он	2	3
205	вслед за	4	3
206	далеко не	3	3
207	этот вопрос	5	3
208	так же	12	3
209	при помощи	7	3
210	человека и	1	3
211	как на	9	3
212	нет и	1	3
213	это делает	2	3
214	и от	1	3
215	точки зрения	19	3
216	жизни и	6	3
217	что без	1	3
218	что говорит	1	3
219	и по	2	3
220	всех этих	2	3
221	имеет свою	1	3
222	моментов в	1	3
223	мы видели	7	3
224	на время	2	2
225	этом и	1	2
226	представить себе	2	2
227	только не	3	2
228	как особый	1	2
229	том чтобы	2	2
230	и этот	6	2
231	образов в	1	2
232	из которых	6	2
233	нет ни	1	2
234	от его	1	2
235	они не	2	2
236	на вопрос	1	2
237	если в	2	2
238	самого себя	1	2
239	должно быть	1	2
240	того как	4	2
241	зависит от	2	2
242	картины в	1	2
243	ее как	1	2
244	с одной	7	2
245	должна быть	5	2
246	образа в	1	2
247	внимание на	4	2
248	тогда когда	2	2
249	реакции на	2	2
250	своих героев	4	2
251	говорить о	3	2
252	да и	1	2
253	следует что	2	2
254	хотя и	1	2
255	в пользу	1	2
256	о чем	1	2
257	что при	5	2
258	нашей схеме	1	2
259	можно определить	1	2
260	одном и	1	2
261	после этого	5	2
262	с более	1	2
263	что такое	2	2
264	а затем	1	2
265	как у	2	2
266	из своих	1	2
267	для них	1	2
268	не столько	1	2
269	поэта как	1	2
270	с другими	1	2
271	художественную форму	1	2
272	его от	1	2
273	по себе	5	2
274	всего сказанного	1	2
275	но с	2	2
276	художник не	1	2
277	в своих	6	2
278	и даже	4	2
279	что ни	3	2
280	сюжета и	2	2
281	этой точки	2	2
282	и наконец	2	2
283	этого рода	1	2
284	и слова	1	2
285	в которой	8	2
286	такое понимание	2	2
287	не о	1	2
288	и некоторые	1	2
289	а о	1	2
290	ни одна	1	2
291	что его	3	2
292	тургенева и	1	2
293	мысль о	1	2
294	что она	34	2
295	но не	3	2
296	в ней	23	2
297	самый факт	1	2
298	вот это	1	2
299	точном смысле	3	2
300	в жизни	6	2
301	понимать как	1	2
302	органической связи	1	2
303	в последнем	1	2
304	свидетельствуют о	1	2
305	начинается с	1	2
306	к его	2	2
307	по одному	2	2
308	же как	3	2
309	между прочим	1	2
310	что мы	6	2
311	и просто	1	2
312	на этом	6	2
313	не вполне	1	2
314	противном случае	1	2
315	что действие	1	2
316	не менее	1	2
317	можно ли	1	2
318	так сказать	6	2
319	только для	3	2
320	бы не	5	2
321	может не	1	2
322	отличается от	2	2
323	на то	25	2
324	в точном	2	2
325	в стихах	3	2
326	себе и	1	2
327	в чем	3	2
328	так например	5	2
329	некоторые авторы	1	2
330	могло бы	4	2
331	с чрезвычайной	1	2
332	сих пор	6	2
333	по его	3	2
334	начнем с	1	2
335	не прав	1	2
336	еще не	3	2
337	сказанного выше	1	2
338	все они	3	2
339	во всяком	6	2
340	и потому	1	2
341	понятно что	1	2
342	еще и	2	2
343	того или	2	2
344	до сих	7	2
345	а к	2	2
346	было в	1	2
347	а как	1	2
348	значит что	2	2
349	ли это	3	2
350	от характера	1	2
351	то это	5	2
352	первая из	1	2
353	и заключается	1	2
354	в самых	1	2
355	в течение	5	2
356	всяком случае	6	2
357	одной стороны	6	2
358	относится к	2	2
359	также и	1	2
360	в другом	6	2
361	не по	3	2
362	с а	1	2
363	оно является	2	2
364	из себя	3	2
365	формы и	1	2
366	и может	5	2
367	связана с	1	2
368	каждой из	1	2
369	не с	2	2
370	не об	1	2
371	что многие	1	2
372	плана в	4	2
373	можно было	7	2
374	только у	1	2
375	образами и	1	2
376	даже не	1	2
377	отдельных элементов	1	2
378	и сам	1	2
379	только то	3	2
380	от того	1	2
381	действительность в	1	2
382	знаем что	4	2
383	этому вопросу	1	2
384	пока еще	1	2
385	как известно	2	2
386	на это	6	2
387	и формы	2	2
388	из рассказа	1	2
389	ни одного	1	2
390	он и	1	2
391	к ним	3	2
392	же самое	14	2
393	других видов	1	2
394	он в	3	2
395	будто бы	3	2
396	и никогда	2	2
397	заключается в	13	2
398	которые в	1	2
399	и у	1	2
400	о его	2	2
401	это видно	1	2
402	на него	3	2
403	он не	11	2
404	во всей	3	2
405	в общем	4	2
406	он может	2	2
407	гете говорил	1	2
408	и дальше	3	2
409	в противном	1	2
410	и значит	1	2
411	что даже	2	2
412	показывает что	4	2
413	у них	2	2
414	как говорил	1	2
415	к этим	2	2
416	чтобы не	2	2
417	и для	4	2
418	но для	1	2
419	обобщения в	1	2
420	целого ряда	1	2
421	это настолько	1	2
422	но в	5	2
423	что так	2	2
424	в той	8	1
425	в сложном	1	1
426	с к	1	1
427	с которой	1	1
428	в большом	1	1
429	были бы	5	1
430	среднего человека	1	1
431	этом плане	1	1
432	такова природа	1	1
433	это на	1	1
434	что автор	6	1
435	то в	1	1
436	говорил то	1	1
437	самое понятие	1	1
438	значительными аргументами	1	1
439	от него	2	1
440	однако и	3	1
441	к действительности	3	1
442	и другие	3	1
443	осознается как	1	1
444	этом случае	1	1
445	мы из	1	1
446	с которого	1	1
447	является в	1	1
448	и составляет	1	1
449	автор подбирает	1	1
450	и то	10	1
451	ответ на	1	1
452	ее и	1	1
453	образом и	3	1
454	отдельных частей	2	1
455	взгляд на	1	1
456	ни в	6	1
457	а другие	1	1
458	мы видим	15	1
459	в более	1	1
460	что если	6	1
461	и мы	19	1
462	в прямом	2	1
463	как форма	1	1
464	верно говорит	1	1
465	этого в	1	1
466	таковы например	1	1
467	и путаная	1	1
468	те или	1	1
469	фабулы и	4	1
470	и радость	1	1
471	у гоголя	1	1
472	смысле что	1	1
473	лени и	1	1
474	от жизни	1	1
475	его мнению	2	1
476	смотреть на	1	1
477	отражение в	2	1
478	со всем	2	1
479	любой из	1	1
480	перед собою	1	1
481	толстого и	1	1
482	данном случае	5	1
483	рассказывает об	1	1
484	воздух и	2	1
485	заключена в	1	1
486	то есть	30	1
487	на тех	1	1
488	писателя с	1	1
489	свидетельствует о	1	1
490	роль и	2	1
491	рассказ о	2	1
492	которые не	2	1
493	в поэзии	1	1
494	протекать в	1	1
495	к этой	3	1
496	почти не	2	1
497	же заключается	1	1
498	он только	1	1
499	мы не	7	1
500	другой мы	1	1
501	и стиль	1	1
502	совершенно очевидно	3	1
503	как один	1	1
504	этот флер	1	1
505	и имеет	1	1
506	в состоянии	1	1
507	и поэтом	1	1
508	быть названо	1	1
509	именно те	1	1
510	он всегда	1	1
511	с этой	5	1
512	только нет	1	1
513	эти отдельные	1	1
514	общий эмоциональный	1	1
515	а тот	1	1
516	еще больше	1	1
517	аллегории и	1	1
518	дело с	5	1
519	еще более	2	1
520	в применении	1	1
521	материала и	2	1
522	несмотря на	7	1
523	из того	1	1
524	и дает	3	1
525	через сеть	1	1
526	и преодоления	1	1
527	есть его	1	1
528	под ним	1	1
529	которых он	1	1
530	мы получаем	1	1
531	слов в	2	1
532	формы в	2	1
533	что трагедия	1	1
534	он придает	1	1
535	все зависит	1	1
536	в определенном	1	1
537	это значит	4	1
538	с ним	6	1
539	романа в	1	1
540	по выражению	2	1
541	кроме того	2	1
542	он это	1	1
543	не должна	2	1
544	это обычно	1	1
545	разница между	1	1
546	сам по	2	1
547	общественного человека	1	1
548	тон и	1	1
549	о нем	2	1
550	не как	1	1
551	аналогии с	2	1
552	в частном	1	1
553	мы в	4	1
554	для нас	14	1
555	так будто	2	1
556	и всегда	2	1
557	и точно	2	1
558	свою басню	3	1
559	например с	1	1
560	представлений о	1	1
561	с каждым	2	1
562	и характера	1	1
563	содержание в	1	1
564	так пушкин	1	1
565	является тем	1	1
566	нет это	1	1
567	но что	3	1
568	смешивать с	1	1
569	чем он	1	1
570	раскрывается в	1	1
571	не ограничивается	1	1
572	именно эти	1	1
573	на высоту	1	1
574	нет никакого	2	1
575	по мере	1	1
576	не знать	1	1
577	бы при	1	1
578	таком случае	1	1
579	у этого	1	1
580	в этих	3	1
581	в русском	1	1
582	за это	1	1
583	без этого	1	1
584	о другой	1	1
585	и смысл	1	1
586	всей ее	2	1
587	сказал бы	2	1
588	и эти	2	1
589	в виде	5	1
590	с действительностью	1	1
591	говорит он	3	1
592	ее подругой	1	1
593	материалом как	1	1
594	ведь это	1	1
595	в таких	1	1
596	как же	2	1
597	говорил а	1	1
598	так или	1	1
599	что чем	3	1
600	сами по	3	1
601	если не	1	1
602	случае он	1	1
603	все то	15	1
604	но он	5	1
605	самом деле	33	1
606	так было	1	1
607	в несколько	2	1
608	но все	2	1
609	еще раз	3	1
610	герои не	1	1
611	в свои	1	1
612	и вдруг	2	1
613	или иначе	2	1
614	а также	1	1
615	жизнь в	1	1
616	смысла и	3	1
617	сказал что	1	1
618	по их	1	1
619	игре и	1	1
620	большом количестве	1	1
621	который как	2	1
622	даже на	1	1
623	мы говорим	1	1
624	и которая	4	1
625	этим и	1	1
626	на свою	2	1
627	и все	14	1
628	по аналогии	2	1
629	уже как	2	1
630	сам собой	3	1
631	о своей	1	1
632	целый ряд	6	1
633	на себя	1	1
634	образ выходит	1	1
635	его основной	1	1
636	зрения на	1	1
637	с теми	4	1
638	приступать к	1	1
639	тем что	7	1
640	как сказал	1	1
641	если это	1	1
642	в музыке	2	1
643	же самый	2	1
644	когда все	1	1
645	порядка и	1	1
646	то время	4	1
647	его это	1	1
648	то несколько	1	1
649	в таком	6	1
650	без всякой	2	1
651	не дело	1	1
652	если он	5	1
653	очень много	1	1
654	о судьбе	1	1
655	том или	1	1
656	между этими	1	1
657	можно назвать	2	1
658	о каждой	1	1
659	в стороне	1	1
660	для своей	2	1
661	относятся к	1	1
662	бы быть	2	1
663	встречаемся с	1	1
664	из тех	1	1
665	в движение	1	1
666	друг другу	2	1
667	и без	2	1
668	к таким	1	1
669	в какой	8	1
670	с жизнью	1	1
671	верно отмечает	1	1
672	мы встречаемся	1	1
673	понятия и	1	1
674	нас к	1	1
675	их он	1	1
676	как не	3	1
677	пошла в	1	1
678	время как	6	1
679	их последовательность	1	1
680	что по	3	1
681	значения и	1	1
682	основанием для	1	1
683	а именно	1	1
684	вещи в	1	1
685	различая их	1	1
686	и следовало	1	1
687	это время	1	1
688	шиллер в	1	1
689	от начала	2	1
690	ясно из	1	1
691	долго и	1	1
692	мнение что	1	1
693	одновременно и	3	1
694	и так	4	1
695	становится понятным	1	1
696	и вместе	3	1
697	на эту	2	1
698	словесного искусства	2	1
699	при таком	4	1
700	смысла в	1	1
701	как в	8	1
702	еще дальше	1	1
703	собой не	1	1
704	образом для	1	1
705	случайно и	1	1
706	на предыдущих	1	1
707	говорят о	1	1
708	а иногда	1	1
709	перейти к	3	1
710	к простым	1	1
711	что ее	3	1
712	мы только	1	1
713	по своему	6	1
714	себя и	1	1
715	не имеет	8	1
716	от обычного	1	1
717	к какому	1	1
718	обе эти	1	1
719	правило в	1	1
720	остается только	1	1
721	но у	1	1
722	два примера	1	1
723	между собой	2	1
724	дело так	3	1
725	который я	1	1
726	непосредственное впечатление	1	1
727	этого материала	1	1
728	о котором	5	1
729	собою в	1	1
730	если можно	1	1
731	сравнению с	1	1
732	том смысле	2	1
733	это было	4	1
734	лежит в	4	1
735	быть определена	1	1
736	в итоге	1	1
737	с большей	1	1
738	речь идет	7	1
739	в известном	1	1
740	знает что	1	1
741	и это	13	1
742	в каждой	1	1
743	действительностью в	1	1
744	а только	1	1
745	относительно природы	2	1
746	в каком	8	1
747	это происходит	1	1
748	дальше и	1	1
749	ничего общего	3	1
750	и из	1	1
751	что вам	1	1
752	своем рассказе	1	1
753	что их	1	1
754	нежели к	1	1
755	это самое	1	1
756	ним или	1	1
757	мысли в	1	1
758	совершенно точно	1	1
759	человека а	1	1
760	не все	1	1
761	чувства которые	2	1
762	казалось бы	7	1
763	воображению и	1	1
764	это явление	1	1
765	сразу и	1	1
766	что часто	1	1
767	что конечно	1	1
768	моменты в	1	1
769	он склонен	1	1
770	или ином	1	1
771	басни и	15	1
772	конечно нельзя	2	1
773	сопоставить эти	1	1
774	в дальнейшем	1	1
775	жизнь и	2	1
776	авторов и	1	1
777	сложное целое	1	1
778	всех видов	1	1
779	что искусство	1	1
780	и отсюда	2	1
781	что эти	5	1
782	нет ничего	1	1
783	под именем	1	1
784	бросается в	2	1
785	действительность или	1	1
786	по обычным	1	1
787	ни к	1	1
788	его и	1	1
789	необходимое условие	1	1
790	совершенно не	8	1
791	признать что	2	1
792	как показывает	2	1
793	том случае	4	1
794	разница в	1	1
795	как правильно	1	1
796	как много	2	1
797	более чем	2	1
798	в прозе	1	1
799	она играет	2	1
800	на этой	1	1
801	а с	4	1
802	в данном	5	1
803	когда автор	2	1
804	первой части	1	1
805	от других	2	1
