N	2gram	Propp_Isto	VeschiIm
1	т е	36	81
2	не есть	3	79
3	и не	16	57
4	не только	28	48
5	то что	20	48
6	не может	8	46
7	и в	43	45
8	и есть	3	40
9	и т	33	39
10	может быть	22	39
11	т д	30	38
12	а не	13	37
13	это значит	1	30
14	что я	2	26
15	потому что	8	25
16	не просто	4	24
17	было бы	5	24
18	только в	8	23
19	по себе	3	23
20	что она	8	23
21	в себе	2	23
22	сказать что	5	22
23	и что	6	22
24	как бы	5	20
25	что такое	1	20
26	и следовательно	1	20
27	что это	4	19
28	что же	2	19
29	с нею	1	19
30	но и	24	19
31	и ее	3	19
32	в этом	25	18
33	все же	13	18
34	есть только	4	18
35	так как	13	17
36	что мы	5	17
37	прежде всего	3	17
38	и это	5	17
39	есть не	2	17
40	таким образом	15	16
41	того что	8	16
42	как раз	1	16
43	как и	9	15
44	уже не	11	15
45	в том	13	15
46	в ней	3	15
47	но это	5	14
48	и то	4	14
49	не в	9	14
50	в самом	1	13
51	не будет	1	13
52	том что	12	13
53	есть и	7	13
54	и для	3	13
55	а и	1	13
56	это и	4	13
57	в себя	3	13
58	что в	29	12
59	и с	10	12
60	то же	11	12
61	и даже	4	12
62	есть нечто	1	12
63	о том	4	12
64	еще не	15	12
65	не что	6	12
66	точки зрения	3	12
67	но если	2	12
68	ничего не	12	12
69	что они	14	12
70	что иное	6	12
71	совершенно не	2	12
72	что и	17	12
73	и как	6	12
74	если она	1	12
75	иное как	6	12
76	и их	4	11
77	содержит в	2	11
78	не менее	6	11
79	себя в	2	11
80	и пр	19	11
81	тем не	6	11
82	ни в	2	11
83	что не	3	11
84	вовсе не	3	11
85	также и	1	11
86	в то	2	11
87	и только	6	11
88	в чем	4	10
89	ясно что	2	10
90	общаться с	1	10
91	с ее	2	10
92	есть ли	4	10
93	с ним	1	9
94	со стороны	3	9
95	то и	7	9
96	хотя бы	3	9
97	нисколько не	1	9
98	говорить о	1	9
99	явление и	1	9
100	в своем	2	9
101	ни с	1	9
102	это не	10	9
103	у нас	7	9
104	есть явление	1	9
105	бы в	1	9
106	ли это	2	9
107	она не	4	9
108	другими словами	2	9
109	так что	8	9
110	но не	10	9
111	на то	4	9
112	и его	10	9
113	должна быть	2	8
114	если бы	7	8
115	с тем	3	8
116	что он	17	8
117	себя и	1	8
118	другими вещами	1	8
119	отличается от	1	8
120	в свете	6	8
