N	3gram	Vygotskiy_	Myslijsy
1	в том что	30	47
2	по отношению к	11	26
3	не может быть	8	19
4	заключает в себе	1	19
5	тем не менее	1	18
6	только тогда когда	4	17
7	по крайней мере	1	17
8	и т д	1	15
9	сам по себе	3	14
10	само по себе	3	14
11	мере того как	1	14
12	в свою очередь	3	14
13	по мере того	1	14
14	не в том	1	13
15	то же время	2	13
16	от того что	2	13
17	в то же	2	13
18	смысле этого слова	6	12
19	с другой стороны	10	12
20	и в этом	1	12
21	до сих пор	4	12
22	во всяком случае	5	12
23	для того чтобы	19	11
24	подобно тому как	2	11
25	в то время	5	10
26	но тем не	1	10
27	с одной стороны	14	10
28	то что я	1	10
29	потому что в	1	9
30	то и другое	1	9
31	на то что	9	9
32	но и в	1	9
33	о том что	10	9
34	мы не можем	3	9
35	не могут быть	1	9
36	вместе с тем	5	8
37	было бы невозможно	1	8
38	на самом деле	3	8
39	с тем что	1	8
40	в этом смысле	3	7
41	и то же	2	7
42	не только не	2	7
43	сама по себе	3	7
44	с точки зрения	34	7
45	как и в	2	7
46	можно сказать что	5	7
47	не в состоянии	2	7
48	и той же	2	7
49	одно и то	2	7
50	одной и той	2	7
51	не только в	1	7
52	и как бы	1	6
53	друг от друга	4	6
54	то же самое	4	6
55	то что мы	1	6
56	с самого начала	9	6
57	после того как	1	6
58	тем и другим	2	5
59	потому что как	1	5
60	то же что	2	5
61	таким образом что	3	5
62	с тем и	1	5
63	и таким образом	2	5
64	по себе не	1	5
65	к тому что	3	5
66	то что в	2	5
67	в ряду других	1	5
68	и то что	1	5
69	мы видели что	4	4
70	и тот же	1	4
71	в том же	3	4
72	все то что	1	4
73	в собственном смысле	8	4
74	с этой точки	1	4
75	но на деле	2	4
76	по его мнению	1	4
77	все более и	3	4
78	в данном случае	5	4
79	в некотором смысле	1	4
80	между тем и	2	4
81	в том и	1	4
82	или по крайней	1	4
83	в том чтобы	6	4
84	один и тот	1	4
85	и в самом	2	4
86	что не только	1	4
87	более и более	3	4
88	на этот вопрос	5	4
89	дело в том	2	4
90	с таким образом	6	4
91	в общих чертах	1	4
92	в этом отношении	6	4
93	вопрос о том	2	4
94	в том виде	1	4
95	то время как	4	4
96	это было бы	1	4
97	точно так же	2	3
98	что он не	2	3
99	как и во	1	3
100	одной стороны и	3	3
101	в одном и	1	3
102	рано или поздно	1	3
103	в применении к	1	3
104	потому что оно	1	3
105	та и другая	1	3
106	хотя бы и	1	3
107	по всей вероятности	1	3
108	этого слова и	1	3
109	мы тем самым	1	3
110	том виде в	1	3
111	виде в каком	2	3
112	то это не	1	3
113	том что он	2	3
114	если бы мы	3	3
115	и том же	1	3
116	и тем самым	4	3
117	и та и	1	3
118	в связи с	3	3
119	не имеет для	1	3
120	бы то ни	1	3
121	одном и том	1	3
122	но так как	1	3
123	на каждом шагу	2	3
124	между тем в	1	3
125	в одном из	2	3
126	таким образом мы	1	3
127	между звуком и	1	3
128	заключается в том	10	3
129	того что мы	1	3
130	и что только	1	3
131	когда мы говорим	2	3
132	из того что	7	3
133	потому что он	3	3
134	можно было бы	6	3
135	которые могут быть	1	3
136	этой точки зрения	2	3
137	мы увидим что	2	3
138	это потому что	1	3
139	даже тогда когда	1	2
140	то и в	1	2
141	независимо от его	1	2
142	о которой мы	2	2
143	но вместе с	5	2
144	не могло бы	1	2
145	о том как	1	2
146	и тогда когда	1	2
147	независимо от своего	1	2
148	потому что его	1	2
149	у нас в	1	2
150	в приведенном выше	1	2
151	этого слова так	1	2
152	друг на друга	1	2
153	словом и мыслью	1	2
154	того что в	3	2
155	и при этом	1	2
156	хотя бы даже	1	2
157	в слове мы	1	2
158	мы старались показать	2	2
159	есть прежде всего	2	2
160	не иначе как	1	2
161	мы должны будем	2	2
162	в начале развития	2	2
163	понимают друг друга	2	2
164	там где нет	1	2
165	своей точки зрения	1	2
166	состоит в том	4	2
167	но все же	1	2
168	только то что	2	2
169	то ни было	1	2
170	это значит что	1	2
171	в целом и	6	2
172	можно видеть из	1	2
173	же самое что	1	2
174	и не может	1	2
175	в этом последнем	1	2
176	на все остальные	1	2
177	то что делает	1	2
178	звук сам по	1	2
179	в этих словах	1	2
180	того что она	1	2
181	силу того что	1	2
182	друг к другу	2	2
183	и потому что	2	2
184	мы видели выше	1	2
185	тем что в	1	2
186	в силу того	1	2
187	не только от	1	2
188	и в отношении	3	2
189	в свое время	1	2
190	не потому что	2	2
191	к тому чтобы	2	2
192	а следовательно и	1	2
193	в таких случаях	1	2
194	того и другого	1	2
195	и тем более	2	2
196	заметить что в	2	2
197	к которым мы	1	2
198	нечто такое что	1	2
199	таким же образом	1	2
200	а и б	1	2
201	так же как	6	2
202	что для нас	1	2
203	существует независимо от	1	2
204	как мы видели	1	2
205	мы можем в	1	2
206	мысли и слова	1	2
207	в связь с	1	2
208	и все остальные	1	2
209	что в истории	1	2
210	мы могли бы	9	2
211	от того насколько	1	2
212	психологии есть не	1	2
213	должно быть названо	1	2
214	но в некотором	1	1
215	в каком отношении	1	1
216	только для того	2	1
217	в непосредственной связи	1	1
218	в самом деле	5	1
219	направлении и в	1	1
220	даны уже в	1	1
221	как увидим ниже	2	1
222	и столь же	1	1
223	мы можем не	1	1
224	на деле же	2	1
225	потому что эта	1	1
226	только в силу	1	1
227	образом потому что	1	1
228	в целом как	1	1
229	целого к которому	1	1
230	же время не	1	1
231	о котором мы	1	1
232	но здесь же	1	1
233	во все стороны	1	1
234	но мы видели	1	1
235	том что этот	1	1
236	это значило бы	1	1
237	мы спросим себя	1	1
238	и на все	1	1
239	указывает на то	3	1
240	эту последнюю и	1	1
241	полагает что если	2	1
242	укажем только на	1	1
243	в психологическом смысле	1	1
244	том что его	1	1
245	то что он	2	1
246	но этого мало	1	1
247	точки зрения но	1	1
248	в себе как	1	1
249	в ту же	1	1
250	на том что	2	1
251	что в одном	1	1
252	более глубокое и	1	1
253	по сравнению с	9	1
254	звуком и значением	1	1
255	ничем не связанных	1	1
256	здесь не только	1	1
257	том что такое	1	1
258	что все это	1	1
259	прежде всего средство	1	1
260	в течение многих	1	1
261	точки зрения той	1	1
262	о которых мы	1	1
263	с психологической стороны	1	1
264	есть не только	1	1
265	психологической точки зрения	1	1
266	мы таким образом	1	1
267	в отношении ее	1	1
268	и со стороны	2	1
269	мысли тем более	1	1
270	одинаково ко всем	1	1
271	речи которые не	1	1
272	взятое в целом	1	1
273	которые мы намерены	1	1
274	вовсе не в	1	1
275	между словом и	2	1
276	он не видит	1	1
277	образом если бы	1	1
278	еще один пример	1	1
279	в истории развития	3	1
280	в том числе	3	1
281	что каждая из	1	1
282	то что оно	1	1
283	науки и ее	1	1
284	по поводу его	1	1
285	у него в	1	1
286	том же роде	2	1
287	на вопрос о	4	1
288	в строгом смысле	1	1
289	что в них	1	1
290	как мы уже	4	1
291	и вообще в	1	1
292	может быть выражена	2	1
293	к другу и	1	1
294	кроме того что	1	1
295	внешнее по отношению	1	1
296	для чего не	1	1
297	или действие которое	1	1
298	для нас с	1	1
299	таким образом если	1	1
300	пространство и время	1	1
301	иметь в виду	1	1
302	она не может	1	1
303	сходятся и расходятся	1	1
304	что перед нами	3	1
305	другой стороны от	1	1
306	на всю жизнь	1	1
307	легко заметить что	1	1
308	отношения в этом	1	1
309	чтобы убедиться в	2	1
310	именно в силу	1	1
311	той и другой	1	1
312	о значении слова	1	1
313	том числе и	3	1
314	один из основных	1	1
315	между этими двумя	2	1
316	для нас это	1	1
317	как показывает самое	1	1
318	в каком их	1	1
319	с этим словом	1	1
320	но мы должны	1	1
321	тех отношений между	1	1
322	в отличие от	3	1
323	здесь может быть	1	1
324	том что только	1	1
325	предположить что в	1	1
326	значение слова не	1	1
327	этому первому и	1	1
328	к тому же	1	1
329	в новом направлении	1	1
330	что именно в	1	1
331	вопрос о причинах	1	1
332	но и от	1	1
333	того что с	1	1
334	но в чем	1	1
335	как если бы	3	1
336	не там где	1	1
337	если это так	1	1
338	выделили из всего	1	1
339	и даже по	1	1
340	сливаются друг с	1	1
341	в переводе на	1	1
342	могла бы быть	1	1
343	что значение слова	1	1
344	этого слова а	1	1
345	привести их к	1	1
346	каждая из этих	1	1
347	что даже в	2	1
348	но все это	1	1
349	есть с одной	1	1
350	к вопросу о	1	1
351	ничего не может	2	1
352	той или другой	1	1
353	с психологической точки	1	1
354	глубокое и верное	1	1
355	мы думаем что	3	1
356	таким образом и	3	1
357	сказать что при	1	1
358	что у него	1	1
359	только для самого	1	1
360	все без исключения	1	1
361	из этих схем	1	1
362	в чем заключается	1	1
363	собственном смысле этого	3	1
364	в этой теории	2	1
365	которые не могли	1	1
366	об отношении мысли	4	1
367	других или в	1	1
368	вместе с другими	1	1
369	между ними не	1	1
370	если бы даже	1	1
371	образом как и	2	1
372	в области психологии	1	1
373	как мы старались	1	1
374	в ответ на	1	1
375	прибавить еще одно	1	1
376	сказать что все	1	1
377	с в этом	1	1
378	лишь в немногих	1	1
379	значении этого слова	1	1
380	хотя и не	1	1
381	последних таким образом	1	1
382	что вовсе не	1	1
383	самое понятие о	1	1
384	за то что	1	1
385	с в этих	1	1
386	делает возможным общение	1	1
387	большей или меньшей	1	1
388	вместе с ним	3	1
389	вот все что	1	1
390	то что и	1	1
391	мы видим не	1	1
392	что в действительности	1	1
393	а вместе с	2	1
394	друг с другом	6	1
395	от слова и	1	1
396	слова так же	2	1
397	единство звука и	1	1
398	с той же	1	1
399	бы в самом	1	1
400	к слову если	1	1
401	со всеми остальными	2	1
402	в чем же	1	1
403	там где она	1	1
404	и вместе с	1	1
405	детской мысли для	1	1
406	слова прежде всего	1	1
407	в наших глазах	1	1
408	в силу этого	4	1
409	несмотря на все	1	1
410	непосредственной связи с	1	1
411	место только тогда	1	1
412	время как в	2	1
413	с но если	1	1
414	мысли к слову	6	1
415	книги в которой	1	1
416	еще только в	1	1
417	но и потому	1	1
418	именно потому что	1	1
419	и что наконец	1	1
420	другой стороны если	1	1
421	не связанных между	1	1
422	и практики и	1	1
423	должны сказать что	1	1
424	и к тому	1	1
425	там где он	1	1
426	те же самые	1	1
427	мысли и не	2	1
428	так как мы	1	1
429	распадается на две	1	1
430	тем более что	1	1
431	по себе способен	1	1
432	первое и основное	1	1
433	иметь место только	1	1
434	но что же	1	1
435	не имеет никакого	1	1
436	видели что в	1	1
437	старались показать что	1	1
438	вопрос об отношении	6	1
439	в природе как	1	1
440	и тем что	1	1
441	не в силах	1	1
442	если мы не	1	1
