N	3gram	Vygotskiy_	TeoriaLi
1	в том что	21	10
2	в то же	2	8
3	то же время	2	8
4	в отличие от	4	7
5	того или иного	1	6
6	в конечном счете	6	6
7	с другой стороны	7	6
8	более или менее	3	6
9	состоит в том	3	6
10	не может быть	14	5
11	для того чтобы	11	5
12	в данном случае	1	5
13	одного и того	1	4
14	и того же	1	4
15	в свою очередь	3	3
16	с точки зрения	12	3
17	в этом смысле	3	3
18	в том числе	1	3
19	тем не менее	6	3
20	можно сказать что	2	3
21	подобно тому как	7	3
22	тех или иных	2	3
23	в связи с	2	3
24	с одной стороны	6	3
25	но он не	1	2
26	в области искусства	2	2
27	в данный момент	1	2
28	при этом что	1	2
29	этой точки зрения	7	2
30	и в самом	3	2
31	с этой точки	5	2
32	как и в	5	2
33	в самом деле	13	2
34	в коем случае	1	2
35	в русской поэзии	1	2
36	и то же	1	2
37	в таком случае	3	2
38	ни в коем	1	2
39	включает в себя	1	2
40	в отношении к	3	2
41	одно и то	1	2
42	том числе и	1	2
43	во всей его	1	2
44	а с другой	1	2
45	том что он	2	2
46	не только не	4	2
47	что в основе	4	2
48	что они хотят	1	2
49	не в самом	1	2
50	мы имеем дело	1	2
51	тем или иным	2	2
52	то ни было	1	2
53	не могут быть	2	2
54	сама по себе	2	2
55	к тому что	2	2
56	то что они	1	2
57	бы то ни	2	2
58	в известном смысле	1	2
59	ту или иную	1	2
60	коем случае не	1	2
61	приводит к тому	2	2
62	в основе своей	2	2
63	не могли бы	1	1
64	что он не	1	1
65	и не быть	1	1
66	это имеет место	1	1
67	в художественном произведении	8	1
68	произведение искусства есть	2	1
69	может быть это	1	1
70	в евгении онегине	2	1
71	мере в какой	1	1
72	искусства и в	1	1
73	в том и	4	1
74	том случае если	2	1
75	с тем же	1	1
76	не что иное	2	1
77	обычной речи и	1	1
78	принадлежат к числу	1	1
79	все то что	3	1
80	то есть в	2	1
81	но прежде всего	1	1
82	и том же	1	1
83	а не ее	1	1
84	есть в конечном	1	1
85	и тем же	1	1
86	по себе а	3	1
87	никак не может	3	1
88	себе а в	1	1
89	в той мере	1	1
90	вбирает в себя	1	1
91	только о том	2	1
92	больше и больше	2	1
93	понимается при этом	1	1
94	на задний план	1	1
95	он не только	3	1
96	в противоречие с	3	1
97	мы видим в	1	1
98	по крайней мере	1	1
99	а на деле	2	1
100	заключается в том	13	1
101	и со всеми	1	1
102	ту же самую	2	1
103	в себя и	1	1
104	бы можно было	1	1
105	не в состоянии	4	1
106	о том что	9	1
107	то или иное	2	1
108	есть как бы	1	1
109	заключает в себе	3	1
110	в свое время	1	1
111	дело не в	1	1
112	не принадлежат к	1	1
113	как бы в	1	1
114	в целом ряде	2	1
115	точки зрения в	1	1
116	то есть как	2	1
117	не менее чем	1	1
118	художественное произведение обретает	1	1
119	является продолжением и	1	1
120	а также в	1	1
121	это и есть	1	1
122	но в таком	1	1
123	в основе всех	1	1
124	самое существенное для	1	1
125	не принадлежит к	1	1
126	эта внутренняя форма	2	1
127	же точно и	3	1
128	который может быть	1	1
129	подход к изучению	1	1
130	связи с этим	1	1
131	друг от друга	1	1
132	в настоящее время	2	1
133	той же природы	1	1
134	на вопрос о	1	1
135	что он должен	1	1
136	при этом не	2	1
137	здесь мы имеем	1	1
138	всякое произведение искусства	2	1
139	в основе его	1	1
140	одной стороны и	1	1
141	только при условии	1	1
142	том что она	5	1
143	в чем состоит	1	1
144	к изучению искусства	1	1
145	то есть от	1	1
146	речь идет не	2	1
147	эстетических отношений и	1	1
148	объединяет вокруг себя	1	1
149	от одного сознания	1	1
150	делает то что	2	1
151	в том случае	3	1
152	дело в том	1	1
153	роль в лирическом	1	1
154	том и состоит	2	1
155	именно потому что	2	1
156	и в частности	2	1
157	а между тем	1	1
158	а и в	1	1
159	одним и тем	1	1
160	как бы вбирает	1	1
161	искусство никогда не	1	1
162	в первом случае	1	1
163	в то время	6	1
164	бы вбирает в	1	1
165	к автору и	1	1
166	и состоит чтобы	1	1
167	тех же самых	2	1
168	речь идет о	1	1
169	в зависимости от	6	1
170	точно так же	6	1
171	так же как	8	1
172	одного сознания к	1	1
173	может быть определена	1	1
174	в том или	1	1
175	а в том	2	1
176	той мере в	1	1
177	к тому же	1	1
178	не только на	1	1
179	так же точно	10	1
180	есть не что	1	1
181	и без остатка	1	1
182	том что в	1	1
183	его чувства и	1	1
184	в русском языке	3	1
185	в произведении искусства	3	1
186	то же самое	8	1
187	при этом как	2	1
188	и в сущности	1	1
189	между тем в	1	1
190	искусство в том	1	1
191	все же оно	1	1
192	что даже в	1	1
193	та или иная	1	1
194	том или ином	1	1
195	что иное как	2	1
196	только то что	2	1
197	едва ли не	2	1
198	в искусстве не	1	1
199	в такое же	1	1
200	и не дает	1	1
201	что все люди	1	1
202	в одном случае	1	1
203	может быть признано	2	1
204	точки зрения и	1	1
205	одном и том	1	1
206	а не только	1	1
207	таким образом и	3	1
208	сознания к другому	1	1
209	в первой главе	1	1
210	искусства и что	1	1
211	сколько бы ни	1	1
212	принципиальное различие между	1	1
213	имеем дело с	1	1
214	в обычной речи	1	1
215	что в искусстве	4	1
216	в полной мере	1	1
217	при таком понимании	3	1
218	это было бы	1	1
219	в области литературы	1	1
