N	2gram	Bakhtin_Pr	Narrotol
1	не только	14	62
2	и не	41	50
3	при этом	6	47
4	но и	16	45
5	а не	19	38
6	в качестве	1	35
7	в частности	1	31
8	может быть	23	30
9	и в	83	30
10	в том	22	29
11	в этом	24	28
12	своего рода	7	28
13	том что	9	28
14	а в	4	27
15	только в	10	25
16	состоит в	1	25
17	в данном	1	24
18	как и	13	24
19	не в	10	23
20	то что	14	23
21	то есть	86	22
22	не может	18	20
23	в рассказе	2	18
24	в себе	10	17
25	данном случае	1	17
26	так и	9	17
27	а также	4	17
28	со стороны	1	16
29	в его	15	16
30	к тому	2	15
31	можно сказать	12	15
32	и т.п	42	15
33	но в	12	15
34	в жизни	14	14
35	и его	13	14
36	то же	10	13
37	в своей	5	13
38	уже не	5	13
39	о том	3	13
40	в своем	2	13
41	у него	5	13
42	времени и	4	13
43	все же	3	12
44	на протяжении	5	12
45	как в	10	12
46	перед нами	17	12
47	как бы	27	12
48	прежде всего	20	12
49	по отношению	6	11
50	об этом	3	11
51	к себе	8	11
52	хотя и	10	11
53	в мире	8	11
54	если бы	1	11
55	и тем	4	11
56	в этой	3	11
57	в нем	21	11
58	героя в	2	11
59	жизни в	4	11
60	в отличие	1	11
61	отличие от	1	11
62	тем самым	2	11
63	отношению к	5	11
64	один из	7	10
65	как правило	1	10
66	никогда не	10	10
67	тому же	3	10
68	точки зрения	17	10
69	между тем	2	10
70	как это	2	10
71	в то	8	10
72	и все	14	10
73	не является	1	10
74	жизни и	13	10
75	с его	4	10
76	ничего не	8	10
77	того что	1	10
78	но не	9	10
79	и т.д	5	10
80	в соответствии	3	9
81	как раз	6	9
82	тем не	2	9
83	той или	2	9
84	столь же	1	9
85	что в	5	9
86	с ним	3	9
87	что он	6	9
88	еще не	10	9
89	потому что	9	9
90	во времени	1	9
91	для него	1	9
92	далеко не	4	9
93	рассказа в	1	9
94	в той	2	8
95	и к	13	8
96	в самом	7	8
97	в таком	3	8
98	о чем	2	8
99	не менее	4	8
100	одна из	9	8
101	он не	5	8
102	и он	5	8
103	внимание на	1	8
104	мы имеем	4	8
105	же время	8	8
106	соответствии с	2	8
107	и для	5	8
108	этом отношении	1	8
109	в литературе	8	8
110	у нас	2	8
111	но при	2	8
112	у нее	1	8
113	или иной	2	8
114	при всей	3	7
115	а во	3	7
116	в котором	8	7
117	с другой	4	7
118	в ее	3	7
119	на себя	3	7
120	в конце	5	7
121	в чем	1	7
122	в силу	1	7
123	и на	27	7
124	в форме	6	7
125	в свою	1	7
126	это не	10	7
127	в глазах	1	7
128	или в	7	7
129	также и	5	7
130	в ней	8	7
131	одного из	1	7
132	в целом	3	7
133	все что	1	6
134	в результате	2	6
135	например в	8	6
136	между двумя	4	6
137	сказать что	12	6
138	на него	2	6
139	имеем дело	1	6
140	о ней	1	6
141	то в	1	6
142	что и	4	6
143	могло бы	3	6
144	героя и	3	6
145	на другой	1	6
146	главного героя	2	6
147	в современной	1	6
148	человеческих отношений	2	6
149	во втором	1	6
150	таким образом	9	6
151	к его	2	6
152	в слове	2	6
153	из этих	3	6
154	в сознании	2	6
155	здесь не	5	6
156	они не	5	6
157	о нем	2	6
158	как у	5	6
159	слова в	3	6
160	на то	2	6
161	вплоть до	5	6
162	в центре	4	5
163	человеческой жизни	3	5
164	особое место	2	5
165	дело с	1	5
166	в своих	4	5
167	и даже	5	5
168	и сам	1	5
169	именно в	3	5
170	мира и	3	5
171	в другом	1	5
172	для того	1	5
173	не всегда	3	5
174	может служить	2	5
175	в одном	4	5
176	он сам	5	5
177	точка зрения	1	5
178	себя в	1	5
179	из них	7	5
180	к нему	3	5
181	от его	1	5
182	бы и	3	5
183	не было	5	5
184	но для	2	5
185	я не	6	5
186	человек в	2	5
187	так сказать	8	5
188	между собой	1	5
189	его жизни	2	5
190	а для	2	5
191	точку зрения	1	5
192	и от	4	5
193	с ее	3	5
194	и здесь	4	5
195	что это	2	5
196	их в	3	5
197	и у	8	5
198	с ними	2	5
199	да и	3	5
200	о котором	1	5
201	стало быть	1	5
202	было бы	6	5
203	и уже	2	5
204	для нее	1	5
205	и то	2	5
206	мы не	7	5
207	на самом	2	5
208	читателя в	1	5
209	о жизни	1	5
210	в равной	1	5
211	тем более	2	5
212	в начале	2	5
213	еще в	1	5
214	в пределах	8	5
215	и о	3	5
216	этом и	1	5
217	место в	3	5
218	как будто	3	5
219	себе самому	7	5
220	существенную роль	1	4
221	в душе	1	4
222	еще раз	6	4
223	и мира	1	4
224	даже в	3	4
225	строго говоря	2	4
226	не являются	1	4
227	от этих	1	4
228	в виду	3	4
229	по себе	3	4
230	в них	4	4
231	и с	10	4
232	все его	3	4
233	ведет к	3	4
234	не вполне	1	4
235	роль в	1	4
236	он является	2	4
237	следует подчеркнуть	1	4
238	не существует	1	4
239	сводятся к	1	4
240	хотя бы	6	4
241	только на	3	4
242	но они	5	4
243	к этому	5	4
244	представить себе	1	4
245	что они	2	4
246	жизни так	1	4
247	несмотря на	3	4
248	то у	1	4
249	к жизни	2	4
250	и притом	2	4
251	не о	2	4
252	тому что	1	4
253	в себя	8	4
254	по своей	12	4
255	равной степени	1	4
256	и по	5	4
257	и ее	8	4
258	жизни а	2	4
259	на ее	2	4
260	это уже	2	4
261	о которой	1	4
262	нового времени	8	4
263	не на	1	4
264	со всеми	8	4
265	вместе с	5	4
266	не имеет	1	4
267	во сне	7	4
268	истории не	1	4
269	в основе	6	4
270	не могло	1	4
271	в обоих	1	4
272	в сфере	1	4
273	мог бы	1	4
274	начиная с	4	4
275	что я	2	4
276	но именно	4	4
277	всяком случае	1	4
278	в произведениях	2	4
279	друг друга	7	4
280	ему в	1	4
281	во всяком	2	4
282	раз в	2	4
283	а на	2	4
284	а то	1	4
285	и как	1	4
286	или даже	1	4
287	так в	1	4
288	ли не	1	4
289	по своему	6	4
290	это было	3	4
291	не все	1	4
292	в области	6	4
293	человека в	6	4
294	она не	4	4
295	эти два	3	4
296	быть и	2	4
297	что касается	2	4
298	не с	1	4
299	как он	4	4
300	чужого слова	1	4
301	к ней	3	4
302	как мы	12	4
303	другого сознания	1	4
304	что на	2	4
305	не к	3	4
306	что было	2	3
307	с этой	1	3
308	говорит о	2	3
309	не бывает	1	3
310	по мере	3	3
311	в этих	8	3
312	беседы с	2	3
313	этого рассказа	2	3
314	каждый из	1	3
315	ситуации в	1	3
316	для автора	1	3
317	восходит к	1	3
318	входит в	1	3
319	не должен	1	3
320	к своей	1	3
321	говорить о	2	3
322	в строгом	3	3
323	так же	4	3
324	ни одного	1	3
325	к ним	5	3
326	жизни как	4	3
327	наряду с	6	3
328	в зависимости	3	3
329	все время	2	3
330	что она	2	3
331	что именно	2	3
332	ее и	1	3
333	она в	1	3
334	с точки	13	3
335	подчеркнуть что	4	3
336	и сама	1	3
337	связи с	1	3
338	но он	3	3
339	не знает	8	3
340	в которой	2	3
341	рассказа как	1	3
342	всех его	3	3
343	что не	1	3
344	характер и	1	3
345	в связи	2	3
346	между ними	14	3
347	же как	1	3
348	и это	3	3
349	сих пор	8	3
350	должен был	1	3
351	могли бы	2	3
352	о себе	2	3
353	но как	2	3
354	а с	1	3
355	себя внимание	2	3
356	и что	3	3
357	можно было	2	3
358	как уже	1	3
359	не просто	1	3
360	перед лицом	1	3
361	первого и	2	3
362	со словами	1	3
363	в направлении	2	3
364	о его	1	3
365	в первой	2	3
366	бы быть	1	3
367	а как	4	3
368	здесь мы	3	3
369	события в	1	3
370	во время	1	3
371	в него	4	3
372	лицо и	1	3
373	в пространстве	1	3
