N	2gram	Vygotskiy_	TeoriaLi
1	в качестве	25	33
2	в мире	2	26
3	не только	16	24
4	и в	38	24
5	в частности	4	23
6	состоит в	4	22
7	может быть	25	22
8	при этом	13	20
9	в том	59	20
10	и не	16	17
11	а в	7	15
12	но и	9	14
13	а не	7	14
14	так и	11	14
15	в себе	9	14
16	представляет собой	6	13
17	такого рода	7	13
18	внутренней речи	19	13
19	но не	7	13
20	в этом	35	12
21	сводится к	1	12
22	но в	4	12
23	в его	22	12
24	то же	18	12
25	том что	44	11
26	точки зрения	27	11
27	и его	5	11
28	что в	31	10
29	по отношению	4	10
30	как это	16	10
31	отношению к	3	10
32	только в	16	9
33	в данном	1	9
34	с другой	11	9
35	не сводится	1	9
36	не в	10	9
37	в то	5	9
38	в своей	9	8
39	как бы	17	8
40	по своей	12	8
41	не может	11	8
42	в самом	8	7
43	не столько	4	7
44	или иной	3	7
45	и т.п	3	7
46	в отличие	8	7
47	в своем	9	7
48	мы имеем	6	7
49	а также	6	7
50	отличие от	8	7
51	отношение к	1	7
52	однако в	2	7
53	место в	3	7
54	в области	9	7
55	в нем	4	7
56	другой стороны	5	6
57	в состав	1	6
58	более или	3	6
59	конечном счете	1	6
60	как и	20	6
61	не менее	8	6
62	приводит к	5	6
63	еще не	6	6
64	в основе	32	6
65	то что	27	6
66	со стороны	1	6
67	уже не	3	6
68	с его	3	6
69	в ее	1	6
70	с другими	3	6
71	в конечном	2	6
72	или иначе	2	6
73	между ними	6	6
74	или менее	5	6
75	того или	2	6
76	тем самым	6	6
77	в первой	1	6
78	или иного	2	6
79	ни в	12	5
80	в виду	4	5
81	так или	1	5
82	и одновременно	3	5
83	не предполагает	1	5
84	как в	14	5
85	можно сказать	2	5
86	не является	13	5
87	того чтобы	15	5
88	для того	14	5
89	как правило	2	5
90	за пределами	1	5
91	иначе говоря	2	5
92	по преимуществу	1	5
93	данном случае	1	5
94	для него	6	5
95	того что	17	5
96	деятельности в	1	5
97	в себя	3	5
98	между тем	10	5
99	он не	6	5
100	и тем	8	5
101	в пределах	1	5
102	в ходе	1	5
103	могут быть	9	5
104	не случайно	1	5
105	порядка в	1	4
106	в отношении	14	4
107	не на	2	4
108	по пути	5	4
109	не следует	1	4
110	и сам	4	4
111	в этих	4	4
112	отношения к	1	4
113	что он	13	4
114	в слове	3	4
115	языка в	1	4
116	совпадает с	7	4
117	входит в	7	4
118	в другом	3	4
119	говорить о	1	4
120	и т.д	8	4
121	сказать что	10	4
122	в нашем	2	4
123	к тому	8	4
124	этого слова	13	4
125	во времени	1	4
126	никогда не	11	4
127	и того	5	4
128	это не	5	4
129	хотя и	2	4
130	слова в	8	4
131	в их	12	4
132	его в	8	4
133	но он	1	4
134	не знает	1	4
135	или даже	2	4
136	так в	1	4
137	по своему	14	4
138	а только	1	4
139	личности и	1	4
140	речи и	11	4
141	в свою	4	4
142	и что	15	4
143	в форме	2	4
144	далеко не	2	4
145	того же	12	4
146	одного и	5	4
147	в силу	9	4
148	с ее	5	4
149	в целом	22	4
150	и ее	1	4
151	и к	9	3
152	к действительности	1	3
153	и составляет	1	3
154	в таком	4	3
155	для себя	2	3
156	с этой	6	3
157	даже в	5	3
158	говорит и	2	3
159	для возникновения	4	3
160	только не	2	3
161	подобно тому	1	3
162	если бы	12	3
163	все эти	9	3
164	а именно	1	3
165	именно в	6	3
166	например в	2	3
167	в жизни	3	3
168	имеет место	4	3
169	к его	1	3
170	их в	6	3
171	никто не	1	3
172	роль в	5	3
173	из которого	1	3
174	тем не	6	3
175	перед нами	15	3
176	свою очередь	3	3
177	виду не	1	3
178	между собой	15	3
179	своей природе	1	3
180	в роли	4	3
181	в противоположность	1	3
182	потому что	14	3
183	одной стороны	8	3
184	между двумя	3	3
185	или иных	1	3
186	направленной на	2	3
187	в одном	4	3
188	вслед за	4	3
189	не обязательно	1	3
190	известной степени	1	3
191	на две	2	3
192	художественное произведение	1	3
193	мог бы	5	3
194	во всей	3	3
195	не все	1	3
196	от себя	1	3
197	понятие о	1	3
198	из этих	5	3
199	и для	4	3
200	таким образом	36	3
201	и то	9	3
202	человека к	1	3
203	мышления и	39	3
204	с одной	8	3
205	том числе	3	3
206	и потому	2	3
207	с точки	11	3
208	к которому	6	3
209	как раз	1	3
210	есть в	1	3
211	прежде всего	6	3
212	и притом	1	3
213	связи с	14	3
214	или в	4	3
215	одним из	6	3
216	как говорит	7	3
217	в связи	9	3
218	и как	11	3
219	вовсе не	5	3
220	той или	2	3
221	во всех	3	3
222	а с	4	3
223	тот или	1	3
224	тому как	2	3
225	в акте	1	3
226	принадлежит к	1	3
227	с языком	1	3
228	в которой	4	3
229	не будет	2	3
230	к области	2	3
231	говоря о	2	3
232	этом смысле	7	3
233	человека с	1	3
234	в этой	7	3
235	что можно	1	3
236	и др	1	3
237	столь же	7	3
238	и по	5	3
239	слова как	1	3
240	тех или	1	3
241	отнюдь не	6	3
242	в той	2	2
243	ведет к	1	2
244	мире и	1	2
245	на деле	6	2
246	образом и	1	2
247	для всех	1	2
248	один из	8	2
249	и здесь	5	2
250	речевой деятельности	1	2
251	и на	9	2
252	если в	3	2
253	которая в	1	2
254	и который	1	2
255	к числу	1	2
256	на второй	1	2
257	на этом	3	2
258	из которых	6	2
259	а затем	4	2
260	мы в	3	2
261	окружающей его	1	2
262	знаков в	2	2
263	он тем	1	2
264	по себе	11	2
265	не могут	5	2
266	в них	3	2
267	оно не	3	2
268	и даже	4	2
269	а напротив	1	2
270	этой точки	4	2
271	здесь мы	4	2
272	самом деле	4	2
273	может оказаться	1	2
274	заключается в	22	2
275	имеет дело	2	2
276	к более	1	2
277	значения и	6	2
278	ясно говорит	1	2
279	с ними	3	2
280	вместе с	18	2
281	отличается от	5	2
282	вследствие этого	1	2
283	в известном	6	2
284	всей своей	1	2
285	в каком	3	2
286	к другому	2	2
287	своей жизни	1	2
288	о том	6	2
289	не входит	1	2
290	при всем	2	2
291	это и	1	2
292	еще и	2	2
293	вытекает из	2	2
294	к нему	1	2
295	в значительной	1	2
296	имеет в	2	2
297	на основе	29	2
298	не всегда	1	2
299	и больше	1	2
300	не могло	1	2
301	только на	2	2
302	вступает в	3	2
303	может служить	2	2
304	речь идет	4	2
305	говорит что	1	2
306	и это	7	2
307	превращается в	1	2
308	значительной степени	1	2
309	и наоборот	1	2
310	перед ним	4	2
311	в глаза	2	2
312	самом начале	1	2
313	видим в	2	2
314	если мы	12	2
315	тем же	8	2
316	ключ к	5	2
317	места для	1	2
318	имеем дело	2	2
319	всякий раз	2	2
320	что она	7	2
321	который в	4	2
322	здесь не	2	2
323	на котором	3	2
324	не просто	3	2
325	в самой	1	2
326	речи а	1	2
327	бы то	1	2
328	то в	3	2
329	что они	23	2
330	но на	3	2
331	на вопрос	1	2
332	одной из	1	2
333	опыта к	1	2
334	несмотря на	1	2
335	но от	1	2
336	ни было	2	2
337	к нашему	1	2
338	что такое	1	2
339	ее в	2	2
340	способность к	1	2
341	все это	8	2
342	мы легко	1	2
343	что и	14	2
344	у нас	1	2
345	или иную	1	2
346	тем в	1	2
347	что каждый	2	2
348	с их	3	2
349	к жизни	2	2
350	слова не	3	2
351	у него	3	2
352	от всех	2	2
353	говорит в	1	2
354	в присутствии	1	2
355	к чему	1	2
356	этих двух	1	2
357	на себя	2	2
358	не могли	3	2
359	в конце	1	2
360	сама по	1	2
361	тому что	3	2
362	случае не	1	2
363	в какой	5	2
364	я не	1	2
365	зрения и	1	2
366	только и	2	2
367	границ между	1	2
368	в чем	2	2
369	об этом	2	2
370	должен быть	1	2
371	тем более	2	2
372	к одному	10	2
373	могли бы	16	2
374	но как	4	2
375	второй и	1	2
376	единое целое	1	2
377	могут служить	2	2
378	определенным образом	1	2
379	как уже	8	2
380	ту или	1	2
381	то ни	1	2
382	дело не	1	2
383	внешней речи	6	2
384	в случае	3	2
385	одно и	7	2
386	и является	2	2
387	автора и	1	2
388	за пределы	1	2
389	не сами	1	2
390	человека и	6	2
391	в большинстве	1	2
392	идет о	2	2
393	могла бы	1	2
394	так же	26	2
395	числе и	3	2
396	на уровне	1	2
397	что может	1	2
398	известном смысле	2	2
399	и особенно	4	2
400	для обозначения	4	2
401	это делает	1	2
402	с чем	1	2
403	включает в	2	2
404	с которыми	4	1
405	собой всю	1	1
406	к такому	1	1
407	от него	1	1
408	однако и	2	1
409	является в	4	1
410	все что	4	1
411	приводящего к	3	1
412	произведение и	1	1
413	случае в	2	1
414	это тот	2	1
415	за ним	1	1
416	речи когда	1	1
417	он обнаруживает	1	1
418	вещи в	1	1
419	же и	2	1
420	как содержание	1	1
421	в случаях	1	1
422	языке обозначают	1	1
423	его с	1	1
424	на ее	1	1
425	случае мы	1	1
426	первую очередь	2	1
427	перестают быть	1	1
428	дело с	3	1
429	в которую	1	1
430	примером такого	1	1
431	вопросу о	1	1
432	уходит своими	1	1
433	представляют собой	1	1
434	никакого определенного	1	1
435	думаю что	1	1
436	же образом	2	1
437	что это	8	1
438	которые лежат	1	1
439	содержит в	2	1
440	с ним	4	1
441	тем как	4	1
442	в сущности	3	1
443	план не	1	1
444	оно становится	2	1
445	не требует	1	1
446	в другой	2	1
447	говорит о	1	1
448	привести к	2	1
449	собой набор	1	1
450	те же	6	1
451	не как	3	1
452	менее не	1	1
453	предполагает не	1	1
454	в область	2	1
455	из того	4	1
456	формой мышления	3	1
457	общий признак	2	1
458	и другими	2	1
459	основной закон	1	1
460	дается в	1	1
461	и делает	1	1
462	в результате	6	1
463	чистом виде	1	1
464	быть может	2	1
465	противоречие с	1	1
466	до последнего	1	1
467	не бывает	2	1
468	целом ряде	1	1
469	речи от	2	1
470	свое имя	2	1
471	этом как	1	1
472	для данного	1	1
473	со всеми	9	1
474	должен был	2	1
475	и приобретает	1	1
476	быть так	2	1
477	их не	1	1
478	до этого	1	1
479	предметов в	5	1
480	внутренне не	2	1
481	от одного	2	1
482	животного в	1	1
483	в собственном	12	1
484	говорящего и	1	1
485	а во-вторых	1	1
486	однако что	1	1
487	с ней	4	1
488	в наших	2	1
489	знаков они	1	1
490	ситуаций или	1	1
491	мы говорим	1	1
492	это скорее	2	1
493	одновременно с	2	1
494	в новую	1	1
495	значение в	5	1
496	слова с	2	1
497	в различные	1	1
498	знаком некоторого	1	1
499	к каким	1	1
500	тем что	12	1
501	поведения то	1	1
502	напротив мы	1	1
503	и действительно	1	1
504	то время	5	1
505	но самое	1	1
506	том или	1	1
507	и другим	2	1
508	с тем	18	1
509	знаком в	1	1
510	стороны в	1	1
511	переходя к	1	1
512	этого типа	1	1
513	к самому	1	1
514	он стоит	2	1
515	вещей в	1	1
516	что по	2	1
517	приходит в	1	1
518	все же	11	1
519	не приводит	2	1
520	они ни	1	1
521	предмета и	1	1
522	или ином	1	1
523	не имеет	3	1
524	а этот	1	1
525	речь в	3	1
526	бы не	1	1
527	достижения в	1	1
528	но у	1	1
529	по признаку	3	1
530	да и	1	1
531	в историческом	2	1
532	о котором	2	1
533	зависимости от	7	1
534	и слово	3	1
535	между ним	1	1
536	в это	1	1
537	предметов которое	1	1
538	друг от	2	1
539	которая не	5	1
540	на каждом	4	1
541	зрения логики	1	1
542	еще а	1	1
543	своей внешней	1	1
544	на первый	5	1
545	всем его	1	1
546	языка мы	2	1
547	свое время	2	1
548	с этим	6	1
549	все они	2	1
550	только одно	1	1
551	от внешней	3	1
552	своем значении	1	1
553	особенно для	1	1
554	и пути	2	1
555	можно в	1	1
556	одним и	5	1
557	и я	1	1
558	нам не	1	1
559	знака при	1	1
560	ситуации но	1	1
561	совершенно не	1	1
562	в первую	2	1
563	в центр	3	1
564	не существует	1	1
565	мы рассмотрим	1	1
566	решающая роль	1	1
567	в котором	3	1
568	из других	1	1
569	в действительности	3	1
570	этой деятельности	1	1
571	языка и	1	1
572	вопрос о	2	1
573	является также	1	1
574	в любом	1	1
575	сливается с	1	1
576	не представляет	4	1
577	что явление	1	1
578	можно констатировать	1	1
579	по своим	1	1
580	о чем-то	1	1
581	тех же	2	1
582	и конец	1	1
583	чем за	1	1
584	принципиальная разница	1	1
585	открывает что	1	1
586	более чем	1	1
587	и заключается	2	1
588	на какой	1	1
589	то и	5	1
590	всех его	1	1
591	в сознание	1	1
592	отношение как	1	1
593	собой как	1	1
594	связана с	3	1
595	значений и	1	1
596	некий общий	1	1
597	завершение и	1	1
598	дерева с	1	1
599	и поэтому	4	1
600	самое существенное	1	1
601	одной общей	1	1
602	внутри себя	1	1
603	во многих	3	1
604	ним и	1	1
605	а после	1	1
606	которыми он	1	1
607	с нашим	1	1
608	оно является	3	1
609	имея в	1	1
610	наличие в	1	1
611	самого автора	1	1
612	время в	1	1
613	точно и	1	1
614	перейдем к	1	1
615	слова и	8	1
616	с помощью	64	1
617	в значении	2	1
618	к объективной	1	1
619	и вся	1	1
620	значение для	4	1
621	в противоречие	1	1
622	не об	1	1
623	точно так	4	1
624	знаков с	1	1
625	в различных	1	1
626	переходит к	1	1
627	на основании	11	1
628	такое совпадение	1	1
629	чем с	1	1
630	образом что	6	1
631	одно из	2	1
