N	3gram	Propp_Isto	Komedia
1	в том что	7	29
2	к тому же	1	21
3	до сих пор	4	16
4	в самом деле	1	13
5	о том что	9	13
6	и т п	1	11
7	для того чтобы	1	11
8	в то время	4	11
9	по отношению к	3	9
10	вместе с тем	6	9
11	с одной стороны	11	9
12	то время как	4	9
13	с другой стороны	17	8
14	обращает на себя	1	7
15	так или иначе	2	7
16	бы то ни	1	7
17	то ни было	1	7
18	во всяком случае	3	7
19	в связи с	1	6
20	с точки зрения	1	6
21	после того как	4	6
22	что он не	1	5
23	о том как	3	5
24	то же самое	1	5
25	и т д	25	5
26	в ответ на	3	5
27	у того же	1	5
28	тем не менее	4	5
29	том что он	1	5
30	и тот же	1	4
31	в самом начале	1	4
32	что у него	5	4
33	в обоих случаях	1	4
34	т е в	2	4
35	к тому что	1	4
36	но все же	3	4
37	так как он	4	4
38	не в состоянии	1	4
39	независимо от того	2	4
40	в достаточной степени	2	4
41	можно было бы	3	4
42	во второй половине	1	4
43	обстоит дело с	1	4
44	что и в	3	4
45	в свои руки	1	3
46	то что он	1	3
47	более или менее	3	3
48	по тому что	1	3
49	друг с другом	1	3
50	хотя и не	1	3
51	иначе обстоит дело	1	3
52	о том чтобы	1	3
53	на то что	1	3
54	но и в	4	3
55	в этом же	1	3
56	один и тот	1	3
57	на брак с	1	3
58	в этой связи	1	3
59	состоит в том	1	3
60	как бы то	1	3
61	и сам он	1	2
62	одной стороны и	1	2
63	с полным правом	1	2
64	небом и землей	1	2
65	в большинстве случаев	1	2
66	между небом и	1	2
67	то что не	1	2
68	с этой точки	3	2
69	как и в	3	2
70	или может быть	1	2
71	так и в	3	2
72	у него в	1	2
73	в зависимости от	3	2
74	точно так же	2	2
75	том что в	2	2
76	к себе в	2	2
77	на то чтобы	2	2
78	с тех пор	1	2
79	на первый план	1	2
80	видеть в нем	1	2
81	для этой цели	1	2
82	в тех случаях	7	2
83	этой точки зрения	3	2
84	только в том	1	2
85	и тем более	1	2
86	в одной из	2	2
87	таким образом и	3	2
88	так же как	4	2
89	только потому что	1	2
90	не только в	9	2
91	мы имеем в	7	2
92	в этом случае	4	2
93	как мы видели	3	2
94	тех случаях когда	6	2
95	по его мнению	1	2
96	брак с дочерью	1	2
97	одна из них	1	2
98	к этому же	1	2
99	должны были бы	1	1
100	но все эти	1	1
101	о содержании этих	1	1
102	соответствии с этим	1	1
103	о чем говорилось	1	1
104	но вместе с	2	1
105	никак не может	1	1
106	чем говорилось выше	1	1
107	не может быть	5	1
108	только в условиях	1	1
109	не менее это	1	1
110	один из них	1	1
111	можно сказать что	1	1
112	взять на себя	1	1
113	за водой и	1	1
114	в борьбе с	1	1
115	имеем дело с	1	1
116	том что на	1	1
117	до наших дней	1	1
118	если они не	1	1
119	ясно во всяком	1	1
120	и весь дом	1	1
121	здесь мы видим	1	1
122	к заключению что	2	1
123	с такой силой	1	1
124	если он не	1	1
125	в качестве примера	1	1
126	и нет необходимости	1	1
127	как мы уже	1	1
128	достаточно сослаться на	1	1
129	друг на друга	2	1
130	совершенно очевидно что	1	1
131	можем заключить что	1	1
132	не знает что	1	1
133	мы видели это	1	1
134	но он не	1	1
135	ответ на сватовство	3	1
136	и в конце	1	1
137	чаще всего в	1	1
138	таким образом если	1	1
139	смысле этого слова	1	1
140	даже в тех	2	1
141	том что именно	1	1
142	и наталкивается на	1	1
143	таким образом что	1	1
144	что ни в	1	1
145	что в нем	1	1
146	в греческой литературе	1	1
147	за лет с	1	1
148	каждого из этих	1	1
149	и тем самым	1	1
150	в данном случае	7	1
151	вместе с ними	1	1
152	не забудем что	1	1
153	по себе не	1	1
154	и у других	1	1
155	друг друга у	1	1
156	чтобы доказать свою	1	1
157	не столько о	1	1
158	к отказу от	1	1
159	так что он	1	1
160	отсюда видно что	5	1
161	мы уже знаем	5	1
162	он отправляется в	1	1
163	пока он не	1	1
164	и что не	1	1
165	в других случаях	1	1
166	как таковой и	1	1
167	что это не	2	1
168	что в действительности	1	1
169	он был и	1	1
170	и что из	1	1
171	не только во	1	1
172	лицом к лицу	1	1
173	и в современной	1	1
174	в союзе с	1	1
175	объясняется что в	1	1
176	по тем же	1	1
177	здесь нет необходимости	1	1
178	а не в	1	1
179	и не может	1	1
180	думать что в	1	1
181	в так называемых	1	1
182	с ним не	1	1
183	вопрос почему в	1	1
184	на эти вопросы	1	1
185	если мы сравним	1	1
186	и это обстоятельство	1	1
187	на того кто	1	1
188	вслед за ним	1	1
189	на задний план	1	1
190	таким образом на	1	1
191	не в его	1	1
192	имело место уже	1	1
193	он не только	1	1
194	в том чтобы	2	1
195	одной из причин	1	1
196	не имеет значения	1	1
197	как и вся	1	1
198	с того что	3	1
199	свою принадлежность к	1	1
200	все эти события	1	1
201	вместе со своим	1	1
202	в уже упомянутой	1	1
203	это не так	1	1
204	другой стороны он	2	1
205	этот вопрос не	1	1
206	чем на половину	1	1
207	в свое время	1	1
208	мы увидим что	2	1
209	следует отметить что	1	1
210	как бы в	1	1
211	то что в	4	1
212	мы и здесь	1	1
213	но уже в	1	1
214	в некоторых случаях	2	1
215	на вопрос почему	1	1
216	к выводу что	1	1
217	он не может	1	1
218	но тут же	1	1
219	образом и здесь	1	1
220	в подземное царство	1	1
221	не вяжется с	1	1
222	на этот вопрос	3	1
223	ни один из	1	1
224	и здесь мы	2	1
225	и здесь нет	1	1
226	со всех сторон	1	1
227	начинается с того	3	1
228	за него замуж	2	1
229	как только он	1	1
230	три или четыре	1	1
231	в нем своего	1	1
232	о том почему	1	1
233	и та же	1	1
234	к своему хозяину	2	1
235	состоял в том	1	1
236	с его дочерью	2	1
237	не прошло и	1	1
238	с другом и	1	1
239	одной стороны он	1	1
240	зависимости от того	1	1
241	и во сне	1	1
242	совершенно ясна в	1	1
243	от нее к	1	1
244	однако и в	1	1
245	что и здесь	3	1
246	с семьей на	2	1
247	никто не может	1	1
248	могли быть и	1	1
249	он не мог	1	1
250	же как и	1	1
251	на том месте	1	1
252	сам он не	1	1
253	тому что она	1	1
254	одна и та	1	1
255	что под этим	1	1
256	по этому вопросу	1	1
257	уже знакомых нам	1	1
258	в нем и	1	1
259	самом деле и	1	1
260	вопрос о том	1	1
261	всяком случае в	1	1
262	в греческой комедии	1	1
263	один из самых	1	1
264	этим объясняется что	2	1
265	к себе и	2	1
266	показывает нам в	1	1
267	с собой в	1	1
268	сама по себе	1	1
269	мы не можем	2	1
