N	4gram	Losev_Prob	KulturaY
1	и тем не менее	1	7
2	в то же время	1	6
3	с этой точки зрения	2	5
4	не говоря уже о	2	5
5	состоит в том что	1	4
6	говоря уже о том	1	3
7	уже о том что	1	3
8	а с другой стороны	3	3
9	и вместе с тем	2	3
10	в силу того что	1	3
11	ни в какой мере	3	3
12	в том что он	2	3
13	в том смысле что	1	2
14	то только потому что	1	2
15	в той или иной	2	2
16	что на самом деле	1	2
17	не что иное как	3	2
18	в какой мере не	3	2
19	только в том чтобы	1	2
20	не только в том	2	2
21	одним и тем же	1	2
22	мы должны сказать что	1	1
23	по крайней мере об	1	1
24	в виду не только	1	1
25	это уже не просто	1	1
26	ни в коем случае	3	1
27	в коем случае нельзя	1	1
28	уже с самого начала	1	1
29	все более и более	1	1
30	в том смысле как	1	1
31	в том что и	1	1
32	не сам по себе	2	1
33	по крайней мере в	3	1
34	дело в том что	4	1
35	уже по одному тому	1	1
36	в том что мы	1	1
37	ни за что не	1	1
38	заключается не только в	1	1
39	так или иначе но	1	1
40	что бы то ни	1	1
41	о том что он	1	1
42	в то время как	4	1
43	в войне и мире	1	1
44	в связи с этим	1	1
45	также и то что	2	1
46	во-вторых с точки зрения	1	1
47	а вместе с тем	1	1
48	в своей книге о	1	1
49	только в том что	1	1
50	свидетельствует о том что	1	1
51	одном и том же	1	1
52	в нашем смысле слова	4	1
53	только о том что	2	1
54	это можно было бы	1	1
55	несмотря на то что	1	1
56	в одном и том	1	1
57	бы то ни было	2	1
58	хотелось бы обратить внимание	1	1
59	один к другому и	1	1
60	что это и не	1	1
61	и с точки зрения	1	1
62	сделать в связи с	1	1
63	по одному тому что	1	1
64	вовсе не только в	1	1
65	бы то ни стало	1	1
66	нашем смысле слова и	1	1
67	заключается не в том	1	1
68	во что бы то	1	1
69	еще и потому что	2	1
70	как мы видели выше	1	1
71	для того чтобы понять	1	1
