N	2gram	Bakhtin_Pr	Morfolog
1	может быть	23	61
2	и пр	1	45
3	таким образом	9	26
4	могут быть	5	21
5	так как	12	20
6	мы имеем	4	19
7	не может	18	19
8	в этом	24	18
9	в этих	8	17
10	и в	83	17
11	и не	41	16
12	мы видим	2	15
13	этих случаях	1	15
14	перед нами	17	14
15	с этим	3	14
16	прежде всего	20	14
17	по существу	7	13
18	видим что	1	12
19	связи с	1	12
20	и др	18	12
21	а не	19	11
22	заметить что	1	11
23	чаще всего	1	11
24	что в	5	10
25	то же	10	10
26	а затем	5	10
27	вопрос о	1	10
28	мы увидим	1	10
29	не всегда	3	10
30	но если	4	10
31	этом случае	1	10
32	в том	22	10
33	так и	9	10
34	что и	4	10
35	в связи	2	10
36	то что	14	10
37	все же	3	9
38	с другой	4	9
39	но и	16	9
40	не только	14	8
41	в результате	2	8
42	имеем в	3	8
43	иногда в	2	8
44	мы не	7	8
45	в качестве	1	8
46	но не	9	8
47	в тех	2	8
48	а в	4	8
49	как мы	12	8
50	во втором	1	7
51	один из	7	7
52	и здесь	4	7
53	если в	2	7
54	не могут	4	7
55	не менее	4	7
56	том что	9	7
57	потому что	9	7
58	по отношению	6	7
59	наряду с	6	7
60	точки зрения	17	7
61	как это	2	7
62	тем не	2	7
63	и этим	3	7
64	а также	4	7
65	отношению к	5	7
66	и другие	14	6
67	о том	3	6
68	как бы	27	6
69	не все	1	6
70	но это	7	6
71	это не	10	6
72	с точки	13	6
73	в образе	3	6
74	или в	7	6
75	и как	1	6
76	вовсе не	12	6
77	во всех	15	6
78	если мы	5	6
79	очень часто	4	6
80	также и	5	6
81	в форме	6	6
82	во время	1	6
83	они и	3	5
84	героя в	2	5
85	этот момент	1	5
86	из которых	2	5
87	другой стороны	3	5
88	этот элемент	1	5
89	что он	6	5
90	как в	10	5
91	со стороны	1	5
92	то это	4	5
93	хотя бы	6	5
94	было бы	6	5
95	к тому	2	5
96	ничего не	8	5
97	что они	2	5
98	не будем	4	5
99	хотя и	10	5
100	то мы	1	5
101	два раза	1	5
102	прежде чем	2	5
103	тому что	1	5
104	учение о	1	5
105	все эти	9	5
106	одна из	9	5
107	между собой	1	5
108	на его	4	5
109	об этом	3	5
110	в других	2	5
111	там где	3	5
112	мы можем	9	5
113	здесь можно	1	5
114	между тем	2	5
115	он не	5	5
116	то перед	5	5
117	если же	5	5
118	далеко не	4	5
119	и затем	1	5
120	главным образом	3	5
121	в целом	3	5
122	и ее	8	5
123	и к	13	4
124	смысле слова	2	4
125	в некоторых	7	4
126	есть и	4	4
127	на этом	4	4
128	нами в	1	4
129	как и	13	4
130	но все	1	4
131	показать что	1	4
132	тем что	2	4
133	никто не	1	4
134	уже не	5	4
135	еще не	10	4
136	не является	1	4
137	входит в	1	4
138	говорить о	2	4
139	так же	4	4
140	сказать что	12	4
141	на него	2	4
142	и для	5	4
143	из них	7	4
144	но в	12	4
145	герой и	3	4
146	получает в	1	4
147	несмотря на	3	4
148	на самом	2	4
149	его в	4	4
150	встречается в	1	4
151	к этому	5	4
152	в то	8	4
153	мы уже	9	4
154	можно было	2	4
155	этот вопрос	3	4
156	о его	1	4
157	независимо от	1	4
158	пр он	1	3
159	всего это	1	3
160	собственном смысле	3	3
161	та же	1	3
162	в последнем	1	3
163	с этой	1	3
164	и при	2	3
165	что это	2	3
166	это уже	2	3
167	в сущности	15	3
