N	2gram	Vygotskiy_	Psycholo
1	то что	32	193
2	и в	37	190
3	в том	47	163
4	что в	25	123
5	потому что	11	114
6	том что	42	113
7	и что	11	108
8	может быть	19	107
9	таким образом	39	102
10	в этом	32	100
11	все время	8	86
12	в самом	16	82
13	как бы	16	80
14	для того	19	78
15	того чтобы	23	78
16	что он	16	76
17	не только	29	75
18	на то	11	73
19	и не	15	73
20	что она	6	71
21	самом деле	8	70
22	точки зрения	49	69
23	и т	1	69
24	не может	16	68
25	если мы	8	66
26	так же	18	63
27	так как	11	63
28	было бы	12	56
29	если бы	10	55
30	то же	12	54
31	о том	14	54
32	и мы	3	54
33	при этом	6	52
34	как и	20	51
35	что и	3	50
36	а не	5	50
37	что это	8	49
38	сказать что	16	46
39	по себе	9	46
40	только в	8	46
41	в сущности	13	46
42	заключается в	12	46
43	говорит что	9	45
44	к тому	10	45
45	не в	9	45
46	ясно что	2	43
47	в этой	13	43
48	показать что	7	43
49	никогда не	8	42
50	и все	7	42
51	вместе с	14	41
52	как это	6	40
53	но и	23	40
54	с и	3	40
55	как раз	8	39
56	при помощи	2	39
57	того что	28	39
58	же самое	4	38
59	и это	3	37
60	мы видим	7	37
61	и как	7	36
62	с тем	8	35
63	вовсе не	5	34
64	как на	5	34
65	и если	4	34
66	и его	10	34
67	тому что	6	33
68	все же	6	33
69	что все	8	33
70	когда он	5	33
71	же точно	10	32
72	в себе	8	32
73	все это	9	32
74	он не	11	31
75	мы не	13	31
76	в его	16	31
77	для нас	4	31
78	в ней	2	31
79	сейчас же	1	30
80	мы увидим	3	30
81	как будто	1	30
82	никак не	1	30
83	как в	7	30
84	с одной	14	29
85	в нас	1	29
86	и для	3	29
87	одной стороны	15	29
88	с точки	34	29
89	в нем	2	29
90	увидим что	2	28
91	что они	5	28
92	мы можем	11	28
93	и то	3	28
94	что мы	9	28
95	в своих	6	27
96	в основе	9	27
97	на деле	5	27
98	и на	8	27
99	а в	4	27
100	с другой	16	27
101	все то	1	27
102	так что	2	26
103	совершенно не	1	26
104	только что	7	25
105	и здесь	1	25
106	жизни и	2	25
107	до сих	4	24
108	с таким	8	24
109	до конца	1	24
110	тем что	7	24
111	сущности говоря	3	24
112	указывает на	4	24
113	в целом	29	24
114	в своем	10	23
115	сих пор	4	23
116	из этого	6	23
117	один из	3	23
118	что если	3	23
119	целый ряд	6	23
120	что оно	6	23
121	для этого	7	23
122	могут быть	5	23
123	казалось бы	8	22
124	с этим	8	22
125	из них	4	22
126	что у	3	22
127	между тем	10	22
128	и даже	5	22
129	когда мы	2	22
130	всякий раз	2	22
131	т д	1	22
132	как она	1	22
133	в котором	6	21
134	том чтобы	6	21
135	в двух	3	21
