N	3gram	Propp_Isto	Tvorches
1	и т д	25	17
2	в том что	7	11
3	о том что	9	8
4	не может быть	5	6
5	и т п	1	5
6	в самом деле	1	5
7	по отношению к	3	5
8	до сих пор	4	4
9	с точки зрения	1	4
10	в одной из	2	4
11	это прежде всего	1	4
12	с полным правом	1	3
13	дело не в	3	3
14	сами по себе	1	3
15	точно так же	2	3
16	том что в	2	3
17	это значит что	2	3
18	во всяком случае	3	3
19	как и в	3	3
20	с другой стороны	17	3
21	в этой связи	1	3
22	хотя и не	1	3
23	и не может	1	3
24	что он не	1	2
25	у него есть	2	2
26	это не значит	1	2
27	в данном случае	7	2
28	влечет за собой	1	2
29	о котором говорилось	1	2
30	для того чтобы	1	2
31	тем не менее	4	2
32	не значит что	1	2
33	у него в	1	2
34	что у него	5	2
35	так и в	3	2
36	и в конце	1	2
37	котором говорилось выше	1	2
38	к тому же	1	2
39	при этом он	1	2
40	так как он	4	2
41	то это означало	1	2
42	таким образом и	3	2
43	но это не	3	2
44	в связи с	1	2
45	и всякий раз	1	2
46	вместе с тем	6	2
47	по своей воле	1	2
48	в свою противоположность	1	2
49	только то что	1	2
50	можно сказать что	1	2
51	на этот вопрос	3	2
52	и та же	1	2
53	в й главе	1	2
54	все же не	1	2
55	так же как	4	2
56	не только в	9	2
57	и что в	1	2
58	мы уже говорили	1	2
59	что у нас	1	1
60	тогда как в	1	1
61	потому что я	1	1
62	представление о городе	1	1
63	и когда он	1	1
64	на глазах у	1	1
65	может происходить и	1	1
66	чтобы иметь представление	1	1
67	они представляют собой	1	1
68	перед нами открывается	1	1
69	о том как	3	1
70	дело не только	1	1
71	в один момент	1	1
72	знает что он	1	1
73	это одна из	1	1
74	имеет право на	1	1
75	в ответ на	3	1
76	то что не	1	1
77	один из них	1	1
78	с собой это	1	1
79	в первый раз	1	1
80	все эти детали	1	1
81	он не может	1	1
82	так например в	1	1
83	соответствии с этим	1	1
84	с такой силой	1	1
85	в ином мире	11	1
86	друг на друга	2	1
87	мы знаем что	1	1
88	т д в	3	1
89	для выражения этого	1	1
90	у него и	1	1
91	свою противоположность в	1	1
92	на которые ссылается	1	1
93	и потому что	1	1
94	другой стороны и	2	1
95	и тем самым	1	1
96	по себе не	1	1
97	важно отметить что	1	1
98	а с другой	1	1
99	и в других	2	1
100	что во сне	1	1
101	заранее обречены на	1	1
102	далеко еще не	1	1
103	то ни было	1	1
104	означало бы что	1	1
105	у него за	1	1
106	что это не	2	1
107	это означало бы	1	1
108	на то чтобы	2	1
109	то же самое	1	1
110	к самому себе	1	1
111	к тому что	1	1
112	при этом на	1	1
113	не только на	1	1
114	бы то ни	1	1
115	и должны быть	1	1
116	им в виде	1	1
117	на первый взгляд	5	1
118	о том чтобы	1	1
119	рассказывает о своем	1	1
120	но даже в	1	1
121	с ним на	1	1
122	им кажется что	1	1
123	т д и	1	1
124	не в его	1	1
125	к себе в	2	1
126	что они имеют	1	1
127	но и в	4	1
128	после этого он	1	1
129	не может и	1	1
130	этот вопрос не	1	1
131	в другом месте	2	1
132	в которой он	1	1
133	ту или иную	1	1
134	но в целом	1	1
135	как и сам	1	1
136	вместе с героем	1	1
137	то что в	4	1
138	и не в	1	1
139	перед тем как	1	1
140	с одной стороны	11	1
141	в то время	4	1
142	однако все эти	1	1
143	все это в	1	1
144	то и другое	2	1
145	но все это	1	1
146	такой же как	2	1
147	со всех сторон	1	1
148	но дело не	1	1
149	но уже в	1	1
150	но и на	2	1
151	в прямом смысле	1	1
152	ответ на этот	1	1
153	в египте в	1	1
154	можно было бы	3	1
155	об этом очень	1	1
156	так что совсем	1	1
157	только потому что	1	1
158	мы имеем в	7	1
159	в этом случае	4	1
160	еще далеко не	1	1
161	если он не	1	1
162	что в нем	1	1
163	же как и	1	1
164	в чем суть	1	1
165	один из самых	1	1
166	ином мире на	1	1
167	еще не все	3	1
168	одна и та	1	1
169	в нем и	1	1
170	играют большую роль	1	1
171	вопрос о том	1	1
172	нет ли в	1	1
173	ее к себе	1	1
174	что он как	1	1
175	нельзя не отметить	1	1
176	мы не можем	2	1
177	о смерти и	1	1
178	еще ничего не	1	1
179	нам кажется что	4	1
