N	2gram	Vygotskiy_	Myshleni
1	в том	50	195
2	в этом	30	167
3	то что	69	166
4	и в	55	162
5	том что	46	161
6	таким образом	35	147
7	точки зрения	15	143
8	с помощью	3	131
9	что в	43	119
10	не только	24	116
11	того что	12	109
12	в процессе	1	101
13	так же	19	100
14	речи и	2	99
15	и речи	1	96
16	потому что	48	95
17	того чтобы	43	91
18	может быть	34	89
19	с точки	5	89
20	что он	30	86
21	не может	15	81
22	как и	9	79
23	для того	45	78
24	так как	20	78
25	и не	19	78
26	только в	12	75
27	в целом	7	74
28	как мы	6	72
29	речи в	1	70
30	но и	16	70
31	заключается в	13	67
32	в его	8	67
33	сказать что	14	65
34	мы могли	5	65
35	как бы	33	64
36	вместе с	16	62
37	представляет собой	2	60
38	и что	45	60
39	было бы	15	60
40	в качестве	2	60
41	то же	16	58
42	в основе	9	58
43	в отношении	2	55
44	могли бы	6	54
45	между собой	2	53
46	в силу	3	53
47	что мы	12	53
48	в самом	18	52
49	по сравнению	4	51
50	в сущности	14	51
51	мы должны	10	50
52	ребенка и	1	49
53	к тому	12	49
54	что они	11	48
55	тем что	8	48
56	мы можем	8	48
57	тогда когда	1	47
58	мы не	8	47
59	сравнению с	4	46
60	если бы	21	46
61	по отношению	3	45
62	но не	9	45
63	с другой	12	45
64	с тем	10	43
65	же как	4	43
66	тем самым	1	43
67	тому что	11	42
68	как это	16	42
69	отношению к	2	42
70	не является	3	41
71	о том	24	40
72	по своей	1	40
73	одной стороны	15	40
74	никогда не	15	39
75	говорит он	2	39
76	с одной	15	39
77	так и	6	39
78	мы видели	2	38
79	в области	2	38
80	и к	5	37
81	вопрос о	6	37
82	если мы	24	37
83	мы видим	13	37
84	не в	12	37
85	в этой	15	37
86	с самого	5	36
87	в своем	12	36
88	все эти	5	36
89	самого начала	5	36
90	как в	4	36
91	а не	16	36
92	и его	10	36
93	того же	5	35
94	с другом	6	35
95	можно было	6	35
96	в себе	13	35
97	в которой	4	35
98	и т.д	1	35
99	друг с	6	35
100	он не	10	35
101	связи с	2	34
102	и как	10	34
103	приводит к	2	34
104	прежде всего	6	33
105	при этом	11	33
106	по себе	13	33
107	именно в	9	32
108	и на	12	32
109	той же	6	32
110	что оно	12	32
111	нас к	1	32
112	по своему	1	32
113	же самое	13	32
114	что и	11	32
115	и тем	6	32
116	но в	7	32
117	слова и	2	32
118	все же	11	31
119	из того	4	31
120	и то	12	31
121	мысли и	1	30
122	на то	27	30
123	этом отношении	3	30
124	этого слова	1	29
125	между тем	4	29
126	и развития	1	29
127	как известно	1	29
128	могут быть	8	29
129	показывает что	3	29
130	от того	6	29
131	с этим	4	28
132	что с	8	28
133	самом деле	17	28
134	только что	11	27
135	с этой	5	27
136	в результате	6	27
137	другой стороны	8	27
138	этом случае	2	27
139	в то	6	27
140	и с	3	27
141	в своей	8	27
142	связь между	2	27
143	что все	12	27
144	перед нами	5	27
145	в их	3	26
146	показали что	2	26
147	нашего исследования	1	26
148	в собственном	2	26
149	собственном смысле	2	26
150	что это	15	26
151	для него	5	26
152	мысли в	1	26
153	в частности	6	26
154	в чем	1	25
155	что она	10	25
156	еще не	6	25
157	уже в	7	25
158	все это	8	25
159	можно сказать	4	25
160	только не	5	25
161	мы уже	7	25
162	это не	9	25
163	в смысле	1	24
164	мы знаем	4	24
165	тот же	5	24
166	зависимости от	9	24
167	целый ряд	5	24
168	в сфере	1	24
169	на этот	7	24
170	того как	4	24
171	в какой	5	24
172	так что	8	24
173	что эта	8	24
174	в нем	13	24
175	оба эти	3	24
176	как уже	1	24
177	в высшей	1	24
178	друг друга	1	23
179	этот вопрос	6	23
180	состоит в	3	23
181	бы в	7	23
182	ни в	5	23
183	как он	6	23
184	слова в	1	23
185	во всяком	2	22
186	не могут	4	22
187	то время	4	22
188	смысле этого	1	22
189	столь же	3	22
190	в известном	2	22
191	в зависимости	7	22
192	отношения между	3	22
193	высшей степени	1	22
194	между ними	2	21
195	к этому	5	21
196	как говорит	6	21
197	же точно	11	21
198	и следовательно	3	21
199	и ее	1	21
200	с таким	2	21
201	представление о	1	21
202	в нашем	3	21
203	его в	2	21
204	все время	44	21
205	в свете	1	21
206	показать что	17	21
207	там где	6	21
208	и все	15	21
209	не имеет	2	21
210	в истории	1	21
211	в сознании	2	21
212	ее в	2	21
213	и более	1	21
214	отношение к	1	21
215	в виду	5	20
216	не менее	1	20
217	в котором	5	20
218	в другом	3	20
219	из них	7	20
220	время как	5	20
221	из этих	4	20
222	в такой	1	20
223	и других	2	20
224	а в	7	20
225	говорит что	13	20
226	едва ли	3	20
227	как раз	19	20
228	на этом	11	20
229	в наших	1	20
230	должно быть	6	20
231	по существу	4	20
232	и их	3	20
233	в речи	1	19
234	но мы	4	19
235	во всех	6	19
236	а с	7	19
237	один из	9	19
238	но если	3	19
239	независимо от	1	19
240	в данном	4	19
241	для других	1	19
242	в той	3	19
243	мы и	2	19
244	как на	15	19
245	с ним	4	19
246	в себя	2	19
247	мы говорили	4	19
248	из которых	5	19
249	речь в	2	19
250	во всем	3	18
251	к действительности	1	18
252	в психологии	3	18
253	одного и	2	18
254	но это	2	18
255	в отличие	3	18
256	от речи	1	18
257	и другое	6	18
258	отличие от	3	18
259	этом смысле	4	18
260	слов и	2	18
261	всяком случае	1	18
262	чем в	3	18
263	от мысли	1	18
264	в этих	3	17
265	в своих	9	17
266	к другим	2	17
267	показал что	2	17
268	их в	4	17
269	казалось бы	11	17
270	в одном	5	17
271	не есть	4	17
272	сих пор	9	17
273	и той	4	17
274	на деле	9	17
275	до сих	9	17
276	это положение	1	17
277	в свою	3	17
278	в совершенно	6	17
279	тем же	3	17
280	до конца	7	17
281	и для	13	17
282	нам думается	2	17
283	для этого	12	17
284	все что	1	17
285	нами в	2	17
286	и того	2	17
287	у него	9	17
288	не станем	2	17
289	этой точки	3	17
290	ту же	3	17
291	и от	2	17
292	и есть	7	17
293	то и	1	17
294	совпадает с	1	17
295	обе эти	2	17
296	мы находим	2	17
297	и только	5	17
298	и другие	3	16
299	одной и	4	16
300	в которых	4	16
301	из основных	1	16
302	бы сказать	3	16
303	значение в	1	16
304	мы имеем	10	16
305	вовсе не	8	16
306	такой же	2	16
307	которые не	2	16
308	и даже	4	16
309	на этой	1	16
310	исследования и	1	16
311	по поводу	6	16
312	то в	1	16
313	видели что	1	16
314	для нас	9	16
315	которые в	2	16
316	которую мы	2	16
317	тому как	3	16
318	является в	2	15
319	в них	7	15
320	является то	2	15
321	что при	5	15
322	от этого	1	15
323	и это	13	15
324	и является	2	15
325	с несомненностью	2	15
326	подобно тому	1	15
327	этого процесса	1	15
328	что если	9	15
329	данном случае	4	15
330	на все	2	15
331	тем более	1	15
332	хотя бы	5	15
333	в начале	1	15
334	психологической природы	1	15
335	те же	3	15
336	отличается от	4	15
337	между этими	1	15
338	но как	3	15
339	которое мы	3	15
340	представить себе	2	15
341	на всем	1	15
342	том же	1	15
343	ничего не	4	15
344	вообще не	1	15
345	как она	9	15
346	когда он	10	15
347	по этому	5	15
348	это значит	2	14
349	думается что	4	14
350	но что	3	14
351	свою очередь	1	14
352	одно и	3	14
353	точка зрения	4	14
354	что у	7	14
355	очевидно что	3	14
356	что для	6	14
357	точку зрения	1	14
358	из этого	7	14
359	и здесь	11	14
360	со всей	4	14
361	одним из	1	14
362	одной из	2	14
363	он должен	8	14
364	учения о	3	14
365	в учении	3	14
366	показывают что	1	14
367	один и	1	14
368	этих двух	8	14
369	от друга	2	14
370	не можем	8	14
371	о чем	4	14
372	говорили выше	2	14
373	который в	1	14
374	это есть	3	14
375	переходе от	1	14
376	сущности говоря	8	14
377	когда мы	10	14
378	всем протяжении	1	14
379	друг от	2	14
380	значение для	2	14
381	и во	2	14
382	с его	6	14
383	к которым	3	14
384	последнее время	1	14
385	об этом	5	14
386	что эти	4	14
387	в теории	2	14
388	своем развитии	1	13
389	имеет место	3	13
390	в действительности	2	13
391	для объяснения	1	13
392	и тот	2	13
393	если в	1	13
394	смысле слова	2	13
395	к его	2	13
396	они не	3	13
397	мы имели	2	13
398	учении о	3	13
399	в виде	3	13
400	другом месте	1	13
401	на его	4	13
402	она не	1	13
403	как они	3	13
404	но все	5	13
405	этой проблемы	1	13
406	что между	2	13
407	с ней	1	13
408	связана с	1	13
409	этой теории	2	13
410	в состоянии	3	13
411	факт что	8	13
412	стороны и	5	13
413	благодаря этому	1	13
414	все более	1	13
415	совершается в	3	13
416	с которыми	1	12
417	к другу	5	12
418	даже в	2	12
419	а затем	2	12
420	на первый	2	12
421	только на	4	12
422	образом что	6	12
423	том чтобы	7	12
424	современной психологии	1	12
425	согласно которому	1	12
426	но он	6	12
427	ясно что	10	12
428	что слово	1	12
429	полагает что	9	12
430	возникает из	3	12
431	за пределы	1	12
432	тем и	1	12
433	к другому	2	12
434	интеллектуальной деятельности	1	12
435	в одной	4	12
436	и потому	8	12
437	в самых	4	12
438	и составляет	4	12
439	еще более	2	12
440	ко всем	2	12
441	которые мы	1	12
442	к нему	1	12
443	несмотря на	5	12
444	в ее	3	12
445	тому же	4	12
446	это мы	2	12
447	но только	3	12
448	были бы	3	12
449	которых мы	5	12
450	никак не	10	12
451	и между	4	12
452	между развитием	1	12
453	мог бы	3	12
454	с но	2	12
455	это и	7	12
456	только к	1	12
457	первый план	3	12
458	в ней	5	12
459	в последнее	1	11
460	не столько	1	11
461	с собой	3	11
462	на примере	7	11
463	не могли	4	11
464	в других	1	11
465	находится в	2	11
466	на котором	1	11
467	иначе говоря	1	11
468	на том	4	11
469	отношения к	2	11
470	обстоятельство что	2	11
471	мы всегда	2	11
472	обратимся к	1	11
473	мы будем	3	11
474	с ее	1	11
475	и при	3	11
476	в каком	7	11
477	этом вопросе	1	11
478	ответ на	5	11
479	мы нашли	3	11
480	на самом	9	11
481	раз в	4	11
482	не по	1	11
483	идет о	1	11
484	больше того	3	11
485	что на	6	11
486	нас в	2	11
487	остановиться на	1	11
488	одно из	1	11
489	например в	2	11
490	что этот	3	11
491	мы увидим	11	11
492	и другой	1	11
493	наряду с	1	11
494	те и	1	11
495	гораздо более	3	11
496	не знает	2	11
497	в конце	10	11
498	а только	1	11
499	он в	3	11
500	в один	1	11
501	то обстоятельство	2	11
502	видим таким	2	11
503	что нам	3	11
504	ничего общего	1	11
505	действия и	5	11
506	только по	1	11
507	лежит в	1	11
508	или менее	1	11
509	исследования в	1	11
510	в пределах	3	11
511	нуждается в	3	11
512	и наконец	5	11
513	есть не	7	11
514	с мы	4	10
515	вслед за	3	10
516	каким образом	2	10
517	является для	1	10
518	тенденцию к	1	10
519	в основу	6	10
520	что именно	7	10
521	по выражению	1	10
522	чем это	4	10
523	внимание на	4	10
524	бы что	2	10
525	в следующем	1	10
526	всякий раз	6	10
527	но для	1	10
528	этого положения	1	10
529	о которых	3	10
530	что как	1	10
531	что такое	2	10
532	одного из	1	10
533	в другой	1	10
534	этот процесс	1	10
535	тот факт	6	10
536	мы называем	2	10
537	у нас	7	10
538	и может	3	10
539	но вместе	1	10
540	или иной	2	10
541	в одинаковой	1	10
542	указывает на	8	10
543	из всех	1	10
544	за собой	1	10
545	и которые	1	10
546	речь идет	1	10
547	и т.п	1	10
548	и значение	1	10
549	нам остается	1	10
550	к жизни	2	10
551	что его	2	10
552	учение о	1	10
553	и у	1	10
554	вопроса о	2	10
555	мысль и	2	10
556	вместо того	1	10
557	здесь мы	2	10
558	представляют собой	2	10
559	если не	2	10
560	в конечном	2	10
561	вытекает из	2	10
562	относится к	2	10
563	не могло	2	10
564	чем он	1	10
565	с той	2	10
566	в нашей	5	10
567	и до	4	9
568	конечном счете	2	9
569	связано с	1	9
570	понятно что	6	9
571	теории и	1	9
572	к этим	2	9
573	мы вправе	4	9
574	как по	1	9
575	по одному	1	9
576	под влиянием	3	9
577	той или	2	9
578	более или	1	9
579	должны быть	1	9
580	в тех	3	9
581	приводят к	1	9
582	та же	6	9
583	друг к	5	9
584	оно не	2	9
585	с психологической	3	9
586	и заключается	6	9
587	и поэтому	4	9
588	в новой	1	9
589	не представляет	1	9
590	что же	1	9
591	может не	1	9
592	естественно что	2	9
593	но эта	1	9
594	сама по	3	9
595	этого вопроса	1	9
596	также и	1	9
597	не с	2	9
598	что можно	1	9
599	частный случай	1	9
600	к этой	2	9
601	иначе чем	1	9
602	он имеет	1	9
603	только для	2	9
604	как только	5	9
605	больше чем	3	9
606	поэтому мы	1	9
607	говорить о	1	9
608	то как	1	9
609	установить что	1	9
610	не то	4	9
611	и он	7	9
612	находит свое	2	9
613	в первой	1	9
614	мы в	3	9
615	же самые	2	9
616	мы говорим	1	9
617	оно есть	2	9
618	еще в	2	9
619	совершенно не	11	9
620	видим в	2	9
621	он может	3	9
622	хотя и	1	9
623	свою силу	1	9
624	силу того	1	9
625	в самой	1	9
626	или в	6	9
627	что перед	1	9
628	должен быть	3	9
629	проистекает из	1	9
630	само по	3	9
631	не как	3	8
632	на которых	2	8
633	из двух	3	8
634	эти исследования	1	8
635	о котором	9	8
636	мы сумеем	2	8
637	которая не	1	8
638	увидим что	13	8
639	всех остальных	2	8
640	мы старались	1	8
641	в деле	1	8
642	эти три	3	8
643	а другой	2	8
644	в эту	2	8
645	все остальные	1	8
646	один раз	2	8
647	этого факта	1	8
648	же самого	1	8
649	главным образом	3	8
650	что только	1	8
651	обратиться к	9	8
652	от нее	2	8
653	сам по	4	8
654	в течение	2	8
655	еще один	2	8
656	высших психических	1	8
657	другой раз	1	8
658	наших глазах	1	8
659	все равно	3	8
660	образом в	3	8
661	на одном	5	8
662	чем мы	1	8
663	к анализу	1	8
664	дело с	5	8
665	не являются	1	8
666	что слова	1	8
667	совершенно в	2	8
668	к проблеме	1	8
669	убедиться в	1	8
670	не мог	1	8
671	в заключение	1	8
672	же самую	3	8
673	при решении	1	8
674	во внимание	5	8
675	себе и	4	8
676	и др	2	8
677	стоит только	7	8
678	во время	4	8
679	факта что	1	8
680	и из	3	8
681	не на	1	8
682	должен был	7	8
683	том как	1	8
684	со стороны	3	8
685	одним и	3	8
686	бы с	1	8
687	форм и	1	8
688	этой области	1	8
689	различие между	1	8
690	тому чтобы	1	8
691	на которой	1	8
692	и которая	1	8
693	нисколько не	3	8
694	мы его	1	8
695	только то	1	8
696	еще на	1	8
697	что не	5	8
698	в таком	4	7
699	в разных	1	7
700	говоря словами	1	7
701	и сам	1	7
702	предмета и	1	7
703	знаем что	5	7
704	на него	4	7
705	он сам	1	7
706	понятие о	1	7
707	из важнейших	2	7
708	заключить что	2	7
709	раньше всего	1	7
710	больше и	1	7
711	что следовательно	2	7
712	выражается в	1	7
713	оно имеет	1	7
714	всех этих	3	7
715	его и	2	7
716	в значительной	1	7
717	шаг за	1	7
718	переходит к	1	7
719	при анализе	2	7
720	на которые	2	7
721	которым мы	2	7
722	у них	1	7
723	находятся в	4	7
724	которых он	3	7
725	этим именем	1	7
726	том виде	1	7
727	с теми	3	7
728	связаны с	2	7
729	с первого	1	7
730	на место	1	7
731	совершенно понятно	4	7
732	на один	1	7
733	этому поводу	4	7
734	решающую роль	1	7
735	же в	3	7
736	это в	5	7
737	которой мы	1	7
738	случае в	1	7
739	эта теория	6	7
740	которая в	1	7
741	образом и	3	7
742	из нее	2	7
743	за ним	3	7
744	в жизни	2	7
745	что оба	1	7
746	не существует	3	7
747	которой он	1	7
748	имеет в	1	7
749	но они	2	7
750	что речь	1	7
751	следующим образом	2	7
752	психологии в	1	7
753	метод исследования	1	7
754	благодаря тому	1	7
755	именно потому	4	7
756	общего с	1	7
757	его с	2	7
758	должна быть	2	7
759	отличаются от	1	7
760	с ними	1	7
761	из области	1	7
762	при помощи	5	7
763	без всякого	3	7
764	остается еще	4	7
765	его мысль	1	7
766	психологического исследования	1	7
767	ничем не	1	7
768	вывод что	1	7
769	на одной	1	7
770	здесь в	2	7
771	а также	1	7
772	но по	1	7
773	мы склонны	1	7
774	он говорит	5	7
775	признать что	4	7
776	лучшем случае	3	7
777	за шагом	1	7
778	мы постараемся	1	6
779	до самого	2	6
780	это противоречие	4	6
781	от одного	2	6
782	и другим	2	6
783	убеждает нас	1	6
784	к ней	3	6
785	уже не	1	6
786	все основания	1	6
787	знаем о	2	6
788	как например	2	6
789	что всякое	4	6
790	это же	2	6
791	нечто такое	3	6
792	что их	2	6
793	в научном	1	6
794	указывают на	1	6
795	потребности в	1	6
796	но так	1	6
797	то о	2	6
798	всего в	1	6
799	и мы	28	6
800	нас сейчас	2	6
801	не остается	1	6
802	в двух	9	6
803	в каждом	2	6
804	психологической стороны	1	6
805	в лучшем	3	6
806	значение и	2	6
807	оно может	2	6
808	следующем виде	1	6
809	и самый	2	6
810	как к	1	6
811	том и	3	6
812	такое что	3	6
813	том смысле	1	6
814	в словах	3	6
815	показало что	2	6
816	ни на	3	6
817	бы и	1	6
818	значение этого	1	6
819	и там	2	6
820	нет и	2	6
821	начиная с	1	6
822	только потому	1	6
823	мы показали	1	6
824	он как	2	6
825	неизмеримо более	2	6
826	себе что	1	6
827	в сферу	2	6
828	представлений и	1	6
829	или даже	1	6
830	отрицательный ответ	1	6
831	бы мы	7	6
832	и таким	3	6
833	и вообще	2	6
834	которая как	1	6
835	и эти	3	6
836	образом мы	3	6
837	лежит не	1	6
838	вперед по	2	6
839	заключает в	7	6
840	свести к	1	6
841	эту мысль	2	6
842	происходит в	1	6
843	что было	1	6
844	находим в	1	6
845	оказывается не	1	6
846	говорит о	5	6
847	что то	2	6
848	требует от	1	6
849	и другими	2	6
850	для психологии	4	6
851	его на	2	6
852	этот закон	4	6
853	более сложные	1	6
854	целым рядом	2	6
855	ответить на	1	6
856	с в	2	6
857	не что	2	6
858	перед ним	2	6
859	имеем дело	1	6
860	одна из	6	6
861	что иное	2	6
862	сейчас в	1	6
863	на язык	2	6
864	не говорит	1	6
865	психологической функции	1	6
866	от одной	1	6
867	его значение	2	6
868	могло бы	4	6
869	для его	2	6
870	на другой	2	6
871	что может	2	6
872	как частный	1	6
873	с которым	5	6
874	которого мы	3	6
875	как таковой	1	6
876	с и	11	6
877	и который	1	6
878	на ее	1	6
879	различие в	1	6
880	верно что	4	6
881	если принять	1	6
882	может стать	1	6
883	по самому	2	6
884	именно поэтому	2	6
885	знает что	2	6
886	только одно	1	6
887	еще и	1	6
888	из которого	1	6
889	совпадают с	2	6
890	что здесь	3	6
891	хотели бы	1	6
892	это означает	2	6
893	дело в	4	6
894	ли не	2	6
895	это было	4	6
896	предположить что	2	6
897	форм поведения	1	6
898	относительно того	1	6
899	нужно было	1	6
900	имеет свое	1	6
901	останавливаться на	2	6
902	допустить что	3	6
903	и о	5	6
904	применительно к	1	6
905	иное как	2	6
906	сходство с	1	5
907	кроме того	1	5
908	в большей	2	5
909	думаем что	1	5
910	или на	2	5
911	к самому	3	5
912	своего исследования	1	5
913	нашли что	1	5
914	не хотим	1	5
915	в противоположность	3	5
916	почти исключительно	1	5
917	может служить	1	5
918	от той	2	5
919	в вопросе	1	5
920	этом заключается	1	5
921	в контексте	1	5
922	нигде не	2	5
923	говорит толстой	4	5
924	ближе к	2	5
925	необходимо должно	1	5
926	совершенно ясно	13	5
927	в опыте	1	5
928	пути и	3	5
929	если я	2	5
930	того и	1	5
931	принять во	2	5
932	человека мы	1	5
933	не дает	2	5
934	склонны отрицать	1	5
935	в него	5	5
936	мы пытаемся	2	5
937	мы приходим	1	5
938	которые он	4	5
939	с такой	5	5
940	для них	1	5
941	исследования как	1	5
942	под этим	1	5
943	его теории	1	5
944	никто не	4	5
945	сейчас же	16	5
946	представляется в	1	5
947	и состоит	1	5
948	он является	2	5
949	и второй	1	5
950	каждой из	1	5
951	как если	1	5
952	на две	1	5
953	котором мы	3	5
954	что во	1	5
955	только с	3	5
956	большей мере	1	5
957	что ему	4	5
958	когда они	2	5
959	исследований и	2	5
960	ее на	1	5
961	он делает	2	5
962	имеет совершенно	1	5
963	то мы	2	5
964	бы для	2	5
965	все они	2	5
966	от всех	1	5
967	сами по	2	5
968	в стороне	2	5
969	мы никогда	5	5
970	действительности но	1	5
971	эти последние	1	5
972	связь и	2	5
973	но всегда	1	5
974	язык и	1	5
975	оказывается что	2	5
976	утверждает что	6	5
977	рассматривать как	3	5
978	ни один	2	5
979	есть все	1	5
980	совершенно иначе	3	5
981	от него	5	5
982	совершенно очевидно	6	5
983	что по	3	5
984	мы только	3	5
985	когда в	2	5
986	гораздо больше	1	5
987	но даже	1	5
988	часто в	1	5
989	но то	1	5
990	вообще и	1	5
991	говорит об	1	5
992	быть в	1	5
993	это так	2	5
994	есть только	3	5
995	что говорит	1	5
996	не просто	6	5
997	себя в	4	5
998	целого ряда	1	5
999	на протяжении	2	5
1000	бы возникнуть	1	5
1001	после того	1	5
1002	по мнению	6	5
1003	чем у	3	5
1004	противоречие между	1	5
1005	видит в	3	5
1006	нашей мысли	1	5
1007	для современной	1	5
1008	бы к	1	5
1009	это как	2	5
1010	другими словами	1	5
1011	будем иметь	3	5
1012	содержания и	4	5
1013	все те	3	5
1014	в форме	2	5
1015	какой мере	1	5
1016	этой основной	2	5
1017	не для	4	5
1018	а потому	1	5
1019	существенным для	1	5
1020	был бы	8	5
1021	связанное с	1	5
1022	о которой	1	5
1023	поэтому она	1	5
1024	есть нечто	3	5
1025	что должно	2	5
1026	оказывается в	1	5
1027	всем остальным	1	5
1028	если это	4	5
1029	из тех	1	5
1030	сознательно и	1	5
1031	видим что	5	5
1032	самое существенное	1	5
1033	не потому	2	5
1034	мы хотим	4	5
1035	заметить что	1	5
1036	она возникает	1	5
1037	их с	1	5
1038	стороны мы	3	5
1039	исследования является	1	5
1040	как у	1	5
1041	указание на	1	5
1042	этим самым	1	5
1043	за этой	1	5
1044	чтобы сделать	2	5
1045	оно в	2	5
1046	конце концов	6	5
1047	говоря о	1	5
1048	у нее	1	5
1049	функций которые	1	5
1050	бы он	1	5
1051	склонны видеть	1	5
1052	эти два	3	5
1053	именно это	5	5
1054	он пользуется	1	4
1055	объяснить нам	1	4
1056	они имеют	1	4
1057	могут иметь	1	4
1058	первой и	1	4
1059	в центре	2	4
1060	психической жизни	1	4
1061	в игре	1	4
1062	мысль как	1	4
1063	чем оно	1	4
1064	в применении	1	4
1065	тем как	2	4
1066	но ведь	2	4
1067	в общей	1	4
1068	из ее	1	4
1069	вот что	2	4
1070	мне кажется	3	4
1071	уже на	1	4
1072	специфические особенности	1	4
1073	когда это	1	4
1074	на эту	1	4
1075	есть то	2	4
1076	так например	5	4
1077	всем его	1	4
1078	что обе	1	4
1079	во все	4	4
1080	в пределе	1	4
1081	ничто не	1	4
1082	что вся	3	4
1083	чего не	1	4
1084	на пути	1	4
1085	и когда	12	4
1086	конечно не	3	4
1087	чтобы показать	2	4
1088	и начинает	1	4
1089	ни одного	5	4
1090	нас на	1	4
1091	исследований что	1	4
1092	шаг вперед	1	4
1093	к ее	1	4
1094	бы то	1	4
1095	она в	1	4
1096	вбирает в	1	4
1097	которого он	2	4
1098	на решение	1	4
1099	которое дает	1	4
1100	не было	2	4
1101	на которое	2	4
1102	и говорит	4	4
1103	как таковое	1	4
1104	быть может	1	4
1105	рядом с	6	4
1106	так сказать	1	4
1107	особенности в	1	4
