N	2gram	Vygotskiy_	Problemy
1	и в	65	106
2	и не	20	90
3	как бы	29	70
4	может быть	33	66
5	в его	11	56
6	в этом	37	52
7	в нем	8	51
8	не может	17	49
9	как и	12	44
10	что он	23	44
11	точки зрения	19	40
12	но и	6	40
13	для него	4	39
14	и его	8	39
15	а не	11	38
16	о себе	1	37
17	то же	17	36
18	не только	16	36
19	то что	61	33
20	но в	5	33
21	прежде всего	2	32
22	он не	11	29
23	в то	5	29
24	все это	12	29
25	и все	14	28
26	в одном	9	27
27	не в	12	27
28	к другому	1	27
29	к себе	2	26
30	в самом	41	25
31	и с	4	25
32	к нему	2	25
33	с точки	11	25
34	в сущности	16	25
35	и т	19	25
36	не как	1	24
37	вовсе не	11	24
38	самом деле	33	24
39	и на	7	23
40	слова и	3	23
41	по себе	5	22
42	таким образом	21	22
43	там где	7	21
44	как мы	12	21
45	все же	10	20
46	никогда не	9	20
47	только в	9	20
48	потому что	26	20
49	что же	3	19
50	что в	36	19
51	с его	2	19
52	слова в	1	19
53	уже не	2	18
54	т п	7	18
55	в себе	9	18
56	еще не	3	18
57	о нем	2	18
58	на самом	3	18
59	но не	3	18
60	все эти	7	18
61	и к	5	17
62	с ним	6	17
63	а в	9	17
64	в том	46	17
65	это не	7	17
66	так и	3	17
67	так же	12	16
68	если бы	22	16
69	в своей	6	16
70	в другом	6	16
71	о мире	2	15
72	у него	6	15
73	до конца	5	15
74	и для	4	15
75	и наконец	2	15
76	и сам	1	14
77	в своем	8	14
78	как раз	14	14
79	в конце	5	14
80	а как	1	14
81	в отношении	1	14
82	так как	13	14
83	я не	9	14
84	он и	1	14
85	с другим	2	14
86	но все	2	13
87	на него	3	13
88	с другими	1	13
89	его в	5	13
90	в мире	3	13
91	и это	13	13
92	в романе	2	13
93	себя и	1	13
94	перед нами	12	13
95	в целом	8	13
96	при этом	10	12
97	даже в	2	12
98	отношении к	1	12
99	и как	10	12
100	и даже	4	12
101	к тому	18	12
102	во всяком	6	12
103	в котором	7	12
104	что и	7	12
105	так сказать	6	12
106	себе и	1	12
107	так что	10	12
108	и что	29	12
109	за пределы	1	12
110	было бы	22	12
111	между тем	10	12
112	как в	8	12
113	том что	28	12
114	у меня	2	12
115	но это	6	12
116	ничего не	4	12
117	слово в	2	12
118	в одной	2	12
119	в плане	4	12
120	тем что	7	11
121	их в	4	11
122	с другой	8	11
123	ни одного	1	11
124	должно быть	1	11
125	это слово	1	11
126	бы в	3	11
127	мы уже	12	11
128	в форме	1	11
129	не могут	2	11
130	дело идет	2	11
131	бы и	2	11
132	так чтобы	1	11
133	этого слова	5	11
134	она не	10	11
135	или как	2	11
136	рассказа в	4	11
137	как будто	13	11
138	а я	5	11
139	самого начала	10	10
140	говорит он	3	10
141	что не	5	10
142	сих пор	6	10
143	я сам	1	10
144	до сих	7	10
145	с собою	1	10
146	в слове	1	10
147	той же	6	10
148	в самой	9	10
149	далеко не	3	10
150	как не	3	10
151	отношение к	2	10
152	в той	8	9
153	зрения на	1	9
154	другой стороны	5	9
155	в них	4	9
156	хотя бы	3	9
157	друг с	2	9
158	что у	7	9
159	хотя и	1	9
160	но он	5	9
161	с самого	10	9
162	из одного	3	9
163	всяком случае	6	9
164	ни в	6	9
165	да и	1	9
166	или в	6	9
167	и потому	1	9
168	же и	1	8
169	в результате	3	8
170	и до	4	8
171	о том	17	8
172	мы увидим	14	8
173	все время	36	8
174	из них	10	8
175	переходим к	1	8
176	к герою	1	8
177	и он	5	8
178	несмотря на	7	8
179	но как	3	8
180	одним из	2	8
181	здесь не	3	8
182	и у	1	8
183	и от	1	8
184	мы должны	3	8
185	нам кажется	2	8
186	должна быть	5	8
187	был бы	4	8
188	что это	19	8
189	вот как	2	8
190	никак не	12	8
191	тон и	1	8
192	не на	1	8
193	и так	4	8
194	из его	1	8
195	как к	6	8
196	уже в	1	8
197	того что	9	8
198	это и	4	8
199	менее всего	1	8
200	с другом	2	8
201	в стиле	1	8
202	и о	6	8
203	бы он	1	8
204	от него	2	7
205	уже говорили	4	7
206	тем как	1	7
207	мысли и	2	7
208	в виду	6	7
209	на свой	1	7
210	в жизни	6	7
211	к самому	4	7
212	отличается от	2	7
213	в себя	1	7
214	только на	3	7
215	сказать что	14	7
216	ее как	1	7
217	что все	10	7
218	что она	34	7
219	от себя	1	7
220	что они	9	7
221	это я	1	7
222	не было	4	7
223	не о	1	7
224	как его	1	7
225	между ними	1	7
226	себя как	3	7
227	в этих	3	7
228	и следовательно	2	7
229	во всех	4	7
230	кажется что	2	7
231	если же	3	7
232	друг другу	2	7
233	с которым	2	7
234	его к	2	7
235	и ее	4	7
236	были бы	5	7
237	бы то	1	7
238	его с	1	7
239	например в	5	7
240	слова о	1	7
241	его и	1	7
242	автора и	2	7
243	он в	3	7
244	на этот	2	7
245	т д	6	7
246	точку зрения	1	7
247	тот же	5	7
248	нему и	1	7
249	в их	3	7
250	все равно	1	7
251	в виде	5	7
252	но эта	3	7
253	к своему	2	7
254	и другого	1	7
255	и их	2	7
256	он с	2	7
257	такой же	2	7
258	во всем	2	6
259	кроме того	2	6
260	я для	1	6
261	в своих	6	6
262	в построении	1	6
263	не менее	1	6
264	с этим	11	6
265	должна была	1	6
266	в рассказ	2	6
267	превращается в	1	6
268	конечно не	6	6
269	как на	9	6
270	одна из	6	6
271	не мог	4	6
272	в драме	2	6
273	здесь с	3	6
274	как же	2	6
275	в художественном	1	6
276	у тургенева	1	6
277	человек и	2	6
278	на этом	6	6
279	а с	4	6
280	все те	5	6
281	можно было	7	6
282	этот вопрос	5	6
283	в этой	20	6
284	себя в	1	6
285	стиля и	1	6
286	рассказ в	4	6
287	во время	4	6
288	и самое	1	6
289	и здесь	9	6
290	за ним	1	6
291	в другой	1	6
292	отношения к	3	6
293	в которых	9	6
294	зависимости от	1	6
295	знает что	1	6
296	в основе	5	6
297	и вот	6	6
298	и тон	1	6
299	в отличие	1	6
300	он все	4	6
301	и во	3	6
302	он может	2	6
303	друг друга	1	6
304	ну что	1	6
305	на вопрос	1	6
306	но с	2	6
307	по существу	4	6
308	что ж	1	6
309	на его	2	6
310	слова как	3	6
311	отличие от	1	6
312	как он	2	6
313	в начале	1	6
314	идет о	8	6
315	жизни и	6	6
316	на то	25	6
317	и только	8	6
318	для этого	9	6
319	но для	1	6
320	те же	2	5
321	не хочет	1	5
322	именно в	3	5
323	в речи	3	5
324	с тем	14	5
325	по своим	2	5
326	в высшей	1	5
327	а между	1	5
328	и противоречивость	1	5
329	в глаза	3	5
330	одном слове	1	5
331	к которому	3	5
332	в зависимости	1	5
333	того же	4	5
334	но так	2	5
335	него не	1	5
336	слов в	2	5
337	тому же	2	5
338	на себя	1	5
339	в чем	3	5
340	в такой	5	5
341	от чужого	1	5
342	не могу	3	5
343	когда я	3	5
344	говорили что	1	5
345	что ты	1	5
346	однако в	1	5
347	бы его	2	5
348	что может	1	5
349	в общем	4	5
350	словом в	1	5
351	один из	7	5
352	та же	6	5
353	в последнем	1	5
354	то есть	30	5
355	он только	1	5
356	ним и	1	5
357	была бы	5	5
358	сам по	2	5
359	подобно тому	1	5
360	со всеми	2	5
361	поэтому и	1	5
362	все то	15	5
363	здесь мы	6	5
364	с таким	4	5
365	о своей	1	5
366	героев и	1	5
367	вместе с	10	5
368	ни на	1	5
369	совершенно не	8	5
370	но у	1	5
371	мы не	7	5
372	слов и	2	5
373	нет и	1	5
374	но именно	1	5
375	в ее	9	5
376	поэтому он	2	5
377	высшей степени	1	5
378	и то	10	5
379	они не	2	5
380	того и	1	5
381	он как	2	5
382	где он	3	5
383	ведь это	1	5
384	в обычном	2	5
385	по своему	6	5
386	нисколько не	3	5
387	лежит в	4	5
388	он это	1	5
389	но при	2	5
390	в ней	23	5
391	быть и	1	5
392	когда он	8	5
393	есть и	1	5
394	благодаря этому	2	5
395	тому что	10	5
396	тому как	1	5
397	является в	1	4
398	все что	2	4
399	что если	6	4
400	только что	10	4
401	с этой	5	4
402	еще более	2	4
403	нами в	3	4
404	по мере	1	4
405	более или	1	4
406	в первом	3	4
407	для автора	2	4
408	то это	5	4
409	и мысли	1	4
410	он был	3	4
411	всего этого	3	4
412	автора в	2	4
413	каждое слово	1	4
414	уже и	1	4
415	к третьему	1	4
416	или менее	1	4
417	понятно что	1	4
418	есть конечно	3	4
419	во всей	3	4
420	и вдруг	2	4
421	для понимания	1	4
422	не то	7	4
423	все в	1	4
424	него как	1	4
425	сюжет не	1	4
426	которого он	1	4
427	что такое	2	4
428	при чем	2	4
429	и кажется	2	4
430	не была	1	4
431	связи с	2	4
432	в которой	8	4
433	и говорит	4	4
434	дано в	4	4
435	характер и	2	4
436	то в	1	4
437	время как	6	4
438	не есть	1	4
439	и старается	1	4
440	в сторону	2	4
441	в эту	2	4
442	стиля в	1	4
443	они действительно	1	4
444	оно не	1	4
445	эти слова	5	4
446	этих трех	1	4
447	в рассказе	9	4
448	одно и	4	4
449	но только	10	4
450	а вовсе	2	4
451	в тоне	1	4
452	почему же	1	4
453	в первой	2	4
454	с ее	5	4
455	всех этих	2	4
456	мы видели	7	4
457	образом и	3	4
458	даны в	3	4
459	романа в	1	4
460	из которых	6	4
461	если не	1	4
462	о другом	1	4
463	и действительно	2	4
464	в словах	2	4
465	как нам	1	4
466	бы не	5	4
467	героев в	2	4
468	здесь нет	1	4
469	же я	1	4
470	то и	3	4
471	совпадает с	2	4
472	и если	13	4
473	на два	1	4
474	он хочет	3	4
475	как если	3	4
476	которую он	2	4
477	каждый из	3	4
478	над собой	1	4
479	сами по	3	4
480	тому чтобы	4	4
481	мире в	2	4
482	рассказ и	4	4
483	материал и	2	4
484	он должен	2	4
485	заставляет его	3	4
486	что оно	5	4
487	нет ни	1	4
488	этом отношении	1	4
489	что с	4	4
490	здесь в	4	4
491	смысле этого	5	4
492	бы с	1	4
493	и без	2	4
494	к концу	4	4
495	это было	4	4
496	в каждой	1	4
497	об этом	4	4
498	мысли в	1	4
499	бы ни	1	4
500	жизнь и	2	4
501	ни один	1	4
502	также и	1	4
503	и слова	1	4
504	конечно в	3	4
505	от того	1	4
506	и прежде	2	4
507	это в	3	4
508	таким же	1	4
509	момент его	1	4
510	с которыми	2	3
511	тему о	2	3
512	говорить о	3	3
513	может служить	8	3
514	о чем	1	3
515	говорит о	6	3
516	а затем	1	3
517	художественную форму	1	3
518	но что	3	3
519	самый факт	1	3
520	жизнь в	1	3
521	отчетливо и	1	3
522	есть в	3	3
523	его романа	1	3
524	они ни	1	3
525	можно сказать	2	3
526	в данном	5	3
527	жизни а	1	3
528	что этот	5	3
529	это последнее	1	3
530	между двумя	3	3
531	увидим что	11	3
532	но они	2	3
533	и еще	2	3
534	то чем	1	3
535	как я	2	3
536	автор как	3	3
537	и вообще	1	3
538	согласиться с	4	3
539	что говорит	1	3
540	говорит сам	1	3
541	что даже	2	3
542	свои собственные	1	3
543	кажется нам	1	3
544	признания и	2	3
545	всего в	1	3
546	только не	3	3
547	мы видим	15	3
548	по преимуществу	2	3
549	обычном смысле	1	3
550	она в	4	3
551	романа как	1	3
552	мы знаем	3	3
553	не должна	2	3
554	этими двумя	2	3
555	это очень	1	3
556	что вы	1	3
557	пути и	1	3
558	к чему	6	3
559	что его	3	3
560	будто бы	3	3
561	в таком	6	3
562	целом ряде	1	3
563	в изображении	1	3
564	это знает	2	3
565	между собой	2	3
566	в смысле	1	3
567	вводит в	2	3
568	именно как	3	3
569	могли бы	6	3
570	материалом для	2	3
571	мы можем	12	3
572	с какой-то	1	3
573	от характера	1	3
574	очень часто	2	3
575	реакции на	2	3
576	совсем не	3	3
577	и та	3	3
578	его жизнь	1	3
579	ни одной	2	3
580	и мы	19	3
581	это вовсе	1	3
582	на который	2	3
583	и есть	3	3
584	теми же	1	3
585	значение в	1	3
586	и по	2	3
587	чтобы не	2	3
588	в один	4	3
589	и особенно	1	3
590	так ли	2	3
591	один голос	1	3
592	он стремится	1	3
593	почти не	2	3
594	том или	1	3
595	которых мы	6	3
596	своих героев	4	3
597	и при	1	3
598	дан в	1	3
599	мы замечаем	1	3
600	от этой	2	3
601	такого что	1	3
602	сводится к	1	3
603	том и	3	3
604	совершенно иное	1	3
605	и самая	2	3
606	и одновременно	2	3
607	то время	4	3
608	из тех	1	3
609	как ты	2	3
610	все они	3	3
611	не является	2	3
612	на нее	1	3
613	который не	7	3
614	того чтобы	21	3
615	это все	2	3
616	оно является	2	3
617	и уже	5	3
618	и больше	2	3
619	именно на	3	3
620	вступает в	1	3
621	им в	1	3
622	из рассказа	1	3
623	без всякого	1	3
624	если мы	19	3
625	тем же	1	3
626	мог бы	1	3
627	не за	1	3
628	что тут	1	3
629	бы сказать	4	3
630	есть только	3	3
631	этот второй	3	3
632	совсем другое	1	3
633	правда в	1	3
634	не из	1	3
635	же он	1	3
636	этом случае	1	3
637	или к	1	3
638	данном случае	5	3
639	того как	4	3
640	которых он	1	3
641	что так	2	3
642	тут не	1	3
643	ее в	7	3
644	и всегда	2	3
645	в других	1	3
646	у нас	4	3
647	в повести	2	3
648	мы будем	4	3
649	раз в	7	3
650	однако не	3	3
651	свои мысли	1	3
652	себе что	2	3
653	и всякое	1	3
654	в руках	1	3
655	дело в	1	3
656	места в	2	3
657	всего романа	2	3
658	на тему	4	3
659	так в	1	3
660	но уже	1	3
661	дело и	3	3
662	но конечно	1	3
663	чтобы сделать	1	3
664	того или	2	3
665	а к	2	3
666	он говорит	9	3
667	ее он	1	3
668	из этих	6	3
669	а за	1	3
670	не с	2	3
671	ним как	1	3
672	только у	1	3
673	только то	3	3
674	что из	1	3
675	человека и	1	3
676	признать что	2	3
677	разобранным нами	1	3
678	которые в	1	3
679	что на	4	3
680	же в	2	3
681	все еще	1	3
682	и эта	3	3
683	то все	1	3
684	художественного построения	2	3
685	противоречии с	1	3
686	прямой и	1	3
687	мы обратимся	1	2
688	его материал	1	2
689	и другие	3	2
690	в душе	1	2
691	в настоящем	1	2
692	и очень	3	2
693	указывает на	8	2
694	со всем	2	2
695	самого себя	1	2
696	которая в	1	2
697	за исключением	1	2
698	и имеет	1	2
699	степени как	1	2
700	из всех	3	2
701	что дело	1	2
702	одно из	4	2
