N	3gram	Vygotskiy_	FransuaR
1	то же время	2	55
2	в то же	2	55
3	мы уже говорили	3	43
4	как мы уже	4	28
5	в том что	30	27
6	в том числе	3	27
7	до сих пор	4	27
8	с точки зрения	34	20
9	в этом отношении	6	20
10	для того чтобы	19	17
11	том числе и	3	17
12	о том что	10	17
13	в связи с	3	16
14	большей или меньшей	1	16
15	как мы видели	1	16
16	и до конца	1	16
17	но и в	1	15
18	не может быть	8	13
19	дело в том	2	13
20	с одной стороны	14	13
21	на самом деле	3	13
22	в известной мере	1	12
23	и в то	1	12
24	с другой стороны	10	12
25	в другом месте	6	12
26	все то что	1	11
27	в отличие от	3	11
28	как и все	2	11
29	можно сказать что	5	11
30	в той или	1	10
31	самом же деле	1	10
32	таким образом и	3	10
33	той или иной	2	10
34	как и в	2	10
35	на самом же	1	10
36	до наших дней	1	10
37	в данном случае	5	10
38	в значительной степени	2	10
39	в конце концов	1	10
40	не только в	1	10
41	по отношению к	11	9
42	и т.п в	1	9
43	в свое время	1	9
44	мы видели что	4	8
45	на протяжении всего	2	8
46	после того как	1	8
47	характер носит и	1	7
48	в самом деле	5	7
49	в то время	5	7
50	о том как	1	7
51	в чем же	1	7
52	включает в себя	1	7
53	можно было бы	6	7
54	прежде всего в	2	7
55	в своей книге	2	7
56	на первый план	3	7
57	в отрыве от	1	7
58	подобно тому как	2	7
59	о чем мы	1	6
60	к тому же	1	6
61	но все же	1	6
62	имеем в виду	1	6
63	и все остальные	1	6
64	за то что	1	6
65	и т.п но	1	6
66	в свою очередь	3	6
67	с самого начала	9	6
68	одной стороны и	3	5
69	в применении к	1	5
70	друг с другом	6	5
71	то же самое	4	5
72	и до наших	1	5
73	по сравнению с	9	5
74	но все это	1	5
75	и в частности	3	5
76	мы имеем в	1	5
77	во всяком случае	5	5
78	и тот же	1	5
79	в том же	3	5
80	потому что он	3	5
81	вместо того чтобы	3	5
82	только то что	2	5
83	и целый ряд	1	5
84	как раз в	3	5
85	и вовсе не	1	5
86	то что в	2	4
87	том что в	3	4
88	в собственном смысле	8	4
89	и той же	2	4
90	по ту сторону	2	4
91	и т.п то	1	4
92	в одном из	2	4
93	на одном из	1	4
94	на этот вопрос	5	4
95	так же как	6	4
96	и то что	1	4
97	как мы увидим	1	4
98	вовсе не в	1	4
99	точку зрения на	1	4
100	в строгом смысле	1	4
101	одной и той	2	4
102	как раз и	1	4
103	и не может	1	4
104	мы находим в	1	4
105	в сущности это	2	4
106	и в самом	2	4
107	а следовательно и	1	4
108	и во всей	1	4
109	один и тот	1	4
110	о котором мы	1	4
111	и как бы	1	3
112	о которой мы	2	3
113	в этом процессе	1	3
114	у него в	1	3
115	потому что в	1	3
116	друг от друга	4	3
117	и вообще в	1	3
118	видим таким образом	4	3
119	те же самые	1	3
120	мысли и слова	1	3
121	смысле этого слова	6	3
122	и в отношении	3	3
123	не только не	2	3
124	совершенно иначе чем	1	3
125	не входит в	1	3
126	в виду прежде	1	3
127	всего того что	1	3
128	вместе с тем	5	3
129	в себе и	1	3
130	в целом ряде	1	3
131	содержит в себе	1	3
132	но на самом	1	3
133	и не могут	1	3
134	как и во	1	3
135	в ту же	1	3
136	что все это	1	3
137	в этом смысле	3	3
138	целый ряд других	1	3
139	именно потому что	1	3
140	о том какое	1	3
141	а с другой	6	3
142	бы то ни	1	3
143	и в этом	1	3
144	там где он	1	3
145	виду прежде всего	1	3
146	заключается в том	10	3
147	так как они	1	3
148	в его книге	1	3
149	с таким же	2	3
150	в основе этого	1	3
151	в сущности и	1	3
152	мы видим таким	4	3
153	в предисловии к	4	3
154	в частности к	1	2
155	в одном и	1	2
156	же время не	1	2
157	мы уже знаем	1	2
158	мы все время	1	2
159	самой жизни в	1	2
160	в коем случае	1	2
161	во внешнем мире	1	2
162	совершенно так же	1	2
163	сам по себе	3	2
164	не потому что	2	2
165	таким образом что	3	2
166	видели что это	1	2
167	и вместе с	1	2
168	между этими двумя	2	2
169	о котором говорит	1	2
170	другой стороны в	1	2
171	и с другой	1	2
172	то ни было	1	2
173	и даже по	1	2
174	или во всяком	2	2
175	из того что	7	2
176	выхода в свет	1	2
177	то что он	2	2
178	здесь в этой	1	2
179	и только в	1	2
180	в том чтобы	6	2
181	от всех тех	1	2
182	не мог не	1	2
183	так как он	3	2
184	первых мест в	1	2
185	и с помощью	1	2
186	мы будем говорить	1	2
187	находит свое выражение	1	2
188	именно в этом	3	2
189	с помощью которого	1	2
190	по своей природе	3	2
191	мы уже видели	2	2
192	в основном и	1	2
193	с самим собой	1	2
194	хотя бы в	1	2
195	не могут быть	1	2
196	никогда не может	1	2
197	точки зрения этих	1	2
198	это как мы	1	2
199	во все стороны	1	2
200	в конечном счете	4	2
201	и на все	1	2
202	только для того	2	2
203	как именно в	2	2
204	между словом и	2	2
205	о мире в	1	2
206	но ни в	1	2
207	все более и	3	2
208	в некоторых отношениях	1	2
209	ни в коем	1	2
210	так и по	1	2
211	прямо или косвенно	1	2
212	до некоторой степени	1	2
213	то что для	1	2
214	а именно в	1	2
215	в известном смысле	3	2
216	заметить что в	2	2
217	только тогда когда	4	2
218	т.п но и	1	2
219	с помощью которых	2	2
220	что у него	1	2
221	и др он	1	2
222	и вот в	1	2
223	мысль и слово	2	2
224	падает на землю	1	2
225	сочетает в себе	1	2
226	более и более	3	2
227	только в самом	1	2
228	и с точки	1	2
229	которого можно было	1	2
230	том что он	2	2
231	же как и	4	2
232	как и сама	1	2
233	мы не можем	3	2
234	не могло не	1	2
235	в таких случаях	1	2
236	мы не будем	1	2
237	прежде всего от	1	2
238	и в известной	1	2
239	в резком противоречии	1	2
240	на две части	2	2
241	потому что они	1	2
242	друг к другу	2	2
243	как и всем	1	1
244	но ведь это	1	1
245	можно без преувеличения	2	1
246	с его помощью	1	1
247	он не видит	1	1
248	он говорит что	1	1
249	на деле же	2	1
250	характерную именно для	1	1
251	в процессе своего	1	1
252	свое выражение в	1	1
253	в направлении к	1	1
254	мы не находим	1	1
255	в соответствии с	1	1
256	к действительности и	2	1
257	было бы сравнить	1	1
258	его никогда не	1	1
259	на том что	2	1
260	и тогда когда	1	1
261	более глубокое и	1	1
262	мысли и не	2	1
263	и значение в	1	1
264	в этой идее	1	1
265	и все те	1	1
266	что человек с	1	1
267	в неразрывное единство	1	1
268	с вопросом о	1	1
269	в процессе роста	1	1
270	хотя бы и	1	1
271	связь между словом	1	1
272	представление о мире	1	1
273	говорили выше в	1	1
274	то что обычно	1	1
275	одной из них	1	1
276	и что она	1	1
277	что в них	1	1
278	в большей своей	1	1
279	к другу и	1	1
280	кроме того что	1	1
281	тем что нам	1	1
282	то что может	1	1
283	лишь в самом	1	1
284	данном случае не	1	1
285	его не только	1	1
286	не только то	1	1
287	чтобы убедиться в	2	1
288	с тем и	1	1
289	стремились показать что	1	1
290	одну из этих	1	1
291	во всех своих	1	1
292	и таким образом	2	1
293	в области изучения	1	1
294	и тем самым	4	1
295	с этим словом	1	1
296	чем он думал	1	1
297	речи и к	1	1
298	даже в этом	1	1
299	что в этой	1	1
300	том что только	1	1
301	что именно в	1	1
302	при этом он	1	1
303	свою очередь к	1	1
304	самому своему существу	1	1
305	но вместе с	5	1
306	в последнее время	3	1
307	как если бы	3	1
308	там где нет	1	1
309	что та же	1	1
310	и пр в	1	1
311	мы говорили выше	3	1
312	и все прочие	1	1
313	на этот раз	1	1
314	играют в нем	1	1
315	это все же	1	1
316	что даже в	2	1
317	что с точки	2	1
318	и в самых	1	1
319	в частности мы	1	1
320	все это не	1	1
321	рядом друг с	1	1
322	что здесь на	1	1
323	без всякого исключения	1	1
324	же самое что	1	1
325	в нашем исследовании	2	1
326	речь шла о	1	1
327	идет гораздо дальше	1	1
328	в тех случаях	1	1
329	приводит его к	1	1
330	преувеличения сказать что	1	1
331	можно так выразиться	1	1
332	стать рядом с	1	1
333	одно из величайших	1	1
334	здесь и там	1	1
335	таким образом мы	1	1
336	в этих словах	1	1
337	не имеет никакой	1	1
338	иначе чем она	1	1
339	которую мы все	1	1
340	речевого общения между	1	1
341	дело шло о	1	1
342	является не только	1	1
343	стороны и к	1	1
344	при объяснении происхождения	1	1
345	вместе с ним	3	1
346	и том же	1	1
347	не находим сколько-нибудь	1	1
348	точки зрения генетической	2	1
349	в отношении отдельных	1	1
350	и в силу	1	1
351	в силу того	1	1
352	мы и должны	1	1
353	мы видим в	1	1
354	непосредственно связан с	1	1
355	и в которой	1	1
356	главе настоящей работы	1	1
357	для всех тех	1	1
358	он не может	1	1
359	непосредственной связи с	1	1
360	в одном отношении	1	1
361	между небом и	1	1
362	к тому чтобы	2	1
363	большей своей части	1	1
364	т.д все это	1	1
365	еще только в	1	1
366	в свете той	1	1
367	в результате этого	1	1
368	и нигде не	1	1
369	как впрочем и	1	1
370	один из важнейших	1	1
371	и к тому	1	1
372	основе ее лежит	1	1
373	и для всех	1	1
374	об этом мы	1	1
375	тем более что	1	1
376	несмотря на этот	1	1
377	пр и пр	1	1
378	таким же успехом	2	1
379	как это ни	2	1
380	и т.д все	1	1
381	одном и том	1	1
382	он прежде всего	1	1
383	между прочим в	1	1
384	предисловии к своему	1	1
385	без преувеличения сказать	1	1
386	смысле слова но	1	1
387	с памятью и	1	1
388	и так называемая	1	1
389	человека и в	1	1
390	в свете этих	1	1
391	места и для	1	1
392	и последнее слово	1	1
393	в наши задачи	2	1
394	у кого не	1	1
395	которой не было	1	1
396	мы стремились показать	1	1
397	так же точно	9	1
398	прежде всего как	1	1
399	во всей его	1	1
400	есть не только	1	1
401	всей своей жизни	1	1
402	за собственные пределы	1	1
403	с тем чтобы	1	1
404	по самому своему	2	1
405	с которым мы	1	1
406	в первую очередь	3	1
407	нашей работы мы	1	1
408	с тем что	1	1
409	точно и в	1	1
410	и на его	1	1
411	между ними но	1	1
412	мы увидим в	1	1
413	то что мы	1	1
414	ключ к пониманию	1	1
415	в этом последнем	1	1
416	для всех форм	1	1
417	из первых мест	1	1
418	что в этом	1	1
419	того же типа	1	1
420	того чтобы показать	3	1
421	если бы он	3	1
422	сводится к тому	1	1
423	что он не	2	1
424	он полагает что	1	1
425	если мы обратимся	1	1
426	время от времени	1	1
427	эта мысль не	2	1
428	бы и не	1	1
429	рано или поздно	1	1
430	и не быть	1	1
431	имели в виду	1	1
432	от них и	1	1
433	строгом смысле слова	1	1
434	в целом как	1	1
435	речи так как	1	1
436	мы наблюдаем в	1	1
437	о себе и	1	1
438	еще один пример	1	1
439	это значило бы	1	1
440	являются как бы	1	1
441	бы сравнить с	1	1
442	во всей их	2	1
443	между тем и	2	1
444	как и вообще	1	1
445	что между этими	1	1
446	к слову и	2	1
447	связи с развитием	2	1
448	в нем такую	1	1
449	связи с вопросом	1	1
450	в борьбе с	1	1
451	однако и здесь	1	1
452	и со стороны	2	1
453	независимо от того	2	1
454	тем не менее	1	1
455	в силу своей	1	1
456	перед нами в	1	1
457	не в том	1	1
458	на вопрос о	4	1
459	содержат в себе	1	1
460	и пр и	1	1
461	силу того что	1	1
462	как бы внешним	1	1
463	как он говорит	1	1
464	на точку зрения	2	1
465	пространство и время	1	1
466	то же что	2	1
467	которую мы называем	1	1
468	в зависимости от	8	1
469	в приложении к	2	1
470	в этой книге	2	1
471	но для этого	1	1
472	само по себе	3	1
473	если бы мы	3	1
474	если можно так	1	1
475	в которых он	1	1
476	именно в области	1	1
477	и др то	1	1
478	не там где	1	1
479	состоит в том	4	1
480	в частности в	1	1
481	в высшей степени	7	1
482	с господствовавшим в	1	1
483	в природе и	1	1
484	могла бы быть	1	1
485	речью в этом	1	1
486	отметить еще один	1	1
487	казалось бы что	2	1
488	формы речевого общения	1	1
489	той или другой	1	1
