N	2gram	Propp_Isto	Dialekti
1	не есть	3	181
2	т е	36	159
3	и не	16	120
4	и т	33	82
5	по себе	3	79
6	а не	13	78
7	и в	43	77
8	т д	30	75
9	точки зрения	3	72
10	может быть	22	71
11	не только	28	66
12	то что	20	59
13	и есть	3	55
14	это значит	1	54
15	ничего не	12	54
16	не может	8	53
17	и даже	4	47
18	в мифе	2	47
19	с точки	1	46
20	что это	4	46
21	есть нечто	1	46
22	так как	13	46
23	потому что	8	45
24	не просто	4	44
25	как бы	5	43
26	и что	6	42
27	ни в	2	42
28	не имеет	3	41
29	вовсе не	3	41
30	в том	13	40
31	в этом	25	39
32	то же	11	39
33	что такое	1	39
34	что она	8	38
35	в себе	2	38
36	что он	17	37
37	том что	12	37
38	прежде всего	3	37
39	так что	8	36
40	это не	10	36
41	что в	29	34
42	в нем	11	34
43	и все	4	33
44	того что	8	33
45	но и	24	32
46	ясно что	2	31
47	все это	4	31
48	сказать что	5	30
49	отнюдь не	1	30
50	и как	6	30
51	было бы	5	29
52	так и	6	29
53	как и	9	28
54	никогда не	9	27
55	в виду	2	26
56	не в	9	26
57	есть и	7	26
58	говорить о	1	25
59	и то	4	25
60	и пр	19	25
61	есть только	4	25
62	есть не	2	25
63	но это	5	24
64	если бы	7	24
65	таким образом	15	23
66	в то	2	23
67	это и	4	23
68	и вот	3	23
69	я не	3	22
70	что не	3	21
71	в чем	4	21
72	должна быть	2	21
73	она не	4	21
74	и с	10	20
75	о том	4	20
76	что и	17	20
77	в таком	1	20
78	только в	8	20
79	в каком	1	20
80	совершенно не	2	20
81	только тогда	2	20
82	уже не	11	20
83	как раз	1	20
84	в самом	1	19
85	не менее	6	19
86	не существует	1	19
87	в своем	2	19
88	как же	1	19
89	и это	5	19
90	как это	5	19
91	что мы	5	19
92	и его	10	19
93	хотя бы	3	18
94	не что	6	18
95	с другой	10	18
96	что иное	6	18
97	что же	2	18
98	жизни и	2	18
99	иное как	6	18
100	в особенности	3	17
101	можно сказать	3	17
102	но если	2	17
103	кроме того	1	16
104	то это	5	16
105	к нему	12	16
106	только не	2	16
107	есть просто	1	16
108	тем не	6	16
109	или не	3	16
110	в своей	4	16
111	да и	2	16
112	нет ничего	3	16
113	конечно не	3	16
114	мы не	3	16
115	об этом	8	16
116	другими словами	2	16
117	же и	1	15
118	только что	3	15
119	все же	13	15
120	так же	16	15
121	несмотря на	1	15
122	мы уже	9	15
123	как таковой	3	15
124	самом деле	1	15
125	хотя и	4	15
126	в виде	2	15
127	также и	1	15
128	быть и	3	15
129	и о	2	15
130	на то	4	15
131	или нет	2	14
132	а именно	8	14
133	с ним	1	14
134	не было	2	14
135	и ее	3	14
136	ни с	1	14
137	таком случае	1	14
138	жизнь и	1	14
139	и потому	2	14
140	и только	6	14
141	же это	1	14
142	и к	4	13
143	говорит о	1	13
144	другой стороны	10	13
145	отличается от	1	13
146	что именно	1	13
147	не то	2	13
148	что они	14	13
149	время как	2	13
150	и следовательно	1	13
151	он не	11	13
152	и та	1	13
153	в силу	2	13
154	с ее	2	13
155	но в	15	13
156	мы находим	1	13
157	в ней	3	13
158	вы не	1	13
159	именно в	1	12
160	с этим	13	12
161	вопрос о	4	12
162	не говорит	2	12
163	нет никакого	1	12
164	но как	2	12
165	но не	10	12
166	даже не	2	12
167	могут быть	9	12
168	никак не	1	12
169	перед нами	4	12
170	еще не	15	12
171	и если	3	12
172	и тут	1	12
173	все равно	3	12
174	все эти	8	12
175	тем более	1	12
176	и может	1	12
177	а в	13	12
178	в них	6	11
179	как только	2	11
180	в данном	7	11
181	только на	2	11
182	чудо не	1	11
183	что я	2	11
184	быть в	1	11
185	и тем	2	11
186	должны быть	1	11
187	из них	7	11
188	есть ли	4	11
189	можно только	3	11
190	думают что	1	11
191	от того	3	11
192	ничем не	2	11
193	мы имеем	24	11
194	или в	14	11
195	нисколько не	1	11
196	его не	3	11
197	мы должны	9	11
198	только то	1	11
199	в одну	3	11
200	во всем	3	10
201	если вы	1	10
202	с этой	3	10
203	одно из	2	10
204	в жизни	3	10
205	к тому	9	10
206	во всяком	2	10
207	только как	1	10
208	можно ли	3	10
209	на себе	1	10
210	мы видим	15	10
211	в ее	1	10
212	от этого	1	10
213	себе и	2	10
214	и для	3	10
215	если же	2	10
216	или иное	1	10
217	содержит в	2	10
218	то и	7	10
219	нет ни	1	10
220	в его	7	10
221	это было	1	10
222	е в	2	10
223	в частности	6	10
224	и можно	1	10
225	как мы	11	10
226	как будто	2	10
227	и уже	2	10
228	или по	5	9
229	при этом	4	9
230	тому что	1	9
231	случае не	1	9
232	не как	1	9
233	в этих	18	9
234	и на	7	9
235	в котором	5	9
236	в одном	9	9
237	превращается в	10	9
238	и он	2	9
239	е что	1	9
240	мы можем	10	9
241	же как	8	9
242	бы в	1	9
243	на этом	5	9
244	иметь в	1	9
245	общего с	1	9
246	и по	6	9
247	утверждать что	2	9
248	была бы	1	9
249	подобно тому	3	9
250	с ними	5	9
251	то время	2	9
252	как о	1	9
253	и более	3	9
254	той же	3	9
255	всех этих	3	9
256	и от	3	9
257	а если	3	9
258	имеется в	3	9
259	выйти за	2	9
260	как он	1	9
261	тому как	3	9
262	от него	3	8
263	она всегда	2	8
264	даже в	4	8
265	в разных	1	8
266	но все	5	8
267	в дальнейшем	8	8
268	вот почему	3	8
269	чего не	1	8
270	уже и	1	8
271	так то	1	8
272	нет и	1	8
273	все время	2	8
274	себя в	2	8
275	с одной	2	8
276	это мы	2	8
277	не будет	1	8
278	что эта	2	8
279	в этой	7	8
280	что есть	1	8
281	или иначе	1	8
282	в одной	4	8
283	мифа но	1	8
284	один из	7	8
285	не на	2	8
286	как не	2	8
287	ничего общего	1	8
288	когда мы	1	8
289	у меня	5	8
290	при помощи	11	8
291	наука и	1	8
292	у нас	7	8
293	на самом	2	8
294	как нечто	3	8
295	бы только	1	8
296	но она	2	8
297	если она	1	8
298	все что	4	7
299	мы и	1	7
300	в религии	3	7
301	он всегда	1	7
