N	3gram	Propp_Isto	Myslijsy
1	в том что	4	47
2	по отношению к	2	26
3	не может быть	6	19
4	тем не менее	6	18
5	только тогда когда	2	17
6	и т д	36	15
7	сам по себе	1	14
8	само по себе	1	14
9	мере того как	3	14
10	в свою очередь	1	14
11	по мере того	3	14
12	не в том	2	13
13	то же время	1	13
14	от того что	1	13
15	в том смысле	2	13
16	в то же	1	13
17	смысле этого слова	1	12
18	с другой стороны	10	12
19	до сих пор	7	12
20	только в том	1	12
21	во всяком случае	1	12
22	для того чтобы	3	11
23	подобно тому как	2	11
24	в то время	3	10
25	но тем не	1	10
26	с одной стороны	7	10
27	потому что в	1	9
28	в таком случае	1	9
29	на то что	3	9
30	но и в	2	9
31	о том что	5	9
32	не могут быть	1	9
33	что и в	3	9
34	смысле в каком	1	8
35	так и в	2	8
36	вместе с тем	7	8
37	на самом деле	1	8
38	только потому что	1	8
39	в этом случае	13	8
40	с тем что	1	8
41	в том как	1	7
42	и то же	2	7
43	и в том	1	7
44	с точки зрения	1	7
45	как и в	4	7
46	можно сказать что	1	7
47	потому что мы	1	7
48	одно и то	2	7
49	не только в	2	7
50	может быть не	1	6
51	может быть только	1	6
52	в нем самом	1	6
53	то же самое	1	6
54	и может быть	1	6
55	в одно время	1	6
56	с самого начала	1	6
57	том смысле в	1	6
58	после того как	4	6
59	то же что	1	5
60	и таким образом	2	5
61	по себе не	1	5
62	в одно целое	1	5
63	таким образом в	2	5
64	и то что	3	5
65	мы видели что	2	4
66	мы не знаем	2	4
67	том смысле что	1	4
68	и в таком	1	4
69	с этой точки	2	4
70	в данном случае	2	4
71	в том чтобы	2	4
72	что не только	1	4
73	на этот вопрос	2	4
74	не что иное	1	4
75	что иное как	1	4
76	вопрос о том	1	4
77	то время как	3	4
78	это было бы	1	4
79	точно так же	3	3
80	что он не	1	3
81	одной стороны и	1	3
82	то же в	2	3
83	потому что оно	1	3
84	ничего общего с	1	3
85	с этой стороны	1	3
86	если бы мы	3	3
87	и тем самым	2	3
88	а не в	1	3
89	в связи с	6	3
90	но это не	2	3
91	но так как	3	3
92	таким образом мы	3	3
93	которые не могут	1	3
94	между человеком и	1	3
95	только после того	1	3
96	внимание на то	1	3
97	в них не	1	3
98	из того что	1	3
99	очевидно что если	1	3
100	состоит не в	1	3
101	потому что он	5	3
102	не менее в	1	3
103	этой точки зрения	2	3
104	на первых порах	1	3
105	мы увидим что	1	3
106	но вместе с	4	2
107	о том как	4	2
108	что в ней	1	2
109	и многие другие	1	2
110	таким же путем	1	2
111	главным образом в	1	2
112	что мы видим	1	2
113	вне связи с	1	2
114	друг на друга	1	2
115	каждый раз когда	1	2
116	но при этом	1	2
117	что в нем	1	2
118	его связь с	1	2
119	только один из	1	2
120	мы должны будем	1	2
121	то или другое	1	2
122	и в других	1	2
123	из них не	1	2
124	этом случае мы	2	2
125	отсюда видно что	1	2
126	там где нет	2	2
127	состоит в том	1	2
128	но все же	6	2
129	только то что	1	2
130	в котором нет	1	2
131	это значит что	2	2
132	то это было	1	2
133	так как в	3	2
134	и потому не	1	2
135	в этих случаях	7	2
136	в ней самой	1	2
137	но и для	1	2
138	не только для	1	2
139	т д то	1	2
140	и потому что	1	2
141	мы видели выше	1	2
142	случае если бы	1	2
143	мысль что и	1	2
144	здесь как и	2	2
145	не потому что	2	2
146	в некоторых случаях	3	2
147	на вопрос почему	1	2
148	в таких случаях	2	2
149	и тем более	1	2
150	не теряет своей	1	2
151	так же как	10	2
152	выше мы видели	1	2
153	как мы видели	2	2
154	вопрос о происхождении	1	2
155	в связь с	1	2
156	и с этой	1	2
157	носит в себе	1	2
158	мы должны признать	1	2
159	к мысли о	1	2
160	и не только	1	2
161	во-первых потому что	1	2
162	что у царя	1	2
163	он говорит если	1	1
164	себя в его	1	1
165	только для того	1	1
166	но то что	1	1
167	в самом деле	1	1
168	каждого из них	1	1
169	с тем мы	1	1
170	чем перейти к	2	1
171	можно бы думать	2	1
172	это далеко не	1	1
173	но мы видели	1	1
174	который при этом	1	1
175	со стороны их	2	1
176	указывает на то	1	1
177	его вместе с	1	1
178	этого не было	1	1
179	то что он	2	1
180	на задний план	3	1
181	во всех этих	2	1
182	в нее как	1	1
183	в ту же	1	1
184	на том что	3	1
185	что в одном	1	1
186	по сравнению с	1	1
187	время как она	1	1
188	еще не имеет	1	1
189	не было ни	1	1
190	что все это	1	1
191	легко представить себе	1	1
192	того или другого	1	1
193	д и т	1	1
194	вовсе не в	1	1
195	там где еще	2	1
196	не в силу	2	1
197	развивается в истории	1	1
198	мы бы уже	1	1
199	ответить на этот	1	1
200	в том числе	3	1
201	но в таком	1	1
202	так как человек	1	1
203	по щучьему веленью	1	1
204	в его состав	1	1
205	только тем что	1	1
206	дело вовсе не	1	1
207	во многих отношениях	1	1
208	переходят друг в	1	1
209	в сказке о	2	1
210	в ней не	1	1
211	мы знаем что	8	1
212	т д в	1	1
213	и в более	1	1
214	не связано с	1	1
215	иметь в виду	1	1
216	отсюда понятно почему	1	1
217	как мы видим	1	1
218	что перед нами	1	1
219	кого мы до	1	1
220	легко заметить что	1	1
221	друг за другом	1	1
222	представляют для нас	1	1
223	том числе и	2	1
224	один из этих	1	1
225	для нас это	1	1
226	не менее можно	1	1
227	есть та же	1	1
228	не может считаться	1	1
229	в отличие от	1	1
