N	2gram	Vygotskiy_	VLabPisa
1	таким образом	38	32
2	в этом	21	29
3	не только	25	26
4	и в	55	26
5	и т	36	25
6	может быть	35	23
7	во сне	2	21
8	и не	24	20
9	хотя бы	4	20
10	художественного творчества	6	19
11	т е	3	18
12	не может	30	17
13	в процессе	7	17
14	т д	10	16
15	в его	8	15
16	в том	55	15
17	этом отношении	7	14
18	в силу	4	14
19	все это	11	13
20	прежде всего	5	13
21	в качестве	3	12
22	вот что	2	12
23	л толстой	1	12
24	в частности	6	12
25	как это	8	12
26	что в	39	11
27	представляет собою	1	11
28	с другой	7	11
29	из них	4	11
30	то же	17	10
31	не могут	6	10
32	в художественном	9	10
33	о том	11	10
34	но и	12	10
35	по этому	3	10
36	и др	1	10
37	для него	1	9
38	об этом	3	9
39	т п	24	9
40	к этому	5	9
41	могут быть	15	8
42	творчества в	2	8
43	другой стороны	7	8
44	только в	18	8
45	по словам	1	8
46	на основании	7	8
47	художника и	3	8
48	все эти	7	8
49	вместе с	10	8
50	том что	30	8
51	было бы	14	8
52	не следует	1	8
53	в своем	3	8
54	произведения и	2	7
55	это не	1	7
56	говорит о	4	7
57	в конечном	6	7
58	не было	5	7
59	очевидно что	7	7
60	тому что	7	7
61	как и	25	7
62	их в	4	7
63	во всех	4	7
64	а не	18	7
65	этому поводу	3	7
66	то что	47	7
67	художественное произведение	16	7
68	главным образом	3	7
69	же в	1	7
70	в нем	5	7
71	из этих	6	7
72	один из	6	6
73	произведения как	3	6
74	художественное творчество	1	6
75	думается что	3	6
76	у него	4	6
77	более или	3	6
78	все же	9	6
79	приводит к	3	6
80	идеи и	2	6
81	это и	3	6
82	бы и	5	6
83	он же	3	6
84	художника в	1	6
85	в искусстве	24	6
86	не в	19	6
87	между тем	6	6
88	так и	6	6
89	художественного произведения	22	6
90	в себе	6	6
91	или менее	3	6
92	в зависимости	6	6
93	том же	4	6
94	и его	14	6
95	в то	8	6
96	образы и	2	5
97	утверждать что	9	5
98	даже в	2	5
99	в результате	4	5
100	в их	4	5
101	в них	4	5
102	связи с	2	5
103	конечном счете	6	5
104	как говорит	5	5
105	зависимости от	7	5
106	к тому	8	5
107	перед нами	1	5
108	не является	5	5
109	он говорит	4	5
110	на основе	2	5
111	вот почему	1	5
112	действующих лиц	3	5
113	для художника	2	5
114	и при	3	5
115	в одном	4	5
116	в пределах	1	5
117	же время	2	5
118	как бы	11	5
119	в целом	8	5
120	сказать что	12	5
121	в плане	1	5
122	и есть	5	5
123	показывают что	2	5
124	никогда не	13	5
125	в самом	18	4
126	только что	3	4
127	гоголь в	1	4
128	в ее	7	4
129	как раз	4	4
130	можно сказать	2	4
131	что для	5	4
132	в этой	5	4
133	следующим образом	1	4
134	что все	10	4
135	что он	17	4
136	в виду	6	4
137	по существу	6	4
138	в романе	1	4
139	с тем	11	4
140	с ними	2	4
141	художественном произведении	8	4
142	в своей	6	4
143	является не	1	4
144	одном из	2	4
145	роль в	4	4
146	должен быть	2	4
147	с его	3	4
148	чем же	2	4
149	для его	1	4
150	в связи	3	4
151	это только	4	4
152	когда он	11	4
153	в нашей	4	4
154	их и	1	4
155	в сознании	6	4
156	из его	4	4
157	не удивительно	1	4
158	одна из	5	4
159	рассказывает о	1	4
160	по поводу	3	4
161	отнюдь не	11	4
162	и ее	4	4
163	в статье	1	4
164	и к	5	3
165	что они	7	3
166	видели что	2	3
167	что оно	4	3
168	что у	8	3
169	о работе	1	3
170	этой проблемы	2	3
171	этой области	4	3
172	и художника	1	3
173	этот процесс	1	3
174	мы знаем	8	3
175	удивительно что	1	3
176	мы имеем	7	3
177	действительной жизни	3	3
178	того что	15	3
179	никак не	7	3
180	но как	4	3
181	него в	2	3
182	утверждает что	5	3
183	что и	27	3
184	у нас	4	3
185	творчество как	1	3
186	сводится к	3	3
187	подобно тому	7	3
188	его в	3	3
189	творчества и	3	3
190	если бы	10	3
191	или в	2	3
192	говорит в	1	3
193	это мы	2	3
194	именно в	1	3
195	в конце	6	3
196	или иная	1	3
197	например в	5	3
198	что художник	1	3
199	между ними	2	3
200	и как	9	3
201	в слове	3	3
202	же и	2	3
203	в которых	5	3
204	явлений и	3	3
205	том как	2	3
206	и художественного	2	3
207	мира и	1	3
208	вовсе не	7	3
209	бы в	3	3
210	при создании	1	3
211	с этим	7	3
212	и мир	1	3
213	а в	10	3
214	процесса как	2	3
215	говорил что	2	3
216	что не	2	3
217	как о	1	3
218	в котором	5	3
219	она не	6	3
220	в противоположность	1	3
221	в значительной	1	3
222	его не	3	3
223	но даже	4	3
224	того чтобы	13	3
225	для того	12	3
226	тому как	10	3
227	идей и	1	3
228	п в	2	3
229	своего творчества	1	3
230	и их	4	3
231	всех других	2	3
232	как он	4	3
233	вслед за	10	3
234	далеко не	7	3
235	этот вопрос	2	3
236	так же	29	3
237	при помощи	27	3
238	человека и	3	3
239	при всем	3	3
240	в творчестве	5	3
241	образом не	1	3
242	как на	6	3
243	нет и	1	3
244	та или	1	3
245	образом в	3	3
246	и от	4	3
247	точки зрения	32	3
248	жизни и	5	3
249	что без	3	3
250	что говорит	1	3
251	и по	7	3
252	значительной мере	1	3
253	к работе	2	3
254	творчества во	1	3
255	имеет свою	1	3
256	моментов в	2	3
257	мы видели	2	3
258	художественной деятельности	1	2
259	в особенности	3	2
260	к сожалению	1	2
261	отметить что	2	2
262	представить себе	5	2
263	отличия от	1	2
264	труда и	1	2
265	только не	4	2
266	у каждого	4	2
267	все его	1	2
268	том чтобы	9	2
269	писателя и	1	2
270	и этот	3	2
271	из которых	5	2
272	они и	2	2
273	от его	1	2
274	они не	1	2
275	эта теория	7	2
276	на художественное	2	2
277	на вопрос	4	2
278	если в	2	2
279	на язык	1	2
280	должно быть	2	2
281	того как	5	2
282	зависит от	2	2
283	с одной	6	2
284	том числе	1	2
285	воображение и	1	2
286	должна быть	3	2
287	образа в	2	2
288	тогда когда	7	2
289	смысле слова	4	2
290	из основных	1	2
291	следует что	1	2
292	хотя и	3	2
293	в пользу	1	2
294	о чем	2	2
295	что при	8	2
296	в большей	1	2
297	не приходится	1	2
298	можно определить	1	2
299	одном и	1	2
300	в науке	2	2
301	что такое	2	2
302	а затем	1	2
303	как у	1	2
304	представления об	2	2
305	и достоевский	1	2
306	за эти	1	2
307	не столько	1	2
308	с другими	2	2
309	художественную форму	3	2
310	его от	2	2
311	представлений и	1	2
312	по себе	21	2
313	разобраться в	1	2
314	но с	1	2
315	художник не	1	2
