N	3gram	Vygotskiy_	Istorich
1	с другой стороны	3	46
2	до сих пор	6	30
3	в этом случае	15	29
4	с одной стороны	7	28
5	так же как	13	27
6	мы знаем что	2	26
7	в том что	24	25
8	не может быть	6	24
9	вместе с тем	6	23
10	но все же	1	23
11	тем не менее	4	23
12	точно так же	3	22
13	о том что	4	22
14	не только в	2	19
15	мы видели что	3	16
16	о том как	1	15
17	в данном случае	5	15
18	после того как	1	15
19	по отношению к	9	14
20	на то что	5	14
21	в то время	8	13
22	таким образом мы	2	13
23	мы увидим ниже	1	13
24	то время как	7	13
25	но и в	1	12
26	как мы видели	7	12
27	не что иное	1	11
28	во всех этих	1	11
29	что иное как	1	11
30	как и в	4	10
31	можно было бы	5	10
32	что и в	1	10
33	друг с другом	6	9
34	но так как	1	9
35	как мы увидим	1	9
36	же как и	3	9
37	и вместе с	2	9
38	совершенно так же	1	8
39	надо сказать что	1	8
40	то же самое	11	8
41	приводит нас к	2	8
42	на этот вопрос	1	8
43	и то что	5	8
44	но вместе с	2	8
45	что у него	1	8
46	подобно тому как	2	8
47	в зависимости от	6	8
48	в большинстве случаев	2	7
49	смысле этого слова	4	7
50	в одном случае	2	7
51	то что в	1	7
52	с тем что	1	7
53	во всяком случае	1	7
54	что он не	1	7
55	здесь мы видим	1	7
56	так например в	1	7
57	потому что он	4	7
58	если бы мы	1	7
59	сих пор мы	1	7
60	к тому же	1	6
61	это значит что	1	6
62	так как в	2	6
63	этой точки зрения	4	6
64	с этой точки	4	6
65	с самого начала	13	6
66	мы не можем	3	6
67	то что он	1	5
68	том что в	3	5
69	для того чтобы	24	5
70	знаем что в	1	5
71	должны были бы	1	5
72	в отличие от	4	5
73	мы видим в	3	5
74	в том чтобы	1	5
75	только после того	1	5
76	в том числе	2	5
77	не представляет собой	2	5
78	совершенно то же	1	5
79	есть не что	1	5
80	это приводит нас	1	5
81	так и в	1	5
82	на самом деле	2	5
83	на этой стадии	2	5
84	чем перейти к	3	4
85	только в одном	1	4
86	же самое что	3	4
87	и может быть	1	4
88	с точки зрения	31	4
89	независимо от того	1	4
90	состоит в том	3	4
91	в одной из	1	4
92	содержит в себе	4	4
93	в свете этих	1	4
94	том что они	2	4
95	тем что он	1	4
96	вопрос о том	1	4
97	оно может быть	1	4
98	мы должны были	1	4
99	тот момент когда	1	4
100	обстоит дело с	1	4
101	он не может	1	4
102	друг на друга	2	4
103	то что она	1	4
104	вопрос о связи	1	4
105	можно сказать что	7	4
106	это и есть	1	4
107	к этому же	1	4
108	одной стороны и	4	3
109	в этом направлении	1	3
110	никак не может	1	3
111	и то же	3	3
112	не только не	11	3
113	остановимся только на	1	3
114	в обоих случаях	1	3
115	что в этом	2	3
116	и тем самым	8	3
117	может быть понят	2	3
118	по этому поводу	3	3
119	к тому что	10	3
120	не так часто	1	3
121	он делает это	1	3
122	мы нашли что	3	3
123	мы видели выше	1	3
124	не только по	1	3
125	в силу присущих	1	3
126	на первых порах	3	3
127	потому что у	4	3
128	некоторое время в	1	3
129	мы уже говорили	2	3
130	но и для	1	3
131	ответ на вопрос	1	3
132	по сравнению с	20	3
133	в ответ на	1	3
134	но мы знаем	1	3
135	из этих двух	1	3
136	можем установить что	1	3
137	мы можем установить	1	3
138	само по себе	1	3
139	в соответствии с	1	3
140	это означает что	1	3
141	если это так	1	3
142	нас к пониманию	1	3
143	только тогда когда	1	3
144	таким образом в	2	3
145	в том смысле	2	3
146	как только мы	1	3
147	мы обратимся к	1	3
148	не в состоянии	1	3
149	внимание на то	2	3
150	видели что в	1	3
151	есть представление о	1	3
152	мы знаем о	1	3
153	но то что	2	2
154	но и по	1	2
155	по себе но	1	2
156	покрывают друг друга	1	2
157	все больше и	2	2
158	она все же	1	2
159	приводят нас к	1	2
160	они и не	1	2
161	в самом деле	4	2
162	друг от друга	3	2
163	она не может	1	2
164	эту точку зрения	2	2
165	сам по себе	2	2
166	видим таким образом	1	2
167	сказать что в	1	2
168	ничего общего с	1	2
169	даже если бы	1	2
170	к которому они	1	2
171	том числе и	2	2
172	и таким образом	1	2
173	то и другое	4	2
174	приводят к тому	1	2
175	сама по себе	1	2
176	самом же деле	1	2
177	на самом же	1	2
178	из того что	5	2
