N	4gram	Vygotskiy_	Formalny
1	в то же время	2	20
2	и не может быть	1	7
3	бы то ни было	1	7
4	одни и те же	3	5
5	с одной стороны и	1	5
6	в связи с этим	1	5
7	и т п в	2	4
8	какого бы то ни	1	3
9	во что бы то	1	3
10	вместе с тем и	1	3
11	с точки зрения их	1	3
12	один и тот же	2	3
13	что бы то ни	1	3
14	в том числе и	1	3
15	во всяком случае в	2	3
16	бы то ни стало	1	3
17	той мере в какой	1	2
18	с этой точки зрения	5	2
19	в том смысле что	1	2
20	что же касается до	1	2
21	в той мере в	1	2
22	до сих пор недостаточно	1	2
23	одним и тем же	1	2
24	в зависимости от того	1	2
25	не в том что	1	2
26	в том что искусство	1	2
27	и те же и	1	2
28	в том или ином	1	2
29	эмоциональное к ним отношение	1	1
30	и в том что	1	1
31	не может быть содержанием	1	1
32	есть чистая форма оно	1	1
33	может быть только социологией	1	1
34	принципе одинаковы с приемами	1	1
35	том и заключается что	1	1
36	всплывают в светлое поле	1	1
37	каждая эпоха имеет свой	1	1
38	такой же формой как	1	1
39	в литературном произведении или	1	1
40	в понятии содержание при	1	1
41	методах изучения литературы а	1	1
42	есть лишь материал для	1	1
43	чтобы сделать камень каменным	1	1
44	его числителя и знаменателя	1	1
45	этим возникает эмоциональное к	1	1
46	значение его числителя и	1	1
47	татьяной а сюжетная обработка	1	1
48	шутливые трагические мировые комнатные	1	1
49	же формой как и	1	1
50	методы и приемы сюжетосложения	1	1
51	лишь материал для сюжетного	1	1
52	не что иное как	2	1
53	и мыслей мысль в	1	1
54	или такой же материал	1	1
55	упуская из виду что	1	1
56	в том случае если	2	1
57	с приемами хотя бы	1	1
58	песня комбинация стилистических мотивов	1	1
59	роман героя с татьяной	1	1
60	литературном произведении или такой	1	1
61	обработка этой фабулы произведенная	1	1
62	изучения литературы а о	1	1
63	в широком смысле слова	1	1
64	фабула есть лишь материал	1	1
65	комбинация стилистических мотивов поэтому	1	1
66	способствуют также выразительные движения	1	1
67	образом сюжет евгения онегина	1	1
68	одно и то же	1	1
69	одинаковы с приемами хотя	1	1
70	содержание при анализе произведения	1	1
71	новелла роман комбинация мотивов	1	1
72	точном смысле этого слова	1	1
73	инструментовки произведения словесности представляют	1	1
74	приемами хотя бы звуковой	1	1
75	же материал как произносительная	1	1
76	литературное произведение есть чистая	1	1
