N	3gram	Tiupa_Narr	TeoriaLi
1	в том что	11	10
2	по отношению к	5	10
3	не сводится к	7	9
4	я в мире	3	8
5	в то же	7	8
6	то же время	7	8
7	присутствия я в	2	7
8	в отличие от	6	7
9	кадров внутреннего зрения	1	7
10	присутствия в мире	2	6
11	того или иного	3	6
12	в конечном счете	4	6
13	с другой стороны	1	6
14	более или менее	2	6
15	состоит в том	5	6
16	не может быть	6	5
17	так и не	2	5
18	для того чтобы	4	5
19	так или иначе	1	5
20	в данном случае	12	5
21	в силу своей	1	4
22	одного и того	2	4
23	и того же	2	4
24	в свою очередь	2	3
25	той или иной	6	3
26	с точки зрения	2	3
27	в этом смысле	1	3
28	всех без исключения	1	3
29	в том числе	1	3
30	тем не менее	6	3
31	можно сказать что	5	3
32	следует смешивать с	1	3
33	подобно тому как	4	3
34	по своей природе	1	3
35	в равной степени	3	3
36	несет в себе	1	3
37	по сути дела	2	3
38	в связи с	3	3
39	не следует смешивать	1	3
40	с одной стороны	5	3
41	в тарасе бульбе	1	2
42	в нашем случае	1	2
43	войне и мире	2	2
44	по сути своей	1	2
45	в искусстве слова	1	2
46	в структуре текста	1	2
47	в противном случае	1	2
48	так и его	1	2
49	креативного и рецептивного	1	2
50	до известной степени	1	2
51	в данный момент	1	2
52	в русской литературе	1	2
53	причастной вненаходимости бахтин	1	2
54	в рамках одного	1	2
55	при этом что	1	2
56	я в качестве	1	2
57	по большей части	5	2
58	этой точки зрения	1	2
59	и в самом	1	2
60	с этой точки	1	2
61	как и в	1	2
62	в самом деле	3	2
63	не могло быть	2	2
64	в самом начале	1	2
65	не сводятся к	1	2
66	и то же	2	2
67	в таком случае	1	2
68	лишь в самом	1	2
69	в войне и	2	2
70	одно и то	2	2
71	том числе и	1	2
72	и тем самым	6	2
73	с легкой руки	1	2
74	и в то	2	2
75	в соответствии с	7	2
76	а с другой	2	2
77	не только не	2	2
78	мы имеем дело	4	2
79	тем или иным	2	2
80	то ни было	1	2
81	и не могло	1	2
82	к тому что	4	2
83	тогда как в	2	2
84	бы то ни	1	2
85	в известном смысле	4	2
86	в значительной степени	1	2
87	в основе своей	1	2
88	может быть и	1	2
89	в каждый малый	1	1
90	с кротким мягким	1	1
91	не могли бы	1	1
92	в тексте не	1	1
93	деталей в пределах	1	1
94	жизни то есть	1	1
95	облекается в молчание	1	1
96	войны и мира	4	1
97	заслоняется крупным планом	1	1
98	искусством непрямого говорения	1	1
99	по этой причине	1	1
100	последовательно вводятся автором	1	1
101	в общеязыковом отношении	1	1
102	кадрового единства фразы	1	1
103	в той или	1	1
104	в евгении онегине	1	1
105	мере в какой	1	1
106	отграниченная система смыслов	1	1
107	в этих случаях	1	1
108	и в жизни	2	1
109	малый отрезок времени	1	1
110	при этом становится	1	1
111	очень здоровая порядок	1	1
112	а не все	1	1
113	характеристика душечки постепенно	1	1
114	том случае если	1	1
115	втором эпизоде в	1	1
116	раз в том	2	1
117	то есть в	1	1
118	и строго отграниченная	1	1
119	и потому что	1	1
120	в этом тексте	1	1
121	жалостливая барышня с	1	1
122	каждый малый отрезок	1	1
123	готовом стабильно дифференцированном	1	1
124	иметь в виду	1	1
125	и тем же	1	1
126	в своего рода	2	1
127	соответствии с его	1	1
128	может или пожелает	1	1
129	по себе а	1	1
130	вследствие того что	2	1
131	при условии что	1	1
132	здоровая порядок фокусирующих	1	1
133	душечки постепенно углубляемая	1	1
134	никак не может	1	1
135	и мире толстого	1	1
136	автором в кадры	1	1
137	в той мере	1	1
138	между тем это	1	1
139	стремился к полноте	1	1
140	была тихая добродушная	1	1
141	проявляет себя в	1	1
142	переносом в пространстве	1	1
143	времени в поле	1	1
144	в большинстве случаев	1	1
145	несут в себе	1	1
146	состоит как раз	1	1
147	в противоречие с	1	1
148	дамы с собачкой	7	1
149	по крайней мере	1	1
150	бы место лишь	1	1
151	движется один отдельный	1	1
152	писал в.ф асмус	1	1
153	единства фразы устанавливает	1	1
154	временем действия и	1	1
155	было и не	1	1
156	входит лишь поименованное	1	1
157	позицию по отношению	1	1
158	тривиальная в общеязыковом	1	1
159	кадра входит лишь	1	1
160	в кадры повествования	1	1
161	представляет собой некий	1	1
162	поле зрения читателя	1	1
163	в готовом стабильно	1	1
164	о том что	3	1
165	души вдруг заслоняется	1	1
166	литература является искусством	1	1
167	друга местом временем	1	1
168	себя в другом	1	1
169	порядок фокусирующих восприятие	1	1
170	на второй план	1	1
171	оно живет в	1	1
172	в последние десятилетия	1	1
173	читателю ракурс видения	1	1
174	таков что душевная	1	1
175	не обязательно человек	1	1
176	свою очередь членится	1	1
177	значении этого термина	1	1
178	специфически человеческий способ	1	1
179	барышня с кротким	1	1
180	в кадры читательского	1	1
181	случае мы имеем	1	1
182	нем звучит один	1	1
183	участников коммуникативного события	1	1
184	неизбежно принадлежит к	1	1
185	взглядом очень здоровая	1	1
186	текста так и	2	1
187	заключает в себе	2	1
188	дифференцированном и оцененном	1	1
189	вдруг заслоняется крупным	1	1
190	в другом и	1	1
191	следует иметь в	1	1
192	же время они	1	1
193	устанавливает задаваемый читателю	1	1
194	кадр внутреннего зрения	1	1
195	как бы в	2	1
196	и составом участников	1	1
197	точки зрения в	1	1
198	на себя внимание	3	1
199	какой бы то	1	1
200	в е годы	2	1
201	в пределах кадрового	1	1
202	коммуникативного события в	1	1
203	и оцененном мире	1	1
204	подхваченная и усиленная	1	1
205	обращает на себя	3	1
206	не только к	1	1
207	современных гуманитарных науках	1	1
208	как один из	1	1
209	в себе самом	2	1
210	в организации кадров	1	1
211	а также в	1	1
212	из этих двух	2	1
213	к одному из	1	1
214	место лишь в	1	1
215	не все что	1	1
216	единственный в тексте	1	1
217	все что может	1	1
218	ощущаться завершенная и	1	1
219	самая тривиальная в	1	1
220	в соответствии со	1	1
221	зрения читателя находится	1	1
222	а в то	1	1
223	наличии у него	1	1
224	строго отграниченная система	1	1
225	литературная классика xix	1	1
226	самом начале этой	1	1
227	на котором он	1	1
228	стремится к однозначности	1	1
229	в этом втором	1	1
230	связи с этим	1	1
231	друг от друга	1	1
232	крупным планом заключительного	1	1
233	здесь мы имеем	1	1
234	собственно говоря и	2	1
235	от друга местом	1	1
236	ракурс видения в	1	1
237	и как бы	1	1
238	одной стороны и	1	1
239	добродушная жалостливая барышня	1	1
240	хранения и передачи	1	1
241	это была тихая	1	1
242	к чужому я	1	1
243	не несет в	1	1
244	читаем это была	1	1
245	глядя на ее	1	1
246	поименованное в тексте	1	1
247	во времени и	6	1
248	фокусирующих восприятие определений	1	1
249	начала и конца	4	1
250	то есть от	1	1
251	на ее полные	1	1
252	местом временем действия	1	1
253	перед нами не	2	1
254	в самом общем	1	1
255	в современных гуманитарных	1	1
256	что может или	1	1
257	в том случае	1	1
258	начало и конец	3	1
259	дело в том	2	1
260	не субъективно оно	1	1
261	в особенности в	1	1
262	в нем звучит	1	1
263	вступает в противоречие	1	1
264	себя в комнате	1	1
265	человеческий способ существования	1	1
266	следует подчеркнуть что	2	1
267	пожелает представить себе	1	1
268	что душевная характеристика	1	1
269	начале этой цепочки	1	1
270	и здесь мы	1	1
271	одним и тем	1	1
272	даже самая тривиальная	1	1
273	именно в этом	1	1
274	восприятия в каждый	1	1
275	в первом случае	3	1
276	тихая добродушная жалостливая	1	1
277	в то время	1	1
278	в своей индивидуальности	1	1
279	текста но и	1	1
280	ни объективным как	1	1
281	таким образом что	1	1
282	формах косвенной речи	1	1
283	отрезок времени в	1	1
284	перерывом во времени	1	1
285	речь идет о	3	1
286	щеки на мягкую	1	1
287	текста в целом	2	1
288	содержит в себе	1	1
289	как раз в	3	1
290	роль в организации	1	1
291	состав такого кадра	1	1
292	в зависимости от	3	1
293	во втором эпизоде	2	1
294	уже говорилось выше	1	1
295	в художественных текстах	3	1
296	деталями кадр внутреннего	1	1
297	по тем или	1	1
298	оказывается всего лишь	1	1
299	действия и составом	1	1
300	из того что	1	1
301	точно так же	2	1
302	так же как	1	1
303	очередь членится на	1	1
304	а тем более	1	1
305	но в действительности	1	1
306	может ощущаться завершенная	1	1
307	это уже не	1	1
308	лишь поименованное в	1	1
309	или даже вовсе	1	1
310	восприятие определений таков	1	1
311	в том или	1	1
312	поэтому вслед за	1	1
313	в ударном положении	1	1
314	насыщенный деталями кадр	1	1
315	шею с темной	1	1
316	не было и	2	1
317	находится или движется	1	1
318	но иного рода	1	1
319	в поле зрения	1	1
320	организации кадров внутреннего	1	1
321	такого кадра входит	1	1
322	а в том	2	1
323	розовые щеки на	1	1
324	той мере в	1	1
325	казалось бы место	1	1
326	звучит один голос	1	1
327	живет в готовом	1	1
328	можно сказать не	1	1
329	к тому же	8	1
330	и является в	1	1
331	читательского восприятия в	1	1
332	входит в состав	1	1
333	не только на	2	1
334	является искусством непрямого	1	1
335	тот кто говорит	1	1
336	речи хотя и	1	1
337	повествования а читателем	1	1
338	к другому человеку	1	1
339	жизни а не	1	1
340	в рамках этой	1	1
341	слова в соответствии	1	1
342	художественного высказывания в	1	1
343	своего рода механизмом	1	1
344	тогда как внутренняя	1	1
345	формах художественного письма	1	1
346	возможна только в	1	1
347	кадры повествования а	1	1
348	дело обстоит иначе	1	1
349	фразы устанавливает задаваемый	1	1
350	на мягкую белую	1	1
351	говорящих и слушающих	1	1
352	в смерти чиновника	1	1
353	мягким взглядом очень	1	1
354	или движется один	1	1
355	на первый взгляд	1	1
356	в хх веке	1	1
357	завершенная и строго	1	1
358	героя тогда как	1	1
359	при этом у	1	1
360	то же самое	3	1
361	не входит в	1	1
362	ни субъективным как	1	1
363	смерти чиновника или	1	1
364	стабильно дифференцированном и	1	1
365	ее полные розовые	1	1
366	и рецептивного сознаний	1	1
367	в конце предыдущего	1	1
368	знания убеждения мнения	1	1
369	у себя в	1	1
370	внутренней речи как	1	1
371	том или ином	1	1
372	более того личность	1	1
373	при всей своей	1	1
374	что иное как	1	1
375	как субъекта самоопределения	2	1
376	а тот кто	1	1
377	определений таков что	1	1
378	на две половины	1	1
379	например так и	1	1
380	только то что	1	1
381	не проходит бесследно	1	1
382	вести речь о	1	1
383	едва ли не	2	1
384	данном случае это	1	1
385	как это делает	1	1
386	пределах кадрового единства	1	1
387	классика xix столетия	1	1
388	кадры читательского восприятия	1	1
389	в ходе чтения	1	1
390	или иного рода	1	1
391	в следующей главе	1	1
392	бахтин говорил о	1	1
393	не тот кто	1	1
394	в тексте а	1	1
395	один отдельный кадр	1	1
396	имея в виду	1	1
397	однако все они	1	1
398	в первой главе	1	1
399	читателя находится или	1	1
400	мягкую белую шею	1	1
401	автора и читателя	1	1
402	или пожелает представить	1	1
