1	в качестве	23	45
2	не только	104	36
3	а не	56	35
4	в том	81	29
5	то есть	165	29
6	в этом	88	29
7	может быть	82	29
8	как и	34	27
9	и в	182	27
10	том что	81	27
11	и не	152	25
12	представляет собой	3	24
13	при этом	23	22
14	в себе	48	22
15	но и	70	22
16	еще не	36	20
17	состоит в	1	20
18	в частности	15	18
19	но не	32	17
20	не может	39	17
21	прежде всего	45	17
22	со стороны	3	17
23	в нем	37	16
24	как в	19	16
25	по своей	6	15
26	а также	21	15
27	но в	55	15
28	своего рода	2	15
29	так и	56	14
30	с другой	30	14
31	отличие от	4	13
32	в отличие	3	13
33	по отношению	2	13
34	отношению к	2	13
35	с одной	12	12
36	о том	57	12
37	то же	42	12
38	одной стороны	11	12
39	в рамках	1	11
40	в основе	7	11
41	ни к	6	11
42	отнюдь не	48	11
43	такого рода	39	11
44	в своем	31	11
45	то что	144	10
46	далеко не	16	10
47	в своей	45	10
48	роль в	2	10
49	в данном	38	9
50	же время	1	9
51	только в	73	9
52	не было	18	9
53	с его	6	9
54	как бы	39	9
55	в мире	1	9
56	для него	8	9
57	при всей	1	9
58	по мысли	5	9
59	в его	44	9
60	и как	27	9
61	а с	7	8
62	и на	25	8
63	что в	44	8
64	не в	43	8
65	в то	32	8
66	или иной	33	8
67	себя в	5	8
68	все же	29	8
69	в котором	14	7
70	ни в	51	7
71	не сводится	1	7
72	потому что	89	7
73	уже не	34	7
74	пока еще	17	7
75	можно сказать	29	7
76	сводится к	5	7
77	из них	13	6
78	по сути	1	6
79	мира в	5	6
80	во всех	17	6
81	в них	19	6
82	точки зрения	36	6
83	и того	6	6
84	также и	68	6
85	не менее	58	6
86	тем самым	25	6
87	по природе	1	6
88	к тому	16	6
89	в процессе	3	6
90	столь же	3	6
91	данном случае	28	6
92	отношение к	5	6
93	в противоположность	5	6
94	ведет к	1	6
95	еще в	8	6
96	человека в	5	6
97	в рассказе	2	6
98	той или	38	6
99	в своих	9	6
100	что он	40	6
101	для себя	21	6
102	в сказании	1	6
103	героя в	2	6
104	что и	22	5
105	между тем	5	5
106	и все	36	5
107	к его	8	5
108	являет собой	1	5
109	во втором	4	5
110	это не	26	5
111	именно в	20	5
112	в их	13	5
113	внимание на	10	5
114	времени и	7	5
115	в эпоху	7	5
116	не как	6	5
117	из двух	2	5
118	в целом	12	5
119	и ее	21	5
120	а в	28	5
121	в которых	9	5
122	одного и	3	5
123	в этой	39	5
124	другой стороны	26	5
125	как уже	1	5
126	по композиции	1	5
127	в составе	1	5
128	в истории	11	5
129	могут быть	6	5
130	в силу	8	5
131	в другом	12	5
132	одного из	4	5
133	в особенности	1	5
134	того же	18	5
135	известного рода	9	5
136	тому же	7	5
137	в одном	10	5
138	тому как	5	5
139	не является	33	5
140	о чем	20	4
141	в сторону	1	4
142	в ее	18	4
143	к той	3	4
144	и даже	66	4
145	не следует	1	4
146	восходит к	1	4
147	не обязательно	7	4
148	становления и	1	4
149	это в	7	4
150	в первом	3	4
151	и к	22	4
152	и его	26	4
153	одно из	4	4
154	наше время	1	4
155	значении этого	1	4
156	в принципе	1	4
157	может и	3	4
158	в одной	3	4
159	из виду	1	4
160	связи с	31	4
161	общения с	1	4
162	здесь в	15	4
163	тем что	20	4
164	далеко еще	1	4
165	на его	8	4
166	для обозначения	5	4
167	того что	37	4
168	же касается	9	4
169	что не	15	4
170	в русской	4	4
171	например в	4	4
172	и то	40	4
173	основе своей	2	4
174	не знает	6	4
175	в пределах	5	4
176	во мне	1	4
177	об одном	1	4
178	сказать что	72	4
179	жизни в	11	4
180	подобно тому	5	4
181	что же	28	4
182	имеет место	1	4
183	к этому	5	4
184	ни для	3	4
185	лишь в	5	4
186	и о	28	4
187	он не	19	4
188	одной из	7	4
189	подход к	2	4
190	перед нами	29	4
191	мы имеем	13	4
192	этом отношении	6	4
193	таким образом	42	4
194	совпадает с	2	4
195	себе не	5	4
196	в самом	21	4
197	в наше	1	4
198	по своим	1	4
199	по словам	2	4
200	не с	2	4
201	в этих	18	4
202	в области	13	3
203	того или	19	3
204	свое время	1	3
205	когда он	6	3
206	говорить о	21	3
207	по выражению	1	3
208	хотя в	5	3
209	свою очередь	2	3
210	это прежде	1	3
211	и герой	1	3
212	никогда не	22	3
213	это понятие	4	3
214	но уже	17	3
215	что ни	5	3
216	содержит в	23	3
217	бы быть	6	3
218	они и	2	3
219	в значительной	7	3
220	но при	3	3
221	строго говоря	2	3
222	как не	1	3
223	на смену	1	3
224	дело не	6	3
225	там же	3	3
226	есть в	22	3
227	стороны и	6	3
228	не к	6	3
229	и потому	20	3
230	с точки	25	3
231	гораздо менее	1	3
232	однако это	10	3
233	по себе	64	3
234	в сущности	4	3
235	в специальном	1	3
236	об этом	29	3
237	в данной	2	3
238	несет в	1	3
239	своей собственной	5	3
240	или на	5	3
241	претендовать на	1	3
242	особого рода	4	3
243	ему в	4	3
244	о нем	5	3
245	на примере	1	3
246	в каждой	3	3
247	к другим	4	3
248	рассказ о	3	3
249	в результате	26	3
250	не на	7	3
251	характер и	1	3
252	с этим	15	3
253	точка зрения	2	3
254	известной степени	2	3
255	во всяком	39	3
256	и было	1	3
257	будто бы	16	3
258	к содержанию	1	3
259	мысль о	3	3
260	крайней мере	26	3
261	в жанре	1	3
262	я и	3	3
263	так сказать	1	3
264	в лингвистике	1	3
265	на почве	2	3
266	отличается от	10	3
267	к своим	2	3
268	одновременно и	6	3
269	языка и	9	3
270	тут же	23	3
271	хотя и	27	3
272	стремится к	2	3
273	от мифа	2	3
274	чем не	7	3
275	первую очередь	5	3
276	мог быть	2	3
277	по своему	23	3
278	неотделимо от	1	3
279	с ее	8	3
280	вместе с	26	3
281	хотя бы	37	3
282	которая в	3	3
283	в первую	5	3
284	имея в	3	3
285	а к	3	3
286	к другому	7	3
287	на самого	1	3
288	по крайней	26	3
289	слова не	1	3
290	на этом	3	3
291	в контексте	4	3
292	с той	6	3
293	исходя из	1	3
294	его как	7	3
295	имеет свою	5	3
296	события в	1	3
297	числе и	4	3
298	для данного	2	3
299	с ней	9	3
300	для своего	4	3
301	чего не	2	3
302	понятие о	2	3
303	что на	7	3
304	и др	4	3
305	различие между	1	3
306	как будто	26	3
307	различия между	1	3
308	времени в	3	3
309	ли не	2	3
310	сути дела	1	3
311	том числе	5	3
312	не столько	3	3
313	имеем дело	4	3
314	в речевой	1	3
315	общения в	1	3
316	он мог	1	3
317	один из	10	3
318	в году	10	3
319	к ним	4	3
320	и это	27	3
321	в свою	4	3
322	не требует	5	3
323	в свое	2	3
324	момент в	4	3
325	не есть	113	3
326	и может	6	3
327	указать на	3	3
328	но они	4	3
329	мира и	7	3
330	зрения на	3	3
331	однако в	10	3
332	человеческого сознания	3	3
333	заключается в	11	3
334	своей природе	1	3
335	из этих	8	3
336	дело в	13	3
337	не более	1	3
338	жанра но	1	3
339	но это	31	3
340	должны быть	2	3
341	с их	4	3
342	и одновременно	1	3
343	но она	6	3
344	из жизни	2	3
345	в большинстве	1	3
346	может претендовать	1	3
347	в акте	1	3
348	в действительности	6	3
349	этом случае	14	3
350	и тем	39	2
351	до конца	6	2
352	представляет себе	2	2
353	но отнюдь	6	2
354	представляющий собой	1	2
355	в каждом	5	2
356	должно было	1	2
357	текста и	5	2
358	себя самого	4	2
359	того и	3	2
360	время и	4	2
361	стороны это	5	2
362	речи как	1	2
363	одно и	5	2
364	как к	1	2
365	означает не	1	2
366	или в	20	2
367	должна быть	3	2
368	между собой	8	2
369	состояния но	1	2
370	на сцене	2	2
371	общем виде	1	2
372	он сам	12	2
373	необходимо чтобы	6	2
374	но все	16	2
375	однако для	4	2
376	место в	3	2
377	вплоть до	8	2
378	этого термина	14	2
379	них в	1	2
380	не должно	2	2
381	перед лицом	2	2
382	и весьма	5	2
383	на небесах	1	2
384	в науке	7	2
385	в различных	1	2
386	отношения к	6	2
387	или не	6	2
388	не от	1	2
389	а по	2	2
390	и прежде	5	2
391	мы все	7	2
392	котором он	3	2
393	преданий о	1	2
394	героя и	1	2
395	не могут	11	2
396	чем он	4	2
397	в меру	2	2
398	не о	11	2
399	за пределы	14	2
400	одновременно с	2	2
401	и фактической	1	2
402	речи в	2	2
403	о котором	9	2
404	в новом	1	2
405	в той	15	2
406	мысли и	3	2
407	эти характеристики	1	2
408	сами по	13	2
409	и от	22	2
410	то ли	2	2
411	произведение в	3	2
412	при встрече	2	2
413	в басне	12	2
414	идет о	1	2
415	жизни а	7	2
416	романа и	1	2
417	перед ним	1	2
418	к одному	1	2
419	в античной	6	2
420	наших дней	2	2
421	миф если	1	2
422	я в	4	2
423	но также	2	2
424	в полном	1	2
425	только на	22	2
426	в г	8	2
427	точке зрения	2	2
428	тот или	8	2
429	речи и	1	2
430	к своему	6	2
431	говорили о	2	2
432	собой как	1	2
433	рассматривать как	2	2
434	говорит и	4	2
435	то она	2	2
436	вольно или	1	2
437	она сама	2	2
438	в одно	16	2
439	х гг	1	2
440	между которыми	2	2
441	на протяжении	1	2
442	здесь также	2	2
443	требует для	5	2
444	или о	4	2
445	в любой	1	2
446	или иного	13	2
447	бы это	2	2
448	в начале	12	2
449	как весьма	2	2
450	и требует	3	2
451	возможно только	3	2
452	нашего времени	1	2
453	в особом	1	2
454	поэтому в	5	2
455	они были	2	2
456	сознания с	3	2
457	в значении	2	2
458	и наконец	9	2
459	да и	26	2
460	но как	20	2
461	и сам	15	2
462	уже как	3	2
463	всей его	4	2
464	но обязательно	2	2
465	с понятием	7	2
466	событие является	1	2
467	не приходится	2	2
468	произведения как	2	2
469	с самого	8	2
470	чем у	1	2
471	сказать и	5	2
472	едва ли	32	2
473	и состоит	3	2
474	о любви	3	2
475	что с	5	2
476	ни одно	1	2
477	потом и	1	2
478	на том	10	2
479	жизни и	19	2
480	в момент	2	2
481	краткость и	1	2
482	его с	3	2
483	истории в	3	2
484	если можно	1	2
485	можно назвать	4	2
486	на ее	3	2
487	восходят к	1	2
488	чтобы не	6	2
489	то с	9	2
490	этом в	1	2
491	и другой	3	2
492	уже было	1	2
493	как нечто	19	2
494	не подлежит	1	2
495	всяком случае	25	2
496	частности как	1	2
497	не то	10	2
498	к их	3	2
499	всей своей	3	2
500	же самое	33	2
501	в футляре	1	2
502	к числу	1	2
503	не говоря	12	2
504	о ней	3	2
505	обнаруживает себя	1	2
506	в тех	9	2
507	данного термина	2	2
508	нового времени	6	2
509	и понимание	1	2
510	имеет своим	2	2
511	человек не	2	2
512	и есть	22	2
513	во всем	8	2
514	определить как	1	2
515	могла бы	1	2
516	происходит от	2	2
