N	2gram	Vygotskiy_	KFilosof
1	может быть	34	45
2	в его	8	42
3	в нем	13	32
4	не может	15	29
5	и не	19	28
6	и в	55	28
7	по отношению	3	26
8	в котором	5	24
9	не есть	4	22
10	отношению к	2	22
11	в себе	13	21
12	только в	12	18
13	и его	10	18
14	в своем	12	17
15	в ее	3	17
16	а не	16	17
17	в этом	30	15
18	для него	5	13
19	не в	12	13
20	точки зрения	15	13
21	к нему	1	12
22	ни в	5	12
23	но не	9	12
24	и это	13	12
25	в своей	8	11
26	все эти	5	11
27	во всех	6	11
28	все это	8	10
29	это не	9	10
30	с точки	5	10
31	и есть	7	10
32	от себя	2	10
33	и для	13	10
34	в целом	7	10
35	в их	3	9
36	и все	15	9
37	но и	16	9
38	как бы	33	9
39	для нее	1	9
40	не было	2	8
41	если бы	21	8
42	быть только	1	8
43	со стороны	3	8
44	было бы	15	8
45	в себя	2	8
46	жизни и	8	8
47	себя в	4	8
48	во всем	3	7
49	и здесь	11	7
50	что и	11	7
51	должен быть	3	7
52	вовсе не	8	7
53	уже не	1	7
54	совершенно не	11	7
55	то что	69	7
56	конечно не	3	7
57	поступка и	1	7
58	и только	5	7
59	ее и	1	6
60	должно быть	6	6
61	но все	5	6
62	в моем	1	6
63	но эта	1	6
64	не имеет	2	6
65	в смысле	1	6
66	в том	50	6
67	и их	3	6
68	и действительно	2	6
69	отношение к	1	6
70	жизнь как	1	6
71	он не	10	6
72	но это	2	6
73	то же	16	5
74	ко всему	1	5
75	мы имеем	10	5
76	не только	24	5
77	с ним	4	5
78	но как	3	5
79	и единственной	1	5
80	его в	2	5
81	не знает	2	5
82	в основе	9	5
83	есть лишь	1	5
84	но в	7	5
85	именно в	9	5
86	бы быть	1	5
87	но ведь	2	5
88	как и	9	5
89	все же	11	5
90	себя и	3	5
91	еще не	6	5
92	время и	1	5
93	хотя бы	5	5
94	в одном	5	5
95	ни одно	1	5
96	а в	7	5
97	его как	1	5
98	жизни как	1	5
99	в контексте	1	5
100	там где	6	5
101	никогда не	15	5
102	что в	43	4
103	отношению ко	1	4
104	должна быть	2	4
105	при этом	11	4
106	ни было	1	4
107	что это	15	4
108	нем как	1	4
109	о нем	3	4
110	не как	3	4
111	для нас	9	4
112	прежде всего	6	4
113	в своих	9	4
114	места и	2	4
115	нет в	2	4
116	с ними	1	4
117	том что	46	4
118	в чем	1	4
119	в каком	7	4
120	могло бы	4	4
121	нисколько не	3	4
122	могла бы	4	4
123	не по	1	4
124	между тем	4	4
125	здесь мы	2	4
126	времени и	5	4
127	тем самым	1	4
128	чем не	2	4
129	и т.д	1	4
130	быть в	1	4
131	из него	1	4
132	жизни но	3	3
133	ближе к	2	3
134	от него	5	3
135	и может	3	3
136	та же	6	3
137	и на	12	3
138	здесь нет	1	3
139	на язык	2	3
140	мы не	8	3
141	был бы	8	3
142	ним и	1	3
143	тогда когда	1	3
144	всем его	1	3
145	и этот	2	3
146	того что	12	3
147	где он	1	3
148	и этим	1	3
149	на самом	9	3
150	ясно что	10	3
151	в виду	5	3
152	и тот	2	3
153	я имею	1	3
154	положения в	1	3
155	самом деле	17	3
156	тем что	8	3
157	но для	1	3
158	людей и	1	3
159	и факт	1	3
160	в корне	2	3
161	что этот	3	3
162	не дает	2	3
163	рядом с	6	3
164	не менее	1	3
165	по своему	1	3
166	бы не	1	3
167	здесь не	1	3
168	один и	1	3
169	его жизни	1	3
170	войти в	1	3
171	себе и	4	3
172	той или	2	3
173	в каждом	2	3
174	это и	7	3
175	того или	1	3
176	бы и	1	3
177	данный момент	1	3
178	что не	5	3
179	в свою	3	3
180	не должен	1	3
181	и ни	4	3
182	во мне	1	3
183	в другом	3	3
184	для того	45	3
185	положение не	1	3
186	и должна	1	3
187	в ней	5	3
188	быть и	2	3
189	не имеем	2	3
190	вступает в	1	3
191	и та	5	3
192	других людей	1	3
193	смысл в	2	3
194	этом смысле	4	3
195	от того	6	3
196	из его	4	3
197	нет и	2	3
198	не быть	1	3
199	только с	3	3
200	могут быть	8	3
201	это единство	1	3
202	до конца	7	3
203	нигде не	2	3
204	котором мы	3	3
205	о том	24	3
206	теории и	1	3
207	тем как	2	3
208	в то	6	3
209	для которого	1	3
210	события в	3	3
211	или иного	1	3
212	независимо от	1	3
213	всех этих	3	3
214	и совершенно	8	3
215	тот же	5	3
216	и тем	6	3
217	ничего не	4	3
218	были бы	3	2
219	бы то	1	2
220	как к	1	2
221	события и	1	2
222	и эти	3	2
223	которой все	2	2
224	знать что	1	2
225	один из	9	2
226	вступить в	1	2
227	я уже	1	2
228	бы он	1	2
229	и мы	28	2
230	и содержания	1	2
231	и конечно	3	2
232	и отсюда	3	2
233	может не	1	2
234	чего не	1	2
235	мысль как	1	2
236	не нужен	1	2
237	и того	2	2
238	других для	1	2
239	его с	2	2
240	что значит	1	2
241	смысле в	1	2
242	дело с	5	2
243	одна и	2	2
244	еще более	2	2
245	конечно в	1	2
246	тому что	11	2
247	герой и	2	2
248	это уже	1	2
249	так и	6	2
250	из которых	5	2
251	и то	12	2
252	и за	4	2
253	в качестве	2	2
254	и принципиально	1	2
255	его осуществления	1	2
256	смыслу и	1	2
257	нами в	2	2
258	это есть	3	2
259	и когда	12	2
260	сводится к	7	2
261	по себе	13	2
262	и смысл	3	2
263	в виде	3	2
264	все остальное	2	2
265	оно не	2	2
266	не потому	2	2
267	если не	2	2
268	он имеет	1	2
269	отказаться от	1	2
270	он может	3	2
271	не о	1	2
272	ни одна	2	2
273	однако что	1	2
274	даны в	2	2
275	из нее	2	2
276	всех его	1	2
277	в сознании	2	2
278	мы говорим	1	2
279	дело в	4	2
280	содержание и	4	2
281	и себе	1	2
282	и эта	2	2
283	в ту	2	2
284	в составе	1	2
285	дело здесь	2	2
286	в процессе	1	2
287	в жизни	2	2
288	не остается	1	2
289	с тем	10	2
290	человек и	1	2
291	его на	2	2
292	и как	10	2
293	что он	30	2
294	и она	1	2
295	и именно	8	2
296	себя как	1	2
297	и просто	3	2
298	как в	4	2
299	события так	1	2
300	где она	1	2
301	от этого	1	2
302	если я	2	2
303	смысла и	1	2
304	это было	4	2
305	под ним	1	2
306	в это	2	2
307	ли это	3	2
308	ничего общего	1	2
309	утверждения и	1	2
310	а для	1	2
311	и смерти	1	2
312	жизнь и	2	2
313	все они	2	2
314	этого слова	1	2
315	поскольку она	1	2
316	к этому	5	2
317	и потому	8	2
318	ни к	1	2
319	его и	2	2
320	и ясно	3	2
321	а с	7	2
322	в данном	4	2
323	и других	2	2
324	вытекает из	2	2
325	вопрос о	6	2
326	которой он	1	2
327	мысль и	2	2
328	оба эти	3	2
329	она не	1	2
330	потому что	48	2
331	того чтобы	43	2
332	то ни	1	2
333	совсем не	3	2
334	но всегда	1	2
335	быть не	2	2
336	другое дело	1	2
337	суждения и	1	2
338	к себе	1	2
339	единства но	1	2
340	кажется что	2	2
341	не будет	3	2
342	в него	5	2
343	именно на	6	2
344	на нем	1	2
345	говорить о	1	2
346	содержания и	4	2
347	что эта	8	2
348	для этого	12	2
349	всех других	1	2
350	мы получим	2	2
351	не из	2	2
352	этим не	1	2
353	же время	2	2
354	к которой	4	2
355	думать что	3	2
356	это значило	1	2
357	только это	1	2
358	или иное	1	2
359	и всех	1	2
360	себя за	2	2
361	основе своей	1	2
362	нечто вроде	1	2
363	это только	5	2
364	имеем в	1	2
365	они находятся	1	2
366	в этой	15	2
367	но ни	1	2
368	и под	3	2
369	него и	1	2
370	это целое	1	2
371	но есть	1	2
372	что есть	3	2
373	но нет	1	2
374	все остальные	1	2
375	только по	1	2
376	это можно	1	2
377	нас важно	1	2
378	что только	1	2
379	слова в	1	2
380	или иной	2	2
381	бы оно	1	2
382	значило бы	1	2
383	с его	6	2
384	в области	2	2
385	и смысловое	1	2
386	а как	3	2
387	себе как	1	2
388	с ее	1	2
389	к содержанию	1	2
390	то или	1	2
391	и ее	1	2
392	едва ли	3	2
393	одного и	2	2
394	гораздо более	3	2
395	подход к	1	1
396	всего в	1	1
397	построения и	1	1
398	более не	1	1
399	в самом	18	1
400	быть таким	1	1
401	мысли чувства	1	1
402	существовала до	1	1
