N	3gram	Bakhtin_Pr	Dialekti
1	с точки зрения	21	46
2	сама по себе	3	26
3	по крайней мере	3	26
4	в том что	10	25
5	ни в каком	1	18
6	не может быть	8	18
7	тем не менее	1	16
8	само по себе	4	16
9	то же время	10	15
10	в то же	10	14
11	с другой стороны	3	12
12	о том что	5	12
13	есть то что	1	11
14	в самом деле	5	10
15	по себе не	1	9
16	что он есть	3	9
17	и в этом	8	9
18	и не только	1	9
19	подобно тому как	5	9
20	это и есть	3	9
21	не только не	1	8
22	только то что	2	8
23	в то время	3	8
24	то время как	2	8
25	та или иная	1	8
26	в этом смысле	12	8
27	можно сказать что	3	7
28	не в том	1	7
29	сами по себе	4	7
30	точно так же	1	7
31	той или иной	3	7
32	не потому что	3	7
33	того что он	1	7
34	и в частности	1	7
35	для того чтобы	3	6
36	более или менее	1	6
37	в зависимости от	5	6
38	и в то	3	6
39	выйти за пределы	1	6
40	в каком смысле	1	6
41	во всяком случае	3	6
42	может быть и	1	6
43	имеет ничего общего	1	5
44	на самом деле	4	5
45	и даже не	1	5
46	по сравнению с	2	5
47	не отличается от	1	5
48	потому что она	3	5
49	ничего общего с	1	5
50	в конце концов	7	5
51	потому что он	2	5
52	не имеет ничего	1	5
53	в нем нет	1	5
54	тем или другим	1	5
55	к тому что	1	5
56	то и другое	1	5
57	в том смысле	1	5
58	свободы и необходимости	1	5
59	до сих пор	3	5
60	одной и той	1	5
61	что в нем	1	5
62	и той же	1	5
63	это не значит	3	4
64	по себе а	1	4
65	можем сказать что	2	4
66	с этой точки	1	4
67	так же как	4	4
68	этой точки зрения	3	4
69	может быть только	3	4
70	в данном случае	3	4
71	что это не	1	4
72	как раз и	2	4
73	то же самое	1	4
74	я не могу	1	4
75	а не только	2	4
76	но это не	3	4
77	равно как и	1	4
78	ничем не отличается	1	4
79	может быть в	1	4
80	мы можем сказать	2	4
81	можно было бы	4	4
82	как бы ни	1	4
83	пространства и времени	1	4
84	не могут быть	1	4
85	в этом отношении	7	4
86	как она есть	1	3
87	в той или	2	3
88	тех или иных	1	3
89	и как бы	3	3
90	как будто бы	1	3
91	же что и	1	3
92	он не может	2	3
93	и есть то	1	3
94	то же что	3	3
95	это конечно не	1	3
96	а потому что	1	3
97	это вовсе не	2	3
98	но все же	3	3
99	бы то ни	3	3
100	даже и не	1	3
101	и не может	3	3
102	того или иного	1	3
103	в чем же	1	3
104	то что я	2	3
105	в себе и	1	3
106	хотя и не	1	3
107	не было бы	1	3
108	но в то	5	3
109	не только в	2	3
110	с самого начала	3	3
111	же как и	3	3
112	друг другу как	1	3
113	но потому что	2	3
114	и в нем	1	3
115	я никогда не	1	3
116	и эти две	1	3
117	но все эти	1	2
118	что она не	3	2
119	том что все	2	2
120	по себе но	1	2
121	ничего не знает	1	2
122	в каждом из	2	2
123	так что оно	1	2
124	хотя бы и	3	2
125	в жизни и	1	2
126	не только его	1	2
127	что в данном	1	2
128	с нею в	1	2
129	во что бы	1	2
130	друг от друга	2	2
131	как более или	1	2
132	я говорю о	1	2
133	со всеми ее	1	2
134	друг с другом	4	2
135	прежде всего необходимо	1	2
136	она не может	3	2
137	в отношении к	1	2
138	теперь мы должны	1	2
139	легко заметить что	1	2
140	в частности и	1	2
141	при этом условии	1	2
142	можно говорить о	1	2
143	они вовсе не	1	2
144	в ней не	1	2
145	что все в	1	2
146	как таковой и	1	2
147	оно и не	1	2
148	перед нами не	1	2
149	мы видим что	2	2
150	друг к другу	4	2
151	как бы только	1	2
152	как один из	1	2
153	это не только	1	2
154	сказать что в	1	2
155	мы не можем	1	2
156	вы говорите что	1	2
157	несмотря на свою	1	2
158	что бы то	1	2
