1	по отношению к	10	19
2	в эстетический объект	2	12
3	не может быть	4	11
4	с точки зрения	3	6
5	и прежде всего	2	5
6	в отличие от	7	5
7	позицию по отношению	1	4
8	в художественном произведении	1	4
9	в конечном счете	5	4
10	эстетического объекта и	1	4
11	с другой стороны	6	4
12	не входит в	1	4
13	бы то ни	2	3
14	в противном случае	2	3
15	в то же	7	3
16	то же время	7	3
17	все то что	1	3
18	в основе своей	2	3
19	в самом деле	2	3
20	тем не менее	3	3
21	с одной стороны	3	3
22	в иных случаях	1	3
23	в том что	8	3
24	в этом смысле	3	3
25	той или иной	5	2
26	того или иного	4	2
27	входит в эстетический	1	2
28	то же самое	1	2
29	в лучшем случае	1	2
30	и в то	2	2
31	момент художественной формы	1	2
32	и др в	1	2
33	для того чтобы	5	2
34	в нашем примере	1	2
35	может и не	1	2
36	не могут быть	1	2
37	только в искусстве	1	2
38	то есть его	1	2
39	не имеет автора-творца	1	2
40	можно сказать что	3	2
41	не совпадает с	1	2
42	то или иное	1	2
43	и тем самым	1	2
44	конститутивный момент художественной	1	2
45	коем случае не	2	2
46	ни в коем	2	2
47	в коем случае	2	2
48	мы имеем дело	2	2
49	начало и конец	2	2
50	то ни было	2	2
51	и в частности	1	2
52	в известной степени	1	2
53	бы вбирает в	1	1
54	когда для смертного	1	1
55	художественное произведение и	1	1
56	эстетическое вполне осуществляет	1	1
57	отношению к которому	1	1
58	имеем дело с	1	1
59	подобно тому как	3	1
60	в таких случаях	1	1
61	себя только в	1	1
62	чего бы то	1	1
63	в то время	1	1
64	содержание эстетической деятельности	1	1
65	ни к чему	1	1
66	к чему не	1	1
67	в свое время	1	1
68	а не с	1	1
69	в самом произведении	1	1
70	эстетической деятельности созерцания	1	1
71	они ни были	1	1
72	отнюдь не в	1	1
73	это и есть	1	1
74	то есть в	1	1
75	не что иное	1	1
76	существенно отличается от	1	1
77	человека и его	1	1
78	то есть как	1	1
79	деятельности созерцания направленной	1	1
80	одной стороны и	1	1
81	иметь место в	1	1
82	осуществляет себя только	1	1
83	вследствие того что	1	1
84	чего еще нет	1	1
85	что иное как	1	1
86	при этом в	1	1
87	иметь в виду	1	1
88	и как бы	1	1
89	и в том	1	1
90	в настоящее время	1	1
91	как бы вбирает	1	1
92	может быть и	2	1
93	а в том	1	1
94	может быть определен	1	1
95	в его эстетической	1	1
96	к тому что	2	1
97	является как бы	1	1
98	и в самом	3	1
99	вбирает в себя	1	1
100	искусства может быть	2	1
101	лингвистической точки зрения	1	1
102	в одном и	1	1
103	его то есть	1	1
104	та или иная	1	1
105	созерцания направленной на	1	1
106	в том и	2	1
107	в равной степени	2	1
108	о мире и	1	1
109	незаместимое место в	1	1
110	направленной на произведение	1	1
111	в которой я	1	1
112	совокупность факторов художественного	2	1
113	к вопросу о	1	1
114	до известной степени	2	1
115	есть не что	1	1
116	могли бы быть	1	1
117	может быть признано	1	1
118	факторов художественного впечатления	4	1
119	автор-творец конститутивный момент	1	1
120	как совокупность факторов	2	1
121	эстетическая деятельность направлена	1	1
122	тем или иным	2	1
123	но в то	1	1
124	вполне осуществляет себя	1	1
125	отношения к миру	1	1
126	не могли быть	1	1
127	как это ни	1	1
128	до того времени	1	1
129	бы они ни	1	1
130	художественного восприятия как	1	1
131	с самим собою	1	1
132	в связи с	3	1
133	произведения в ее	1	1
134	в виду что	1	1
135	не может обладать	1	1
136	быть не может	1	1
137	таким образом и	1	1
138	как и в	1	1
139	отношению к нему	1	1
140	перевод его в	1	1
141	в свою очередь	2	1
142	в значительной степени	2	1
