N	4gram	Vygotskiy_	Myslijsy
1	но тем не менее	1	10
2	одного и того же	5	9
3	только в том что	4	8
4	одной и той же	5	7
5	одно и то же	6	7
6	не заключает в себе	1	6
7	один и тот же	6	4
8	в то время как	5	4
9	и в том что	1	4
10	в том смысле что	2	4
11	не что иное как	2	4
12	вместе с тем и	4	4
13	все более и более	1	4
14	и в этом смысле	1	4
15	одним и тем же	4	4
16	в том что он	1	3
17	между тем и другим	1	3
18	заключается в том что	16	3
19	в том виде в	1	3
20	с этой точки зрения	4	3
21	с одной стороны и	1	3
22	к одной и той	2	3
23	том виде в каком	1	3
24	одном и том же	2	3
25	во всяком случае не	1	2
26	в том смысле как	1	2
27	то же самое что	1	2
28	смысле этого слова и	1	2
29	и тем же словом	3	2
30	средство понимать самого себя	1	2
31	выше мы видели что	1	2
32	состоит в том что	4	2
33	в силу того что	2	2
34	в том случае если	2	2
35	и то же слово	3	2
36	и во многих других	1	2
37	на то что в	1	2
38	в приведенном выше примере	1	2
39	бы они ни были	1	2
40	одна и та же	1	2
41	бы то ни было	1	2
42	которые не могут быть	1	2
43	само по себе не	1	1
44	что мы не знаем	2	1
45	с которым оно связано	1	1
46	все это взятое вместе	1	1
47	в этом смысле мы	1	1
48	с самого начала все	1	1
49	виде в каком их	1	1
50	себе никакого намека не	1	1
51	то и другое имеет	1	1
52	намека не только на	1	1
53	как в приведенном выше	1	1
54	потому что так как	1	1
55	в том что одно	1	1
56	в известные группы и	1	1
57	вместе с тем мы	1	1
58	в том что при	1	1
59	если бы мы могли	1	1
60	как мы видели выше	1	1
61	в том что это	1	1
62	а вместе с тем	1	1
63	оставляет никакого сомнения в	1	1
64	язык есть средство понимать	1	1
65	свет и не заключает	1	1
66	никакого намека не только	1	1
67	то время как в	1	1
68	потому что мы не	1	1
69	или куда проходит свет	1	1
70	не только на раму	1	1
71	проходит свет и не	1	1
72	том случае если бы	1	1
73	то же самое слово	2	1
74	и вместе с тем	2	1
75	же как и в	1	1
76	собственном смысле этого слова	7	1
77	в том что она	1	1
78	слова в собственном смысле	1	1
79	и в истории развития	1	1
80	в этом отношении не	1	1
81	с другой стороны он	1	1
82	как всякое новое слово	1	1
83	есть средство понимать самого	1	1
84	по отношению ко всем	1	1
85	в том что мы	1	1
86	между внешним и внутренним	1	1
87	не только в смысле	1	1
88	связи между словом и	1	1
89	в себе никакого намека	1	1
90	сами по себе а	1	1
91	то куда смотрят или	1	1
92	что как бы ни	1	1
93	в собственном смысле этого	7	1
94	что с одной стороны	1	1
95	куда проходит свет и	1	1
96	смотрят или куда проходит	1	1
97	не в состоянии объяснить	1	1
98	не только потому что	1	1
99	указывает на то что	1	1
100	оно значит то куда	1	1
101	ответить на этот вопрос	1	1
102	и того же предмета	1	1
103	значит то куда смотрят	1	1
104	не оставляет никакого сомнения	1	1
105	свойство именно то что	1	1
106	как и во всех	1	1
107	и тот же предмет	5	1
108	связь между звуком и	1	1
109	и не заключает в	1	1
110	но само по себе	1	1
111	в том числе и	3	1
112	в том что здесь	1	1
113	тем что мы называем	1	1
114	в прямой зависимости от	1	1
115	только на раму и	1	1
116	даже в том случае	2	1
117	тем не менее не	1	1
118	одну и ту же	1	1
119	куда смотрят или куда	1	1
120	на каждом шагу в	1	1
121	так же и в	1	1
122	он имеет дело с	1	1
123	заключает в себе никакого	1	1
124	было бы если бы	1	1
125	разница только в том	1	1
126	так же как и	6	1
127	том что здесь впервые	1	1
128	и не могло бы	1	1
129	в том что слово	1	1
130	на том основании что	1	1
131	и той же группе	1	1
132	точно так же как	1	1
133	есть не что иное	1	1
