N	3gram	Vygotskiy_	Komedia
1	в том что	33	29
2	к тому же	1	21
3	в то же	1	16
4	до сих пор	3	16
5	в самом деле	6	13
6	о том что	7	13
7	для того чтобы	20	11
8	в то время	4	11
9	в свою очередь	4	10
10	едва ли не	1	10
11	по отношению к	19	9
12	вместе с тем	4	9
13	с одной стороны	10	9
14	то время как	4	9
15	речь идет о	1	8
16	с другой стороны	8	8
17	бы то ни	1	7
18	в конце концов	2	7
19	то ни было	1	7
20	на этот раз	1	7
21	с самого начала	8	7
22	в первую очередь	4	7
23	во всяком случае	2	7
24	в отличие от	3	6
25	говоря уже о	1	6
26	в том числе	2	6
27	в связи с	6	6
28	с точки зрения	12	6
29	не говоря уже	1	6
30	после того как	1	6
31	что он не	3	5
32	о том как	3	5
33	то же самое	7	5
34	в этом отношении	7	5
35	тем не менее	1	5
36	том что он	3	5
37	и тот же	5	4
38	в самом начале	2	4
39	чуть ли не	1	4
40	в силу этого	1	4
41	именно потому что	3	4
42	в обоих случаях	2	4
43	в этой области	3	4
44	к тому что	5	4
45	но все же	2	4
46	само собой разумеется	1	4
47	не в состоянии	6	4
48	по сравнению с	9	4
49	независимо от того	2	4
50	можно было бы	8	4
51	во второй половине	1	4
52	что и в	1	4
53	до самого конца	1	3
54	в той же	3	3
55	то что он	3	3
56	в том же	1	3
57	друг от друга	5	3
58	более или менее	1	3
59	друг с другом	10	3
60	ответа на вопрос	1	3
61	в высшей степени	3	3
62	равно как и	1	3
63	в какой мере	1	3
64	и в силу	1	3
65	на то что	5	3
66	но и в	1	3
67	может быть даже	1	3
68	один и тот	5	3
69	в этой связи	1	3
70	таким образом в	2	3
71	состоит в том	7	3
72	собой разумеется что	1	3
73	сомневаться в том	1	3
74	то обстоятельство что	5	3
75	если бы он	1	3
76	том числе и	2	3
77	до того как	2	2
78	чем идет речь	1	2
79	мере в какой	3	2
80	одной стороны и	2	2
81	не иначе как	3	2
82	к одному и	3	2
83	в этом смысле	5	2
84	с этой точки	7	2
85	потому что в	4	2
86	так и в	1	2
87	но при этом	2	2
88	о том насколько	1	2
89	в первом случае	2	2
90	что он в	1	2
91	в зависимости от	2	2
92	и таким образом	1	2
93	том что в	2	2
94	на первый план	2	2
95	для этой цели	1	2
96	в тех случаях	1	2
97	и тому же	2	2
98	этой точки зрения	7	2
99	тому что и	1	2
100	только в том	2	2
101	и тем более	2	2
102	таким образом и	1	2
103	о чем идет	1	2
104	подобно тому как	6	2
105	требует от него	3	2
106	так же как	9	2
107	имеем в виду	1	2
108	не только в	1	2
109	мы имеем в	1	2
110	одному и тому	2	2
111	в этом случае	5	2
112	как мы видели	4	2
113	тех случаях когда	1	2
114	представление о том	1	2
115	и все же	1	2
116	которую можно было	1	1
117	благодаря тому что	1	1
118	как и во	1	1
119	в этот период	3	1
120	может быть объяснена	1	1
121	что мы не	1	1
122	имеет в виду	1	1
123	с тем мы	1	1
124	выходит далеко за	3	1
125	он имеет в	1	1
126	но ничего не	1	1
127	простой причине что	1	1
128	но вместе с	3	1
129	на каждом шагу	3	1
130	в применении к	1	1
131	никак не может	2	1
132	в той мере	3	1
133	что уже в	1	1
134	не может быть	4	1
135	в самых общих	2	1
136	этой области не	1	1
137	что и те	1	1
138	несмотря на то	2	1
139	один из них	2	1
140	можно сказать что	7	1
141	имеем дело с	1	1
142	они должны были	1	1
143	в собственном смысле	2	1
144	да и в	1	1
145	далеко за пределы	4	1
146	меньше чем в	1	1
147	его отношение к	3	1
148	было бы достаточно	1	1
149	и те и	1	1
150	за собой и	1	1
151	к этому вопросу	2	1
152	другой стороны нет	1	1
153	потому что она	1	1
154	если он говорит	1	1
155	и после этого	1	1
156	того или иного	1	1
157	так что к	1	1
158	как мы уже	2	1
159	друг на друга	2	1
160	совершенно очевидно что	1	1
161	одного и того	8	1
162	что он был	1	1
163	как это не	1	1
164	можем заключить что	1	1
165	сам по себе	1	1
166	не знает что	3	1
167	можем представить себе	1	1
168	но он не	5	1
169	с достаточной определенностью	1	1
170	и в конце	1	1
171	как например в	1	1
172	ничего общего с	3	1
173	если в этом	1	1
174	нечто такое что	1	1
175	смысле этого слова	2	1
176	таким образом что	2	1
177	сравнению с тем	2	1
178	о том в	1	1
179	они относятся к	1	1
180	вместо того чтобы	5	1
181	по аналогии с	2	1
182	само по себе	2	1
183	в полной мере	1	1
184	а тем более	1	1
185	этого было бы	1	1
186	дело таким образом	1	1
187	и тем самым	3	1
188	в данном случае	3	1
189	связывается с именем	1	1
190	мы узнаем что	1	1
191	и никогда не	1	1
192	той мере в	3	1
193	так же точно	1	1
194	и того же	8	1
195	ни малейших признаков	1	1
196	чтобы понять как	1	1
197	что это не	1	1
198	но в этом	2	1
199	даже для решения	1	1
200	но как раз	2	1
201	не является чем-то	1	1
202	другой стороны при	1	1
203	что они являются	1	1
204	что в действительности	2	1
205	не нуждается в	1	1
206	к вопросу о	1	1
207	только в связи	1	1
208	потому что и	2	1
209	с каждым новым	1	1
210	самым тесным образом	1	1
211	по самой своей	2	1
212	или хотя бы	1	1
213	это явствует из	1	1
214	и не может	3	1
215	мы имеем дело	2	1
216	он так же	1	1
217	тому что именно	1	1
218	мы можем теперь	1	1
219	собственном смысле слова	1	1
220	он и в	1	1
221	том виде как	1	1
222	вопрос почему в	1	1
223	и должен был	1	1
224	то окажется что	1	1
225	те и другие	11	1
226	той или иной	1	1
227	того обстоятельства что	1	1
228	таким образом на	1	1
229	стороны нет ничего	1	1
230	сводится к тому	1	1
231	в раннем детстве	1	1
232	вопрос об использовании	1	1
233	мы находим в	1	1
234	и во всяком	1	1
235	к нему в	1	1
236	можем ли мы	1	1
237	в том чтобы	3	1
238	время как в	1	1
239	вытекает из того	1	1
240	именно в этой	1	1
241	решение вопроса об	1	1
242	с того что	2	1
243	чем он его	1	1
244	потому что он	7	1
245	против их воли	1	1
246	самого начала что	3	1
247	это не так	1	1
248	каждый из которых	1	1
249	отношения к нему	1	1
250	в свое время	2	1
251	мы увидим что	1	1
252	самом деле не	1	1
253	как бы в	1	1
254	есть все основания	1	1
255	в целом ряде	1	1
256	же самое что	2	1
257	то что в	1	1
258	может быть в	1	1
259	к этому что	1	1
260	на вопрос почему	1	1
261	то при этом	1	1
262	в разной мере	1	1
263	как один из	1	1
264	к выводу что	3	1
265	том что для	1	1
266	она приходит к	1	1
267	нет никаких оснований	2	1
268	связи с этим	1	1
269	в настоящее время	2	1
270	той же мере	2	1
271	принадлежит к числу	1	1
272	на этот вопрос	5	1
273	в сущности к	1	1
274	начинается с того	2	1
275	не было бы	1	1
276	во всех трех	1	1
277	и в их	1	1
278	не что иное	2	1
279	и в частности	3	1
280	той простой причине	1	1
281	вперед по сравнению	2	1
282	что мы имеем	1	1
283	в лучшем случае	3	1
284	состоит не в	1	1
285	и ничего не	1	1
286	самой своей природе	2	1
287	том в чем	1	1
288	и в своей	1	1
289	по той простой	1	1
290	но прежде чем	2	1
291	как раз в	1	1
292	и в отношении	1	1
293	мы можем заключить	1	1
294	тому что он	4	1
295	хотя бы в	2	1
296	же как и	2	1
297	самых общих чертах	1	1
298	нельзя сказать о	1	1
299	оно содержится в	1	1
300	что вместе с	2	1
301	противопоставляются друг другу	1	1
302	принципиальное различие между	1	1
303	так что на	1	1
304	к ним как	1	1
305	по этому вопросу	1	1
306	последнее слово в	1	1
307	все равно что	1	1
308	что иное как	2	1
309	ситуация в которой	1	1
310	самым существенным образом	1	1
311	мы сталкиваемся с	1	1
312	в один и	1	1
313	на этом вопросе	4	1
314	вопрос о том	4	1
315	в том виде	1	1
316	и не только	1	1
317	в следующем виде	1	1
318	сама по себе	4	1
319	мы не можем	2	1
320	и подобно тому	2	1
321	в другом случае	2	1
