N	2gram	Tiupa_Hudo	Narrotol
1	не только	22	62
2	и не	15	50
3	при этом	21	47
4	но и	13	45
5	а не	23	38
6	в качестве	13	35
7	в частности	10	31
8	может быть	12	30
9	и в	34	30
10	в том	24	29
11	в этом	22	28
12	тогда как	10	28
13	своего рода	19	28
14	том что	31	28
15	а в	11	27
16	такого рода	4	26
17	с собачкой	15	25
18	представляет собой	1	25
19	только в	8	25
20	состоит в	8	25
21	в данном	3	24
22	как и	16	24
23	не в	16	23
24	то что	13	23
25	то есть	1	22
26	в тексте	8	22
27	не может	10	20
28	в рассказе	23	18
29	в себе	19	17
30	данном случае	3	17
31	так и	19	17
32	а также	4	17
33	у чехова	20	16
34	со стороны	6	16
35	в его	17	16
36	к тому	11	15
37	можно сказать	9	15
38	и т.п	2	15
39	но в	6	15
40	иначе говоря	2	15
41	в жизни	9	14
42	картина мира	4	14
43	и его	8	14
44	то же	14	13
45	в своей	15	13
46	уже не	12	13
47	о том	21	13
48	в своем	9	13
49	у него	13	13
50	времени и	2	13
51	все же	5	12
52	картины мира	4	12
53	сводится к	7	12
54	как в	11	12
55	перед нами	13	12
56	как бы	11	12
57	прежде всего	12	12
58	даме с	5	11
59	по отношению	15	11
60	об этом	8	11
61	к себе	8	11
62	хотя и	3	11
63	картиной мира	1	11
64	в мире	10	11
65	если бы	7	11
66	и тем	2	11
67	в этой	11	11
68	дамы с	6	11
69	в нем	5	11
70	героя в	2	11
71	жизни в	12	11
72	в отличие	1	11
73	отличие от	1	11
74	тем самым	2	11
75	отношению к	15	11
76	один из	6	10
77	как правило	6	10
78	никогда не	8	10
79	точки зрения	7	10
80	всего лишь	7	10
81	между тем	14	10
82	как это	8	10
83	в то	12	10
84	и все	10	10
85	не является	1	10
86	жизни и	10	10
87	с его	9	10
88	ничего не	11	10
89	того что	5	10
90	но не	7	10
91	и т.д	3	10
92	в соответствии	1	9
93	как раз	7	9
94	тем не	7	9
95	чеховских рассказов	2	9
96	той или	1	9
97	не сводится	1	9
98	я в	2	9
99	столь же	6	9
100	отнюдь не	4	9
101	что в	8	9
102	с ним	6	9
103	что он	14	9
104	еще не	10	9
105	потому что	7	9
106	во времени	2	9
107	в даме	4	9
108	для него	15	9
109	далеко не	1	9
110	в рамках	2	9
111	рассказа в	9	9
112	и к	6	8
113	в самом	7	8
114	в таком	3	8
115	о чем	9	8
116	не менее	9	8
117	матери и	2	8
118	анной сергеевной	4	8
119	не мог	1	8
120	одна из	4	8
121	он не	8	8
122	действующих лиц	3	8
123	с анной	4	8
124	[...] и	2	8
125	и он	6	8
126	самом деле	6	8
127	того чтобы	6	8
128	внимание на	3	8
129	мы имеем	1	8
130	же время	11	8
131	соответствии с	2	8
132	и для	5	8
133	этом отношении	4	8
134	в литературе	3	8
135	но при	3	8
136	у нее	10	8
137	или иной	2	8
138	в финале	5	7
139	в принципе	1	7
140	в речи	2	7
141	при всей	3	7
142	а во	1	7
143	в котором	5	7
144	встречи с	1	7
145	с другой	4	7
146	пока еще	3	7
147	в футляре	4	7
148	едва ли	6	7
149	в ее	16	7
150	на себя	3	7
151	в конце	5	7
152	в чем	1	7
153	в силу	2	7
154	и на	6	7
155	в форме	2	7
156	же в	3	7
157	и состоит	4	7
158	в свою	1	7
159	это не	12	7
160	вслед за	3	7
161	из наиболее	1	7
162	в глазах	11	7
163	человеческого я	7	7
164	или в	3	7
165	также и	1	7
166	в ней	6	7
167	одного из	1	7
168	в целом	2	7
169	все что	4	6
170	в результате	2	6
171	например в	3	6
172	двух или	1	6
173	сказать что	3	6
174	в нашем	2	6
175	на него	3	6
176	имеем дело	1	6
177	о ней	1	6
178	то в	6	6
179	что у	4	6
180	с одной	4	6
181	что и	3	6
182	в конечном	5	6
183	могло бы	1	6
184	героя и	5	6
185	на другой	1	6
186	в детстве	1	6
187	не могла	4	6
188	человеческих отношений	7	6
189	известном смысле	1	6
190	однако в	4	6
191	однако и	5	6
192	во втором	2	6
193	представляют собой	2	6
194	никак не	3	6
195	и пространстве	1	6
196	к его	1	6
197	в слове	1	6
198	в известном	1	6
199	то и	5	6
200	из этих	3	6
201	присутствия в	1	6
202	здесь не	2	6
203	ответ на	1	6
204	они не	2	6
205	уже говорилось	3	6
206	о нем	4	6
207	как у	2	6
208	слова в	2	6
209	не по	2	6
210	одной стороны	4	6
211	анна сергеевна	19	6
212	на то	4	6
213	вплоть до	1	6
214	в центре	4	5
215	человеческой жизни	9	5
216	только что	4	5
217	исходя из	1	5
218	дело с	2	5
219	не столько	4	5
220	в своих	4	5
221	и даже	4	5
222	и сам	3	5
223	именно в	9	5
224	а именно	1	5
225	позднего чехова	1	5
226	и того	1	5
227	свою очередь	1	5
228	другая жизнь	2	5
229	в другом	3	5
230	для того	3	5
231	не всегда	1	5
232	о них	4	5
233	может служить	1	5
234	в одном	3	5
235	в ялте	10	5
236	он сам	3	5
237	точка зрения	1	5
238	себя в	11	5
239	из них	5	5
240	к нему	2	5
241	художественного письма	2	5
242	от его	1	5
243	бы и	2	5
244	не было	8	5
245	или не	3	5
246	но для	1	5
247	я не	8	5
248	такова что	2	5
249	человек в	3	5
250	так сказать	3	5
251	анны сергеевны	14	5
252	между собой	1	5
253	его жизни	6	5
254	а для	1	5
255	в русской	4	5
256	центрального персонажа	1	5
257	по поводу	3	5
258	следует признать	1	5
259	точку зрения	1	5
260	и от	6	5
261	с ее	7	5
262	было как	1	5
263	и здесь	1	5
264	что это	2	5
265	подобно тому	4	5
266	их в	2	5
267	и у	3	5
268	с ними	3	5
269	о любви	1	5
270	да и	5	5
271	о котором	2	5
272	том как	5	5
273	стало быть	1	5
274	было бы	8	5
275	и уже	3	5
276	для нее	6	5
277	за пределами	1	5
278	и то	2	5
279	мы не	2	5
280	на самом	2	5
281	читателя в	6	5
282	являет собой	2	5
283	о жизни	1	5
284	в равной	3	5
285	в какой	1	5
286	тем более	1	5
287	две жизни	1	5
288	тому как	4	5
289	в концовке	6	5
290	высказывания в	1	5
291	в начале	3	5
292	еще в	4	5
293	в пределах	4	5
294	не случайно	14	5
295	и о	8	5
296	этом и	2	5
297	место в	3	5
298	как будто	7	5
299	себе самому	4	5
300	или напротив	2	5
301	в душе	6	4
302	еще раз	2	4
303	субъекта самоопределения	3	4
304	даже в	4	4
305	не являются	1	4
306	персонажа и	1	4
307	в виду	1	4
308	по себе	3	4
309	в них	3	4
310	в крыжовнике	2	4
311	жизненной позиции	2	4
312	в первом	2	4
313	и с	10	4
314	все его	3	4
315	конечном счете	4	4
316	роль в	2	4
317	когда в	4	4
318	не существует	1	4
319	которой он	2	4
320	хотя бы	2	4
321	только на	6	4
322	но они	1	4
323	и когда	4	4
324	центральное событие	2	4
325	первого лица	1	4
326	который в	2	4
327	к этому	1	4
328	классического реализма	1	4
329	картину мира	3	4
330	начало и	1	4
331	представить себе	1	4
332	что они	4	4
333	жизни так	4	4
334	на том	3	4
335	несмотря на	7	4
336	в герое	1	4
337	к жизни	6	4
338	в третьем	1	4
339	и притом	1	4
340	не о	3	4
341	тому что	8	4
342	и внутреннего	1	4
343	в себя	3	4
344	встрече с	3	4
345	опыта в	1	4
346	в ответ	3	4
347	не будет	1	4
348	но зато	1	4
349	из нас	5	4
350	по своей	5	4
351	равной степени	1	4
352	другой день	1	4
353	дома с	1	4
354	[...] в	1	4
355	и по	3	4
356	и ее	3	4
357	жизни героя	2	4
358	на ее	3	4
359	для себя	9	4
360	xix столетия	2	4
361	собственно и	2	4
362	это уже	2	4
363	о которой	3	4
364	как птица	1	4
365	не на	1	4
366	о своей	3	4
367	вместе с	2	4
368	не имеет	2	4
369	которая не	3	4
370	во сне	3	4
371	в аспекте	5	4
372	в москве	2	4
373	в прозе	1	4
374	истории не	1	4
375	в основе	3	4
376	могла бы	2	4
377	в итоге	1	4
378	не могло	2	4
379	с позиции	3	4
380	зрелого чеховского	5	4
381	в сфере	2	4
382	в поле	1	4
383	мог бы	1	4
384	что я	4	4
385	но именно	3	4
386	всяком случае	1	4
387	в произведениях	2	4
388	друг друга	5	4
389	анне сергеевне	7	4
390	в ходе	4	4
391	текста в	1	4
392	ему в	3	4
393	во всяком	1	4
394	для нас	4	4
395	раз в	5	4
396	а то	2	4
397	и как	1	4
398	или даже	2	4
399	так в	2	4
400	ли не	1	4
401	по своему	3	4
402	это было	2	4
403	не все	2	4
404	в области	1	4
405	от первого	1	4
406	человека в	10	4
407	антоши чехонте	3	4
408	она не	6	4
409	эти два	1	4
410	мы узнаем	5	4
411	бытия в	1	4
412	что касается	1	4
413	не с	2	4
414	как он	4	4
415	по сути	2	4
416	как по	2	4
417	с мезонином	2	4
418	к ней	2	4
419	как мы	5	4
420	в театре	4	4
421	на святках	4	4
422	что на	4	4
423	что было	3	3
424	с гуровым	4	3
425	и составляет	2	3
426	надежда на	1	3
427	на одном	2	3
428	с этой	3	3
429	говорит о	4	3
430	рассказа на	2	3
431	не бывает	3	3
432	ни слова	1	3
433	в этих	7	3
434	о своем	2	3
435	и опять	1	3
436	чеховских героев	3	3
437	сердце у	2	3
438	этого рассказа	1	3
439	каждый из	1	3
440	и дело	3	3
441	для автора	1	3
442	в противовес	2	3
443	восходит к	1	3
444	личность не	2	3
445	входит в	1	3
446	к своей	1	3
447	сознания в	2	3
448	говорить о	4	3
449	за собой	1	3
450	точно так	1	3
451	в строгом	1	3
452	к анне	6	3
453	так же	3	3
454	укрупнение плана	3	3
455	ни одного	1	3
456	казалось что	6	3
457	жизни как	7	3
458	наряду с	4	3
459	ключ к	2	3
460	еще одна	3	3
461	все время	2	3
462	что она	10	3
463	что именно	1	3
464	к ее	1	3
465	в чужой	3	3
466	чеховского творчества	6	3
467	не происходит	1	3
468	глядя на	3	3
469	только не	3	3
470	ее и	2	3
471	об одном	3	3
472	или нескольких	1	3
473	она в	5	3
474	но еще	3	3
475	с точки	5	3
476	не владеет	1	3
477	в ситуации	1	3
478	и сама	3	3
479	одно из	4	3
480	в следующем	3	3
481	видит в	3	3
482	связи с	4	3
483	но он	3	3
484	не знает	2	3
485	в которой	2	3
486	к чему	1	3
487	рассказа как	2	3
488	магнитном поле	2	3
489	что не	4	3
490	было ясно	2	3
491	происходит и	1	3
492	характер и	3	3
493	в связи	3	3
494	между ними	2	3
495	же как	4	3
496	от нормы	2	3
497	в чеховском	8	3
498	значении термина	1	3
499	и это	7	3
500	рассказа не	2	3
501	сих пор	3	3
502	из участников	1	3
503	а потом	1	3
504	прозе чехова	1	3
505	о себе	3	3
506	но как	3	3
507	а с	5	3
508	с матерью	2	3
509	человеческого бытия	5	3
510	при отсутствии	1	3
511	например мы	1	3
512	его внутренней	1	3
513	и что	3	3
514	можно было	6	3
515	как уже	3	3
516	не просто	1	3
517	перед лицом	1	3
518	как известно	1	3
519	в направлении	1	3
520	первом случае	2	3
521	о его	2	3
522	в первой	6	3
523	и внутренним	2	3
524	бы быть	1	3
525	а как	2	3
526	в точке	1	3
527	или иного	4	3
528	в него	2	3
529	чем и	1	3
530	лицо и	1	3
531	в пространстве	1	3
532	до сих	3	3
533	а теперь	1	3
534	он уже	4	3
535	личной тайны	22	3
536	по определению	1	3
537	человеческого общения	1	3
538	освободиться от	1	3
539	свою жизнь	1	3
540	но достаточно	1	3
541	интерес к	5	3
542	картин мира	1	3
543	текста и	1	3
544	нам в	1	3
545	самим собой	1	3
546	ни о	3	3
547	с таким	1	3
548	себя с	3	3
549	в романе	1	3
550	где в	2	3
551	обращается к	1	3
552	сути дела	2	3
553	в памяти	1	3
554	второй главы	4	3
555	на стороне	2	3
556	речь повествователя	1	3
557	и т	15	3
558	приводит к	5	3
559	бы не	3	3
560	говорить и	1	3
561	в следующей	3	3
562	всей своей	2	3
563	своей жизни	6	3
564	и читатель	2	3
565	чехов не	1	3
566	внешняя сторона	1	3
567	еще и	2	3
568	и другая	1	3
569	что мы	1	3
570	как на	2	3
571	в роли	3	3
572	порой и	2	3
573	быть не	1	3
574	и тогда	2	3
575	для гурова	1	3
576	речь идет	3	3
577	случае с	1	3
578	было и	1	3
579	а лишь	1	3
580	жизни на	4	3
581	той же	3	3
582	одной из	5	3
583	до конца	3	3
584	характера и	2	3
585	по ходу	2	3
586	следует вести	1	3
587	всякий раз	4	3
588	мать и	1	3
589	появляется в	1	3
590	но это	2	3
591	архиерей и	1	3
592	жизни не	2	3
593	царица небесная	2	3
594	жизни но	1	3
595	как к	4	3
596	и уж	2	3
597	и вот	1	3
598	чеховский рассказ	3	3
599	которых он	1	3
600	при встрече	2	3
601	он и	2	3
602	сторона личности	1	3
603	несет в	4	3
604	же не	3	3
605	о герое	2	3
606	этом в	1	3
607	участие в	3	3
608	все равно	2	3
609	в виде	2	3
610	а о	2	3
611	этого не	1	3
612	для других	5	3
613	дело в	2	3
614	как она	3	3
615	все эти	4	3
616	на фоне	5	3
617	со своей	3	3
618	по его	4	3
619	так а	2	3
620	особенно в	3	3
621	систему персонажей	1	3
622	и потому	3	3
623	того или	4	3
624	а его	3	3
625	случайно в	3	3
626	его не	1	3
627	дело не	2	3
628	связано с	1	3
629	во второй	7	3
630	это была	2	3
631	заключает в	2	3
632	не следует	2	3
633	идет о	3	3
634	лишь в	5	3
635	же самое	4	3
636	каждого из	3	3
637	со своими	1	3
638	и самого	1	3
639	н.д тамарченко	2	3
640	и только	2	3
641	ли в	2	3
642	очевидным образом	1	3
643	героя но	1	3
644	в е	2	3
645	все было	3	3
646	в лицо	1	2
647	принято именовать	1	2
648	действующее лицо	1	2
649	в магнитном	2	2
650	в момент	1	2
651	русской литературе	3	2
652	внутренняя сторона	1	2
653	третьем эпизоде	1	2
654	адекватного восприятия	1	2
655	еще более	1	2
656	по выражению	3	2
657	нее было	1	2
658	город с	1	2
659	потому не	1	2
660	нас в	2	2
661	с той	2	2
662	другой стороны	1	2
663	не несет	1	2
664	быть может	7	2
665	отгороженная от	1	2
666	с собой	2	2
667	не являясь	1	2
668	лишь с	1	2
669	людей и	1	2
670	в настоящем	2	2
671	чтобы в	1	2
672	более или	1	2
673	но все	2	2
674	и личного	1	2
675	от пыли	3	2
676	жизнь в	3	2
677	людей а	2	2
678	мысль о	2	2
679	иначе как	1	2
680	потом когда	2	2
681	тем что	6	2
682	было понять	1	2
683	именно они	1	2
684	дело здесь	2	2
685	о неуничтожимости	1	2
686	чем иным	1	2
687	разговоре с	2	2
688	письма не	2	2
689	одновременно и	5	2
690	из воинского	1	2
691	внимание к	1	2
692	человека есть	2	2
693	аспекты нашего	1	2
694	в аналогичной	1	2
695	достоевского и	1	2
696	в это	4	2
697	внутренней личностной	1	2
698	воспринимающего сознания	2	2
699	и стал	2	2
700	как только	3	2
701	и смерть	1	2
702	на первый	1	2
703	казалось бы	12	2
704	первый взгляд	1	2
705	чехова это	3	2
706	было не	1	2
707	во внешнем	1	2
708	центрального героя	1	2
709	него сжалось	2	2
710	собственной жизни	1	2
711	арестантских ротах	1	2
712	больше дьяконицей	1	2
713	в действительности	5	2
714	один и	2	2
715	раскол между	1	2
716	поговорить отвести	1	2
717	раз и	2	2
718	и который	1	2
719	своей природе	2	2
720	от лица	2	2
721	глазах автора	4	2
722	строки прочла	1	2
723	жизнь а	1	2
724	из жизни	2	2
725	начале рассказа	1	2
726	глава третья	1	2
727	в этот	1	2
728	больше не	3	2
729	принципиально важно	2	2
730	концовке рассказа	2	2
731	системы персонажей	1	2
732	и такого	1	2
733	чего не	1	2
734	героини и	1	2
735	глава первая	1	2
736	финале рассказа	5	2
737	между внешней	2	2
738	анну сергеевну	5	2
739	что чехов	1	2
740	а между	4	2
741	из рассказа	4	2
742	из церкви	1	2
743	превращается в	6	2
744	и мисюсь	2	2
745	и внутренней	3	2
746	видно что	3	2
747	уж больше	1	2
748	центре внимания	1	2
749	как первые	1	2
750	с другим	2	2
751	все об	1	2
752	то чтобы	2	2
753	дистанция между	1	2
754	у себя	3	2
755	друг для	3	2
756	в контексте	2	2
757	вовсе не	2	2
758	места для	1	2
759	личность же	2	2
760	именно так	2	2
761	к которому	1	2
762	прочла первые	1	2
763	дьяконицей чем	1	2
764	же она	1	2
765	слово не	2	2
766	текста о	1	2
767	серая от	2	2
768	на будущее	1	2
769	мир произведения	1	2
770	русской литературы	1	2
771	эффект не	1	2
772	иным как	1	2
773	цепью событий	1	2
774	он живет	1	2
775	тут же	1	2
776	своем воображении	1	2
777	возникает и	1	2
778	поистине не	1	2
779	в системе	2	2
780	так у	1	2
781	бы в	2	2
782	себе знать	1	2
783	чем это	1	2
784	сидишь в	1	2
785	и служит	1	2
786	тайны в	5	2
787	жизни с	3	2
788	художественного высказывания	1	2
789	от ее	1	2
790	в цепочки	1	2
791	принадлежит к	2	2
792	из хора	2	2
793	у гурова	2	2
794	футляром личности	2	2
795	чехова по	4	2
796	вдруг забилось	2	2
797	засыпает а	1	2
798	к герою	1	2
799	и столь	1	2
800	нами не	1	2
801	рассказе душечка	1	2
802	учитель словесности	3	2
803	к одному	1	2
804	героев в	3	2
805	похожи на	1	2
806	не слишком	1	2
807	должно быть	2	2
808	моя жизнь	2	2
809	они все	2	2
810	него уже	2	2
811	в произведении	1	2
812	время в	1	2
813	личной жизни	2	2
814	происходит это	1	2
815	весь день	1	2
816	в человеке	5	2
817	главы в	1	2
818	по мнению	6	2
819	и через	1	2
820	и кажется	1	2
821	что создает	1	2
822	выступает субъектом	1	2
823	личную тайну	3	2
824	иного рода	1	2
825	тем кем	1	2
826	этого человека	2	2
827	отношения между	2	2
828	характер внешняя	1	2
829	а за	1	2
830	глядят на	1	2
831	героя с	1	2
832	сознания не	1	2
833	будто бы	6	2
834	[...] только	1	2
835	по аналогии	1	2
836	быть только	2	2
837	бытия то	1	2
838	о смерти	1	2
839	чеховского рассказа	17	2
840	новое лицо	2	2
841	человек и	1	2
842	ясно что	2	2
843	роль принадлежит	2	2
844	думать о	2	2
845	жизни гурова	1	2
846	также в	2	2
847	антоша чехонте	1	2
848	вследствие того	1	2
849	без которого	1	2
850	данного общества	1	2
851	в двух	2	2
852	себе и	3	2
853	полюбить то	1	2
854	например как	1	2
855	есть своя	1	2
856	срывало шляпы	2	2
857	жизни то	3	2
858	в других	4	2
859	обращено к	1	2
860	несобственно-прямую речь	1	2
861	петр и	1	2
862	их открытыми	1	2
863	личной тайной	4	2
864	с читателем	1	2
865	во всех	2	2
866	как было	2	2
867	повествователя в	1	2
868	только от	1	2
869	смысл и	1	2
870	выступает в	2	2
871	лица и	1	2
872	герой рассказа	3	2
873	которых в	1	2
874	говорил о	1	2
875	этой своей	2	2
876	сами по	1	2
877	небесный а	1	2
878	чеховского героя	4	2
879	личностное я	1	2
880	в арестантских	1	2
881	реальной действительности	1	2
882	личного бытия	3	2
883	внутренней заданности	6	2
884	так что	3	2
885	является его	1	2
886	на свой	3	2
887	оно и	1	2
888	в городе	7	2
889	свой пустой	2	2
890	отвести душу	1	2
891	если же	1	2
892	хотя в	1	2
893	жанровой природы	1	2
894	героя благодаря	1	2
895	даже не	1	2
896	для читателя	1	2
897	сознания героя	2	2
898	воинского устава	2	2
899	в нее	1	2
900	своих персонажей	1	2
901	себя больше	1	2
902	чеховского человека	3	2
903	за нею	2	2
904	дрожащим голосом	1	2
905	т п	10	2
906	своего счастья	2	2
907	вот я	1	2
908	и событий	1	2
909	позицию адресата	2	2
910	сторону жизни	2	2
911	могут быть	1	2
912	в зеркале	2	2
913	с которым	1	2
914	в общем	1	2
915	своего героя	1	2
916	ней в	1	2
917	дама с	4	2
918	внутренний мир	1	2
919	значимость и	1	2
920	субъектов жизни	2	2
921	речи повествователя	1	2
922	рассказ в	1	2
923	для притчи	2	2
924	я сам	2	2
925	на рубеже	1	2
926	об анне	1	2
927	по причине	2	2
928	любви и	3	2
929	в особенности	1	2
930	она сама	1	2
931	творец своего	2	2
932	о личности	2	2
933	но одновременно	3	2
934	доме или	1	2
935	построена так	1	2
936	та же	5	2
937	они и	2	2
938	которым можно	2	2
939	стороне лиды	2	2
940	если в	4	2
941	и солнце	1	2
942	живет в	2	2
943	и прочих	1	2
944	внешнего и	1	2
945	своих героев	2	2
946	характеры действующих	2	2
947	но также	1	2
948	другого человека	2	2
949	одному из	1	2
950	вот как	1	2
951	в сущности	2	2
952	в наиболее	1	2
953	давно уже	3	2
954	из которых	1	2
955	это позиция	1	2
956	xix в	5	2
957	событие не	1	2
958	смысле можно	1	2
959	для них	1	2
960	к читателю	2	2
961	голосом прочла	1	2
962	чехова как	5	2
963	что после	1	2
964	ефимья дрожащим	1	2
965	и вновь	1	2
966	себе не	1	2
967	от классической	1	2
968	один человек	2	2
969	человеке в	1	2
970	теперь на	1	2
971	думал он	1	2
972	ориентировано на	1	2
973	могла для	1	2
974	и одновременно	1	2
975	приобретает в	1	2
976	от своего	2	2
977	увидеть в	1	2
978	на столе	2	2
979	о самом	2	2
980	начинается так	1	2
981	быть личностью	3	2
982	же о	2	2
983	преосвященный петр	1	2
984	царь небесный	1	2
985	[...] а	3	2
986	можно назвать	2	2
987	присутствует в	1	2
988	как о	3	2
989	ему казалось	3	2
990	солнца и	1	2
991	у читателя	1	2
992	слово но	1	2
993	в молчание	1	2
994	это время	2	2
995	героя на	2	2
996	в которых	1	2
997	была на	1	2
998	личностного бытия	1	2
999	есть на	1	2
1000	раннем рассказе	1	2
1001	установкой на	3	2
1002	который не	1	2
1003	ли он	1	2
1004	другому человеку	3	2
1005	точно сидишь	1	2
1006	не до	1	2
1007	том смысле	1	2
1008	не своим	1	2
1009	к другому	5	2
1010	обмен репликами	1	2
1011	чувствует и	1	2
1012	для друга	3	2
1013	это и	2	2
1014	его и	2	2
1015	[...] то	1	2
1016	в сумасшедшем	1	2
1017	художественного целого	8	2
1018	по своим	2	2
1019	собственного я	2	2
1020	своей собственной	2	2
1021	совершенно иной	2	2
1022	преображение героя	1	2
1023	более чем	2	2
1024	нашего я	1	2
1025	внутренняя жизнь	1	2
1026	в течение	1	2
1027	наконец в	2	2
1028	автора и	4	2
1029	это то	1	2
1030	в город	2	2
1031	это внутренняя	2	2
1032	обыкновенного человека	1	2
1033	у меня	1	2
1034	слова и	1	2
1035	комнате в	1	2
1036	всего на	1	2
1037	довольно и	1	2
1038	вступает в	2	2
1039	специфически человеческий	1	2
1040	в отрыве	1	2
1041	первый раз	2	2
1042	его характер	3	2
1043	как субъекта	3	2
1044	в мир	1	2
1045	свое существование	1	2
1046	первые строки	1	2
1047	что же	4	2
1048	две недели	1	2
1049	к двум	2	2
1050	на две	1	2
1051	в данной	2	2
1052	нем не	1	2
1053	она может	2	2
1054	одном полюсе	1	2
1055	в самую	1	2
1056	своего я	6	2
1057	чувствовала себя	2	2
1058	и притча	3	2
1059	с нею	2	2
1060	именно то	1	2
1061	к миру	1	2
1062	чеховского наследия	1	2
1063	говорится в	2	2
1064	опоры в	1	2
1065	похоже было	1	2
1066	только потому	2	2
1067	мира не	1	2
1068	прибегает к	3	2
1069	обратиться к	1	2
1070	[...] не	7	2
1071	нее тревожно	2	2
1072	именно к	1	2
1073	в любви	2	2
1074	что повествователь	1	2
1075	сергеевной в	1	2
1076	пока что	1	2
1077	ни с	2	2
1078	это был	1	2
1079	из деревни	2	2
1080	из сада	1	2
1081	чеховского текста	1	2
1082	не для	1	2
1083	бы на	2	2
1084	внешним обстоятельствам	1	2
1085	видя в	1	2
1086	все это	2	2
1087	узнаем что	2	2
1088	с серым	2	2
1089	со своим	5	2
1090	в их	2	2
1091	таком случае	1	2
1092	когда же	3	2
1093	однако не	1	2
1094	было видно	3	2
1095	но с	3	2
1096	себе но	1	2
1097	и более	2	2
1098	жизни это	1	2
1099	персонажа в	2	2
1100	или иначе	3	2
1101	сумасшедшем доме	1	2
1102	на нее	1	2
1103	это еще	1	2
1104	но порой	1	2
1105	когда все	2	2
1106	в сердце	1	2
1107	прочла и	1	2
1108	правило не	1	2
1109	и читателя	5	2
1110	не предполагает	1	2
1111	не самим	1	2
1112	есть в	1	2
1113	как можно	1	2
1114	и этих	1	2
1115	к своему	2	2
1116	по словам	1	2
1117	благодаря которым	2	2
1118	оленьки племянниковой	1	2
1119	городе с	6	2
1120	героя субъекта	1	2
1121	первой главы	4	2
1122	но уже	1	2
1123	для которого	1	2
1124	в каждой	2	2
1125	говорит об	1	2
1126	или менее	1	2
1127	как все	2	2
1128	при виде	1	2
1129	и другого	1	2
1130	глава вторая	1	2
1131	этих двух	2	2
1132	в пределе	2	2
1133	как показывает	1	2
1134	личности в	9	2
1135	этих строк	1	2
1136	и личность	3	2
1137	сергеевна и	1	2
1138	не могу	3	2
1139	как замечает	1	2
1140	церкви и	1	2
1141	чем матерью	1	2
1142	вся жизнь	3	2
1143	к внешним	1	2
1144	ее жизни	2	2
1145	нельзя назвать	1	2
1146	епархиального архиерея	1	2
1147	друга как	1	2
1148	когда он	2	2
1149	не оставляет	1	2
1150	по бахтину	1	2
1151	а по	2	2
1152	глава четвертая	1	2
1153	задуматься о	1	2
1154	говоря о	2	2
1155	ему было	1	2
1156	всей его	1	2
1157	признать что	2	2
1158	рассказа о	4	2
1159	на это	2	2
1160	могло быть	1	2
1161	отношение к	3	2
1162	во многом	1	2
1163	в литературном	2	2
1164	однако для	2	2
1165	личного опыта	2	2
1166	к чужому	4	2
1167	пустой двор	2	2
1168	зрения на	2	2
1169	это означает	1	2
1170	никому не	1	2
1171	бытия и	4	2
1172	было довольно	1	2
1173	в берете	2	2
1174	глазами и	1	2
1175	только бы	1	2
1176	это в	4	2
1177	билось сердце	2	2
1178	таким же	1	2
1179	как для	1	2
1180	жизнью и	3	2
1181	не слышит	3	2
1182	дает о	1	2
1183	гурова не	2	2
1184	речь здесь	1	1
1185	характер это	1	1
1186	появляется несовместимый	1	1
1187	слогом письма	1	1
1188	пустота как	1	1
1189	к такого	2	1
1190	русские реалисты	1	1
1191	рассказа женитьба	1	1
1192	это на	1	1
1193	из кругозора	1	1
1194	смысл художественного	1	1
1195	обособляя человеческое	1	1
1196	ее манера	1	1
1197	внутренним я	1	1
1198	глазам ее	1	1
1199	и человеческого	1	1
1200	что один	1	1
1201	лиде художник	1	1
1202	здесь оказывается	1	1
1203	главным объектом	1	1
1204	исканием смысла	1	1
1205	случайные детали	1	1
1206	к иной	1	1
1207	оно все	1	1
1208	личность понятая	1	1
1209	своей другой	1	1
1210	огляделся не	1	1
1211	коммуникативному назначению	1	1
1212	на сверхличную	1	1
1213	изящная полная	1	1
1214	начальный эпизод	1	1
1215	плане как	1	1
1216	породившей его	1	1
1217	у сестры	1	1
1218	мило одеты	1	1
1219	тургенева в	1	1
1220	социально-ролевым формам	1	1
1221	свойственно определенной	1	1
1222	чтобы обрести	1	1
1223	учителе словесности	2	1
1224	затем к	1	1
1225	называется перьвейший	1	1
1226	невысокого роста	1	1
1227	поскольку гуров	1	1
1228	тоже особый	1	1
1229	общий контекст	1	1
1230	непоколебимая правильность	1	1
1231	очень близкие	1	1
1232	сне какой	1	1
1233	настоящего глубокого	1	1
1234	от калош	1	1
1235	этого персонажа	1	1
1236	изображали своих	1	1
1237	персонажей произведения	1	1
1238	к вечеру	1	1
1239	волчанинова натура	1	1
1240	умеет выразить	1	1
1241	литературный тип	1	1
1242	образом благодаря	1	1
1243	топила ли	1	1
1244	нетерпимого к	1	1
1245	жизнь свою	1	1
1246	принимает на	1	1
1247	хотелось пожить	1	1
1248	как теперь	1	1
