N	3gram	Losev_Prob	SlovoVZh
1	не может быть	5	7
2	можно сказать что	6	5
3	в том что	7	4
4	дело в том	3	4
5	до сих пор	6	3
6	сколько бы мы	2	3
7	бы то ни	2	3
8	тем не менее	25	3
9	бы мы ни	2	3
10	и не может	1	3
11	может быть и	5	3
12	мы ни анализировали	1	2
13	имеем в виду	1	2
14	да и вообще	1	2
15	ни на один	1	2
16	на самом деле	6	2
17	одной стороны и	2	2
18	то же самое	9	2
19	мы можем сказать	1	2
20	одно и то	1	2
21	в данном случае	10	2
22	мы никогда не	3	2
23	в зависимости от	1	2
24	отношение к предмету	1	2
25	с одной стороны	4	2
26	с другой стороны	7	2
27	до известной степени	1	2
28	и то же	1	2
29	но отнюдь не	4	2
30	с точки зрения	3	2
31	но тем не	1	2
32	в настоящее время	17	2
33	и в своем	1	1
34	сам по себе	7	1
35	является то что	1	1
36	сами по себе	5	1
37	в нашем случае	1	1
38	оно ни было	1	1
39	в пространстве и	1	1
40	о том что	16	1
41	ни в какой	1	1
42	в самом деле	4	1
43	один и тот	1	1
44	в том и	1	1
45	не есть только	5	1
46	так как уже	1	1
47	мы в нем	1	1
48	ничего общего с	9	1
49	но мы можем	1	1
50	и тот же	1	1
51	в виду и	2	1
52	но уже в	2	1
53	человеческая речь но	1	1
54	и в частности	3	1
55	а между тем	1	1
56	что не только	1	1
57	то что для	1	1
58	еще не вполне	1	1
59	как и в	1	1
60	том что все	1	1
61	как мы уже	2	1
62	сама по себе	6	1
63	в том же	1	1
64	вещи и не	2	1
65	стороны и с	1	1
66	и не требует	1	1
67	деле это не	1	1
68	во всяком случае	11	1
69	в литературе и	4	1
70	о том кто	1	1
71	самом же деле	1	1
72	и независимо от	2	1
73	но в то	1	1
74	собой разумеющееся и	1	1
75	хотя бы отдаленно	1	1
76	нельзя было говорить	2	1
77	и с другой	1	1
78	может идти только	1	1
79	только то что	6	1
80	и тем же	2	1
81	подобно тому как	2	1
82	а эта последняя	1	1
83	с самого начала	2	1
84	с большим трудом	2	1
85	на самом же	1	1
86	хотя и здесь	1	1
87	вступает в свои	1	1
88	же как и	1	1
89	так как будто	1	1
90	то что мы	11	1
91	находит в нем	1	1
92	а не к	1	1
93	внутренней и внешней	1	1
94	в основе своей	1	1
95	и делает его	1	1
96	допустим что мы	1	1
97	можно было бы	4	1
98	в этом отношении	2	1
99	бы даже и	1	1
100	так же как	2	1
101	если бы оно	1	1
102	в общем гораздо	1	1
103	между тем как	1	1
104	в свои права	1	1
105	ясно что не	1	1
106	бы оно ни	1	1
107	но для этого	1	1
108	тех или иных	2	1
109	не совпадает с	2	1
110	для нас не	1	1
111	пор мы касались	1	1
112	более или менее	7	1
113	но и в	3	1
114	в то же	4	1
115	мы имеем в	1	1
116	то время как	2	1
117	это прежде всего	1	1
118	едва ли кто-нибудь	3	1
119	том что в	2	1
120	отношения между людьми	1	1
121	сих пор мы	3	1
122	мы имеем дело	1	1
123	в своей изоляции	1	1
124	и в этом	5	1
125	по крайней мере	8	1
126	в частности в	2	1
127	том что всякий	1	1
128	уже не есть	1	1
129	нечто само собой	1	1
130	в то время	2	1
131	в этом смысле	8	1
132	или хотя бы	2	1
133	является для нас	1	1
134	как нечто само	1	1
135	здесь вовсе не	1	1
136	или может быть	2	1
137	ровно ничего не	1	1
138	бы не было	3	1
139	в пределах этого	1	1
140	но все же	1	1
141	нам кажется что	1	1
142	мы уже сказали	1	1
143	само собой разумеющееся	1	1
144	с ним на	2	1
145	как в жизни	1	1
146	одним и тем	2	1
147	если бы не	3	1
148	к тому же	1	1
149	друг к другу	2	1
150	может быть только	2	1
