N	4gram	Potebnia_M	KulturaY
1	и в самом деле	1	10
2	и т п и	1	7
3	до тех пор пока	2	7
4	и т п но	1	6
5	в то же время	8	6
6	не в том чтобы	1	5
7	не говоря уже о	1	5
8	состоит в том что	1	4
9	одного и того же	2	4
10	до сих пор еще	1	4
11	заключается в том что	1	4
12	в том случае когда	1	3
13	в том случае если	1	3
14	в большей или меньшей	1	3
15	только в том случае	1	3
16	в силу того что	2	3
17	по мере того как	8	3
18	в том что он	2	3
19	именно в том и	1	3
20	не в том что	4	3
21	состоит не в том	1	2
22	в том смысле что	2	2
23	только после того как	1	2
24	что сплошь да рядом	1	2
25	тех пор пока мы	1	2
26	а в том что	1	2
27	не что иное как	1	2
28	вовсе не в том	1	2
29	одной и той же	4	2
30	и т д не	1	2
31	один и тот же	2	2
32	не только в том	1	2
33	в самом деле в	1	2
34	общем смысле этого слова	1	2
35	одним и тем же	4	2
36	в том что оно	2	2
37	то тем самым мы	1	2
38	и в том что	2	1
39	вещь как попало она	1	1
40	по отношению к своему	1	1
41	дает еще знание этого	1	1
42	том самом смысле в	1	1
43	нашего участия это соединение	1	1
44	что он не знает	1	1
45	и в этом случае	1	1
46	впрочем не отличающее ее	1	1
47	нами за предметы существующие	1	1
48	что в первом случае	1	1
49	отличающее ее от души	1	1
50	что же касается до	1	1
51	в том что она	1	1
52	когда мы говорим что	1	1
53	и в таком случае	1	1
54	для того чтобы устранить	1	1
55	все более и более	1	1
56	что само по себе	1	1
57	есть дело нашей души	1	1
58	в том смысле как	1	1
59	в живой речи в	1	1
60	потому что он не	2	1
61	в том что и	1	1
62	и то же слово	2	1
63	не сам по себе	1	1
64	как попало она действительно	1	1
65	единства образа дает еще	1	1
66	одно и то же	7	1
67	не образ предмета а	1	1
68	и во многих других	1	1
69	то это потому что	1	1
70	принимаемые нами за предметы	1	1
71	дело в том что	1	1
72	образ предмета а образ	1	1
73	собственном смысле этого слова	1	1
74	образы принимаемые нами за	1	1
75	по себе еще не	1	1
76	в то время когда	2	1
77	становится для нас менее	1	1
78	и не может быть	1	1
79	заключается не только в	1	1
80	тем не менее есть	1	1
81	независимо от нас и	1	1
82	за предметы существующие независимо	1	1
83	знание этого единства она	1	1
84	лишь тогда когда он	1	1
85	вовсе не то что	1	1
86	внутренняя форма кроме фактического	1	1
87	в них уже не	1	1
88	в то время как	3	1
89	впечатлений в образы принимаемые	1	1
90	то же что в	1	1
91	нужно для того чтобы	1	1
92	кроме фактического единства образа	1	1
93	еще знание этого единства	1	1
94	а может быть и	1	1
95	а вместе с тем	1	1
96	только в том что	3	1
97	души впрочем не отличающее	1	1
98	предметы существующие независимо от	1	1
99	форма кроме фактического единства	1	1
100	со своей точки зрения	1	1
101	сама по себе не	1	1
102	самом смысле в каком	1	1
103	не обратив внимания на	1	1
104	только о том что	1	1
105	сводится к тому что	1	1
106	существующие независимо от нас	1	1
107	только в силу того	1	1
108	одно с другим но	1	1
109	образа дает еще знание	1	1
110	единства она есть не	1	1
111	этого единства она есть	1	1
112	как мы ее зовем	1	1
113	нас и без нашего	1	1
114	с а а не	1	1
115	назвать вещь как попало	1	1
116	в образы принимаемые нами	1	1
117	участия это соединение есть	1	1
118	на самом деле есть	1	1
119	а а не с	1	1
120	ее от души животного	1	1
121	а в том чтобы	1	1
122	том случае если бы	1	1
123	соединение впечатлений в образы	1	1
124	в свою очередь есть	1	1
125	именно в силу того	1	1
126	фактического единства образа дает	1	1
127	смысле этого слова и	1	1
128	бы то ни было	1	1
129	что это и не	1	1
130	уже в том что	1	1
131	дело нашей души впрочем	1	1
132	достаточно для того чтобы	1	1
133	в том самом смысле	1	1
134	от присоединения к ним	1	1
135	без нашего участия это	1	1
136	нашей души впрочем не	1	1
137	если бы не было	1	1
138	попало она действительно должна	1	1
139	от нас и без	1	1
140	зависит не только от	1	1
141	и без нашего участия	1	1
142	в том и состоит	1	1
143	не отличающее ее от	1	1
144	те же что и	1	1
145	она есть не образ	1	1
146	это соединение есть дело	1	1
147	как на самом деле	1	1
148	соединение есть дело нашей	1	1
149	можно себе представить что	1	1
150	на более или менее	1	1
151	как мы видели выше	1	1
152	есть не образ предмета	1	1
153	недостаточно назвать вещь как	1	1
154	есть не что иное	1	1
