N	3gram	Vygotskiy_	Vvedenie
1	и т д	10	39
2	для того чтобы	11	22
3	в том что	21	15
4	о том что	9	13
5	не может быть	14	10
6	в этом смысле	3	10
7	тем не менее	6	9
8	в широком смысле	1	7
9	до сих пор	8	7
10	мере в какой	1	6
11	в применении к	2	6
12	в той мере	1	6
13	в самом деле	13	6
14	к выводу что	2	6
15	в то же	2	6
16	той мере в	1	6
17	то же время	2	6
18	и т п	23	5
19	в том чтобы	9	5
20	на этот вопрос	1	5
21	не что иное	2	5
22	что иное как	2	5
23	с другой стороны	7	5
24	во всяком случае	7	5
25	вопрос о том	1	5
26	и в том	2	4
27	широком смысле слова	1	4
28	по крайней мере	1	4
29	с точки зрения	12	4
30	по сравнению с	3	4
31	и в особенности	1	4
32	в прямом смысле	1	4
33	на вопрос о	1	4
34	само по себе	8	4
35	можно было бы	2	4
36	не только в	1	4
37	в данном случае	1	4
38	в отличие от	4	4
39	с одной стороны	6	4
40	в этом отношении	7	4
41	и в этом	1	4
42	одной стороны и	1	3
43	и тем не	2	3
44	вместе с тем	3	3
45	чтобы понять что	1	3
46	заключается в том	13	3
47	в чем же	2	3
48	в собственном смысле	3	3
49	и в самом	3	3
50	в свое время	1	3
51	можно сказать что	2	3
52	дело в том	1	3
53	в зависимости от	6	3
54	тех или иных	2	3
55	и то что	3	3
56	есть не что	1	3
57	с тем что	2	3
58	то же самое	8	3
59	сама по себе	2	3
60	по этому поводу	3	3
61	в известном смысле	1	3
62	в том виде	2	3
63	в целом ряде	2	2
64	ответ на вопрос	1	2
65	не может служить	1	2
66	в свою очередь	3	2
67	как будто бы	2	2
68	не в том	7	2
69	но вместе с	1	2
70	в значительной мере	1	2
71	на задний план	1	2
72	не до конца	1	2
73	как уже было	1	2
74	этой точки зрения	7	2
75	том или ином	1	2
76	до наших дней	1	2
77	что же касается	1	2
78	с этой точки	5	2
79	может быть в	1	2
80	только в том	4	2
81	и той же	5	2
82	и что следовательно	3	2
83	и то же	1	2
84	состоит в том	3	2
85	сам по себе	4	2
86	т д все	1	2
87	этого понятия в	1	2
88	а между тем	1	2
89	смысле этого слова	2	2
90	в первом случае	1	2
91	в конце концов	6	2
92	потому что он	2	2
93	одно и то	1	2
94	самой своей природе	1	2
95	одной и той	5	2
96	могут быть названы	1	2
97	точно так же	6	2
98	в том или	1	2
99	тем или иным	2	2
100	что в этом	3	2
101	в большей мере	1	2
102	и того же	1	2
103	как об особом	1	2
104	принять во внимание	2	2
105	подобно тому как	7	2
106	не могут быть	2	2
107	имеет дело с	2	2
108	же самое что	2	2
109	в связи с	2	2
110	это однако не	1	2
111	одного и того	1	2
112	по самой своей	1	2
113	после того как	1	2
114	отличие от других	1	1
115	тех пор пока	2	1
116	собственном смысле слова	2	1
117	как своего рода	1	1
118	и в целом	1	1
119	таким образом мы	1	1
120	что могло бы	1	1
121	том виде как	1	1
122	при помощи разных	2	1
123	в том же	1	1
124	с этим и	1	1
125	все то что	3	1
126	приходится иметь дело	3	1
127	и могут быть	1	1
128	и том же	1	1
129	этих двух наук	1	1
130	по себе так	1	1
131	в сущности очень	1	1
132	никак не может	3	1
133	как на совокупность	1	1
134	и до наших	1	1
135	в только что	1	1
136	однако задача заключается	1	1
137	в том как	1	1
138	но и в	1	1
139	бы сказать что	1	1
140	от того что	2	1
141	в известных пределах	1	1
142	потому что это	1	1
143	как мы знаем	1	1
144	ответом на вопрос	2	1
145	в том смысле	1	1
146	что это только	1	1
147	разница только в	1	1
148	и в результате	1	1
149	что таким путем	1	1
150	на самом деле	6	1
151	то или иное	2	1
152	мы можем только	1	1
153	того же автора	1	1
154	и даже к	1	1
155	не остается ничего	2	1
156	дело не в	1	1
157	было бы сказать	1	1
158	что не только	1	1
159	служить материалом для	1	1
160	не есть еще	1	1
161	приходит к выводу	2	1
162	в том числе	1	1
163	т д мы	1	1
164	литературы и т	1	1
165	т д и	1	1
166	бы составить предмет	1	1
167	не значит что	1	1
168	когда мы говорим	1	1
169	таким образом совершенно	1	1
170	связи с этим	1	1
171	у него в	1	1
172	и для того	1	1
173	если же мы	1	1
174	и наоборот в	1	1
175	более или менее	3	1
176	до тех пор	2	1
177	как раз наоборот	1	1
178	того или иного	1	1
179	нужно принять во	1	1
180	признаки и свойства	1	1
181	но это только	1	1
182	в таком случае	3	1
183	в одном случае	1	1
184	если принять во	1	1
185	произведение есть не	1	1
186	в самом процессе	1	1
187	так как она	2	1
188	нужно сказать что	1	1
189	может быть только	1	1
190	при помощи которого	2	1
191	очевидно что если	1	1
192	что стоит в	1	1
193	не было бы	3	1
194	литературное произведение есть	1	1
195	что этот процесс	1	1
196	потому что она	2	1
197	и в конце	1	1
198	совершенно ясно что	16	1
199	потому что в	1	1
200	не потому что	2	1
201	не только о	1	1
