N	2gram	Propp_Isto	Morfolog
1	и т	39	62
2	может быть	31	61
3	т д	36	60
4	и пр	6	45
5	в сказке	46	27
6	таким образом	21	26
7	т е	27	25
8	могут быть	9	21
9	так как	19	20
10	мы имеем	22	19
11	не может	10	19
12	в этом	20	18
13	в этих	7	17
14	представляет собой	8	17
15	и в	44	17
16	представляют собой	6	16
17	и не	19	16
18	мы видим	12	15
19	этих случаях	10	15
20	сказке №	1	14
21	перед нами	2	14
22	с этим	7	14
23	прежде всего	7	14
24	по существу	2	13
25	видим что	5	12
26	при помощи	11	12
27	связи с	10	12
28	и др	6	12
29	а не	5	11
30	заметить что	1	11
31	чаще всего	3	11
32	что в	18	10
33	то же	9	10
34	а затем	7	10
35	вопрос о	5	10
36	мы увидим	6	10
37	не всегда	9	10
38	но если	2	10
39	этом случае	13	10
40	в том	13	10
41	так и	9	10
42	что и	11	10
43	в связи	6	10
44	составные части	1	10
45	то что	16	10
46	все же	17	9
47	с другой	11	9
48	но и	16	9
49	можно наблюдать	5	8
50	не только	17	8
51	в результате	1	8
52	имеем в	2	8
53	иногда в	3	8
54	мы не	6	8
55	в качестве	13	8
56	но не	8	8
57	в тех	4	8
58	а в	9	8
59	как мы	9	8
60	нет необходимости	5	7
61	во втором	1	7
62	один из	6	7
63	и здесь	12	7
64	если в	4	7
65	не могут	2	7
66	не менее	6	7
67	том что	12	7
68	потому что	18	7
69	этот случай	7	7
70	по отношению	2	7
71	в лес	3	7
72	наряду с	7	7
73	точки зрения	3	7
74	как это	5	7
75	тем не	6	7
76	и этим	6	7
77	образом мы	3	7
78	или же	6	7
79	а также	5	7
80	отношению к	2	7
81	и другие	5	6
82	подобно тому	2	6
83	наблюдать что	3	6
84	в иное	9	6
85	о том	11	6
86	сказки и	2	6
87	большей частью	3	6
88	как бы	4	6
89	иное царство	7	6
90	не все	1	6
91	увидим ниже	4	6
92	но это	10	6
93	это не	8	6
94	с точки	1	6
95	в образе	16	6
96	или в	7	6
97	и как	5	6
98	вовсе не	6	6
99	во всех	3	6
100	если мы	1	6
101	очень часто	4	6
102	может считаться	1	6
103	также и	2	6
104	в форме	5	6
105	во время	12	6
106	они и	1	5
107	героя в	11	5
108	этот момент	2	5
109	в море	5	5
110	из которых	7	5
111	ложного героя	2	5
112	другой стороны	10	5
113	вслед за	1	5
114	ложный герой	1	5
115	иногда герой	1	5
116	что он	29	5
117	как в	11	5
118	на коне	2	5
119	со стороны	6	5
120	герой получает	2	5
121	видно что	1	5
122	то это	8	5
123	в сказку	3	5
124	это явление	4	5
125	ходе действия	1	5
126	хотя бы	2	5
127	было бы	2	5
128	в точности	1	5
129	к тому	1	5
130	ничего не	4	5
131	что они	3	5
132	а змей	1	5
133	не будем	6	5
134	хотя и	1	5
135	то мы	3	5
136	два раза	1	5
137	тому что	1	5
138	ясно что	5	5
139	все эти	11	5
140	одна из	6	5
141	на его	1	5
142	то можно	1	5
143	об этом	6	5
144	в других	4	5
145	там где	11	5
146	мы можем	6	5
147	со змеем	5	5
148	сюда же	3	5
149	тому как	2	5
150	здесь можно	5	5
151	между тем	1	5
152	он не	5	5
153	далеко не	1	5
154	и затем	2	5
155	главным образом	2	5
156	в ходе	1	5
157	в целом	4	5
158	и ее	1	5
159	раньше чем	7	5
160	змея и	11	4
161	и к	3	4
162	сказка в	1	4
163	в некоторых	6	4
164	есть и	3	4
165	на этом	5	4
166	он похищает	2	4
167	нами в	1	4
168	как и	12	4
169	самом деле	2	4
170	но все	8	4
171	тем что	12	4
172	никто не	4	4
173	трудных задач	1	4
174	уже не	14	4
175	еще не	16	4
176	летучий корабль	2	4
177	не является	1	4
178	а если	2	4
179	тех же	2	4
180	входит в	5	4
181	того чтобы	3	4
182	на пути	2	4
183	так же	14	4
184	и наоборот	1	4
185	сказать что	2	4
186	следующим образом	1	4
187	на него	10	4
188	на котором	3	4
189	и для	3	4
190	из них	4	4
191	но в	7	4
192	несмотря на	3	4
193	на самом	1	4
194	не хватает	2	4
195	эта функция	1	4
196	его в	17	4
197	что его	4	4
198	встречается в	3	4
199	к этому	5	4
200	в то	5	4
201	сказки не	1	4
202	мы уже	6	4
203	в руки	3	4
204	как таковые	2	4
205	этот вопрос	2	4
206	от того	1	4
207	в иных	1	4
208	значит что	2	4
209	в пропасть	1	4
210	независимо от	1	4
211	всего это	1	3
212	утверждать что	2	3
213	заметим что	1	3
214	то время	3	3
215	в сказках	5	3
216	та же	2	3
217	в последнем	2	3
218	только что	3	3
219	сказки в	4	3
220	с этой	4	3
221	и при	3	3
222	и убивает	2	3
223	по всему	1	3
224	что это	8	3
225	это уже	2	3
226	ни в	2	3
227	от другого	1	3
228	этого момента	1	3
229	связывается с	1	3
230	то с	1	3
231	как таковых	1	3
232	с собой	6	3
233	только в	8	3
234	и вызывает	1	3
235	живые существа	1	3
236	здесь мы	7	3
237	время как	3	3
238	из двух	2	3
239	от погони	2	3
240	женится на	2	3
241	или на	3	3
242	можно назвать	1	3
243	состоит из	4	3
244	имеется в	1	3
245	быть разрешен	1	3
246	но мы	5	3
247	на первый	1	3
248	то здесь	4	3
249	больте и	1	3
250	не упоминается	1	3
251	и что	13	3
252	очень многих	1	3
253	по воздуху	5	3
254	связана с	1	3
255	для того	3	3
256	но эти	4	3
257	и тогда	2	3
258	вне связи	1	3
259	целый ряд	4	3
260	состоит в	1	3
261	сказка знает	4	3
262	так например	3	3
263	же она	2	3
264	он убивается	1	3
265	здесь не	3	3
266	с его	3	3
267	что при	5	3
268	все функции	1	3
269	он должен	2	3
270	к нему	5	3
271	то в	2	3
272	в животных	1	3
273	другие формы	2	3
274	что эти	1	3
275	они не	5	3
276	который может	1	3
277	обращаются с	1	3
278	а и	1	3
279	или с	1	3
280	того что	3	3
281	что такое	1	3
282	ее в	8	3
283	но как	2	3
284	у нас	1	3
285	это и	3	3
286	о герое	2	3
287	же можно	4	3
288	и есть	3	3
289	спасается от	1	3
290	в ином	3	3
291	в виде	13	3
292	а на	2	3
293	в таких	3	3
294	как же	1	3
295	как таковое	2	3
296	животных и	2	3
297	но для	4	3
298	а то	1	3
299	здесь же	2	3
300	в печь	1	3
301	особого рассмотрения	1	3
302	даже не	2	3
303	требует в	1	3
304	для хода	1	3
305	из дому	2	3
306	по функциям	1	3
307	это было	2	3
308	и у	3	3
309	и змей	3	3
310	вопроса о	1	3
311	последнем случае	1	3
312	у яги	2	3
313	героя и	3	3
314	чтобы герой	1	3
315	как уже	1	3
316	для наших	1	3
317	совсем не	1	3
318	если бы	5	3
319	друг друга	5	3
320	мы должны	7	3
321	средство а	1	3
322	из ряда	1	3
323	и тем	7	3
324	не в	11	3
325	в которой	4	3
326	момент когда	1	3
327	на нем	3	3
328	а по	3	3
329	в пределах	5	3
330	в этой	5	3
331	вступают в	1	3
332	с дарителем	1	3
333	к ней	2	3
334	приводит к	2	3
335	но есть	4	3
336	приводят к	3	3
337	мы будем	1	3
338	же в	3	3
339	все еще	6	3
340	на то	3	3
341	и его	15	3
342	и по	3	3
343	и только	1	3
344	означает что	3	3
345	встречается и	2	3
346	в один	1	3
347	следует за	2	3
348	змеиха обращается	1	2
349	из кольца	1	2
350	не так	1	2
351	от него	2	2
352	сделать из	2	2
353	как таковой	1	2
354	живое существо	2	2
355	если он	2	2
356	на съедение	3	2
357	бы составить	1	2
358	должна быть	3	2
359	с полетом	1	2
360	из таких	3	2
361	или по	1	2
362	убивает его	7	2
363	другой пример	2	2
364	или нет	1	2
365	или просто	2	2
366	царевны и	1	2
367	потому не	1	2
368	мы пока	2	2
369	формы эти	1	2
370	и тот	1	2
371	не на	1	2
372	иначе чем	1	2
373	ниже в	1	2
374	оно не	1	2
375	как они	1	2
376	в своих	4	2
377	с этого	2	2
378	превращаться в	1	2
379	коня и	2	2
380	змей и	5	2
381	это положение	1	2
382	на взморье	1	2
383	но вот	2	2
384	например в	11	2
385	в числе	2	2
386	мы получаем	1	2
387	относятся к	1	2
388	с тем	9	2
389	получает от	1	2
390	на курьих	1	2
391	многих других	1	2
392	их в	7	2
393	вряд ли	1	2
394	есть специфические	1	2
395	совершенно одинаково	1	2
396	в которых	4	2
397	по щучьему	1	2
398	таких случаях	2	2
399	только для	1	2
400	не имеет	4	2
401	со сказкой	1	2
402	может дать	1	2
403	за ней	2	2
404	когда в	1	2
405	роль в	3	2
406	поставить вопрос	2	2
407	в каком	1	2
408	преследует героя	1	2
409	во сне	5	2
410	испытание героя	1	2
411	как даритель	1	2
412	на другие	1	2
413	показать как	1	2
414	случае герой	1	2
415	у нее	1	2
416	но оно	3	2
417	во всяком	1	2
418	или ее	1	2
419	его и	2	2
420	можно сказать	2	2
421	ответить на	1	2
422	того как	8	2
423	в данном	3	2
