N	2gram	Vygotskiy_	Dialekti
1	не есть	4	181
2	и не	27	120
3	и т	1	82
4	по себе	5	79
5	а не	7	78
6	и в	47	77
7	точки зрения	39	72
8	может быть	20	71
9	не только	36	66
10	значит что	1	61
11	то что	40	59
12	и есть	4	55
13	это значит	1	54
14	ничего не	2	54
15	не может	23	53
16	и даже	3	47
17	с точки	31	46
18	что это	7	46
19	есть нечто	1	46
20	так как	25	46
21	потому что	26	45
22	не просто	1	44
23	как бы	13	43
24	и что	14	42
25	ни в	3	42
26	не имеет	6	41
27	вовсе не	3	41
28	в том	38	40
29	в этом	47	39
30	то же	16	39
31	что такое	2	39
32	что она	8	38
33	это есть	6	38
34	в себе	14	38
35	что он	13	37
36	том что	28	37
37	прежде всего	9	37
38	так что	8	36
39	это не	6	36
40	она есть	2	35
41	что в	23	34
42	в нем	6	34
43	и все	5	33
44	того что	27	33
45	но и	19	32
46	ясно что	4	31
47	все это	5	31
48	сказать что	18	30
49	отнюдь не	2	30
50	и как	7	30
51	было бы	12	29
52	так и	8	29
53	как и	19	28
54	никогда не	7	27
55	в виду	5	26
56	не в	7	26
57	сама по	1	26
58	есть и	1	26
59	говорить о	1	25
60	учение о	3	25
61	и то	10	25
62	и пр	1	25
63	есть только	3	25
64	есть не	3	25
65	но это	4	24
66	если бы	8	24
67	таким образом	38	23
68	в то	10	23
69	это и	7	23
70	что оно	9	23
71	и вот	1	23
72	но что	2	22
73	я не	3	22
74	что не	2	21
75	в чем	5	21
76	она не	7	21
77	и с	5	20
78	о том	5	20
79	что и	4	20
80	что все	6	20
81	в таком	2	20
82	только в	24	20
83	в каком	2	20
84	совершенно не	2	20
85	только тогда	1	20
86	уже не	1	20
87	как раз	6	20
88	и вообще	3	20
89	в самом	15	19
90	не менее	6	19
91	не существует	1	19
92	в своем	3	19
93	как же	1	19
94	и притом	4	19
95	и это	2	19
96	как это	7	19
97	тогда когда	12	19
98	что мы	14	19
99	и его	14	19
100	же время	1	18
101	не что	1	18
102	с другой	7	18
103	что иное	1	18
104	что же	3	18
105	иное как	1	18
106	можно сказать	9	17
107	в сущности	16	17
108	той или	2	17
109	должно быть	3	17
110	в основе	5	17
111	но если	5	17
112	кроме того	1	16
113	одно и	3	16
114	к нему	5	16
115	только не	14	16
116	тем не	4	16
117	сам по	2	16
118	само по	1	16
119	в своей	4	16
120	конечно не	2	16
121	мы не	10	16
122	об этом	4	16
123	другими словами	1	16
124	только что	7	15
125	все же	7	15
126	так же	26	15
127	то в	4	15
128	и мы	1	15
129	несмотря на	2	15
130	мы уже	5	15
131	но только	5	15
132	как таковой	1	15
133	не мешает	1	15
134	самом деле	6	15
135	хотя и	4	15
136	в виде	2	15
137	также и	2	15
138	и о	4	15
139	на то	5	15
140	а именно	1	14
141	есть то	4	14
142	с ним	5	14
143	не было	1	14
144	и ее	3	14
145	жизнь и	1	14
146	и потому	3	14
147	и только	7	14
148	и к	11	13
149	другой стороны	3	13
150	отличается от	6	13
151	что они	11	13
152	время как	7	13
153	и следовательно	8	13
154	в смысле	9	13
155	он не	5	13
156	в силу	21	13
157	с ее	2	13
158	ни о	1	13
159	но в	9	13
160	мы находим	3	13
161	в ней	5	13
162	именно в	9	12
163	с этим	5	12
164	вопрос о	9	12
165	не говорит	1	12
166	вещей и	1	12
167	но как	3	12
168	но не	13	12
169	могут быть	7	12
170	никак не	5	12
171	не могут	9	12
172	перед нами	3	12
173	еще не	5	12
174	и тогда	3	12
175	все равно	2	12
