N	2gram	Voloshinov	formyVre
1	и в	13	148
2	в этом	2	73
3	в нем	2	51
4	прежде всего	9	46
5	и не	8	37
6	в его	7	36
7	и его	12	36
8	вовсе не	2	35
9	но и	3	33
10	то же	4	32
11	не только	6	32
12	но в	4	31
13	так и	3	29
14	времени в	1	27
15	может быть	8	27
16	не в	3	26
17	как и	3	25
18	как бы	6	25
19	точки зрения	7	24
20	мы уже	2	24
21	только в	6	23
22	в то	1	23
23	в том	2	22
24	то что	6	22
25	связи с	1	21
26	же время	1	21
27	все эти	2	21
28	в своем	1	19
29	и др	2	19
30	и для	3	19
31	таким образом	6	18
32	и все	3	18
33	еще не	1	18
34	при этом	2	17
35	те же	2	17
36	с этим	3	17
37	в особенности	1	17
38	так как	3	17
39	в пределах	3	17
40	человека и	1	17
41	все же	5	16
42	в условиях	1	16
43	в связи	2	16
44	того же	1	16
45	в основе	1	16
46	и их	7	16
47	не может	8	16
48	в разных	1	15
49	в одном	3	15
50	в них	2	15
51	в дальнейшем	1	15
52	никогда не	3	15
53	с точки	5	15
54	с его	1	15
55	вместе с	1	15
56	лишь в	4	15
57	и как	1	14
58	так же	2	14
59	в конце	1	14
60	а не	2	14
61	все это	4	14
62	в самом	2	13
63	для того	1	13
64	человеческого тела	1	13
65	как в	2	13
66	роль в	2	13
67	в их	3	13
68	того чтобы	1	13
69	а в	2	13
70	и до	1	12
71	конечно не	1	12
72	время в	1	12
73	не было	1	12
74	отнюдь не	1	12
75	что в	3	12
76	потому что	1	12
77	роста и	1	12
78	в истории	1	12
79	но не	1	12
80	и наконец	5	12
81	его в	1	11
82	и у	1	11
83	в образе	1	11
84	уже в	2	11
85	в ней	2	11
86	входит в	2	10
87	в ее	3	10
88	также и	1	10
89	на основе	1	10
90	в ряд	2	10
91	тот же	2	10
92	их в	1	9
93	с другой	2	9
94	всего в	1	9
95	здесь нет	1	9
96	должно быть	1	9
97	и следовательно	2	9
98	и это	1	9
99	могут быть	2	9
100	том что	2	9
101	в самой	1	9
102	для него	2	9
103	и других	1	9
104	и к	2	8
105	в виду	1	8
106	к тому	2	8
107	в этот	2	8
108	и т.п	7	8
109	в некоторых	1	8
110	с одной	2	8
111	в произведении	2	8
112	в мире	1	8
113	героя и	2	8
114	здесь мы	3	8
115	один из	1	8
116	для себя	2	8
117	со всеми	1	8
118	если бы	2	8
119	связанные с	2	8
120	до конца	1	8
121	здесь и	1	8
122	и то	3	8
123	а также	2	8
124	на фоне	4	8
125	отношение к	1	8
126	отношению к	3	8
127	в целом	2	8
128	для всех	1	7
129	не как	3	7
130	имеет место	2	7
131	связанных с	2	7
132	к этому	1	7
133	в себе	3	7
134	не знает	1	7
135	в которой	3	7
136	в себя	1	7
137	с ее	1	7
138	в процессе	5	7
139	например в	1	7
140	и он	1	7
141	себя и	1	7
142	нет ничего	2	7
143	было бы	4	7
144	в отличие	1	7
145	этом отношении	1	7
146	ее в	2	7
147	отличие от	1	7
148	во времени	2	7
149	уже на	1	6
150	с помощью	2	6
151	в различных	1	6
152	сказать что	1	6
153	во всей	2	6
154	мы можем	4	6
155	ту же	1	6
156	и речи	1	6
157	за пределы	3	6
158	одной стороны	2	6
159	а как	2	6
160	и ее	2	6
161	человеческое тело	1	6
162	смысле слова	2	6
163	в отношении	2	6
164	мы видим	2	6
165	в которых	1	6
166	не является	4	6
167	автора и	1	6
168	слова и	2	6
169	в совершенно	1	6
170	литературы в	1	6
171	нет и	1	6
172	значение имеет	1	6
173	одной из	1	6
174	мы не	4	6
175	в широком	1	6
176	в эпоху	1	6
177	только и	4	6
178	особенно в	1	6
179	в начале	1	6
180	есть не	2	6
181	событий и	1	6
182	более того	2	6
183	с этой	2	5
184	одно из	1	5
185	тем что	2	5
186	в своей	4	5
187	понятно что	3	5
188	во все	1	5
189	отсюда и	1	5
190	хотя бы	5	5
191	только на	1	5
192	борьбе с	1	5
193	вполне понятно	4	5
194	и через	1	5
195	от этого	2	5
196	одно и	3	5
197	и является	2	5
198	по своей	1	5
199	в этой	1	5
200	там где	2	5
201	что они	2	5
202	не на	2	5
203	тела и	3	5
204	с ними	2	5
205	далеко не	1	5
206	они не	1	5
207	не имеет	2	5
208	да и	3	5
209	не имеют	1	5
210	и уже	3	5
211	произведения и	1	5
212	в едином	1	5
213	характер носит	1	5
214	мы имеем	1	5
215	или в	1	5
216	об этом	1	5
217	например у	1	5
218	в ряду	1	5
219	или как	1	5
220	во всем	2	4
221	от него	1	4
222	только что	1	4
223	другой стороны	2	4
224	по себе	1	4
225	в своих	2	4
226	равно как	1	4
227	или на	1	4
228	его на	2	4
229	где она	1	4
230	в данном	2	4
231	в другом	2	4
232	людей и	1	4
233	по отношению	3	4
234	и становится	1	4
235	переходим к	1	4
236	несмотря на	2	4
237	о которых	1	4
238	в чем	2	4
239	совсем не	1	4
240	природы и	1	4
241	и вот	1	4
242	борьба с	1	4
243	в последнем	1	4
244	и при	2	4
245	мы здесь	1	4
246	из того	1	4
247	для них	1	4
248	что он	1	4
249	вследствие этого	1	4
250	это и	1	4
251	и более	1	4
252	языка и	5	4
253	и т.д	5	4
254	важное значение	1	4
255	же самое	1	4
256	часто и	1	4
257	формы и	1	4
258	находятся в	1	4
259	все равно	1	4
260	неразрывно связаны	1	4
261	последнем счете	1	4
262	так в	1	4
263	на одном	1	4
264	в одной	1	4
265	тем более	1	4
266	мы должны	6	4
267	быть и	1	4
268	лишь как	1	4
269	и вне	1	4
270	и о	1	4
271	включает в	1	4
272	тому что	1	3
273	по мере	1	3
274	в борьбе	1	3
275	можно говорить	1	3
276	из нее	1	3
277	другом месте	1	3
278	других представителей	1	3
279	но мы	4	3
280	на материале	1	3
281	моменты в	1	3
282	и отчасти	2	3
283	вопрос о	1	3
284	которой он	1	3
285	не знала	1	3
286	самого начала	2	3
287	она ни	1	3
288	в зависимости	2	3
289	все время	1	3
290	не мог	2	3
291	оказались бы	1	3
292	явления как	1	3
293	внимание на	1	3
294	для которой	1	3
295	узком смысле	1	3
296	же как	1	3
297	одна из	1	3
298	и характер	1	3
299	в двух	4	3
300	бы в	2	3
301	связь с	1	3
302	выражение в	1	3
303	на этом	1	3
304	картины мира	1	3
305	xvii века	1	3
306	как это	1	3
307	в тех	2	3
308	и несколько	1	3
309	и есть	1	3
310	его к	1	3
311	и самый	1	3
312	и здесь	1	3
313	этой проблемы	2	3
314	события и	1	3
315	и дает	1	3
316	мы в	1	3
317	нет никакого	1	3
318	если не	1	3
319	все то	1	3
320	подхода к	1	3
321	иной характер	1	3
322	явлений и	2	3
323	зависимости от	2	3
324	к другому	1	3
325	не входит	1	3
326	еще и	4	3
327	его и	1	3
328	что мы	1	3
329	в течение	2	3
330	в значительной	1	3
331	наконец в	2	3
332	вступает в	1	3
333	он весь	1	3
334	но это	1	3
335	точку зрения	3	3
336	ему в	1	3
337	а на	1	3
338	от всех	2	3
339	не столько	3	3
340	только к	1	3
341	с самого	2	3
342	но при	1	3
343	ни один	3	3
344	рядов и	1	3
345	конечно в	2	3
346	вплоть до	1	3
347	менее всего	1	3
348	в чисто	1	3
349	в замкнутые	1	2
350	и особенностями	1	2
351	углубляться в	1	2
352	он всегда	1	2
353	этот момент	1	2
354	указанные нами	1	2
355	пищи и	1	2
356	остановиться на	1	2
357	весь этот	1	2
358	к более	1	2
359	представление о	1	2
360	для своей	1	2
361	и сами	1	2
362	и истории	2	2
363	переходит в	1	2
364	в действительной	1	2
365	этом мы	1	2
366	и место	1	2
367	нашей работе	1	2
368	значительной мере	1	2
369	говорить о	3	2
370	и должно	2	2
371	из одного	1	2
372	отметить что	1	2
373	и существенного	1	2
374	до того	1	2
375	что те	1	2
376	в каждом	4	2
377	тут же	1	2
378	речи в	1	2
379	что имеет	1	2
380	к нему	1	2
381	не зная	1	2
382	ее и	1	2
383	еще одну	1	2
384	эта особенность	1	2
385	указать на	1	2
386	объединены в	1	2
387	лежит в	1	2
388	собой разумеется	1	2
389	и последнее	1	2
390	в несколько	1	2
391	сказал что	1	2
392	про себя	1	2
393	на себя	1	2
394	но для	3	2
395	мы это	1	2
396	себя как	1	2
397	и вместе	1	2
398	но когда	1	2
399	в человеческом	1	2
400	особенности в	1	2
401	больше и	1	2
402	связанный с	1	2
403	и своей	1	2
404	для создания	1	2
405	вообще в	1	2
406	разных местах	1	2
407	когда я	1	2
408	ни была	1	2
409	никто не	1	2
410	и тот	1	2
411	его чисто	1	2
412	этот вопрос	1	2
413	отчасти в	1	2
414	между людьми	1	2
415	которое мы	2	2
416	необходимо чтобы	1	2
417	в полном	2	2
418	существует только	1	2
419	чтобы затем	1	2
420	и особенно	1	2
421	не касаемся	2	2
422	произведение и	1	2
423	всеми ее	1	2
