N	2gram	Vygotskiy_	Istorich
1	и в	65	181
2	и т	19	160
3	т д	6	142
4	может быть	33	115
5	не только	16	114
6	что он	23	111
7	мы имеем	2	102
8	что в	36	90
9	но и	6	85
10	в этом	37	81
11	так как	13	75
12	то что	61	73
13	таким образом	21	72
14	вместе с	10	71
15	и не	20	67
16	мы видим	15	65
17	все же	10	65
18	в этих	3	64
19	еще не	3	63
20	не может	17	61
21	так же	12	57
22	то же	17	56
23	никогда не	9	56
24	в том	46	53
25	том что	28	53
26	а в	9	52
27	с другой	8	52
28	потому что	26	52
29	и что	29	51
30	и здесь	9	51
31	что и	7	51
32	мы видели	7	49
33	а не	11	48
34	о том	17	48
35	связь с	5	47
36	его в	5	47
37	не в	12	47
38	другой стороны	5	46
39	превращается в	1	45
40	мы должны	3	44
41	но в	5	44
42	это не	7	43
43	и его	8	43
44	мы знаем	3	42
45	этот случай	2	42
46	в нем	8	42
47	только в	9	42
48	показывает что	4	42
49	как в	8	42
50	или в	6	39
51	что герой	1	38
52	тем что	7	38
53	и на	7	38
54	в его	11	38
55	для нас	14	38
56	как и	12	37
57	уже не	2	37
58	мы уже	12	37
59	он не	11	37
60	что здесь	2	37
61	так и	3	37
62	знаем что	4	36
63	мы увидим	14	36
64	мы можем	12	36
65	что они	9	35
66	с тем	14	35
67	мы не	7	35
68	здесь мы	6	35
69	все эти	7	35
70	связи с	2	34
71	но не	3	34
72	а именно	1	34
73	у него	6	34
74	во время	4	34
75	что это	19	34
76	видим что	8	34
77	же как	3	33
78	там где	7	33
79	об этом	4	33
80	сих пор	6	32
81	в качестве	2	32
82	один из	7	31
83	прежде всего	2	31
84	то это	5	31
85	так в	1	31
86	представляет собой	3	31
87	ничего не	4	31
88	с этим	11	30
89	с одной	7	30
90	в русской	4	30
91	до сих	7	30
92	к нему	2	30
93	при помощи	7	30
94	этом случае	1	29
95	но все	2	29
96	одной стороны	6	29
97	как мы	12	29
98	но это	6	29
99	и другие	3	28
100	что она	34	28
101	и с	4	28
102	например в	5	28
103	так что	10	27
104	того что	9	27
105	как он	2	27
106	как это	13	26
107	на него	3	26
108	представляют собой	3	26
109	предположить что	1	26
110	в ней	23	26
111	в дальнейшем	1	25
112	и он	5	25
113	не менее	1	24
114	к этому	5	24
115	было бы	22	24
116	раньше чем	1	24
117	того как	4	24
118	в виде	5	24
119	если бы	22	24
120	что мы	6	24
121	представлений о	1	23
122	их в	4	23
123	как бы	29	23
124	точно так	3	23
125	и это	13	23
126	показывают что	2	23
127	в этой	20	23
128	имеем в	3	23
129	все это	12	23
130	когда он	8	23
131	в частности	3	23
132	и по	2	22
133	с ним	6	22
134	при этом	10	22
135	в некоторых	2	22
136	в другом	6	21
137	в одном	9	21
138	сказать что	14	21
139	совершенно ясно	19	21
140	о смерти	1	21
141	в связи	1	21
142	должны были	2	21
143	здесь не	3	21
144	к тому	18	21
145	они не	2	21
146	ее в	7	21
147	из них	10	20
148	из этих	6	20
149	она не	10	20
150	наряду с	4	20
151	одна из	6	20
152	в других	1	20
153	очень часто	2	20
154	в силу	2	20
155	видели что	2	20
156	другими словами	1	20
157	а затем	1	19
158	так например	5	19
159	мы рассмотрим	2	19
160	что у	7	19
161	но он	5	19
162	в тех	5	19
163	в другой	1	19
164	есть и	1	19
165	все еще	1	19
166	на то	25	19
167	и как	10	19
168	после этого	5	18
169	и говорит	4	18
170	в то	5	18
171	что этот	5	18
172	не все	1	18
173	в данном	5	18
174	вовсе не	11	18
175	в них	4	17
176	нас к	1	17
177	можно найти	2	17
178	очень много	1	17
179	том как	5	17
180	то и	3	17
181	по существу	4	17
182	дело не	3	17
183	и только	8	17
184	и она	4	16
185	во всех	4	16
186	этот вопрос	5	16
187	всех этих	2	16
188	то мы	2	16
189	в котором	7	16
190	между двумя	3	16
191	не вполне	1	16
192	и действительно	2	16
193	и все	14	16
194	со стороны	4	16
195	перед нами	12	16
196	связана с	1	16
197	даже в	2	15
198	случаи когда	1	15
199	увидим что	11	15
200	что при	5	15
201	уже знаем	2	15
202	и то	10	15
203	в своей	6	15
204	в которых	9	15
205	данном случае	5	15
206	его и	1	15
207	и там	2	15
208	в одной	2	15
209	и эти	2	15
210	как будто	13	15
211	и даже	4	15
212	уже выше	1	15
213	на его	2	15
214	и тем	4	15
215	он в	3	15
216	друг друга	1	15
217	тот кто	1	15
218	в целом	8	15
219	с этой	5	14
220	от него	2	14
221	но мы	4	14
222	можно было	7	14
223	и ее	4	14
224	на вопрос	1	14
225	у нас	4	14
226	образом мы	4	14
227	должна быть	5	14
228	но они	2	14
229	на могилу	1	14
230	и есть	3	14
231	из которых	6	14
232	с ней	1	14
233	увидим ниже	2	14
234	такое же	3	14
235	должен был	4	14
236	а также	1	14
237	уже видели	1	14
238	отношение к	2	14
239	на себя	1	14
240	и наконец	2	14
241	в своем	8	13
242	время как	6	13
243	по себе	5	13
244	то время	4	13
245	и для	4	13
246	в себе	9	13
247	в таких	1	13
248	все что	2	13
249	не просто	7	13
250	и у	1	13
251	на этом	6	13
252	в форме	1	13
253	в нее	3	13
254	и от	1	13
255	не имеет	8	13
256	смерти и	1	13
257	к своему	2	13
258	и если	13	13
259	что иное	1	13
260	таким же	1	13
261	во всем	2	12
262	кроме того	2	12
263	хотя бы	3	12
264	к себе	2	12
265	утверждать что	2	12
266	ответ на	1	12
267	о нем	2	12
268	в их	3	12
269	к ней	3	12
270	к этой	3	12
271	как только	4	12
272	одним из	2	12
273	что не	5	12
274	между прочим	1	12
275	ни один	1	12
276	чаще всего	1	12
277	за ним	1	12
278	в более	1	12
279	это происходит	1	12
280	и их	2	12
281	у нее	2	12
282	только после	4	12
283	интересно что	3	11
284	в этот	1	11
285	к которому	3	11
286	точки зрения	19	11
287	ясно что	11	11
288	я не	9	11
289	от этого	4	11
290	главным образом	6	11
291	никто не	1	11
292	иное как	1	11
293	у меня	2	11
294	уже в	1	11
295	на нее	1	11
296	же в	2	11
297	по мере	1	11
298	если он	5	11
299	но уже	1	11
300	не что	1	11
301	тех случаях	1	11
302	хотя и	1	11
303	же мы	2	11
304	в большом	1	11
305	относится к	2	11
306	дает нам	1	11
307	и вот	6	11
308	и более	4	11
309	такой же	2	11
310	далеко не	3	11
311	и к	5	10
312	он видит	2	10
313	не как	1	10
314	к ним	3	10
315	но так	2	10
316	не было	4	10
317	в которой	8	10
318	а с	4	10
319	и тот	1	10
320	почти всегда	3	10
321	его к	2	10
322	на основе	1	10
323	вступает в	1	10
324	вслед за	4	10
325	что же	3	10
326	таких случаев	1	10
327	но если	6	10
328	ее на	2	10
329	он и	1	10
330	исторической действительности	2	10
331	и других	5	10
332	о чем	1	10
333	говорит о	6	10
334	начинается с	1	10
335	в это	1	10
336	на этой	1	10
337	друг с	2	10
338	не мог	4	10
339	себя в	1	10
340	в состоянии	1	10
341	в ее	9	10
342	но как	3	10
343	ни в	6	10
344	если не	1	10
345	ли он	4	10
346	а если	1	10
347	не знаем	2	10
348	он может	2	10
349	а на	2	10
350	указывает на	8	10
351	есть только	3	10
352	что эти	5	10
353	то чего	1	10
354	что эта	8	10
355	не можем	4	10
356	более или	1	9
357	и вместе	3	9
358	на первый	1	9
359	только на	3	9
360	себе в	1	9
361	том чтобы	2	9
362	она в	4	9
363	является и	1	9
364	но для	1	9
365	в чем	3	9
366	не будет	2	9
367	тогда когда	2	9
368	силу и	1	9
369	и так	4	9
370	зависимости от	1	9
371	это и	4	9
372	в течение	5	9
373	в свою	6	9
374	целый ряд	6	9
375	на этот	2	9
376	тот же	5	9
377	он должен	2	9
378	зависит от	2	9
379	бы мы	1	9
380	из этого	10	9
381	когда она	4	9
382	что за	4	9
383	не могут	2	9
384	в себя	1	9
385	или же	2	9
386	а как	1	9
387	означает что	1	9
388	если это	1	9
389	здесь нет	1	9
390	в основе	5	9
391	в истории	3	9
392	с его	2	9
393	из него	4	9
394	так часто	1	9
395	но по	2	9
396	с другом	2	9
397	или менее	1	9
398	это так	1	9
399	стоит в	2	9
400	что на	4	9
401	по этому	1	9
402	жизни и	6	9
403	этот материал	2	8
404	только что	10	8
405	это значит	4	8
406	и сам	1	8
407	именно в	3	8
408	меня в	1	8
409	во всяком	6	8
410	он был	3	8
411	это делается	1	8
412	конечно не	6	8
413	с другими	1	8
414	есть еще	1	8
415	чем это	1	8
416	на другой	1	8
417	мы будем	4	8
418	доказывает что	1	8
419	не так	4	8
420	та же	6	8
421	подобно тому	1	8
422	с целью	1	8
423	он же	1	8
424	в отдельности	2	8
425	из его	1	8
426	именно на	3	8
427	и наоборот	1	8
428	у них	2	8
429	независимо от	2	8
430	смысле этого	5	8
431	животное в	1	8
432	и другое	6	8
433	и потому	1	8
434	значит что	2	8
435	не с	2	8
436	оказывается что	2	8
437	тем самым	4	8
438	могло быть	1	8
439	же самое	14	8
440	частный случай	3	8
441	которые в	1	8
442	для этого	9	8
443	одно из	4	8
444	роль в	2	8
445	можно сказать	2	8
446	в зависимости	1	8
447	тут же	1	8
448	он на	1	8
449	она и	2	8
450	что его	3	8
451	надо сказать	4	8
452	ни одной	2	8
453	что ты	1	8
454	образом и	3	8
455	его с	1	8
456	и из	1	8
457	за это	1	8
458	большей частью	4	8
459	во сне	1	8
460	кажется что	2	8
461	может оказаться	1	8
462	что такое	2	8
463	предположение что	1	8
464	здесь в	4	8
465	но с	2	8
466	и эта	3	8
467	смерти в	1	8
468	не имеют	4	8
469	должен быть	4	8
470	это явление	1	8
471	он говорит	9	8
472	тому как	1	8
473	в жизни	6	8
474	от того	1	8
475	на это	6	8
476	иногда даже	1	8
477	не столько	1	7
478	этим объясняется	1	7
479	этой стороны	1	7
480	первый взгляд	1	7
481	и когда	8	7
482	уже и	1	7
483	а сам	1	7
484	этот момент	1	7
485	для объяснения	1	7
486	и некоторые	1	7
487	будто бы	3	7
488	тому что	10	7
489	не есть	1	7
490	между собой	2	7
491	о которых	10	7
492	в эту	2	7
493	случаев в	1	7
494	между тем	10	7
495	мы опять	1	7
496	над ним	2	7
497	если в	2	7
498	и при	1	7
499	большую роль	1	7
500	самом деле	33	7
501	к которым	7	7
502	то здесь	2	7
503	состоит в	4	7
504	что оно	5	7
505	где он	3	7
506	на самом	3	7
507	что ни	3	7
508	но эта	3	7
509	не по	3	7
510	здесь совершенно	4	7
511	иногда и	1	7
512	в начале	1	7
513	это видно	1	7
514	это означает	1	7
515	не единственный	1	7
516	случае мы	1	7
517	те же	2	7
518	всякого рода	1	7
519	в каких	1	7
520	как на	9	7
521	ее и	1	7
522	указать на	3	7
523	это мы	2	7
524	в конце	5	7
525	уже давно	3	7
526	себе и	1	7
527	а только	1	7
528	ли это	3	7
529	того же	4	7
530	когда мы	5	7
531	однако в	1	7
532	не то	7	7
533	был бы	4	7
534	совершенно не	8	7
535	того чтобы	21	7
536	им в	1	7
537	если мы	19	7
538	этого слова	5	7
539	всяком случае	6	7
540	для него	4	7
541	она его	1	7
542	как у	2	7
543	как она	8	7
544	свет на	1	7
545	по его	3	7
546	с самого	10	7
547	в какой	8	7
548	составные части	1	7
549	только у	1	7
550	думать что	3	7
551	и часто	2	7
552	одного из	2	7
553	и о	6	7
554	об этой	1	7
555	эти два	4	7
556	есть не	2	7
557	же и	1	6
558	его от	1	6
559	между ними	1	6
560	но что	3	6
561	не потому	1	6
562	из всего	3	6
563	на эту	2	6
564	этой связи	1	6
565	дело с	5	6
566	можно ли	1	6
567	на могиле	1	6
568	той же	6	6
569	в воде	2	6
570	как говорит	2	6
571	если я	1	6
572	что как	4	6
573	чтобы он	3	6
574	здесь на	1	6
575	не могла	2	6
576	доходит до	1	6
577	равно как	1	6
578	это приводит	1	6
579	должны будем	1	6
580	нам кажется	2	6
581	в одну	2	6
582	еще одно	1	6
583	уже на	1	6
584	не ясно	2	6
585	что по	3	6
586	нет ничего	1	6
587	а через	1	6
588	она дает	1	6
589	одна сторона	1	6
590	в русском	1	6
591	это еще	1	6
592	становится понятным	1	6
593	этих двух	1	6
594	это конечно	3	6
595	отличие от	1	6
596	также и	1	6
597	самое что	2	6
598	для того	18	6
599	сводится к	1	6
600	в море	2	6
601	самого начала	10	6
602	говорит что	17	6
603	что ее	3	6
604	до того	1	6
605	от себя	1	6
606	так у	1	6
607	и становится	1	6
608	то в	1	6
609	от его	1	6
610	мы читаем	4	6
611	что все	10	6
612	тому же	2	6
613	к чему	6	6
614	вопрос почему	1	6
615	даже не	1	6
616	превратилась в	3	6
617	же случай	1	6
618	имеет свою	1	6
619	пришел к	1	6
620	быть и	1	6
621	были бы	5	6
622	почти не	2	6
623	отношения к	3	6
624	д все	1	6
625	не на	1	6
626	этой точки	2	6
627	к которой	1	6
628	или как	2	6
629	не объясняет	1	6
630	со всех	1	6
631	и тогда	1	6
632	это показывает	1	6
633	а я	5	6
634	заметить что	2	6
635	видим в	2	6
636	мог бы	1	6
637	он все	4	6
638	почему в	1	6
639	же он	1	6
640	через реку	2	6
641	формы и	1	6
642	ничем не	3	6
643	на одной	1	6
644	из которого	1	6
645	с той	8	6
646	говорят о	1	6
647	а иногда	1	6
648	и оно	1	6
649	на той	2	6
650	на ту	1	6
651	и уже	5	6
652	не видели	1	5
653	не хочет	1	5
654	в виду	6	5
655	в своих	6	5
656	спросить себя	2	5
657	и очень	3	5
658	бы в	3	5
659	за ней	2	5
660	во все	1	5
661	ее так	2	5
662	только как	2	5
663	из себя	3	5
664	она всегда	1	5
665	они дают	2	5
666	ее как	1	5
667	и мы	19	5
668	или не	3	5
669	нами в	3	5
670	но когда	2	5
671	в сторону	2	5
672	эти слова	5	5
673	или иное	1	5
674	могла бы	6	5
675	это же	2	5
676	обратимся к	3	5
677	них не	1	5
678	до наших	1	5
679	для чего	2	5
680	с ее	5	5
681	ним и	1	5
682	для них	1	5
683	оттого что	1	5
684	оно не	1	5
685	от своего	2	5
686	их и	1	5
687	можно назвать	2	5
688	это время	1	5
689	есть на	1	5
690	да и	1	5
691	о котором	5	5
692	в каком	8	5
693	ясно и	3	5
694	это только	4	5
695	перейдем к	1	5
696	что если	6	5
697	в которую	3	5
698	он как	2	5
699	в совершенно	3	5
700	и начал	2	5
701	в отличие	1	5
702	указывают на	2	5
703	она может	4	5
704	уже с	2	5
705	в свое	1	5
706	нас не	1	5
707	основана на	1	5
708	по своему	6	5
709	на все	2	5
710	однако не	3	5
711	в самых	1	5
712	но при	2	5
713	мы узнаем	3	5
714	и может	5	5
715	это можно	2	5
716	видели в	1	5
717	а когда	1	5
718	которые не	2	5
719	еще более	2	5
720	другой пример	1	5
721	не годится	1	5
722	совершенно точно	1	5
723	только для	3	5
724	со своей	3	5
725	к другой	2	5
726	этом мы	1	5
727	самый факт	1	5
728	материал в	1	5
729	ней и	2	5
730	в связь	1	5
731	здесь он	1	5
732	мы в	4	5
733	не видел	1	5
734	такого рода	1	5
735	несмотря на	7	5
736	видит в	3	5
737	что от	1	5
738	говорит он	3	5
739	что под	4	5
740	в таком	6	5
741	на тот	1	5
742	до этого	1	5
743	она или	1	5
744	и затем	3	5
745	друг другу	2	5
746	это делает	2	5
747	всех сторон	1	5
748	и почему	2	5
749	бы быть	2	5
750	в один	4	5
751	вступить в	2	5
752	чтобы они	1	5
753	лежит в	4	5
754	вот как	2	5
755	никак не	12	5
756	в область	1	5
757	показать что	13	5
758	в нашей	2	5
759	одним словом	2	5
760	как о	1	5
761	ли здесь	1	5
762	дальше и	1	5
763	с изучением	1	5
764	не могло	1	5
765	мы получим	4	5
766	знает что	1	5
767	ее с	5	5
768	без всякого	1	5
769	ее не	3	5
770	нам необходимо	1	5
771	вокруг него	1	5
772	отличается от	2	5
773	мы сейчас	2	5
774	или иначе	2	5
775	животных и	3	5
776	к концу	4	5
777	это было	4	5
778	можно показать	1	5
779	это в	3	5
780	момент когда	1	5
781	что образ	2	5
782	имеем здесь	2	5
783	не говорит	1	5
784	что из	1	5
785	других случаях	1	5
786	в самом	41	4
787	они имеют	1	4
788	мы найдем	2	4
789	происходит и	1	4
790	животным и	1	4
791	в пользу	1	4
792	в результате	3	4
793	к рассмотрению	1	4
794	эти три	2	4
795	на которых	4	4
796	относится и	1	4
797	на свою	2	4
798	этим он	1	4
799	здесь дело	3	4
800	почему это	1	4
801	по своим	2	4
802	ход действия	3	4
803	полагают что	1	4
804	каждый из	3	4
805	в действительности	3	4
806	следовало бы	2	4
807	уже у	1	4
808	же эта	1	4
809	на пути	1	4
810	и те	2	4
811	материала по	1	4
812	и формы	2	4
813	на одну	2	4
814	дней и	1	4
815	на море	1	4
816	могло бы	4	4
817	формы в	2	4
818	неба и	1	4
819	во всей	3	4
820	что именно	3	4
821	и во	3	4
822	к этим	2	4
823	для этой	1	4
824	вор и	2	4
825	случай из	2	4
826	я тебя	1	4
827	он к	1	4
828	что уже	1	4
829	бы что	2	4
830	на дереве	1	4
831	очевидно что	4	4
832	из одного	3	4
833	в наше	2	4
834	говорит если	2	4
835	когда ты	1	4
836	как один	1	4
837	не один	2	4
838	ты мне	1	4
839	отнюдь не	2	4
840	и сейчас	2	4
841	представлял собой	1	4
842	и дает	3	4
843	то можно	1	4
844	с тобой	1	4
845	один раз	1	4
846	под этим	2	4
847	так или	1	4
848	сами по	3	4
849	с животными	2	4
850	он мог	1	4
851	это дело	1	4
852	по сравнению	1	4
853	быть не	2	4
854	объяснит нам	2	4
855	с которой	1	4
856	для нее	2	4
857	и больше	2	4
858	и целый	1	4
859	мне не	1	4
860	которых он	1	4
861	новые и	1	4
862	это одно	3	4
863	этого сюжета	1	4
864	находятся в	2	4
865	она живет	2	4
866	что одна	2	4
867	мы нашли	2	4
868	чем перейти	1	4
869	ее к	1	4
870	в стороне	1	4
871	чтобы вызвать	1	4
872	есть в	3	4
873	он пришел	1	4
874	перейти к	3	4
875	свою противоположность	1	4
876	тем более	2	4
877	могут служить	1	4
878	выше в	1	4
879	выходит из	1	4
880	в свои	1	4
881	человека и	1	4
882	люди не	2	4
883	хотя он	1	4
884	или нет	1	4
885	нас в	1	4
886	и которые	3	4
887	мысль о	1	4
888	другую сторону	1	4
889	правда в	1	4
890	меня на	1	4
891	когда в	4	4
892	он по	1	4
893	перед собой	2	4
894	так если	1	4
895	так чтобы	1	4
896	силы и	3	4
897	при рассмотрении	1	4
898	в руках	1	4
899	он получает	1	4
900	наталкивается на	1	4
901	задачи и	1	4
902	перед ним	1	4
903	в глаза	3	4
904	с этими	2	4
905	все время	36	4
906	и вообще	1	4
907	время в	5	4
908	с точки	11	4
909	как раз	14	4
910	не от	2	4
911	там и	1	4
912	по содержанию	1	4
913	так много	2	4
914	указывает что	2	4
915	что их	1	4
916	мы проследим	1	4
917	самый акт	1	4
918	здесь как	1	4
919	играет роль	1	4
920	не будут	1	4
921	можно сделать	1	4
922	если же	3	4
923	бы его	2	4
924	найти в	1	4
925	о его	2	4
926	столь же	5	4
927	из анализа	2	4
928	все в	1	4
929	над ними	1	4
930	и этот	6	4
931	что касается	2	4
932	идет от	2	4
933	маски и	1	4
934	себя и	1	4
935	все они	3	4
936	еще и	2	4
937	ни к	1	4
938	признает что	1	4
939	вытекает из	2	4
940	и между	4	4
941	вводится в	2	4
942	действия и	3	4
943	и под	1	4
944	принадлежит к	3	4
945	легко может	1	4
946	на дерево	1	4
947	или просто	1	4
948	считает что	2	4
949	на тех	1	4
950	вывод что	1	4
951	в тот	1	4
952	без всяких	3	4
953	дело в	1	4
954	в глубине	1	4
955	всего мы	1	4
956	не представляют	1	4
957	нисколько не	3	4
958	человеком и	3	4
959	ему как	1	4
960	но конечно	1	4
961	часто бывает	1	4
962	за то	1	4
963	заставляют нас	1	4
964	ясно показывает	1	4
965	не могу	3	4
966	во второй	1	4
967	роль которую	2	4
968	к тем	3	4
969	или его	3	4
