N	3gram	Vygotskiy_	Mirosoze
1	не может быть	4	28
2	в том что	30	9
3	но он не	2	9
4	а не в	1	9
5	это и есть	1	9
6	для того чтобы	41	7
7	в высшей степени	1	7
8	и в этой	4	6
9	и в этом	2	6
10	вместе с тем	4	6
11	о том что	15	6
12	друг к другу	5	6
13	есть не только	1	5
14	до сих пор	9	5
15	что и в	1	5
16	мы увидим что	7	5
17	после того как	1	5
18	может быть и	2	5
19	что он не	3	4
20	по отношению к	2	4
21	заключает в себе	6	4
22	потому что в	4	4
23	в конце концов	6	4
24	в нем нет	3	4
25	не мог бы	1	4
26	от того что	1	4
27	и в самом	3	4
28	на то что	25	4
29	в то время	4	4
30	не что иное	2	4
31	потому что он	3	4
32	можно было бы	4	4
33	то время как	4	4
34	у него нет	1	4
35	что иное как	2	4
36	один из самых	1	4
37	он никогда не	1	3
38	как будто бы	1	3
39	для этого необходимо	2	3
40	и он был	1	3
41	потому что она	1	3
42	том что он	4	3
43	он хотел бы	1	3
44	и никогда не	1	3
45	к тому что	8	3
46	а не только	1	3
47	одна и та	2	3
48	по сравнению с	4	3
49	и той же	4	3
50	и та же	3	3
51	одной и той	4	3
52	так же как	3	3
53	не до конца	1	3
54	же как и	1	3
55	с тем что	3	3
56	во всяком случае	1	3
57	в самом центре	1	2
58	бы и не	1	2
59	смысле этого слова	1	2
60	не только в	5	2
61	никогда не был	1	2
62	и на этом	1	2
63	лежит в основе	1	2
64	нельзя было бы	1	2
65	именно потому что	3	2
66	берет человека в	1	2
67	между тем как	1	2
68	в чем не	1	2
69	том что в	2	2
70	в которых он	1	2
71	не было ничего	1	2
72	и у него	1	2
73	это означает что	1	2
74	что это не	2	2
75	на то чтобы	1	2
76	от него и	1	2
77	имел в виду	1	2
78	в романах достоевского	1	2
79	потому что не	1	2
80	я хотел бы	1	2
81	и есть та	1	2
82	и только в	1	2
83	в том смысле	1	2
84	не находит себе	1	2
85	сам не знает	1	2
86	в себе и	1	2
87	к тому чтобы	1	2
88	всякий раз когда	1	2
89	тем что он	1	2
90	у нас не	1	2
91	у нас на	1	2
92	что в нем	3	2
93	подобно тому как	1	2
94	не могут быть	1	2
95	да и нет	1	2
96	так же мало	1	2
97	как бы в	3	2
98	в этом отношении	3	2
99	ни в чем	1	2
100	только с одним	1	1
101	а может быть	1	1
102	как и на	1	1
103	к отрицанию не	1	1
104	для него проблема	1	1
105	и когда мы	4	1
106	он думает что	1	1
107	но во всех	1	1
108	в явном противоречии	1	1
109	хотя бы одного	1	1
110	и никак не	2	1
111	и т п	5	1
112	на том что	1	1
113	он мог бы	1	1
114	она заключает в	1	1
115	должно было бы	2	1
116	но под этой	1	1
117	в самом деле	8	1
118	указывает на то	3	1
119	для этого нужно	1	1
120	из самой глубины	1	1
121	что все это	1	1
122	он говорит что	4	1
123	отличает его от	1	1
124	когда мы говорим	1	1
125	они не могут	1	1
126	значит ли это	1	1
127	у него в	1	1
128	и мы увидим	2	1
129	решить вопрос о	2	1
130	к которой мы	1	1
131	и во многих	1	1
132	и есть то	1	1
133	что у него	1	1
134	что он был	1	1
135	сам по себе	4	1
136	могут быть признаны	1	1
137	но не только	1	1
138	не в том	1	1
139	друг с другом	6	1
140	в письме к	1	1
141	в том случае	1	1
142	оно есть не	1	1
143	а между тем	1	1
144	того что в	1	1
145	он не хочет	1	1
146	означает что в	1	1
147	речь идет о	1	1
148	в зависимости от	7	1
149	того что составляет	1	1
150	вместо того чтобы	1	1
151	что до сих	1	1
152	в отличие от	3	1
153	не только те	1	1
154	а стало быть	1	1
155	явном противоречии со	1	1
156	не только о	1	1
157	что в основе	1	1
158	но не в	1	1
159	что ему удалось	1	1
160	ли в этом	1	1
161	и этим он	1	1
162	на наших глазах	1	1
163	по прямой линии	1	1
164	было бы назвать	1	1
165	себе и все	1	1
166	у него не	1	1
167	том что оно	1	1
168	что вопрос о	1	1
169	заключена уже в	1	1
170	и можно назвать	1	1
171	с другой стороны	8	1
172	с психологической точки	2	1
173	из глубины своего	1	1
174	отрицанию не только	1	1
175	может быть что	1	1
176	но так как	1	1
177	и в том	2	1
178	х годов и	1	1
179	заключают в себе	1	1
180	что в то	1	1
181	психологической точки зрения	2	1
182	сих пор не	1	1
183	за то что	3	1
184	но он был	1	1
185	той или иной	2	1
186	и как бы	4	1
187	при чем тут	1	1
188	что в конце	2	1
189	когда говорил что	1	1
190	сам не может	1	1
191	посторонней силы этот	1	1
192	он должен быть	1	1
193	но и это	2	1
194	мы видим в	2	1
195	никогда не достигает	1	1
196	это не так	3	1
197	которых он сам	1	1
198	так это в	1	1
199	с точки зрения	5	1
200	но она не	1	1
201	а не как	1	1
202	этот смысл в	1	1
203	уже в конце	1	1
204	которые могли бы	1	1
205	не есть еще	1	1
206	и не в	1	1
207	и в тех	1	1
208	еще не было	1	1
209	потому что мы	1	1
210	себе что он	1	1
211	в то же	1	1
212	до тех пор	2	1
213	и несмотря на	1	1
214	у нас всегда	1	1
215	не в этом	1	1
216	не только открывает	1	1
217	не для того	4	1
218	то же время	1	1
219	на самом деле	8	1
220	у нее нет	1	1
221	они были бы	1	1
222	которых он изображает	1	1
223	и если он	1	1
224	потому что все	3	1
225	с такой силой	2	1
226	и не хотел	1	1
227	он все время	2	1
228	она все же	1	1
229	чем не подозревает	1	1
230	жизни и смерти	1	1
231	так как они	1	1
232	всю жизнь и	1	1
233	бы для этого	1	1
234	том смысле в	1	1
235	только потому что	1	1
236	мы имеем в	1	1
237	во всех этих	2	1
238	несет в себе	1	1
239	указывают на то	1	1
240	к другу как	1	1
241	сомневаться в том	1	1
242	не достигает и	1	1
243	и в свою	1	1
244	и не то	1	1
245	того чтобы сделать	2	1
246	того что есть	1	1
247	и все же	1	1
248	того же самого	1	1
249	одной стороны он	2	1
250	такой силой как	2	1
251	не было указано	1	1
252	с одной стороны	15	1
253	то есть к	1	1
254	и в учении	1	1
255	тому что наш	1	1
256	до конца и	2	1
257	на эту тему	1	1
258	сама по себе	3	1
259	это было бы	1	1
