N	3gram	Vygotskiy_	Vladivir
1	в том что	33	29
2	о том что	7	22
3	тем не менее	1	18
4	и то что	6	14
5	в то время	4	13
6	во всяком случае	2	12
7	в связи с	6	12
8	более или менее	1	11
9	в конце концов	2	11
10	к тому же	1	11
11	не может быть	4	10
12	в то же	1	10
13	вместе с тем	4	10
14	с точки зрения	12	10
15	то что он	3	9
16	в этом смысле	5	9
17	как раз и	1	9
18	на этот раз	1	9
19	на то что	5	8
20	это значит что	4	7
21	на первый план	2	7
22	в свое время	2	7
23	как это мы	2	6
24	само по себе	2	6
25	в данном случае	3	6
26	том что в	2	6
27	в отличие от	3	6
28	с другой стороны	8	6
29	в настоящее время	2	6
30	как мы видели	4	6
31	том что он	3	6
32	он никогда не	1	5
33	ничего не говорит	1	5
34	бы то ни	1	5
35	само собой разумеется	1	5
36	и потому что	1	5
37	то что в	1	5
38	не говоря уже	1	5
39	не только в	1	5
40	то время как	4	5
41	что и в	1	5
42	можно сказать что	7	4
43	говоря уже о	1	4
44	как мы уже	2	4
45	в том же	1	4
46	для того чтобы	20	4
47	в этом отношении	7	4
48	сам по себе	1	4
49	сказать что в	1	4
50	и вместе с	1	4
51	что в этом	1	4
52	в том чтобы	3	4
53	заключается в том	12	4
54	в себе и	1	4
55	не что иное	2	4
56	можно было бы	8	4
57	что иное как	2	4
58	с одной стороны	10	4
59	на эту тему	1	4
60	что он не	3	3
61	ни в каком	1	3
62	в самом деле	6	3
63	в том числе	2	3
64	что в своем	1	3
65	потому что в	4	3
66	то в чем	5	3
67	мы знаем что	2	3
68	ничего общего с	3	3
69	и в отношении	1	3
70	а с другой	3	3
71	не только не	7	3
72	мы хотели бы	1	3
73	к тому что	5	3
74	только то что	2	3
75	раз и навсегда	1	3
76	во второй половине	1	3
77	в свою очередь	4	3
78	не имеет никакого	1	3
79	собой разумеется что	1	3
80	только в том	2	3
81	и в частности	3	3
82	нам представляется что	1	3
83	так что в	2	3
84	с самого начала	8	3
85	в первую очередь	4	3
86	к этому нужно	1	3
87	у нас нет	1	3
88	так же как	9	2
89	одной стороны и	2	2
90	и тот же	5	2
91	а не на	2	2
92	то это есть	1	2
93	но вместе с	3	2
94	не подлежит никакому	1	2
95	не говорит о	1	2
96	в вопросе о	3	2
97	то что с	1	2
98	далеко за пределы	4	2
99	и что можно	1	2
100	в этот период	3	2
101	совершенно так же	1	2
102	подлежит никакому сомнению	1	2
103	он и в	1	2
104	так и в	1	2
105	и в конце	1	2
106	до сих пор	3	2
107	есть не что	2	2
108	с ним в	1	2
109	в этой области	3	2
110	нельзя сказать о	1	2
111	так как это	3	2
112	то ни было	1	2
113	не может не	3	2
114	но как раз	2	2
115	имел в виду	1	2
116	никогда не мог	1	2
117	свидетельствуют о том	1	2
118	а не только	1	2
119	не то что	4	2
120	так как в	1	2
121	те или иные	1	2
122	в том и	1	2
123	еще и в	1	2
124	говорит что в	1	2
125	да и в	1	2
126	на то как	1	2
127	свое учение о	1	2
128	один и тот	5	2
129	в которой он	1	2
130	связи с этим	1	2
131	независимо от того	2	2
132	несмотря на свою	1	2
133	одно и то	1	2
134	и то же	1	2
135	по одному тому	2	2
136	в этом случае	5	2
137	есть прежде всего	1	2
138	и что в	2	2
139	оно не может	1	2
140	с тем что	3	2
141	то обстоятельство что	5	2
142	как мы увидим	1	2
143	так что на	1	2
144	и все же	1	2
