N	4gram	Bakhtin_Pr	FransuaR
1	в то же время	8	55
2	но в то же	3	20
3	в том числе и	13	17
4	до сих пор еще	2	15
5	как мы уже говорили	2	15
6	большей или меньшей степени	5	14
7	в большей или меньшей	5	14
8	мы уже говорили что	1	13
9	дело в том что	2	13
10	и в то же	3	12
11	как мы уже сказали	2	11
12	в той или иной	1	10
13	на самом же деле	2	10
14	и до сих пор	2	6
15	той или иной форме	1	6
16	и до наших дней	2	5
17	мы имеем в виду	3	5
18	разъятого на части тела	1	5
19	в средние века и	3	5
20	и др все эти	2	4
21	одной и той же	1	4
22	один и тот же	1	4
23	и т.п то есть	1	4
24	переходят друг в друга	1	4
25	мы еще вернемся в	2	4
26	и не может быть	5	4
27	нет и не может	3	3
28	во всей мировой литературе	2	3
29	и т.п все эти	1	3
30	карнавальных форм и символов	1	3
31	xvii и xviii веков	1	3
32	не что иное как	1	3
33	средние века и в	1	3
34	века и в эпоху	1	3
35	на народных языках и	1	3
36	на священные тексты и	2	3
37	есть не что иное	1	3
38	parodia sacra то есть	1	2
39	мы уже знаем что	1	2
40	то есть внекарнавальной жизни	1	2
41	все более и более	1	2
42	но это конечно не	1	2
43	сих пор еще недостаточно	2	2
44	священные тексты и обряды	1	2
45	можно сказать что в	1	2
46	такой же характер носит	1	2
47	слияние хвалы и брани	1	2
48	и в известной мере	1	2
49	но дело в том	1	2
50	то есть все то	1	2
51	в более или менее	1	2
52	менипп или путешествие в	1	2
53	мы можем сказать что	1	2
54	с большей или меньшей	1	2
55	начиная с xvii века	1	2
56	как и во всех	1	2
57	мы в свое время	1	2
58	мы уже указывали на	1	2
59	оказала определяющее влияние на	1	2
60	а также и в	1	2
61	пародии на священные тексты	1	2
62	или во всяком случае	1	2
63	том числе и на	1	2
64	и во всех других	1	2
65	обычной то есть внекарнавальной	1	2
66	и с точки зрения	1	2
67	одним и тем же	1	2
68	с празднествами карнавального типа	1	2
69	но как раз эти	1	1
70	никогда не может быть	1	1
71	после первого свидания с	1	1
72	и почти вовсе не	1	1
73	в загробное царство и	1	1
74	с его радостью смен	1	1
75	словом и тем самым	1	1
76	существенные различия между ними	1	1
77	в литературе о нем	1	1
78	карнавальная атмосфера господствовала в	1	1
79	смерть тебе синьор отец	1	1
80	на этом мы можем	1	1
81	до сих пор они	1	1
82	карнавальной жизнью в общей	1	1
83	никогда не может стать	1	1
84	до нас дошли многочисленные	1	1
85	что с точки зрения	1	1
86	в xix веке эти	1	1
87	и в новое время	2	1
88	так как если бы	1	1
89	и в разной степени	1	1
90	верх низ лицо зад	1	1
91	убедиться в этом достаточно	1	1
92	но сложное карнавальное мироощущение	1	1
93	на меня указывал со	1	1
94	встречается у рабле в	1	1
95	в малейшей степени не	1	1
96	как мы уже отмечали	1	1
97	у платона и ксенофонта	1	1
98	разделения на исполнителей и	1	1
99	здесь очень ярко проявляется	1	1
100	под прикрытием узаконенных карнавальных	1	1
101	в свое время уже	1	1
102	по себе никогда не	1	1
103	вовсе не входит в	1	1
104	своем художественном творчестве не	1	1
105	что дело идет именно	1	1
106	то же время оно	1	1
107	т.п то есть все	1	1
108	остановимся на некоторых из	1	1
109	вольный фамильярный контакт между	1	1
110	тем не менее он	1	1
111	дело идет именно об	1	1
112	оба полюса становления в	1	1
113	т.п все эти явления	1	1
