N	3gram	Propp_Isto	Marksizm
1	не может быть	8	25
2	по отношению к	6	15
3	в том что	6	14
4	в связи с	5	14
5	то ни было	2	12
6	в высшей степени	1	12
7	бы то ни	2	12
8	для того чтобы	1	11
9	до сих пор	11	11
10	в отличие от	3	10
11	с самого начала	4	10
12	в большинстве случаев	4	9
13	но в то	1	9
14	то же самое	3	8
15	смысле этого слова	1	7
16	с другой стороны	7	7
17	на то что	5	6
18	является не только	1	6
19	на самом деле	2	6
20	если бы он	1	6
21	с одной стороны	7	6
22	к тому что	1	5
23	самом же деле	1	5
24	на самом же	1	5
25	в этом случае	3	5
26	в этом отношении	1	5
27	мы уже знаем	3	4
28	в первом случае	1	4
29	в зависимости от	3	4
30	и прежде всего	1	4
31	и пр в	1	4
32	но все же	7	4
33	одной из важнейших	1	4
34	так как если	1	4
35	о том что	5	4
36	и здесь мы	1	4
37	том что он	1	4
38	тесно связана с	1	3
39	и тот же	2	3
40	не только в	5	3
41	тем не менее	7	3
42	одной стороны и	1	3
43	более или менее	5	3
44	и то же	1	3
45	друг с другом	3	3
46	этот вопрос мы	2	3
47	мы не будем	4	3
48	не могут быть	1	3
49	в значительной степени	1	3
50	и в этом	1	3
51	но и в	4	3
52	один и тот	2	3
53	какой бы то	1	3
54	и что это	1	3
55	на этот вопрос	2	3
56	можно было бы	5	3
57	сводится к тому	1	3
58	он должен был	1	2
59	что он не	4	2
60	в этой главе	1	2
61	в этом направлении	1	2
62	до известной степени	1	2
63	в этом смысле	1	2
64	но по мере	1	2
65	мы не найдем	1	2
66	в какой степени	1	2
67	только в пределах	1	2
68	друг от друга	1	2
69	что во всех	1	2
70	так или иначе	1	2
71	обстоит дело с	2	2
72	мы видели что	3	2
73	уже с самого	2	2
74	мы можем сказать	1	2
75	мы перейдем к	1	2
76	сказал что это	1	2
77	мы никогда не	1	2
78	само по себе	2	2
79	к тому же	1	2
80	а не только	1	2
81	и этот момент	1	2
82	для него как	1	2
83	со всех сторон	4	2
