N	2gram	Ircho_Kome	slovoVRo
1	и в	37	92
2	и т	5	82
3	т п	5	72
4	может быть	14	59
5	и его	10	59
6	в нем	8	59
7	и не	28	51
8	не только	13	44
9	не может	9	41
10	но и	18	39
11	до конца	4	37
12	в этом	18	36
13	а не	5	34
14	во всех	4	32
15	точки зрения	8	30
16	так и	4	30
17	могут быть	3	29
18	в пределах	3	29
19	в его	12	27
20	все это	7	25
21	как бы	7	24
22	слова и	1	24
23	слово в	1	24
24	то же	14	23
25	и на	6	22
26	в сущности	3	21
27	как в	4	21
28	не в	7	21
29	вовсе не	6	21
30	в то	14	20
31	прежде всего	7	19
32	как мы	6	19
33	с ним	10	18
34	как и	10	18
35	язык и	1	18
36	же время	12	18
37	себя в	3	18
38	таким образом	16	17
39	и даже	6	17
40	все же	9	17
41	в основе	3	17
42	в истории	2	17
43	все эти	1	17
44	в большинстве	1	17
45	при этом	11	16
46	в них	6	16
47	к своему	4	16
48	отличие от	5	16
49	но в	7	16
50	в той	2	15
51	и с	5	15
52	человек и	1	15
53	с точки	6	15
54	со своим	1	15
55	только в	3	14
56	в отличие	3	14
57	отношении к	1	13
58	в слове	1	13
59	на фоне	2	13
60	это не	3	13
61	с другой	5	13
62	с его	6	13
63	рядом с	1	13
64	и для	7	13
65	и к	4	12
66	в отношении	4	12
67	еще не	10	12
68	во всяком	3	12
69	никогда не	5	12
70	и потому	2	12
71	или в	1	12
72	словом и	1	12
73	а в	12	12
74	отношение к	7	12
75	и наконец	1	12
76	один из	6	11
77	в этих	2	11
78	с ними	1	11
79	для него	1	11
80	с одной	5	11
81	всех его	1	11
82	на его	5	11
83	одной стороны	4	11
84	и их	1	10
85	и все	6	10
86	все они	1	10
87	т д	1	10
88	в своем	9	10
89	может не	1	10
90	в том	24	10
91	с другими	2	10
92	она не	3	10
93	в себе	4	10
94	далеко не	3	10
95	в него	1	10
96	в основном	1	9
97	более или	2	9
98	в своей	6	9
99	конечно не	4	9
100	сказать что	4	9
101	этом случае	2	9
102	так как	16	9
103	здесь в	2	9
104	его в	9	9
105	в их	5	9
106	в смысле	2	9
107	или менее	2	9
108	и других	1	9
109	он не	11	9
110	быть и	1	9
111	одним из	2	9
112	и от	3	9
113	но не	9	9
114	к нему	8	9
115	в самом	17	8
116	для нас	7	8
117	не на	3	8
118	не могут	2	8
119	зависимости от	1	8
120	все время	3	8
121	для понимания	3	8
122	с этим	5	8
123	в зависимости	1	8
124	человека в	4	8
125	всяком случае	3	8
126	входит в	1	8
127	в одной	2	8
128	человека и	2	8
129	они могут	1	8
130	в ней	7	8
131	во всем	2	7
132	от него	2	7
133	же и	2	7
134	еще более	4	7
135	кроме того	1	7
136	но все	5	7
137	о нем	1	7
138	например в	3	7
139	связанные с	1	7
140	том что	22	7
141	перед нами	1	7
142	известной степени	2	7
143	на своем	1	7
144	здесь не	2	7
145	друг друга	7	7
146	того же	9	7
147	у него	10	7
148	не было	6	7
149	связи с	5	7
150	в таком	2	7
151	мы уже	1	7
152	его не	3	7
153	за пределы	3	7
154	с которым	3	7
155	жизни и	1	7
156	в целом	4	7
157	что в	11	6
158	и здесь	11	6
159	дело с	4	6
160	даже в	3	6
161	в одном	3	6
162	ни в	14	6
163	другой стороны	2	6
164	по себе	1	6
165	роль в	3	6
166	себя и	2	6
167	можно сказать	1	6
168	в свою	12	6
169	наконец в	1	6
170	говорить о	6	6
171	и там	3	6
172	как к	3	6
173	в качестве	4	6
174	бы и	1	6
175	а также	3	6
176	человек в	1	6
177	на этом	3	6
178	хотя бы	5	6
179	между тем	6	6
180	стороны и	4	6
181	нем и	1	6
182	с различными	1	6
183	он в	2	6
184	точку зрения	1	6
185	которые в	1	6
186	ничего не	6	6
187	эпохи и	1	6
188	в чисто	1	6
189	должна быть	2	5
190	героя в	1	5
191	и при	1	5
192	не как	2	5
193	а затем	4	5
194	в результате	2	5
195	к его	4	5
196	они не	2	5
197	по отношению	6	5
198	вместе с	16	5
199	не менее	9	5
200	о том	21	5
201	его и	3	5
202	не является	5	5
203	и более	1	5
204	мы не	6	5
205	для того	9	5
206	с помощью	4	5
207	только на	1	5
208	этого жанра	1	5
209	слов о	1	5
210	той же	2	5
211	отношению к	4	5
212	со словом	1	5
213	линии в	1	5
214	но он	3	5
215	жанра в	1	5
216	в дальнейшем	5	5
217	как такового	1	5
218	остается в	3	5
219	уже в	3	5
220	хотя и	6	5
221	этом отношении	2	5
222	и этим	3	5
223	как его	4	5
224	или даже	1	5
225	должен быть	2	5
226	в других	4	5
227	особенно в	1	5
228	в каждом	3	5
229	а как	2	5
230	слова с	1	5
231	не знает	7	5
232	и может	2	5
233	не с	2	5
234	и сам	11	5
235	и по	3	5
236	для этого	3	5
237	до сих	12	4
238	по существу	4	4
239	мы найдем	3	4
240	обстоит дело	3	4
241	в некоторых	1	4
242	в другой	5	4
243	те же	1	4
244	не столько	3	4
245	в виду	3	4
246	со всеми	2	4
247	если бы	18	4
248	в построении	4	4
249	отношения к	2	4
250	его на	5	4
251	что он	15	4
252	ли он	1	4
253	в русле	1	4
254	так же	8	4
255	как только	2	4
256	на первый	1	4
257	к тому	11	4
258	друг с	3	4
259	в речах	1	4
260	дело не	2	4
261	того чтобы	9	4
262	в другом	2	4
263	и уже	1	4
264	с этой	5	4
265	речь на	1	4
266	в чем	7	4
267	свою очередь	10	4
268	пределах того	1	4
269	и во	3	4
270	в известной	3	4
271	с этими	1	4
272	и речи	4	4
273	в свой	2	4
274	однако в	5	4
275	в системе	1	4
276	из них	11	4
277	того что	1	4
278	формы и	1	4
279	он должен	1	4
280	несколько слов	1	4
281	все его	2	4
282	вокруг него	1	4
283	значение в	1	4
284	одной из	4	4
285	том же	2	4
286	быть только	1	4
287	момент его	1	4
288	о себе	1	4
289	как раз	9	4
290	что и	12	4
291	чем он	1	4
292	а на	3	4
293	в которой	6	4
294	даже на	1	4
295	в атмосфере	1	4
296	и как	3	4
297	же как	1	4
298	введенные в	1	4
299	в себя	1	4
300	с другом	3	4
301	из одного	1	4
302	сих пор	12	4
303	именно как	1	4
304	выражение в	3	4
305	но как	1	4
306	первый план	1	4
307	эти слова	1	4
308	в частности	4	4
309	одним словом	1	4
310	не были	1	4
311	при всем	5	4
312	и о	3	4
313	в понимании	1	4
314	в лучшем	2	4
315	речи и	1	4
316	образом в	2	4
317	не всегда	2	4
318	и дальше	2	4
319	из этого	2	4
320	бы ни	1	4
321	лучшем случае	1	4
322	и ее	3	4
323	мы видели	1	4
324	он пользуется	1	3
325	однако и	1	3
326	и другие	1	3
327	собственном смысле	1	3
328	все что	6	3
329	еще раз	1	3
330	его с	1	3
331	смысле слова	1	3
332	эта идея	1	3
333	не требует	1	3
334	не приходится	5	3
335	интерес к	1	3
336	нас в	1	3
337	в связи	4	3
338	или к	2	3
339	в духе	1	3
340	себя так	1	3
341	в первом	2	3
342	с таким	1	3
343	тем что	12	3
344	или на	1	3
345	в собственном	1	3
346	жизни в	1	3
347	правда не	1	3
348	человеке и	1	3
349	как более	1	3
350	пределах одной	1	3
351	не его	1	3
352	от этого	1	3
353	так уже	1	3
354	и грубой	1	3
355	в диалоге	2	3
356	было бы	7	3
357	почти все	1	3
358	как это	5	3
359	из себя	3	3
360	не могло	1	3
361	на которые	3	3
362	в этой	7	3
363	людей и	2	3
364	за ней	2	3
365	целый ряд	5	3
366	и до	2	3
367	и те	1	3
368	быть более	1	3
369	и остается	1	3
370	в эту	1	3
371	без всякого	2	3
372	если мы	2	3
373	такая же	2	3
374	на него	6	3
375	в сознании	1	3
376	только с	1	3
377	на котором	1	3
378	и две	1	3
379	они были	2	3
380	с каким	1	3
381	в чужой	1	3
382	именно к	1	3
383	в свое	2	3
384	за пределами	3	3
385	выходит за	1	3
386	такого рода	2	3
387	ввести в	2	3
388	остаются в	1	3
389	не знаем	1	3
390	не была	1	3
391	чем в	5	3
392	его от	5	3
393	дело в	1	3
394	сама по	1	3
395	тому что	5	3
396	в стороне	1	3
397	и без	2	3
398	если она	2	3
399	между собой	5	3
400	в новом	1	3
401	нисколько не	3	3
402	это было	1	3
403	и это	4	3
404	не был	2	3
405	тем чем	1	3
406	затем и	1	3
407	разной степени	1	3
408	в такой	1	3
409	потому что	19	3
410	и тем	4	3
411	во второй	2	3
412	из этих	2	3
413	в устах	2	3
414	конечно в	2	3
415	в нее	1	3
416	к этому	11	3
417	такой же	2	3
418	нуждается в	2	3
419	испытания в	1	3
420	ведь и	1	3
421	вещей и	2	3
422	себя то	1	3
423	с которыми	1	2
424	заставляет его	1	2
425	за ним	3	2
426	как с	1	2
427	те моменты	1	2
428	и вся	1	2
429	был бы	4	2
430	во власти	1	2
431	создания образа	1	2
432	есть для	2	2
433	из всех	3	2
434	стихов в	5	2
435	они уже	1	2
436	тем как	2	2
437	правда и	1	2
438	нашего времени	1	2
439	в последние	2	2
440	требует от	4	2
441	как он	5	2
442	для них	1	2
443	том и	1	2
444	на которую	1	2
445	каждом шагу	1	2
446	этой точки	1	2
447	все то	1	2
448	вот что	1	2
449	и она	1	2
450	с такими	1	2
451	ни о	1	2
452	этой линии	1	2
453	с ней	1	2
454	не обязательно	1	2
455	жизнь в	1	2
456	из самых	2	2
457	то время	3	2
458	героев и	1	2
459	в жизни	1	2
460	как о	3	2
461	а именно	1	2
462	за свое	2	2
463	этим в	1	2
464	на себе	2	2
465	приводит к	4	2
466	образы в	1	2
467	да и	3	2
468	на каждом	1	2
469	но мы	1	2
470	не меньше	2	2
471	себя от	2	2
472	по своему	3	2
473	моменты в	1	2
474	моменты которые	1	2
475	ни к	1	2
476	героя или	1	2
477	то что	5	2
478	в котором	6	2
479	его отношение	1	2
480	отнести к	1	2
481	и главное	1	2
482	он был	6	2
483	мы увидим	1	2
484	ибо в	1	2
485	то и	1	2
486	в течение	3	2
487	здесь у	1	2
488	только как	2	2
489	в двух	7	2
490	из его	3	2
491	своим собственным	1	2
492	иногда даже	1	2
493	в руках	3	2
494	на пути	2	2
495	самого слова	1	2
496	нет никакой	1	2
497	ее с	1	2
498	совершенно не	2	2
499	чем не	2	2
500	не выходят	1	2
501	самого начала	5	2
502	как например	2	2
503	точке зрения	1	2
504	но этот	1	2
505	несмотря на	7	2
506	в прошлом	1	2
507	принадлежащих к	1	2
508	к ним	5	2
509	в социальном	2	2
510	человеком и	1	2
511	нет и	4	2
512	от которого	1	2
513	его художественного	1	2
514	нем не	1	2
515	и у	4	2
516	в основу	1	2
517	в образе	5	2
518	в нашем	1	2
519	как от	1	2
520	что все	1	2
521	его для	2	2
522	речь о	1	2
523	у них	1	2
524	в толпе	1	2
525	не из	1	2
526	же он	1	2
527	не просто	1	2
528	различных жанров	2	2
529	или вовсе	2	2
530	в ее	3	2
531	чтобы понять	1	2
532	характерные для	2	2
533	образом на	1	2
534	на них	3	2
535	образе и	1	2
536	к началу	3	2
537	ближе к	3	2
538	не знают	1	2
539	одного из	4	2
540	только не	1	2
541	мы видим	2	2
542	с человеком	1	2
543	не можем	1	2
544	но прежде	1	2
545	того как	5	2
546	к себе	9	2
547	нас здесь	1	2
548	ни было	3	2
549	слов в	2	2
550	тем не	3	2
551	и речевых	1	2
552	зрения самого	1	2
553	в герое	3	2
554	что для	7	2
555	одному и	1	2
556	х годов	2	2
557	у нас	1	2
558	и есть	3	2
559	материал для	2	2
560	от всех	1	2
561	не для	1	2
562	этого не	1	2
563	или иначе	3	2
564	что она	10	2
565	которые как	1	2
566	и эта	2	2
567	что не	5	2
568	при изучении	1	2
569	только два	1	2
570	не остается	3	2
571	она стремится	1	2
572	в какой	4	2
573	между ними	4	2
574	то в	1	2
575	и само	1	2
576	время как	3	2
577	себя как	1	2
578	почти до	1	2
579	в области	3	2
580	соединяется с	1	2
581	при таком	1	2
582	а его	2	2
583	не столь	1	2
584	и со	2	2
585	есть все	1	2
586	остановимся на	1	2
587	становится объектом	1	2
588	войти в	2	2
589	в сторону	1	2
590	об этом	12	2
591	при его	2	2
592	что как	1	2
593	за его	1	2
594	что они	3	2
595	ему не	4	2
596	однако не	1	2
597	для анализа	1	2
598	и свои	1	2
599	к одному	1	2
600	могли бы	1	2
601	мы можем	7	2
602	а с	2	2
603	хотя он	1	2
604	как ни	1	2
605	с самого	5	2
606	для развития	2	2
607	в своих	4	2
608	до нас	7	2
609	это как	1	2
610	в самых	1	2
611	он принимает	1	2
612	как уже	1	2
613	не видят	1	2
614	и между	1	2
615	не один	1	2
616	так что	7	2
617	на правах	1	2
618	действующих лиц	7	2
619	бы они	1	2
620	других случаях	1	2
621	своего времени	1	2
622	и та	1	2
623	пор не	3	2
624	и что	8	2
625	нового времени	5	2
626	не могла	3	2
627	можно было	3	2
628	среди которых	4	2
629	в начале	5	2
630	или его	2	2
631	по своей	2	2
632	к которой	1	2
633	это может	1	2
634	и способы	1	2
635	смысл его	1	2
636	он еще	1	2
637	могло быть	2	2
638	ни одной	2	2
639	тот или	1	2
640	к ней	9	2
641	первом случае	1	2
642	и особенно	2	2
643	главным образом	2	2
644	бы его	1	2
645	друг другу	3	2
646	последнего времени	1	2
647	даже как	1	2
648	ответственность за	2	2
649	сказать в	1	2
650	человека как	1	2
651	них не	1	2
652	место в	1	2
653	столь же	5	2
654	же в	3	2
655	на то	3	2
656	и только	1	2
657	независимо от	4	2
658	важную роль	1	2
659	чаще всего	2	2
660	до абсурда	1	2
661	возможны и	1	2
662	в один	1	2
663	не к	1	2
664	персонажей и	1	2
665	меньше чем	2	2
666	с которой	2	1
667	к сожалению	2	1
668	время было	1	1
669	или одного	1	1
670	не мешает	3	1
671	личность говорящего	1	1
672	и можем	1	1
673	сомнения в	1	1
674	линий мы	1	1
675	изображение его	1	1
676	во втором	2	1
677	было с	1	1
678	над ними	1	1
679	которой все	1	1
680	в душе	1	1
681	случае в	1	1
682	всего в	1	1
683	и ничем	1	1
684	само слово	1	1
685	из сторон	1	1
686	на жизнь	1	1
687	представить себе	2	1
688	в конце	14	1
689	и лишь	1	1
690	друга в	1	1
691	бы то	3	1
692	она с	1	1
693	если в	4	1
694	не отдавать	1	1
695	не сталкиваются	1	1
696	рассказ о	1	1
697	которые не	1	1
698	исходя из	2	1
699	его из	1	1
700	к этой	2	1
701	если он	3	1
702	трудно сказать	1	1
703	своего собственного	1	1
704	которые он	1	1
705	он только	1	1
706	совпадают с	4	1
707	который стал	1	1
708	слова эти	1	1
709	в кругу	1	1
710	для себя	1	1
711	интерес в	1	1
712	и выражает	1	1
713	речь как	1	1
714	его за	3	1
715	конечно на	1	1
716	остаться в	1	1
717	языком не	1	1
718	принимает за	2	1
719	и противоречия	1	1
720	которым они	1	1
721	этого мало	1	1
722	современного им	1	1
723	о чем	11	1
724	исчерпана и	1	1
725	никак не	2	1
726	говорит о	2	1
727	из которых	7	1
728	линию развития	1	1
729	разве только	1	1
730	не оказать	1	1
731	и говорить	1	1
732	в действии	1	1
733	находятся в	1	1
734	задолго до	1	1
735	в живых	1	1
736	с каждым	1	1
737	одно из	3	1
738	и об	1	1
739	подходит к	1	1
740	чтобы их	1	1
741	уже нет	1	1
742	сводится к	1	1
743	без него	1	1
744	ставит в	1	1
745	часто даже	1	1
746	с собой	4	1
747	отношения с	1	1
748	событий он	1	1
749	должен был	6	1
750	от их	1	1
751	на смену	1	1
752	и он	5	1
753	так или	3	1
754	а напротив	1	1
755	текста и	1	1
756	но только	1	1
757	и еще	4	1
758	мы понимаем	3	1
759	до этого	3	1
760	отсюда его	1	1
761	и пародирование	1	1
762	от своего	2	1
763	равно как	7	1
764	не знающего	1	1
765	поэтической речи	1	1
766	мы остановимся	1	1
767	весь этот	1	1
768	перед дилеммой	1	1
769	наоборот как	1	1
770	с общим	1	1
771	где в	1	1
772	обращается к	4	1
773	и действительно	1	1
774	конечном счете	3	1
775	принадлежат к	2	1
776	затем следует	1	1
777	относятся к	1	1
778	они ищут	2	1
779	в одних	1	1
780	работы в	1	1
781	что по	2	1
782	и так	1	1
783	живого человека	1	1
784	в которых	7	1
785	несколько иначе	2	1
786	только для	2	1
787	прошлого века	1	1
788	бы не	3	1
789	вот в	1	1
790	ситуаций и	1	1
791	о котором	1	1
792	от того	2	1
793	именно поэтому	1	1
794	там и	3	1
795	со стороны	16	1
796	к своим	2	1
