N	2gram	Bakhtin_Fr	Narrotol
1	не только	23	62
2	и не	23	50
3	при этом	5	47
4	но и	23	45
5	а не	6	38
6	в качестве	5	35
7	в частности	4	31
8	может быть	4	30
9	и в	67	30
10	в том	16	29
11	в этом	27	28
12	своего рода	7	28
13	том что	13	28
14	а в	4	27
15	только в	6	25
16	в данном	4	24
17	как и	19	24
18	не в	8	23
19	то что	9	23
20	то есть	49	22
21	не может	9	20
22	в себе	3	17
23	данном случае	4	17
24	так и	14	17
25	а также	4	17
26	в его	17	16
27	к тому	4	15
28	можно сказать	4	15
29	и т.п	31	15
30	но в	20	15
31	в жизни	4	14
32	и его	19	14
33	то же	18	13
34	в своей	6	13
35	уже не	1	13
36	о том	8	13
37	в своем	13	13
38	у него	4	13
39	времени и	4	13
40	все же	7	12
41	на протяжении	2	12
42	как в	4	12
43	перед нами	6	12
44	как бы	18	12
45	прежде всего	19	12
46	по отношению	1	11
47	об этом	5	11
48	хотя и	6	11
49	в мире	1	11
50	если бы	2	11
51	в этой	13	11
52	в нем	20	11
53	жизни в	3	11
54	в отличие	3	11
55	отличие от	3	11
56	отношению к	1	11
57	один из	6	10
58	никогда не	6	10
59	тому же	5	10
60	точки зрения	7	10
61	между тем	3	10
62	как это	5	10
63	в то	17	10
64	и все	18	10
65	жизни и	11	10
66	с его	11	10
67	ничего не	5	10
68	того что	4	10
69	но не	6	10
70	и т.д	2	10
71	в соответствии	1	9
72	как раз	5	9
73	тем не	1	9
74	той или	1	9
75	столь же	1	9
76	что в	14	9
77	с ним	6	9
78	истории в	1	9
79	что он	7	9
80	еще не	5	9
81	потому что	8	9
82	во времени	2	9
83	для него	4	9
84	далеко не	6	9
85	в рамках	1	9
86	в той	2	8
87	и к	7	8
88	в самом	7	8
89	в таком	2	8
90	о чем	5	8
91	не менее	4	8
92	не мог	8	8
93	одна из	1	8
94	он не	9	8
95	и он	4	8
96	самом деле	6	8
97	того чтобы	9	8
98	же время	14	8
99	соответствии с	2	8
100	и для	4	8
101	этом отношении	7	8
102	в литературе	4	8
103	у нас	3	8
104	у нее	3	8
105	или иной	1	8
106	мира в	1	8
107	при всей	1	7
108	в котором	3	7
109	с другой	3	7
110	в ее	2	7
111	в конце	12	7
112	в чем	6	7
113	в силу	1	7
114	и на	12	7
115	в форме	2	7
116	в свою	1	7
117	это не	5	7
118	вслед за	1	7
119	в глазах	1	7
120	или в	3	7
121	также и	11	7
122	в ней	10	7
123	в целом	2	7
124	все что	3	6
125	в результате	5	6
126	например в	6	6
127	между двумя	1	6
128	сказать что	12	6
129	в нашем	3	6
130	на него	2	6
131	то в	3	6
132	что у	2	6
133	с одной	2	6
134	что и	8	6
135	в конечном	1	6
136	могло бы	1	6
137	на другой	1	6
138	главного героя	1	6
139	в современной	1	6
140	во втором	3	6
141	в состав	1	6
142	таким образом	20	6
143	никак не	3	6
144	из этих	4	6
145	здесь не	7	6
146	они не	5	6
147	о нем	2	6
148	как у	2	6
149	не по	1	6
150	одной стороны	2	6
151	на то	2	6
152	вплоть до	2	6
153	в центре	1	5
154	человеческой жизни	1	5
155	исходя из	1	5
156	не столько	5	5
157	в своих	1	5
158	и даже	6	5
159	и сам	2	5
160	именно в	5	5
161	а именно	2	5
162	мира и	10	5
163	и того	1	5
164	свою очередь	1	5
165	в другом	4	5
166	для того	8	5
167	в одном	7	5
168	себя в	1	5
169	из них	5	5
170	к нему	5	5
171	от его	4	5
172	начала и	1	5
173	бы и	2	5
174	не было	3	5
175	так сказать	2	5
176	по поводу	5	5
177	точку зрения	3	5
178	и от	6	5
179	с ее	7	5
180	и здесь	6	5
181	что это	4	5
182	подобно тому	2	5
183	если не	1	5
184	их в	2	5
185	и у	7	5
186	с ними	1	5
187	да и	2	5
188	о котором	1	5
189	том как	2	5
190	было бы	5	5
191	для нее	1	5
192	и то	2	5
193	свидетельствует о	1	5
194	мы не	6	5
195	на самом	8	5
196	о жизни	1	5
197	тем более	3	5
198	тому как	2	5
199	в начале	2	5
200	еще в	3	5
201	в пределах	2	5
202	не случайно	3	5
203	и о	8	5
204	место в	3	5
205	как будто	2	5
206	существенную роль	9	4
207	в душе	1	4
208	еще раз	1	4
209	и мира	2	4
210	даже в	5	4
211	в виду	2	4
212	в них	12	4
213	в первом	3	4
214	и с	18	4
215	все его	1	4
216	конечном счете	1	4
217	не вполне	1	4
218	роль в	5	4
219	он является	1	4
220	когда в	2	4
221	не существует	1	4
222	которой он	1	4
223	хотя бы	2	4
224	только на	1	4
225	но они	6	4
226	и когда	1	4
227	центральное событие	1	4
228	в эпизоде	11	4
229	к этому	4	4
230	войны и	2	4
231	начало и	1	4
232	обо мне	1	4
233	что они	3	4
234	на том	2	4
235	несмотря на	3	4
236	в герое	1	4
237	к жизни	1	4
238	в третьем	3	4
239	и притом	2	4
240	не о	1	4
241	тому что	1	4
242	в себя	6	4
243	не будет	2	4
244	но зато	1	4
245	другой день	1	4
246	и по	3	4
247	и ее	2	4
248	жизни а	1	4
249	это уже	1	4
250	о которой	1	4
251	нового времени	6	4
252	не на	1	4
253	со всеми	6	4
254	о своей	2	4
255	вместе с	5	4
256	не имеет	4	4
257	которая не	2	4
258	в прозе	1	4
259	в основе	6	4
260	в итоге	1	4
261	не могло	3	4
262	в обоих	1	4
263	мог бы	1	4
264	начиная с	2	4
265	что я	1	4
266	но именно	2	4
267	друг друга	1	4
268	в ходе	1	4
269	ему в	1	4
270	во всяком	1	4
271	раз в	2	4
272	и как	7	4
273	так в	3	4
274	по своему	5	4
275	это было	4	4
276	не все	2	4
277	в области	2	4
278	человека в	1	4
279	мы узнаем	1	4
280	быть и	1	4
281	как он	3	4
282	к ней	2	4
283	как мы	16	4
284	что на	3	4
285	и конец	1	4
286	более не	2	3
287	с этой	1	3
288	говорит о	1	3
289	не бывает	1	3
290	не должен	1	3
291	времени в	2	3
292	сознания в	1	3
293	говорить о	5	3
294	в строгом	2	3
295	так же	13	3
296	к ним	2	3
297	еще одна	1	3
298	в зависимости	1	3
299	все время	3	3
300	что она	4	3
301	что именно	1	3
302	в церкви	2	3
303	ее и	1	3
304	по природе	1	3
305	но еще	1	3
306	с точки	5	3
307	подчеркнуть что	5	3
308	одно из	2	3
309	видит в	1	3
310	связи с	7	3
311	но он	5	3
312	не знает	1	3
313	в которой	1	3
314	всех его	1	3
315	что не	4	3
316	петра в	1	3
317	характер и	2	3
318	в связи	5	3
319	между ними	4	3
320	же как	4	3
321	и это	5	3
322	сих пор	3	3
323	из участников	1	3
324	должен был	1	3
325	о себе	1	3
326	но как	1	3
327	а с	1	3
328	природе своей	1	3
329	прошлого и	1	3
330	за ними	1	3
331	и что	3	3
332	можно было	5	3
333	не просто	1	3
334	как известно	2	3
335	первом случае	3	3
336	о его	1	3
337	в первой	5	3
338	а как	3	3
339	события в	1	3
340	во время	15	3
341	в него	1	3
342	чем и	1	3
343	лицо и	1	3
344	в пространстве	1	3
345	до сих	3	3
346	свою жизнь	1	3
347	первых двух	1	3
348	интерес к	1	3
349	то они	1	3
350	от их	3	3
351	нам в	2	3
352	самим собой	2	3
353	ни о	2	3
354	с таким	1	3
355	в романе	15	3
356	обращается к	1	3
357	в памяти	1	3
358	на стороне	1	3
359	приводит к	1	3
360	бы не	2	3
361	зависимости от	1	3
362	в следующей	1	3
363	всей своей	2	3
364	своей жизни	2	3
365	еще и	6	3
366	как на	6	3
367	и тогда	1	3
368	подобного рода	2	3
369	было и	1	3
370	жизни на	2	3
371	тем же	1	3
372	той же	6	3
373	одной из	6	3
374	до конца	2	3
375	характера и	1	3
376	на этот	4	3
377	но это	10	3
378	в едином	1	3
379	жизни но	1	3
380	этого эпизода	4	3
381	как к	2	3
382	и вот	4	3
383	он и	6	3
384	же не	2	3
385	чем он	1	3
386	в виде	1	3
387	для других	1	3
388	дело в	5	3
389	как она	1	3
390	не подлежит	2	3
391	все эти	12	3
392	на фоне	4	3
393	по его	1	3
394	должен быть	2	3
395	особенно в	4	3
396	и потому	1	3
397	его не	5	3
398	дело не	1	3
399	связано с	3	3
400	во второй	3	3
401	истории а	1	3
402	это была	1	3
403	лишь в	3	3
404	же самое	3	3
405	со своими	1	3
406	и только	2	3
407	если она	1	3
408	все было	1	3
409	новое и	1	2
410	они неразрывно	1	2
411	которая в	2	2
412	еще более	1	2
413	те же	1	2
414	в году	6	2
415	нас в	4	2
416	апостола петра	1	2
417	другой стороны	2	2
418	не несет	1	2
419	из многочисленных	1	2
420	людей и	1	2
421	границы между	9	2
422	чтобы в	1	2
423	более или	2	2
424	но все	2	2
425	жизнь в	1	2
426	целый ряд	2	2
427	где они	3	2
428	тем что	3	2
429	от всего	1	2
430	именно они	1	2
431	дело здесь	3	2
432	принадлежат к	1	2
433	разговоре с	1	2
434	одновременно и	4	2
435	большей или	1	2
436	в это	1	2
437	мир и	5	2
438	и стал	1	2
439	как только	1	2
440	и смерть	1	2
441	на первый	4	2
442	казалось бы	2	2
443	первый взгляд	1	2
444	было не	1	2
445	во внешнем	1	2
446	некоторые эпизоды	1	2
447	было в	2	2
448	и наиболее	2	2
449	в действительности	1	2
450	один и	1	2
451	раз и	1	2
452	от лица	1	2
453	представления о	1	2
454	отрыве от	2	2
455	в этот	3	2
456	с помощью	6	2
457	и такого	1	2
458	играют существенную	2	2
459	когда она	1	2
460	превращается в	5	2
461	можно ли	1	2
462	и внутренней	2	2
463	видно что	1	2
464	и еще	1	2
465	с такою	1	2
466	они лишены	1	2
467	вовсе не	19	2
468	места для	1	2
469	не имел	1	2
470	к которому	1	2
471	тут же	2	2
472	детей в	1	2
473	в системе	2	2
474	бы в	5	2
475	того же	6	2
476	они могут	1	2
477	первые две	1	2
478	жизни с	1	2
479	принадлежит к	1	2
480	и мы	1	2
481	и столь	1	2
482	нами не	1	2
483	что иное	1	2
484	похожи на	1	2
485	они все	1	2
486	в произведении	1	2
487	время в	1	2
488	добра и	1	2
489	и через	1	2
490	как своего	1	2
491	а за	2	2
492	одним из	7	2
493	и настоящего	1	2
494	в последние	1	2
495	ясно что	1	2
496	в двух	1	2
497	например как	1	2
498	в других	2	2
499	во всех	20	2
500	как было	1	2
501	я себе	1	2
502	смысл и	1	2
503	выступает в	1	2
504	мы можем	5	2
505	реальной действительности	1	2
506	за столом	1	2
507	так что	1	2
508	в городе	3	2
509	если же	2	2
510	одно и	1	2
511	и является	1	2
512	все те	2	2
513	в нее	1	2
514	она была	1	2
515	за нею	1	2
516	его как	4	2
517	могут быть	1	2
518	и есть	5	2
519	мы будем	2	2
520	все остальное	1	2
521	в общем	5	2
522	своего героя	2	2
523	в мировой	3	2
524	это типичные	1	2
525	одного и	1	2
526	сливаются в	1	2
527	и сами	1	2
528	любви и	1	2
529	в особенности	7	2
530	она сама	1	2
531	в кругу	1	2
532	а потому	2	2
533	та же	2	2
534	они и	3	2
535	если в	3	2
536	после него	1	2
537	и солнце	2	2
538	в специальном	1	2
539	должна быть	1	2
540	в сущности	13	2
541	в наиболее	3	2
542	утверждает что	1	2
543	для них	2	2
544	все то	6	2
545	и одновременно	5	2
546	на столе	3	2
547	в россии	1	2
548	значения и	2	2
549	в процессе	1	2
550	можно назвать	1	2
551	это время	2	2
552	в которых	3	2
553	никто не	1	2
554	была на	1	2
555	ли он	2	2
556	это и	10	2
557	его и	2	2
558	тот кто	1	2
559	совершенно иной	1	2
560	более чем	1	2
561	в течение	3	2
562	с нами	1	2
563	наконец в	1	2
564	это то	1	2
565	это все	1	2
566	своему характеру	1	2
567	которое не	1	2
568	слова и	2	2
569	в отрыве	2	2
570	всеми своими	2	2
571	нем не	4	2
572	и во	4	2
573	тот самый	1	2
574	что одно	1	2
575	он может	2	2
576	только с	1	2
577	из него	1	2
578	в более	1	2
579	ни с	2	2
580	это был	2	2
581	на роль	1	2
582	бы на	1	2
583	в формах	1	2
584	что с	1	2
585	все это	15	2
586	со своим	1	2
587	в их	4	2
588	но с	1	2
589	это всегда	1	2
590	в присутствии	1	2
591	и более	1	2
592	жизни это	1	2
593	в организации	1	2
594	на нее	1	2
595	указывает на	1	2
596	в ряде	4	2
597	есть в	5	2
598	и этих	1	2
599	своего существования	1	2
600	к своему	2	2
601	но уже	1	2
602	говорит об	1	2
603	или менее	2	2
604	как все	1	2
605	и вообще	3	2
606	этих двух	1	2
607	в пределе	6	2
608	т.п и	1	2
609	церкви и	4	2
610	вся жизнь	1	2
611	мы его	1	2
612	когда он	2	2
613	глава четвертая	1	2
614	меньшей степени	2	2
615	признать что	2	2
616	на это	1	2
617	могло быть	1	2
618	отношение к	1	2
619	в литературном	1	2
620	не можем	1	2
621	зрения на	5	2
622	никому не	1	2
623	глазами и	2	2
624	это в	3	2
625	внутреннюю жизнь	1	2
626	и наконец	5	2
627	жизнью и	1	2
628	иное как	1	2
629	и трудное	1	1
630	во всем	1	1
631	мог понять	1	1
632	видели в	1	1
633	и едва	1	1
634	монастырь то	1	1
635	вторжение в	1	1
636	никогда и	1	1
637	этих событий	1	1
638	сходство с	1	1
639	в неразрывном	1	1
640	собою все	1	1
641	тех кто	2	1
642	и люди	1	1
643	страха перед	4	1
644	граница между	3	1
645	любовь к	1	1
646	и глубокому	1	1
