N	4gram	Tiupa_Hudo	Literetu
1	в то же время	7	21
2	состоит в том что	4	8
3	с этой точки зрения	2	5
4	первых десятилетий хх века	1	4
5	бы то ни было	2	4
6	исходит из того что	1	4
7	одухотворить пресуществить нашу действительную	1	3
8	пресуществить нашу действительную жизнь	1	3
9	с одной стороны и	1	3
10	в одном воображении а	1	3
11	совокупность факторов художественного впечатления	2	3
12	может быть это точка	1	3
13	не в одном воображении	1	3
14	в том числе и	2	3
15	быть это точка безумия	1	3
16	должно одухотворить пресуществить нашу	1	3
17	как совокупность факторов художественного	2	3
18	чтения становится не менее	1	2
19	нам роды искусства и	1	2
20	воображении а и в	1	2
21	самом деле должно одухотворить	1	2
22	между писателем и читателем	1	2
23	не менее важным чем	1	2
24	искусство чтения становится не	1	2
25	ощущение исчерпанности оснований и	1	2
26	субъекта объекта и адресата	1	2
27	а и в самом	1	2
28	соучастие читателя искусство чтения	1	2
29	но в отличие от	1	2
30	новоевропейские народы уже исчерпали	1	2
31	на активное соучастие читателя	1	2
32	становится не менее важным	1	2
33	одном воображении а и	1	2
34	оказывается рассчитана на активное	1	2
35	деле должно одухотворить пресуществить	1	2
36	рассчитана на активное соучастие	1	2
37	классический реализм xix века	1	2
38	и в самом деле	2	2
39	в самом деле должно	1	2
40	факторов художественного впечатления бахтин	1	2
41	креативного и рецептивного сознаний	1	2
42	модернизма оказывается рассчитана на	1	2
43	вся поэтика модернизма оказывается	1	2
44	поскольку он и сам	1	2
45	поэтика модернизма оказывается рассчитана	1	2
46	важным чем искусство писания	1	2
47	исчерпанности оснований и возможностей	1	2
48	одно и то же	3	2
49	известные нам роды искусства	1	2
50	читателя искусство чтения становится	1	2
51	активное соучастие читателя искусство	1	2
52	менее важным чем искусство	1	2
53	в связи с чем	1	2
54	что новоевропейские народы уже	1	2
55	может совершенствоваться но само	1	1
56	историк реконструирует скрытые причины	1	1
57	подобно тому как формирование	1	1
58	в различные периоды его	1	1
59	и позволяет толковать о	1	1
60	доминировало на предыдущей стадии	1	1
61	но в силу своей	1	1
62	а в сознании адресата	1	1
63	в отдельных достижениях когда	1	1
64	этих субпарадигм статус художественного	1	1
65	возможности заметить в его	1	1
66	сознании адресата именно так	1	1
67	искусство в том числе	1	1
68	таких парадигм подобно развитию	1	1
69	отношение автор материал критерием	1	1
70	стороны эстетического выражаемой законом	1	1
71	художественная деятельность мыслится отныне	1	1
72	новой такой парадигмы совершается	1	1
73	оно мыслится субъективной новой	1	1
74	художественного сознания доминировавшего в	1	1
75	черта ее не перейти	1	1
76	смену мастерству вкусу оригинальности	1	1
77	тексте необходима еще и	1	1
78	остается неизвестен и который	1	1
79	мыслится как человек со	1	1
80	становится для читателя предлогом	1	1
81	нет не тебя так	1	1
82	и самоутверждающаяся в этом	1	1
83	карамзин средоточием художественной деятельности	1	1
84	эстетическая цель изображать красоту	1	1
85	вкусу оригинальности в качестве	1	1
86	периоды его бытования несмотря	1	1
87	исканий и проб научной	1	1
88	в общественном сознании каждой	1	1
89	ее адресат а не	1	1
90	текст основа не подвергаемого	1	1
91	предмет такой деятельности ее	1	1
92	художественности питается радикальным открытием	1	1
93	речевого материала и преобразовании	1	1
94	произведение искусства более не	2	1
95	устранены из искусства но	1	1
96	в его организации ничего	1	1
97	ведет к построению исторически	1	1
98	реальное многообразие этих субпарадигм	1	1
99	само оно исторической динамикой	1	1
100	какое-то утверждение о жизни	1	1
101	в виду не только	3	1
102	развитию биологического мира представляет	1	1
103	для читателя становиться самим	1	1
104	персонажу автор относится как	1	1
105	истины о жизни на	1	1
106	ничего недостающего или избыточного	1	1
107	воображении и самоутверждающаяся в	1	1
108	стать самостоятельным внутренним высказыванием	1	1
109	изображать красоту гармонию и	1	1
110	первой парадигмы художественности состоит	1	1
111	который бы позволял ему	1	1
112	ведущей парадигмы художественности предполагает	1	1
113	императиву мастерства приходит императив	1	1
114	восприниматься как факультативный признак	1	1
115	работа с собственным воображением	1	1
116	принципиальное свойство данной стадии	1	1
117	чтобы такое событие состоялось	1	1
118	ценностных ориентиров художественного сознания	1	1
119	воображением не могли быть	1	1
120	представляет собой однонаправленный и	1	1
121	я героя как суверенное	1	1
122	на предыдущей стадии и	1	1
123	определяющим отношением художественности становится	1	1
124	остановилась приобретя достодолжную и	1	1
125	только на воображаемого героя	1	1
126	текст становится для читателя	1	1
127	освоенного ранее гипертрофируя вновь	1	1
128	современности которая обретает при	1	1
129	что доминировало на предыдущей	1	1
130	традиционализма в различные периоды	1	1
131	после гегеля художественная деятельность	1	1
132	нормативного художественного сознания доминировавшего	1	1
133	творческой рефлексии художественное сознание	1	1
134	его целях задачах возможностях	1	1
135	незавершенности открытости конструктивной неполноты	1	1
136	во всей своей полноте	1	1
137	человек со специфически повышенной	1	1
138	его жизни подобно тому	1	1
139	искусства в жизни человека	1	1
140	то что доминировало на	1	1
141	трагическое есть рассказ о	1	1
142	глубже проникает в природу	1	1
143	приобретаемого научением мастерства в	1	1
144	параметрам ведет к построению	1	1
145	воспринимающее сознание творческий акт	1	1
146	предполагает существенное изменение статусов	1	1
147	аналог персонажа только в	1	1
148	но само оно исторической	1	1
149	более не сводится к	2	1
150	а для постсимволиста становится	1	1
151	не что иное как	1	1
152	к настоящему другому силится	1	1
153	не просто связанной так	1	1
154	представлений о месте искусства	1	1
155	парадигмы художественности предполагает существенное	1	1
156	гипертрофируя вновь открытое она	1	1
157	озабоченный вычислением пропорций коробки	1	1
158	концентрироваться в отдельных достижениях	1	1
159	на территории собственного сознания	1	1
160	а не объект воображения	1	1
161	в сознании адресата именно	1	1
162	субъекта художественной деятельности искусство	1	1
163	это может показаться исходя	1	1
164	и вполне присущую ей	1	1
165	сознание творческий акт художника	1	1
166	в этом втором случае	1	1
167	жизни на основании литературного	1	1
168	в суверенность чужого я	1	1
169	этой точки зрения читать	1	1
170	характеристике м.л гаспарова вся	1	1
171	могут заменять эксплицитные правила	1	1
172	сознания а в сознании	1	1
173	выше приобретаемого научением мастерства	1	1
174	толковать о явлениях самой	1	1
175	отношение автор читатель зритель	1	1
176	зрения читать духовно присваивая	1	1
177	с читателем в сотворение	1	1
178	энциклопедию всей духовной жизни	1	1
179	наделен не столько правильностью	1	1
180	как созидающая в воображении	1	1
181	котором строго говоря написан	1	1
182	художественности состоит в осознании	1	1
183	человек в душе своей	1	1
184	сменявшими друг друга субпарадигмами	1	1
185	а затем в xix	1	1
186	биологического мира представляет собой	1	1
187	мышления и художественного письма	1	1
188	трехстороннего коммуникативного события автор	1	1
189	составляющие содержание художественной деятельности	1	1
190	например есть такое историческое	1	1
191	находит свой тайный жар	1	1
192	деятельность мыслится уже не	1	1
193	приятные впечатления карамзин средоточием	1	1
194	в состоянии отменить освоенного	1	1
195	то же время оказывается	1	1
196	художественной деятельности оказывается не	1	1
197	специфически повышенной чувствительностью эта	1	1
198	сознание истинный предмет такой	1	1
199	господства нормативного художественного сознания	1	1
200	отождествляемая с мастерством его	1	1
201	означает для читателя становиться	1	1
202	мечты означает для читателя	1	1
203	эстетической природы искусства и	1	1
204	читателя предлогом и формой	1	1
205	веке работа с собственным	1	1
206	для себя а для	1	1
207	принципом присутствия я в	1	1
208	себя в другом и	1	1
209	парадигмы художественности состоит в	1	1
210	и эстетической революцией xviii	1	1
211	тексты своих народных рассказов	1	1
212	его организации ничего недостающего	1	1
213	вкусом который бы позволял	1	1
214	задний план не только	1	1
215	в образы другого сознания	1	1
216	явиться самобытной интерпретацией общего	1	1
217	красотой то есть исключительной	1	1
218	жизни на роль высшего	1	1
219	реализм xix века при	1	1
220	предназначения искусства после гегеля	1	1
221	на второй план дезактуализирует	1	1
222	технических средств и т.д	1	1
223	о жизни на роль	1	1
224	художественной деятельности мыслятся сверхиндивидуальными	1	1
225	целостности она поддается эстетическому	1	1
