N	3gram	Losev_Prob	Istorich
1	и т д	12	142
2	в этих случаях	3	47
3	с другой стороны	7	46
4	до сих пор	6	30
5	в этом случае	6	29
6	с одной стороны	4	28
7	так же как	2	27
8	в том что	7	25
9	не может быть	5	24
10	вместе с тем	2	23
11	но все же	1	23
12	тем не менее	25	23
13	точно так же	7	22
14	о том что	16	22
15	мы имеем в	1	19
16	не только в	3	19
17	здесь мы имеем	1	17
18	в связи с	7	17
19	о том как	2	15
20	в данном случае	10	15
21	на то что	12	14
22	в некоторых случаях	1	14
23	в то время	2	13
24	мы уже видели	1	13
25	мы увидим ниже	2	13
26	то время как	2	13
27	но и в	3	12
28	как мы видели	1	12
29	мы не будем	2	12
30	мы имеем и	1	11
31	не что иное	5	11
32	всех этих случаях	1	11
33	во всех этих	2	11
34	что иное как	5	11
35	как и в	1	10
36	можно было бы	4	10
37	как мы увидим	2	9
38	более или менее	7	9
39	же как и	1	9
40	в таких случаях	2	9
41	то же самое	9	8
42	и то что	9	8
43	но вместе с	1	8
44	подобно тому как	2	8
45	в зависимости от	1	8
46	то что в	4	7
47	с представлением о	1	7
48	с тем что	2	7
49	во всяком случае	11	7
50	если бы мы	1	7
51	на первый взгляд	2	7
52	что и здесь	1	7
53	сих пор мы	3	7
54	на том что	3	6
55	и в других	3	6
56	к тому же	1	6
57	это значит что	3	6
58	но это не	1	6
59	т д все	1	6
60	так как он	2	6
61	это может быть	1	6
62	но тем не	1	6
63	с самого начала	2	6
64	то что он	3	5
65	том что в	2	5
66	для того чтобы	9	5
67	мы еще не	3	5
68	должны были бы	2	5
69	так как это	1	5
70	в том чтобы	1	5
71	и что он	1	5
72	что это за	1	5
73	в других случаях	2	5
74	в том числе	2	5
75	до наших дней	1	5
76	т д и	4	5
77	есть не что	5	5
78	так и в	2	5
79	мы и здесь	1	5
80	на самом деле	6	5
81	т д здесь	1	4
82	чем перейти к	2	4
83	перед нами как	1	4
84	к сожалению однако	2	4
85	мы здесь не	2	4
86	так или иначе	7	4
87	не только на	1	4
88	что представление о	1	4
89	то это значит	2	4
90	в чистом виде	3	4
91	и может быть	1	4
92	только то что	6	4
93	с точки зрения	3	4
94	а именно на	1	4
95	но уже в	2	4
96	содержит в себе	7	4
97	тем что он	2	4
98	вопрос о том	2	4
99	и что здесь	1	4
100	он не может	1	4
101	еще не вполне	1	4
102	друг на друга	1	4
103	то что она	1	4
104	иметь в виду	4	4
105	поставить вопрос о	1	4
106	и тем не	8	4
107	нам кажется что	1	4
108	сами по себе	5	4
109	ни один из	1	4
110	в это время	1	4
111	можно сказать что	6	4
112	и только после	1	4
113	мы до сих	1	4
114	одной стороны и	2	3
115	как будто бы	4	3
116	как один из	1	3
117	никак не может	3	3
118	и многие другие	2	3
119	один из них	1	3
120	все еще не	1	3
121	что в данном	1	3
122	и то же	1	3
123	не только не	4	3
124	остановимся только на	1	3
125	что в этом	1	3
126	и тем самым	4	3
127	по этому поводу	5	3
128	к тому что	1	3
129	один и тот	1	3
130	не может считаться	2	3
131	мы видели выше	1	3
132	дело в том	3	3
133	а так как	1	3
134	в другом случае	2	3
135	и тот же	1	3
136	один из видов	1	3
137	но далеко не	1	3
138	в обратном порядке	1	3
139	но это только	2	3
140	будет сказать что	3	3
141	уже видели что	1	3
142	само по себе	1	3
143	мы хотели бы	1	3
144	бы то ни	2	3
145	только в связи	1	3
146	только тогда когда	4	3
147	так же и	4	3
148	в представлениях о	1	3
149	таким образом в	1	3
150	для нас не	1	3
151	в противоречие с	1	3
152	как только мы	2	3
153	внимание на то	2	3
154	что в нем	4	3
155	при встрече с	1	3
156	еще ничего не	1	3
157	мы можем здесь	1	3
158	и не только	1	3
159	мы знаем как	1	2
160	здесь не будем	2	2
161	но то что	1	2
162	а может быть	3	2
163	это не значит	1	2
164	не только то	1	2
165	по себе но	3	2
166	а тем самым	1	2
167	и т п	1	2
168	бы мы ни	2	2
169	все больше и	1	2
170	она все же	1	2
171	в самом деле	4	2
172	и тем более	2	2
173	указывает на то	3	2
174	но в таком	7	2
175	идет только о	1	2
176	несмотря на всю	2	2
177	друг от друга	1	2
178	что в них	1	2
179	в частности в	2	2
180	в таком случае	14	2
181	сам по себе	7	2
182	то ясно что	1	2
183	был тот кто	1	2
184	ничего общего с	9	2
185	даже если бы	3	2
186	том числе и	2	2
187	имеются не только	1	2
188	а в том	1	2
189	если не считать	1	2
190	здесь не может	1	2
191	то и другое	3	2
192	сама по себе	6	2
193	самом же деле	1	2
194	на самом же	1	2
195	все это не	1	2
196	все дело в	1	2
197	здесь идет речь	2	2
198	а не только	2	2
199	но даже в	1	2
200	мы имеем дело	1	2
201	но он имеет	1	2
202	и потому что	1	2
203	пор мы рассматривали	1	2
204	дает нам право	1	2
205	в одно время	1	2
206	что не только	1	2
207	на первый план	3	2
208	не говорит о	1	2
209	к тому чтобы	1	2
210	только в том	4	2
211	во всех случаях	1	2
212	и один из	1	2
213	в эту ночь	1	2
214	но еще не	1	2
215	не просто в	1	2
216	том что и	1	2
217	так как иначе	2	2
218	не сам по	1	2
219	если он не	1	2
220	мы ничего не	1	2
221	не могут быть	1	2
222	сколько бы мы	2	2
223	т д это	1	2
224	но как только	1	2
225	может быть и	5	2
226	может быть это	1	2
227	только с одним	1	2
228	нами и что	1	2
229	может идти только	1	2
230	для этой цели	1	2
231	больше и больше	1	2
232	здесь перед нами	3	2
233	как это показывает	1	2
234	этих случаях мы	1	2
235	не значит что	1	2
236	ни к каким	1	2
237	уже с самого	2	2
238	только тем что	1	2
239	по тому что	1	2
240	может быть только	2	2
241	еще не знаем	1	2
242	хотя бы в	1	2
243	между собой и	2	2
244	он стоит на	1	2
245	из них не	1	2
246	а не в	1	2
247	казалось бы что	2	2
248	а именно в	1	2
249	вернее будет сказать	1	2
250	и в том	1	2
251	но мы еще	1	2
252	и не может	1	2
253	не просто как	3	2
254	то в виде	1	2
255	мир не только	1	2
256	том как он	1	2
257	то что было	1	2
258	кроме того он	1	2
259	связаны между собой	1	2
260	с этим мы	1	2
261	и должно быть	1	2
262	тем что в	2	2
263	но есть еще	1	2
264	мы не знаем	1	2
265	речь может идти	1	2
266	не потому что	2	2
267	идти только о	1	2
268	и той же	1	2
269	и на ней	1	2
270	ничего не говорит	1	2
271	со стороны их	1	2
272	хотя и не	2	2
273	одна из этих	1	2
274	а потом и	1	2
275	тем что они	1	2
276	одно и то	1	2
277	так как они	2	2
278	одной и той	1	2
279	и ничего не	2	2
280	таким образом что	2	2
281	только потому что	3	2
282	представлением о смерти	1	2
283	то обстоятельство что	1	2
284	это было бы	2	2
285	к выводу что	1	1
286	он является в	1	1
287	сказать что отношения	1	1
288	одного из них	1	1
289	потому что оно	2	1
290	так как нам	1	1
291	быть только тогда	1	1
292	другими словами если	1	1
293	что у нас	1	1
294	что она не	1	1
295	и что их	1	1
296	и для этого	1	1
297	вопросом о том	1	1
298	однако это такое	1	1
299	и в этих	1	1
300	а для этого	1	1
301	все на свете	1	1
302	уже и здесь	1	1
303	же это за	1	1
304	имеют ничего общего	4	1
305	если один и	1	1
306	к числу таких	1	1
307	и в другом	1	1
308	не менее они	1	1
309	здесь как будто	1	1
310	что здесь кроется	2	1
311	нечто что мы	1	1
312	при каких условиях	1	1
313	д и т	3	1
314	ни в каких	1	1
315	и полетел в	1	1
316	говоря уже о	5	1
317	понимать не только	1	1
318	но эта связь	1	1
319	таким образом на	1	1
320	а не потому	1	1
321	их в дальнейшем	1	1
322	то что обычно	1	1
323	только о том	1	1
324	того что такое	5	1
325	этом ничего не	1	1
326	об этом не	1	1
327	другой стороны однако	2	1
328	в и ленина	1	1
329	нас пока не	1	1
330	как будто ничего	1	1
331	свидетельствует о том	3	1
332	рассмотрении оказывается что	1	1
333	часто в них	1	1
334	как мы уже	2	1
335	однако не в	1	1
336	он был и	1	1
337	а именно как	1	1
338	знак того что	1	1
339	во многих отношениях	1	1
340	по своему содержанию	3	1
341	как это мы	2	1
342	сводится к тому	1	1
343	представление о них	1	1
344	ли сказать что	3	1
345	именно в этой	1	1
346	из них в	1	1
347	только один из	1	1
348	не только все	1	1
349	мы никогда не	3	1
350	нельзя сказать что	2	1
351	бы обратить внимание	1	1
352	и далеко не	1	1
353	представляет собой переход	1	1
354	не менее он	2	1
355	для нас важны	1	1
356	не обязательна и	1	1
357	в них имеются	1	1
358	в отдельности и	1	1
359	можно говорить о	2	1
360	и многое другое	1	1
361	в советской науке	2	1
362	что же здесь	1	1
363	в таких условиях	1	1
364	тем самым и	1	1
365	чем иным как	2	1
366	только в виде	1	1
367	не имеет никаких	2	1
368	этому поводу необходимо	1	1
369	что все эти	1	1
370	в целом и	1	1
371	внимание еще на	1	1
372	еще на один	1	1
373	не имеют никакого	1	1
374	и с другой	1	1
375	каждый элемент в	1	1
376	близко подходит к	1	1
377	в буквальном смысле	3	1
378	что он обладает	1	1
379	и этот момент	1	1
380	как он его	1	1
381	д все это	1	1
382	здесь в качестве	1	1
383	пока еще не	4	1
384	чрезвычайно важно для	1	1
385	уже о том	1	1
386	а также и	2	1
387	с ним на	2	1
388	того что он	1	1
389	это то что	4	1
390	это совершенно очевидно	1	1
391	имеем дело не	1	1
392	народов как мы	1	1
393	ничего не знаем	1	1
394	в потусторонний мир	1	1
395	является не только	1	1
396	тот предмет который	2	1
397	необходимо иметь в	1	1
398	а на самом	1	1
399	дело не с	1	1
400	не имеют ничего	4	1
401	то что по	1	1
402	в этом же	1	1
403	в пределах этого	1	1
404	значения и их	1	1
405	в чем же	1	1
406	что было до	1	1
407	постановка вопроса о	1	1
408	не только это	1	1
409	не имеет никакого	2	1
410	может быть даже	2	1
411	не есть ли	1	1
412	в этом смысле	8	1
413	таких случаях в	1	1
414	не будет иметь	1	1
415	но и не	2	1
416	это заставляет нас	2	1
417	хотелось бы обратить	1	1
418	есть абстрактное понятие	1	1
419	отличаются друг от	1	1
420	этого можно будет	1	1
421	же мы можем	1	1
422	связаны между собою	1	1
423	то что здесь	1	1
424	и к тому	1	1
425	предметов от которых	1	1
426	связи с этим	2	1
427	здесь прежде всего	1	1
428	несмотря на то	1	1
429	в этой работе	1	1
430	до тех пор	4	1
431	однако все эти	1	1
432	приводит в движение	1	1
433	так как будто	1	1
434	по содержанию своему	2	1
435	становится ясным что	2	1
436	он может быть	1	1
437	и в частности	3	1
438	вовсе не есть	12	1
439	том что такое	1	1
440	у древних греков	1	1
441	не должны были	1	1
442	в виду то	1	1
443	у нас в	1	1
444	и это не	1	1
445	никакой связи с	1	1
446	цели мы должны	1	1
447	что оно есть	1	1
448	но в ее	1	1
449	в таких например	1	1
450	этом а не	1	1
451	и что в	2	1
452	только самый факт	1	1
453	первобытного мышления и	1	1
454	они все еще	1	1
455	сам он не	1	1
456	обратить внимание еще	1	1
457	но уже и	1	1
458	никогда не может	2	1
459	же в этих	1	1
460	что может быть	3	1
461	и на его	2	1
462	то что мы	11	1
463	все это в	1	1
464	также и в	2	1
465	ничего не будет	1	1
466	и здесь еще	1	1
467	ниже мы увидим	1	1
468	по этому предмету	1	1
469	если бы он	1	1
470	еще и потому	1	1
471	же самое и	1	1
472	является не чем	1	1
473	если бы не	3	1
474	мы все же	1	1
475	туда и сюда	1	1
476	том случае когда	1	1
477	в самом начале	1	1
478	тем более не	1	1
479	сих пор говорили	1	1
480	однако и в	1	1
481	даже и здесь	1	1
482	во многих других	1	1
483	речь идет только	1	1
484	в каких доказательствах	1	1
485	что же это	1	1
486	что такого рода	1	1
487	человека с землей	1	1
488	до известной степени	1	1
489	текст мы должны	1	1
490	не знал о	1	1
491	здесь может быть	1	1
492	что мы считаем	1	1
493	для нас прежде	1	1
494	она должна быть	1	1
495	здесь не только	2	1
496	в которой они	1	1
497	то или иное	2	1
498	нашей точки зрения	1	1
499	того или другого	2	1
500	никак не мог	1	1
501	так что в	1	1
502	тот или другой	1	1
503	что все это	1	1
504	не отличается от	1	1
505	и пр но	1	1
506	мы могли бы	1	1
507	можно сколько угодно	2	1
508	что вовсе не	1	1
509	что же мы	1	1
510	перед нами в	2	1
511	или может быть	2	1
512	есть только в	1	1
513	и есть то	1	1
514	уже по одному	1	1
515	только при помощи	1	1
516	в этом отношении	2	1
517	в себе не	3	1
518	является то что	1	1
519	в том случае	2	1
520	здесь не просто	1	1
521	хотя и в	1	1
522	нужно было бы	1	1
523	которые в других	1	1
524	не чем иным	2	1
525	мы можем сказать	1	1
526	а есть только	2	1
527	нас прежде всего	1	1
528	как он будет	1	1
529	эта теория хотя	1	1
530	что многие из	1	1
531	оказывается что эти	1	1
532	если бы в	1	1
533	к тому или	1	1
534	тех или иных	2	1
535	но в сущности	1	1
536	как мы это	1	1
537	помнить что в	1	1
538	в себе силу	1	1
539	ничего не знает	3	1
540	не было и	1	1
541	и что такое	4	1
542	то или другое	1	1
543	а с другой	1	1
544	не хочет идти	1	1
545	и как мы	1	1
546	то что не	2	1
547	как нам кажется	1	1
548	все же необходимо	1	1
549	у нас однако	1	1
550	с одним условием	1	1
551	и хорошо что	1	1
552	возникает вопрос о	1	1
553	которая была бы	1	1
554	если мы не	1	1
555	это вовсе не	2	1
556	что речь идет	1	1
557	видите ли и	1	1
558	но уже не	2	1
559	весьма близко подходит	1	1
560	и в его	2	1
561	для нас особенно	1	1
562	что он об	1	1
563	и в виде	3	1
564	он был бы	1	1
565	себя не только	1	1
566	да и не	1	1
567	всегда есть не	1	1
568	и в этом	5	1
569	вместе с другими	1	1
570	тому или иному	1	1
571	ближайшем рассмотрении оказывается	1	1
572	с нашей точки	1	1
573	тому что в	1	1
574	к нему и	1	1
575	к такого рода	1	1
576	со своим значением	1	1
577	уже сейчас видно	1	1
578	того или иного	6	1
579	он должен быть	1	1
580	можно ли сказать	3	1
581	не менее если	1	1
582	а в дальнейшем	1	1
583	мы находим в	1	1
584	еще не есть	5	1
585	что то что	1	1
586	при таком положении	1	1
587	в какой мере	1	1
588	как таковой и	1	1
589	отнюдь не означает	1	1
590	прийти к выводу	1	1
591	одним из самых	1	1
592	от того что	1	1
593	лежат в основе	1	1
594	обратим внимание на	1	1
595	не есть нечто	1	1
596	говорят только о	1	1
597	в одно целое	2	1
598	мы уже встречались	1	1
599	один из моментов	2	1
600	именно такого рода	1	1
601	но если мы	4	1
602	только в этом	2	1
603	обратим внимание также	1	1
604	наше представление о	1	1
605	в то же	4	1
606	того что в	1	1
607	не говоря уже	6	1
608	всегда так или	1	1
609	заключается в том	2	1
610	с которыми он	1	1
611	вообще не существует	2	1
612	в дальнейшем оказывается	1	1
613	а не какие-нибудь	1	1
614	животных вовсе не	1	1
615	и должны были	1	1
616	сам собой возникает	1	1
617	лежащего в основе	1	1
618	но в то	1	1
619	при ближайшем рассмотрении	1	1
620	в сравнении с	1	1
621	мысль о том	2	1
622	да и то	2	1
623	но зато в	1	1
624	здесь кроется нечто	1	1
625	а не просто	5	1
626	это прежде всего	1	1
627	связи с ее	1	1
628	так оно и	1	1
629	но все еще	1	1
630	на русском языке	2	1
631	это мы уже	2	1
632	всяком случае не	1	1
633	ничем не отличается	2	1
634	представление о том	1	1
635	изучение истории этого	1	1
636	он содержит в	1	1
637	из этих пунктов	1	1
638	и потому в	1	1
639	что указывает на	1	1
640	об этом ничего	1	1
641	сказать что мы	1	1
642	они относятся к	1	1
643	не то что	2	1
644	должно изучаться в	1	1
645	в ней уже	1	1
646	утверждать что в	1	1
647	который при помощи	1	1
648	из самых важных	1	1
649	здесь то что	2	1
650	в основе своей	1	1
651	как и сам	1	1
652	потому что они	1	1
653	на том который	2	1
654	друг к другу	2	1
