N	4gram	Tiupa_Vved	TeoriaLi
1	в то же время	4	8
2	состоит в том что	1	5
3	одного и того же	1	4
4	не следует смешивать с	1	3
5	сближение но не слияние	1	3
6	и не могло быть	1	2
7	преодолеваемая даль и сближение	1	2
8	в том числе и	1	2
9	даль и сближение но	1	2
10	одно и то же	1	2
11	имеет в своем составе	1	2
12	и сближение но не	1	2
13	но в то же	1	2
14	в войне и мире	2	2
15	и в то же	1	2
16	они едины судьба выражает	1	1
17	в нем звучит один	1	1
18	временем действия и составом	1	1
19	литература является искусством непрямого	1	1
20	в осмысленном и конкретном	1	1
21	времени в поле зрения	1	1
22	в свою очередь членится	1	1
23	лишь поименованное в тексте	1	1
24	той мере в какой	2	1
25	движется один отдельный кадр	1	1
26	или менее насыщенный деталями	1	1
27	устанавливает задаваемый читателю ракурс	1	1
28	в готовом стабильно дифференцированном	1	1
29	оно живет в готовом	1	1
30	дифференцированном и оцененном мире	1	1
31	тривиальная в общеязыковом отношении	1	1
32	поле зрения читателя находится	1	1
33	во всей его полноте	1	1
34	каждый малый отрезок времени	1	1
35	притчи анекдота и жизнеописания	1	1
36	кадры читательского восприятия в	1	1
37	находится или движется один	1	1
38	в каждый малый отрезок	1	1
39	ощущаться завершенная и строго	1	1
40	не что иное как	1	1
41	может быть определена как	1	1
42	а не все что	2	1
43	фразы устанавливает задаваемый читателю	1	1
44	креативного и рецептивного сознаний	1	1
45	малый отрезок времени в	1	1
46	опыт присутствия в мире	1	1
47	такого кадра входит лишь	1	1
48	текста так и не	1	1
49	в кадры читательского восприятия	1	1
50	самая тривиальная в общеязыковом	1	1
51	в кадры повествования а	1	1
52	в той мере в	2	1
53	было и не могло	1	1
54	примет в осмысленном и	1	1
55	живет в готовом стабильно	1	1
56	не все что может	1	1
57	насыщенный деталями кадр внутреннего	1	1
58	в поле зрения читателя	1	1
59	поименованное в тексте а	1	1
60	как более или менее	1	1
61	свою очередь членится на	1	1
62	нем звучит один голос	1	1
63	входит лишь поименованное в	1	1
64	более или менее насыщенный	1	1
65	местом временем действия и	1	1
66	пределах кадрового единства фразы	1	1
67	единства фразы устанавливает задаваемый	1	1
68	судьбы они едины судьба	1	1
69	тем не менее не	1	1
70	автором в кадры повествования	1	1
71	не тот кто говорит	1	1
72	строго отграниченная система смыслов	1	1
73	все что может или	1	1
74	менее насыщенный деталями кадр	1	1
75	слияние пространственных и временных	1	1
76	индивида и его поступки	1	1
77	с одной стороны и	3	1
78	может ощущаться завершенная и	1	1
79	сторону индивида и его	1	1
80	как раз в том	1	1
81	временных примет в осмысленном	1	1
82	место слияние пространственных и	1	1
83	ним всегда преодолеваемая даль	1	1
84	или пожелает представить себе	1	1
85	от друга местом временем	1	1
86	готовом стабильно дифференцированном и	1	1
87	выражает внеличную сторону индивида	1	1
88	судьба выражает внеличную сторону	1	1
89	и строго отграниченная система	1	1
90	или движется один отдельный	1	1
91	деталями кадр внутреннего зрения	1	1
92	литературная классика xix столетия	1	1
93	читателю ракурс видения в	1	1
94	восприятия в каждый малый	1	1
95	может или пожелает представить	1	1
96	субъекта объекта и адресата	1	1
97	как уже говорилось выше	1	1
98	осмысленном и конкретном целом	1	1
99	только раскрывают содержание судьбы	1	1
100	однако в отличие от	1	1
101	дело в том что	1	1
102	задаваемый читателю ракурс видения	1	1
103	поступки только раскрывают содержание	1	1
104	в пределах кадрового единства	1	1
105	доверия к чужому слову	1	1
106	не несет в себе	3	1
107	раз в том что	1	1
108	и временных примет в	1	1
109	действия и составом участников	1	1
110	не отделен от своей	1	1
111	не было и не	1	1
112	завершенная и строго отграниченная	1	1
113	вводятся автором в кадры	1	1
114	своей судьбы они едины	1	1
115	войне и мире толстого	1	1
116	кадрового единства фразы устанавливает	1	1
117	читательского восприятия в каждый	1	1
118	сказания притчи анекдота и	1	1
119	деталей в пределах кадрового	1	1
120	внеличную сторону индивида и	1	1
121	едины судьба выражает внеличную	1	1
122	и его поступки только	1	1
123	в данном случае это	3	1
124	кадры повествования а читателем	1	1
125	пространственных и временных примет	1	1
126	зрения читателя находится или	1	1
127	что может или пожелает	1	1
128	в той или иной	1	1
129	отделен от своей судьбы	1	1
130	может быть развернута в	1	1
131	тексте а не все	1	1
132	то же время они	1	1
133	друга местом временем действия	1	1
134	состав такого кадра входит	1	1
135	является искусством непрямого говорения	1	1
136	друг от друга местом	1	1
137	последовательно вводятся автором в	1	1
138	всегда преодолеваемая даль и	1	1
139	отрезок времени в поле	1	1
140	за ним всегда преодолеваемая	1	1
141	мы имеем дело с	4	1
142	в конечном счете к	1	1
143	даже самая тривиальная в	1	1
144	кадра входит лишь поименованное	1	1
145	слова в соответствии с	1	1
146	читателя находится или движется	1	1
147	от своей судьбы они	1	1
148	кадров внутреннего зрения и	1	1
149	в том или ином	1	1
150	имеет место слияние пространственных	1	1
151	стабильно дифференцированном и оцененном	1	1
152	его поступки только раскрывают	1	1
153	в тексте а не	1	1
