N	2gram	Propp_Isto	Stilisti
1	и в	40	42
2	как бы	6	30
3	не только	28	28
4	прежде всего	15	22
5	хотя бы	5	18
6	то же	21	16
7	но и	21	16
8	и не	19	14
9	может быть	37	13
10	не может	19	13
11	как и	5	12
12	что мы	9	11
13	мы уже	7	11
14	в этом	13	10
15	в себе	6	10
16	и как	3	10
17	мы должны	17	10
18	как мы	3	10
19	отнюдь не	2	10
20	мы не	12	9
21	при этом	6	9
22	все же	17	9
23	эти слова	3	9
24	то что	17	9
25	для того	1	9
26	в то	4	9
27	таким образом	13	8
28	так как	20	8
29	с тем	13	8
30	и это	2	8
31	в ней	10	8
32	тем самым	2	8
33	что же	4	8
34	ничего не	6	8
35	и на	6	7
36	так и	13	7
37	мы можем	7	7
38	только в	16	7
39	в которой	2	7
40	зависимости от	3	7
41	и его	5	7
42	потому что	12	7
43	того чтобы	3	7
44	другими словами	8	7
45	и тем	2	7
46	было бы	11	7
47	той же	1	7
48	и от	2	7
49	в зависимости	3	7
50	а не	18	7
51	никогда не	25	7
52	во всех	3	6
53	в его	10	6
54	не в	11	6
55	в нем	8	6
56	в конце	1	6
57	в процессе	1	6
58	но ведь	1	6
59	и так	3	6
60	на его	2	6
61	бы в	2	6
62	в форме	3	6
63	когда мы	4	6
64	в этой	9	6
65	точку зрения	3	6
66	слова в	2	6
67	мы будем	5	6
68	в области	2	6
69	в той	1	5
70	связанных с	2	5
71	уже в	2	5
72	и их	4	5
73	те же	1	5
74	самом деле	2	5
75	но все	9	5
76	и с	5	5
77	но в	13	5
78	тому что	1	5
79	мы никогда	1	5
80	вместе с	13	5
81	того или	1	5
82	а с	4	5
83	мы увидим	17	5
84	и следовательно	1	5
85	как это	6	5
86	а в	15	5
87	же самое	3	5
88	в нашем	1	5
89	и то	3	5
90	же мы	1	5
91	или иного	1	5
92	независимо от	1	5
93	и наконец	5	5
94	мы видели	4	5
95	всего в	2	4
96	были бы	2	4
97	и к	1	4
98	мы видим	16	4
99	один из	10	4
100	что это	12	4
101	на него	7	4
102	что такое	3	4
103	все это	6	4
104	в качестве	8	4
105	в одном	8	4
106	с появлением	1	4
107	его в	15	4
108	если бы	8	4
109	и все	1	4
110	с самого	4	4
111	так сказать	3	4
112	к своему	3	4
113	у нас	1	4
114	да и	3	4
115	как только	1	4
116	на другого	1	4
117	уже не	3	4
118	к тому	6	4
119	о том	12	4
120	связаны с	1	4
121	человека не	1	4
122	самого начала	4	4
123	если мы	4	4
124	и пр	11	4
125	не существует	2	4
126	так называемой	1	4
127	о своей	1	4
128	не что	3	4
129	можно было	8	4
130	или иное	1	4
131	на это	3	4
132	так же	18	4
133	в целом	3	4
134	себя в	2	4
135	в данной	2	4
136	тем же	1	4
137	не знаем	3	4
138	что именно	1	4
139	тех или	1	4
140	точка зрения	2	4
141	не просто	5	4
142	которой мы	1	4
143	того что	6	4
144	не так	2	3
145	этом случае	3	3
146	ответ на	3	3
147	видели что	5	3
148	социальной жизни	4	3
149	что оно	1	3
150	и здесь	15	3
151	та же	1	3
152	что у	3	3
153	что эти	5	3
154	совершенно не	1	3
155	если он	1	3
156	для нас	17	3
157	и вот	2	3
158	в том	12	3
159	или иных	1	3
160	отношения к	2	3
161	несмотря на	1	3
162	для него	2	3
163	хотя и	1	3
164	в разных	2	3
165	в ее	2	3
166	из которых	3	3
167	мы в	4	3
168	то мы	6	3
169	на самом	3	3
170	и уже	1	3
171	что и	9	3
172	в виду	2	3
173	между ними	2	3
174	но что	2	3
175	связи с	10	3
176	и даже	4	3
177	нам в	1	3
178	здесь мы	9	3
179	в основе	4	3
180	чрезвычайно важно	1	3
181	словом и	1	3
182	все эти	6	3
183	как в	7	3
184	по своему	1	3
185	должно было	4	3
186	том что	11	3
187	бы мы	2	3
188	вследствие этого	2	3
189	роль в	3	3
190	об этом	11	3
191	перед нами	5	3
192	еще не	14	3
193	до того	1	3
194	его и	6	3
195	то он	2	3
196	нуждается в	1	3
197	в котором	5	3
198	которые связаны	1	3
199	предположим что	2	3
200	связь и	1	3
201	для наших	2	3
202	между тем	2	3
203	не знает	7	3
204	в частности	3	3
205	только на	2	3
206	не с	3	3
207	в тех	4	3
208	связь между	4	3
209	в начале	3	3
210	целый ряд	1	3
211	конечно не	2	3
212	уже видели	4	3
213	их в	7	3
214	заметить что	2	3
215	не будет	1	3
216	сказать что	7	3
217	главным образом	2	3
218	слово и	1	3
219	чаще всего	1	3
220	этого слова	1	3
221	и внутренняя	1	3
222	и эта	1	3
223	у них	2	3
224	не мог	4	3
225	и для	5	3
226	это не	8	3
227	из них	5	3
228	он должен	3	3
229	только одна	2	2
230	и всего	1	2
231	для всех	2	2
232	и он	4	2
233	свое желание	1	2
234	правила и	1	2
235	и этот	1	2
236	ничем не	2	2
237	уяснить себе	2	2
238	что иное	3	2
239	как с	1	2
240	где и	1	2
241	же самая	1	2
242	оно означает	1	2
243	и эту	1	2
244	должно быть	2	2
245	нас не	3	2
246	увидим что	8	2
247	зависит от	3	2
248	итак мы	1	2
249	в языке	1	2
250	наших целей	2	2
251	был бы	4	2
252	и потому	3	2
253	каждый из	1	2
254	мы имеем	25	2
255	еще более	1	2
256	другого человека	1	2
257	ни к	3	2
258	человек с	1	2
259	этом отношении	1	2
260	с ним	3	2
261	кроме того	3	2
262	о чем	1	2
263	с природой	2	2
264	но как	2	2
265	для них	1	2
266	в отношении	1	2
267	с другими	2	2
268	даже на	2	2
269	смысле этого	2	2
270	с собой	2	2
271	но это	8	2
272	в их	6	2
273	о них	1	2
274	а на	1	2
275	к рассмотрению	2	2
276	связь с	8	2
277	от их	1	2
278	не было	3	2
279	на этот	2	2
280	или в	6	2
281	не обладает	3	2
282	в материале	1	2
283	к чему	4	2
284	с ней	2	2
285	в наших	1	2
286	равно как	1	2
287	мы сможем	1	2
288	но эта	1	2
289	но не	7	2
290	тем что	7	2
291	будем называть	2	2
292	из всего	1	2
293	он говорит	1	2
294	на наш	1	2
295	в жизни	2	2
296	в связи	7	2
297	ясно что	2	2
298	что он	32	2
299	помнить что	1	2
300	случаях когда	1	2
301	или даже	3	2
302	не есть	2	2
303	в своей	2	2
304	бы нам	1	2
305	на эту	3	2
306	в этих	17	2
307	ли не	1	2
308	к нашей	1	2
309	связанные с	3	2
310	я считаю	1	2
311	ли он	3	2
312	по своей	2	2
313	легче всего	1	2
314	войти в	2	2
315	разве не	2	2
316	и ситуации	1	2
317	в каком	2	2
318	тому же	1	2
319	должен быть	3	2
320	но мы	2	2
321	на первый	2	2
322	сих пор	12	2
323	жизни мы	1	2
324	связано с	2	2
325	в дальнейшем	6	2
326	первый взгляд	2	2
327	с этим	5	2
328	нет ничего	2	2
329	не говоря	1	2
330	к этому	2	2
331	бы не	1	2
332	еще и	2	2
333	достаточно для	1	2
334	человека в	1	2
335	вошел в	1	2
336	ответить на	1	2
337	слов или	1	2
338	опять не	1	2
339	между собой	4	2
340	вопрос о	8	2
341	понято и	1	2
342	видим что	13	2
343	как одно	1	2
344	со всех	4	2
345	мы говорили	1	2
346	теперь к	2	2
347	в значительной	1	2
348	из этих	2	2
349	его не	3	2
350	ни один	8	2
351	не должен	8	2
352	относится к	2	2
353	также и	3	2
354	представляет собой	7	2
355	в какой	4	2
356	не всегда	9	2
357	и тогда	3	2
358	он не	10	2
359	значение и	2	2
360	в середине	3	2
361	должна была	1	2
362	только тогда	1	2
363	вращается вокруг	1	2
364	и кроме	1	2
365	в него	2	2
366	и больше	1	2
367	нужно было	2	2
368	для этого	3	2
369	они еще	1	2
370	и когда	4	2
371	для всякого	1	2
372	ее с	1	2
373	в нашей	2	2
374	по отношению	6	2
375	как уже	2	2
376	но об	1	2
377	времени и	1	2
378	приведенных нами	1	2
379	в пределах	4	2
380	значительной степени	1	2
381	речь есть	1	2
382	этот вопрос	7	2
383	ту же	1	2
384	но даже	1	2
385	при всем	1	2
386	себе в	1	2
387	должны были	9	2
388	которые с	1	2
389	и несколько	1	2
390	почему же	1	2
391	у себя	2	2
392	друг другу	1	2
393	тех случаях	1	2
394	которые в	3	2
395	вовсе не	3	2
396	одной из	6	2
397	тот же	3	2
398	до конца	1	2
399	к которому	5	2
400	взглядов и	1	2
401	есть не	2	2
402	в точном	1	2
403	к миру	1	2
404	отношению к	6	2
405	природы и	1	2
406	как таковое	1	2
407	в реальной	1	2
408	здесь не	5	2
