N	2gram	Propp_Isto	Analitik
1	не только	30	71
2	тогда как	4	67
3	и в	41	66
4	в качестве	5	61
5	но и	20	57
6	в том	14	52
7	может быть	19	52
8	в этом	19	51
9	в частности	3	51
10	как и	8	50
11	и не	12	48
12	а не	9	42
13	при этом	7	40
14	том что	18	40
15	то есть	1	35
16	так и	8	35
17	представляет собой	8	30
18	своего рода	7	30
19	состоит в	1	30
20	как бы	8	29
21	не может	19	29
22	а в	12	28
23	в его	4	27
24	и его	11	27
25	не в	12	26
26	но не	8	26
27	в себе	3	24
28	не случайно	3	24
29	что в	21	22
30	и даже	3	22
31	к тому	4	22
32	в этой	2	22
33	о том	15	20
34	я в	1	20
35	в самом	2	19
36	то же	12	19
37	в своей	4	19
38	по отношению	3	19
39	с его	4	19
40	но в	7	19
41	в данном	8	18
42	в то	6	18
43	отношению к	3	18
44	тем самым	3	17
45	с другой	20	17
46	только в	10	17
47	со стороны	3	17
48	в целом	2	17
49	что и	13	16
50	могут быть	3	16
51	то что	12	16
52	и на	12	15
53	не есть	1	15
54	уже не	8	15
55	прежде всего	6	15
56	в их	4	15
57	не менее	5	14
58	того же	3	14
59	мы имеем	27	14
60	данном случае	7	14
61	отличие от	1	14
62	далеко не	3	14
63	по себе	2	13
64	точки зрения	4	13
65	тому же	1	13
66	он не	8	13
67	этого слова	1	13
68	ничего не	7	13
69	а также	2	13
70	в начале	2	13
71	и к	1	12
72	и сам	3	12
73	никогда не	16	12
74	как это	6	12
75	сводится к	3	12
76	как в	17	12
77	еще не	13	12
78	есть не	1	12
79	даже в	2	11
80	имеем дело	1	11
81	по своей	1	11
82	в свою	1	11
83	это не	14	11
84	можно сказать	3	11
85	и как	3	11
86	во второй	1	11
87	не с	2	11
88	именно в	2	10
89	все же	14	10
90	с одной	12	10
91	в конце	4	10
92	было бы	4	10
93	однако в	2	10
94	отношения к	2	10
95	совпадает с	1	10
96	здесь не	4	10
97	со своей	2	10
98	один из	7	10
99	на себя	3	10
100	говорит о	2	9
101	не столько	4	9
102	в результате	1	9
103	другой стороны	17	9
104	одной стороны	12	9
105	том чтобы	3	9
106	в своем	3	9
107	таким образом	15	9
108	во всех	8	9
109	в русской	8	9
110	вместе с	17	9
111	автора и	1	9
112	вступает в	4	9
113	того что	7	9
114	как уже	1	9
115	что касается	1	9
116	дело с	2	8
117	о чем	2	8
118	не всегда	6	8
119	между двумя	2	8
120	одной из	4	8
121	как известно	1	8
122	о его	1	8
123	с ним	9	8
124	если бы	3	8
125	и все	6	8
126	что он	29	8
127	перед нами	4	8
128	в основе	2	8
129	с точки	1	8
130	хотя и	3	8
131	дело не	5	8
132	он и	3	8
133	во всяком	3	7
134	в противоположность	1	7
135	в другом	2	7
136	в одном	2	7
137	как мы	6	7
138	который в	1	7
139	одна из	7	7
140	от себя	1	7
141	не мог	1	7
142	как нам	1	7
143	в ее	3	7
144	у него	16	7
145	в таком	1	7
146	героя и	5	7
147	и тем	4	7
148	в свое	3	7
149	приводит к	1	7
150	свое время	1	7
151	всяком случае	3	7
152	в литературе	2	7
153	все это	9	7
154	со своим	4	7
155	однако не	1	7
156	на его	6	7
157	или иначе	2	7
158	во времени	1	7
159	себя и	1	7
160	что иное	2	7
161	как будто	4	7
162	вплоть до	2	7
163	во всем	2	6
164	те же	2	6
165	так или	2	6
166	или в	11	6
167	казалось бы	1	6
168	при всей	1	6
169	восходит к	3	6
170	хотя бы	1	6
171	превращается в	10	6
172	с другим	1	6
173	вовсе не	6	6
174	из них	2	6
175	ключ к	1	6
176	то в	1	6
177	тем не	4	6
178	не знает	2	6
179	что не	3	6
180	не будет	6	6
181	могла бы	1	6
182	его как	2	6
183	в силу	2	6
184	в нем	12	6
185	он был	2	6
186	если в	3	6
187	из которых	3	6
188	от своего	2	6
189	и более	2	6
190	из этих	6	6
191	соответствии с	1	6
192	в сознании	1	6
193	и то	3	6
194	ответ на	6	6
195	уже в	4	6
196	есть в	1	6
197	по его	2	6
198	должен быть	2	6
199	его в	7	6
200	тем более	2	6
201	в полной	1	6
202	же в	1	6
203	что на	1	6
204	все что	4	5
205	не так	4	5
206	не как	1	5
207	а затем	1	5
208	в состав	1	5
209	в этих	16	5
210	в них	4	5
211	на смену	2	5
212	мысль о	1	5
213	тем что	11	5
214	в один	2	5
215	в котором	3	5
216	входит в	1	5
217	при рассмотрении	1	5
218	для того	2	5
219	для себя	1	5
220	встречи с	1	5
221	может служить	1	5
222	в эту	3	5
223	к этому	5	5
224	и он	8	5
225	иного рода	1	5
226	ни в	4	5
227	не о	1	5
228	я не	1	5
229	и до	2	5
230	того и	1	5
231	я есть	1	5
232	но как	4	5
233	а с	3	5
234	так что	6	5
235	и по	7	5
236	и потому	1	5
237	с ее	1	5
238	в особенности	2	5
239	и здесь	13	5
240	не могут	3	5
241	самом деле	1	5
242	как о	1	5
243	со смертью	1	5
244	что мы	3	5
245	на примере	1	5
246	он в	4	5
247	тот же	2	5
248	и смерти	1	5
249	этом случае	4	5
250	ни с	2	5
251	на вопрос	5	5
252	мы не	10	5
253	о смерти	5	5
254	с той	1	5
255	это всегда	1	5
256	все эти	8	5
257	и их	1	5
258	еще в	3	5
259	такой же	3	5
260	таким же	2	5
261	на небесах	2	4
262	однако и	1	4
263	ты не	1	4
264	его от	1	4
265	о своем	1	4
266	связь с	7	4
267	в борьбе	1	4
268	к самому	2	4
269	что по	2	4
270	отличается от	4	4
271	так в	10	4
272	с этим	3	4
273	обращает на	1	4
274	нам не	1	4
275	в действительности	2	4
276	не должен	1	4
277	только на	2	4
278	что же	2	4
279	самом начале	1	4
280	сказать что	5	4
281	на него	3	4
282	еще одна	4	4
283	что она	6	4
284	из трех	1	4
285	не все	4	4
286	к нему	8	4
287	ни было	1	4
288	в ситуации	1	4
289	не было	3	4
290	в которой	2	4
291	одним из	1	4
292	между ними	1	4
293	в чем	5	4
294	встрече с	1	4
295	бы в	1	4
296	в каждом	1	4
297	мы уже	10	4
298	то ни	1	4
299	в ответ	3	4
300	и что	15	4
301	и от	5	4
302	и есть	2	4
303	его к	2	4
304	а как	2	4
305	герой не	4	4
306	были бы	1	4
307	представляют собой	5	4
308	как он	11	4
309	оказывается в	1	4
310	однако что	1	4
311	а именно	12	4
312	с ними	2	4
313	в известном	1	4
314	и т	29	4
315	говоря и	1	4
316	его и	1	4
317	все три	1	4
318	потому что	13	4
319	того чтобы	1	4
320	и если	4	4
321	не должно	1	4
322	и тогда	1	4
323	вслед за	2	4
324	и во	1	4
325	здесь и	3	4
326	но это	5	4
327	все они	1	4
328	ему в	1	4
329	как у	2	4
330	от которого	2	4
331	при встрече	1	4
332	ее в	3	4
333	в полном	1	4
334	здесь в	1	4
335	на которой	1	4
336	указывает на	1	4
337	сама по	1	4
338	нас к	5	4
339	или даже	3	4
340	по своему	1	4
341	об этом	7	4
342	и другого	1	4
343	жизнь и	1	4
344	человека в	1	4
345	но при	2	4
346	его не	4	4
347	свою жизнь	1	4
348	наконец в	1	4
349	на основе	1	4
350	смысл его	1	4
351	и ее	6	4
352	отношение к	6	4
353	и о	2	4
354	в области	3	4
355	от него	6	3
356	случае в	2	3
357	отвечает на	1	3
358	с героем	3	3
359	рассказ о	2	3
360	к этой	2	3
361	с этой	7	3
362	его за	2	3
363	случае не	1	3
364	тем как	1	3
365	сам автор	1	3
366	вопрос об	1	3
367	и с	4	3
368	на свою	1	3
369	на конце	1	3
370	в жизни	2	3
371	с тем	8	3
372	похож на	1	3
373	повествования и	1	3
374	вопрос о	6	3
375	уже было	1	3
376	этой связи	2	3
377	и той	1	3
378	и те	2	3
379	от своей	1	3
380	себе в	3	3
381	за рамки	1	3
382	и далее	1	3
383	как на	3	3
384	в мировом	1	3
385	что все	1	3
386	в зависимости	3	3
387	приобщения к	1	3
388	тут же	2	3
389	на котором	3	3
390	всего в	1	3
391	бы то	1	3
392	на почве	1	3
393	что у	6	3
394	после чего	5	3
395	должно быть	1	3
396	в состоянии	4	3
397	которого он	1	3
398	и за	1	3
399	для своего	1	3
400	связи с	3	3
401	всякий раз	1	3
402	не говорит	1	3
403	с двумя	1	3
404	очевидно что	1	3
405	в связи	3	3
406	человек в	1	3
407	между собой	1	3
408	что как	1	3
409	только во	1	3
410	чистом виде	1	3
411	в тех	8	3
412	и тот	3	3
413	из этого	2	3
414	бы ни	1	3
415	оно может	3	3
416	на место	2	3
417	во время	7	3
418	всех этих	6	3
419	случае это	1	3
420	означает что	1	3
421	нам кажется	5	3
422	в одну	3	3
423	текст в	1	3
424	например в	6	3
425	тогда когда	3	3
426	что они	5	3
427	никак не	2	3
428	борьбы с	1	3
429	себе не	2	3
430	можно было	3	3
431	оно не	2	3
432	не случайна	1	3
433	сами по	1	3
434	если не	4	3
435	до этого	1	3
436	смысла и	1	3
437	с целью	2	3
438	никто не	2	3
439	ли он	5	3
440	ему и	1	3
441	о котором	1	3
442	зависимости от	4	3
443	во сне	2	3
444	то он	2	3
445	он же	2	3
446	своей собственной	1	3
447	тех же	2	3
448	из его	2	3
449	тех пор	1	3
450	для нее	2	3
451	и больше	3	3
452	героя а	3	3
453	в обоих	1	3
454	и наоборот	2	3
455	образом не	1	3
456	т п	1	3
457	героя в	3	3
458	впервые в	1	3
459	мог бы	1	3
460	на этот	4	3
461	как кажется	2	3
462	смерть и	1	3
463	попадает в	5	3
464	на языке	1	3
465	так как	21	3
466	они не	4	3
467	где он	3	3
