N	3gram	Bakhtin_Pr	Myslijsy
1	в том что	6	47
2	по отношению к	5	26
3	не может быть	8	19
4	тем не менее	2	18
5	по крайней мере	2	17
6	мере того как	1	14
7	по мере того	1	14
8	а между тем	2	13
9	то же время	8	13
10	в то же	8	13
11	более или менее	3	12
12	смысле этого слова	2	12
13	с другой стороны	3	12
14	и в этом	1	12
15	до сих пор	8	12
16	во всяком случае	1	12
17	сами по себе	1	11
18	но тем не	1	10
19	то что я	1	10
20	в таком случае	1	9
21	на то что	2	9
22	но и в	2	9
23	о том что	3	9
24	так и в	2	8
25	в этом случае	1	8
26	в этом смысле	5	7
27	и то же	1	7
28	сама по себе	2	7
29	с точки зрения	13	7
30	как и в	4	7
31	можно сказать что	6	7
32	и той же	1	7
33	одно и то	1	7
34	одной и той	1	7
35	не только в	1	7
36	друг от друга	2	6
37	может быть только	1	6
38	то же самое	1	6
39	то что мы	1	6
40	и может быть	1	6
41	с самого начала	4	6
42	после того как	1	6
43	к тому что	1	5
44	не то что	3	5
45	и то что	1	5
46	мы видели что	2	4
47	мы не знаем	1	4
48	и тот же	1	4
49	все то что	2	4
50	в собственном смысле	3	4
51	все более и	1	4
52	в данном случае	1	4
53	лишь тогда когда	1	4
54	и тем же	1	4
55	один и тот	1	4
56	и в самом	1	4
57	могут быть названы	1	4
58	более и более	1	4
59	на этот вопрос	1	4
60	не что иное	1	4
61	одним и тем	1	4
62	дело в том	3	4
63	что касается до	1	4
64	что иное как	1	4
65	в этом отношении	1	4
66	это было бы	1	4
67	что он не	1	3
68	как и во	1	3
69	в применении к	1	3
70	можно себе представить	1	3
71	в большинстве случаев	9	3
72	хотя бы и	2	3
73	того как мы	1	3
74	этого слова и	1	3
75	то есть в	5	3
76	так или иначе	1	3
77	к одной и	1	3
78	и тем самым	1	3
79	а не в	1	3
80	в связи с	1	3
81	в наше время	1	3
82	в одном из	1	3
83	между собою и	1	3
84	равно как и	1	3
85	между человеком и	1	3
86	в сознании и	1	3
87	не может стать	1	3
88	слова то есть	2	3
89	можно было бы	2	3
90	не подлежит сомнению	1	3
91	значение то есть	1	3
92	мы увидим что	1	3
93	нам кажется что	3	3
94	потому что я	1	2
95	человеческой мысли не	1	2
96	определенное место в	1	2
97	не все равно	1	2
98	а может быть	1	2
99	о которой мы	1	2
100	в одном слове	1	2
101	то есть если	2	2
102	идеи то есть	1	2
103	в смысле совокупности	2	2
104	и во всех	3	2
105	и во многих	2	2
106	но при этом	1	2
107	если скажем что	1	2
108	мы старались показать	1	2
109	и без него	1	2
110	есть прежде всего	1	2
111	не было и	1	2
112	и в других	1	2
113	в нем есть	1	2
114	понимают друг друга	1	2
115	и в каждой	1	2
116	состоит в том	1	2
117	вместе с нею	1	2
118	лицом к лицу	1	2
119	внимание на следующее	1	2
120	в целом и	1	2
121	можем сказать что	1	2
122	и не может	6	2
123	мы имеем дело	1	2
124	в этих случаях	1	2
125	то что делает	1	2
126	друг к другу	1	2
127	между людьми и	1	2
128	то есть из	2	2
129	вбирает в себя	1	2
130	не только содержание	1	2
131	но дело в	1	2
132	и здесь как	1	2
133	жизни и потому	1	2
134	здесь как и	1	2
135	в свое время	4	2
136	и других в	2	2
137	в себе самом	2	2
138	а следовательно и	2	2
139	того и другого	2	2
140	и тем более	1	2
141	при этом не	1	2
142	то есть от	2	2
143	он не есть	1	2
144	и до сих	2	2
145	так же как	1	2
146	не может обойтись	1	2
147	и в каждом	1	2
148	и все остальные	1	2
149	носит в себе	1	2
150	к мысли о	1	2
151	со второй половины	1	1
152	и других одновременно	1	1
153	каждого из них	1	1
154	и даже отчасти	1	1
155	не только их	1	1
156	своего развития а	1	1
157	бы он ни	1	1
158	том что все	2	1
159	чем перейти к	1	1
160	третьей то есть	1	1
161	казалось бы очень	1	1
162	это последнее может	1	1
163	творчества так и	1	1
164	в той же	1	1
165	то что он	1	1
166	этом мы можем	1	1
167	он уже не	1	1
168	только в себе	1	1
169	в сущности совершенно	1	1
170	более глубокое и	1	1
171	по сравнению с	6	1
172	мы говорим здесь	2	1
173	он ни был	1	1
174	оно должно быть	2	1
175	между ними нет	1	1
176	в своей совокупности	1	1
177	не могли быть	1	1
178	нельзя не согласиться	1	1
179	самой своей природе	1	1
180	жизни таким образом	1	1
181	могут быть очень	1	1
182	человека в глазах	1	1
183	в истории развития	1	1
184	влияние на все	1	1
185	в том числе	15	1
186	но в таком	1	1
187	к отдельному слову	1	1
188	может обойтись без	1	1
189	то что есть	1	1
190	людей и на	1	1
191	по отношению ко	1	1
192	а не его	1	1
193	у него в	1	1
194	далеко не всегда	1	1
195	потому что она	1	1
196	не совпадает с	1	1
197	в строгом смысле	2	1
198	мы уже сказали	2	1
199	как мы уже	5	1
200	и вообще в	2	1
201	значение имеет и	1	1
202	и для всякого	1	1
203	большинстве случаев вовсе	1	1
204	прежде чем перейти	1	1
205	и потому может	1	1
206	переходят друг в	1	1
207	в более или	1	1
208	что если б	1	1
209	и в более	1	1
210	здесь не о	1	1
211	сказать что в	1	1
212	еще не знает	1	1
213	пространство и время	2	1
214	языком то есть	1	1
215	мы можем сказать	1	1
216	как мы видим	1	1
217	проявляется в этих	1	1
218	и в словах	2	1
219	чтобы убедиться в	1	1
220	другой стороны и	1	1
221	том числе и	13	1
222	между этими суждениями	1	1
223	каждого из этих	1	1
224	в ней все	1	1
225	а потому и	1	1
226	как бы он	1	1
227	в каждом из	3	1
228	случаев вовсе не	1	1
229	в отличие от	1	1
230	что они не	1	1
231	точки зрения этого	1	1
232	к тому же	1	1
233	так как это	1	1
234	есть не что	1	1
235	как если бы	1	1
236	не менее он	1	1
237	связей с другими	1	1
238	и др и	1	1
239	одну и ту	1	1
240	в ней происходит	1	1
241	точки зрения истории	1	1
242	жизни и не	1	1
243	к вопросу о	1	1
244	говорим здесь не	1	1
245	все же не	1	1
246	друг в друге	2	1
247	здесь следовательно происходит	1	1
248	и совершенно не	1	1
249	тем которые мы	1	1
250	да и не	1	1
251	таким образом и	2	1
252	по самой своей	1	1
253	с какою силою	1	1
254	все же есть	1	1
255	в общем не	1	1
256	о предмете в	1	1
257	никогда не была	1	1
258	образом как и	1	1
259	с нашей точки	1	1
260	свою мысль так	1	1
261	и не могу	1	1
262	хотя и не	3	1
263	друг друга и	1	1
264	и др в	3	1
265	они могут быть	1	1
266	но именно эти	1	1
267	большей или меньшей	6	1
268	вместе с ним	1	1
269	не в его	1	1
270	так как нет	1	1
271	многие и притом	1	1
272	есть известная доля	1	1
273	а вместе с	1	1
274	друг с другом	6	1
275	на него как	1	1
276	и ту же	1	1
277	живет только в	1	1
278	в область истории	1	1
279	со всеми остальными	1	1
280	то есть все	1	1
281	есть если мы	1	1
282	в мире а	1	1
283	в чем же	1	1
284	очень сложное и	1	1
285	там где она	1	1
286	правда мы можем	1	1
287	и вместе с	1	1
288	именно тем что	1	1
289	необходимо указать на	1	1
290	мы найдем и	3	1
291	в некоторых из	1	1
292	и в тех	1	1
293	но это значение	1	1
294	во всех слоях	2	1
295	как один из	1	1
296	именно потому что	1	1
297	на некоторое время	1	1
298	можем составить себе	1	1
299	времени и пространства	2	1
300	конечно не в	1	1
301	что для этого	1	1
302	те же самые	1	1
303	так как слово	1	1
304	и потому сами	1	1
305	так как мы	1	1
306	что совершается в	1	1
307	в человеке а	1	1
308	если в самом	1	1
309	сознания а в	1	1
310	отношению к нему	1	1
311	и человека и	1	1
312	в большей или	5	1
313	старались показать что	1	1
314	языка а не	1	1
315	то это должно	1	1
316	если мы не	1	1
317	то стало быть	1	1
318	во всех случаях	1	1
319	один из его	1	1
320	что мы имеем	1	1
321	там где есть	1	1
322	смотрит на нее	1	1
323	отношению к ним	1	1
324	сих пор еще	2	1
325	влияния то есть	1	1
326	мы будем называть	2	1
327	то есть его	1	1
328	точки зрения он	1	1
329	не знает но	1	1
330	продолжает жить и	1	1
331	убедиться в этом	1	1
332	в его прямом	1	1
333	в них в	1	1
334	есть язык в	1	1
335	друг в друга	2	1
336	образов и по	1	1
337	он не знает	2	1
338	всего того что	1	1
339	того об чем	1	1
340	никогда не может	2	1
341	в процессе его	1	1
342	все в нем	1	1
343	и не могло	1	1
344	их отношение к	2	1
345	сказать что и	1	1
346	отношению ко всем	1	1
347	одна из причин	1	1
348	отрицания как и	1	1
349	точки зрения и	1	1
350	мысли как бы	1	1
351	потому что они	1	1
352	дело не в	1	1
353	то есть человека	1	1
354	и внешнюю форму	1	1
355	она проявляется в	1	1
356	мы находим у	1	1
357	нет и не	3	1
358	было бы очень	1	1
359	в истории литературы	1	1
360	имеем дело с	1	1
361	если же он	1	1
362	может быть и	2	1
