N	2gram	Bakhtin_Pr	FransuaR
1	и в	83	367
2	то есть	86	209
3	в этом	24	112
4	и т.п	42	108
5	и не	41	101
6	у рабле	5	100
7	таким образом	9	100
8	и его	13	99
9	в его	15	98
10	прежде всего	20	92
11	не только	14	87
12	мы уже	9	85
13	но и	16	84
14	как бы	27	82
15	все эти	9	79
16	вовсе не	12	77
17	в романе	9	77
18	как и	13	76
19	рабле в	1	76
20	в нем	21	75
21	но в	12	75
22	в эпоху	12	75
23	и на	27	72
24	и др	18	72
25	в том	22	71
26	как мы	12	71
27	то же	10	66
28	и все	14	66
29	в них	4	65
30	рабле и	2	65
31	в этой	3	65
32	так и	9	65
33	и с	10	64
34	в сущности	15	64
35	в то	8	63
36	во время	1	63
37	во всех	15	62
38	все это	11	62
39	же время	8	55
40	что в	5	52
41	в своем	2	51
42	только в	10	48
43	так как	12	46
44	и до	6	46
45	том что	9	45
46	в году	2	44
47	уже говорили	3	44
48	то что	14	41
49	здесь в	11	41
50	у него	5	40
51	жизни и	13	40
52	в самом	7	38
53	точки зрения	17	37
54	в ней	8	37
55	с его	4	36
56	о том	3	35
57	он был	1	35
58	может быть	23	35
59	мы видим	2	35
60	сказать что	12	34
61	и даже	5	34
62	в себе	10	34
63	до нас	3	34
64	рядом с	2	32
65	мы видели	2	32
66	в конце	5	32
67	он не	5	32
68	для него	1	32
69	до конца	3	31
70	в литературе	8	31
71	связаны с	3	31
72	в своей	5	31
73	нового времени	8	31
74	так же	4	30
75	но он	3	30
76	один из	7	30
77	потому что	9	30
78	той же	6	30
79	и потому	6	30
80	никогда не	10	30
81	в духе	10	29
82	в одном	4	29
83	еще не	10	29
84	связи с	1	29
85	в этих	8	29
86	что он	6	29
87	не может	18	29
88	в особенности	2	29
89	при этом	6	29
90	его в	4	29
91	не в	10	29
92	и к	13	28
93	из них	7	28
94	всех этих	2	28
95	также и	5	28
96	в той	2	28
97	в основе	6	28
98	здесь и	7	28
99	и другие	14	27
100	сих пор	8	27
101	до сих	8	27
102	том числе	15	27
103	в образах	1	27
104	все же	3	27
105	на части	2	27
106	по своему	6	27
107	роль в	1	27
108	и их	6	27
109	кроме того	6	26
110	в преисподнюю	3	26
111	средние века	12	26
112	в условиях	7	26
113	в средние	11	26
114	все они	2	26
115	на самом	2	25
116	в области	6	25
117	с помощью	4	25
118	и образы	1	25
119	но это	7	25
120	мира и	3	25
121	этот образ	2	24
122	он и	2	24
123	но не	9	24
124	например в	8	24
125	в ее	3	24
126	и у	8	24
127	и от	4	24
128	как в	10	24
129	времени и	4	24
130	в частности	1	24
131	в большинстве	9	24
132	отношение к	14	24
133	большинстве случаев	9	23
134	так сказать	8	23
135	своего рода	7	23
136	и здесь	4	23
137	с ним	3	23
138	и для	5	23
139	смеха и	1	23
140	в их	7	23
141	есть и	4	23
142	к нему	3	23
143	это не	10	23
144	еще и	4	23
145	даже в	3	22
146	не было	5	22
147	а в	4	22
148	границы между	1	22
149	тем что	2	22
150	что и	4	22
151	и других	12	22
152	там где	3	22
153	поэтому и	4	22
154	вместе с	5	22
155	и во	6	22
156	форм и	2	22
157	связь с	4	22
158	и о	3	22
159	в своих	4	21
160	именно в	3	21
161	xvii века	3	21
162	в отношении	3	21
163	уже в	3	21
164	и как	1	21
165	есть в	7	21
166	в качестве	1	21
167	одним из	6	21
168	в себя	8	21
169	что это	2	21
170	ни в	4	21
171	и наконец	4	21
172	в виду	3	20
173	в связи	2	20
174	и это	3	20
175	одной из	6	20
176	этом отношении	1	20
177	образов и	7	20
178	с точки	13	20
179	как раз	6	20
180	в образе	3	20
181	они были	1	20
182	а также	4	20
183	во всем	5	19
184	их в	3	19
185	к этому	5	19
186	в эту	3	19
187	того же	5	19
188	за пределы	7	19
189	карнавальный характер	4	19
190	было бы	6	19
191	карнавального типа	17	19
192	с ее	3	19
193	в дальнейшем	8	19
194	с другой	4	19
195	на протяжении	5	19
196	хотя и	10	19
197	в форме	6	19
198	далеко не	4	19
199	существенную роль	1	18
200	мы находим	8	18
201	средневековья и	1	18
202	со всеми	8	18
203	конечно и	7	18
204	это и	1	18
205	здесь не	5	18
206	смеха в	2	18
207	одна из	9	18
208	но они	5	18
209	превращается в	5	18
210	и обновления	3	18
211	на этом	4	18
212	связанные с	3	18
213	перед нами	17	18
214	связан с	2	18
215	это в	1	18
216	в большей	5	17
217	большей или	6	17
218	и смерти	3	17
219	для того	1	17
220	конечно не	11	17
221	на площади	7	17
222	в результате	2	17
223	можно было	2	17
224	связанных с	2	17
225	на его	4	17
226	числе и	13	17
227	в плане	3	17
228	такой же	1	17
229	еще более	6	17
230	но все	1	17
231	меньшей степени	6	17
232	связана с	3	17
233	и вот	1	17
234	того что	1	17
235	века и	6	17
236	и образов	2	17
237	а не	19	17
238	в другом	1	16
239	влияние на	14	16
240	между ними	14	16
241	между тем	2	16
242	нужно сказать	2	16
243	и одновременно	6	16
244	почти вовсе	7	16
245	тот же	2	16
246	в начале	2	16
247	в свете	1	16
248	или меньшей	6	16
249	вернемся к	1	16
250	ничего не	8	16
251	они не	5	16
252	дело в	3	16
253	не подлежит	1	16
254	мысли и	2	15
255	а затем	5	15
256	характерно что	3	15
257	смех и	2	15
258	в которой	2	15
259	на весь	2	15
260	говорили что	2	15
261	никто не	1	15
262	из этих	3	15
263	мы еще	4	15
264	с их	3	15
265	от всех	2	15
266	особенно в	7	15
267	и вообще	3	15
268	почти все	1	15
269	как на	1	15
270	xix века	2	15
271	в первой	2	15
272	еще в	1	15
273	пор еще	2	15
274	в истории	4	15
275	в самой	2	15
276	в преисподней	8	15
277	карнавальных форм	1	15
278	и прежде	6	15
279	и образ	1	14
280	в котором	8	14
281	характер и	1	14
282	в чем	1	14
283	образом в	2	14
284	и по	5	14
285	игра в	1	14
286	мы не	7	14
287	на них	2	14
288	здесь только	2	14
289	все что	1	14
290	в данном	1	14
291	все образы	1	14
292	и он	5	14
293	и брань	2	14
294	несмотря на	3	14
295	земли и	1	14
296	слов и	1	14
297	в более	5	14
298	по существу	7	14
299	и сам	1	13
300	о мире	1	13
301	с этим	3	13
302	во все	5	13
303	и еще	2	13
304	что все	3	13
305	в основном	1	13
306	в праздник	1	13
307	de la	1	13
308	на все	4	13
309	в одной	4	13
310	о чем	2	13
311	в жизни	14	13
312	одновременно и	5	13
313	на этой	2	13
314	здесь нет	2	13
315	подчеркнуть что	4	13
316	не знает	8	13
317	отличие от	1	13
318	в мире	8	13
319	средних веков	1	13
320	в других	2	13
321	бы в	2	13
322	и есть	1	13
323	в последующих	3	13
324	они и	3	13
325	только на	3	13
326	не на	1	13
327	или в	7	13
328	так в	1	13
329	это было	3	13
330	жизнь и	3	13
331	как он	4	13
332	в известной	3	13
333	более того	9	13
334	другой стороны	3	12
335	этого праздника	1	12
336	не был	3	12
337	во всей	5	12
338	те же	1	12
339	мировой литературы	3	12
340	вещей и	1	12
341	главным образом	3	12
342	и ее	8	12
343	та же	1	12
344	мы встречаем	1	12
345	части тела	1	12
346	жизни в	4	12
347	начиная с	4	12
348	известной мере	3	12
349	о нем	2	12
350	у нас	2	12
351	раз в	2	12
352	менее всего	4	12
353	игры в	1	12
354	уже сказали	2	12
355	место в	3	12
356	с полной	1	12
357	из всех	1	12
358	этот момент	1	12
359	были еще	1	12
360	можно сказать	12	12
361	в творчестве	8	12
362	но этот	2	12
363	здесь с	1	12
364	по своей	12	12
365	в атмосфере	4	12
366	не могут	4	12
367	века в	4	12
368	в приведенном	1	12
369	литературы и	4	12
370	он в	2	12
371	образы и	1	12
372	эпохи в	1	12
373	все то	4	12
374	смерти и	4	12
375	хвала и	1	12
376	но здесь	2	12
377	лишь в	1	12
378	но именно	4	12
379	характер носит	1	12
380	благодаря этому	1	12
381	об этом	3	12
382	характерно для	1	12
383	в пределах	8	12
384	мы слышим	4	12
385	зрения на	1	11
386	из самых	3	11
387	так например	2	11
388	уже не	5	11
389	отметить что	3	11
390	что они	2	11
391	в последующие	2	11
392	той или	2	11
393	хвалы и	2	11
394	и что	3	11
395	в общем	2	11
396	и самый	6	11
397	того как	4	11
398	наконец в	3	11
399	в отличие	1	11
400	эпохи возрождения	7	11
401	в свое	4	11
402	брань и	1	11
403	в ряде	1	11
404	на фоне	1	11
405	и т.д	5	11
406	тело и	2	11
407	культуры в	1	11
408	все время	2	11
409	время в	2	11
410	очень часто	4	11
411	в системе	1	11
412	характер носят	1	11
413	и особенно	3	11
414	это уже	2	11
415	и так	4	11
416	с ними	2	11
417	и более	3	11
418	слова и	5	11
419	мировой литературе	3	11
420	ни с	1	11
421	формы и	3	11
422	между собою	2	11
423	и брани	2	11
424	он говорит	1	11
425	в заключение	4	11
426	в узком	1	11
427	целый ряд	1	10
428	существенное значение	3	10
429	по отношению	6	10
430	все его	3	10
431	на земле	14	10
432	все остальные	2	10
433	что для	1	10
434	его как	3	10
435	до наших	3	10
436	поэтому в	1	10
437	и они	4	10
438	да и	3	10
439	но оно	1	10
440	в главе	1	10
441	первой книге	1	10
442	и литературы	1	10
443	благоговения и	1	10
444	преисподней и	5	10
445	в таких	1	10
446	данном случае	1	10
447	наших дней	3	10
448	человека и	10	10
449	или иной	2	10
450	конце концов	1	10
451	новое и	1	10
452	для всех	2	10
453	самом же	2	10
454	к тому	2	10
455	даже и	3	10
456	на этот	1	10
457	второй половины	2	10
458	для понимания	3	10
459	не просто	1	10
460	по преимуществу	1	10
461	здесь как	3	10
462	выражение в	1	10
463	ту же	2	10
464	были связаны	2	10
465	мы здесь	4	10
466	в доме	1	10
467	мы остановимся	5	10
468	образом и	3	10
469	в процессе	4	10
470	смех в	5	10
471	со смертью	3	10
472	им в	1	10
473	еще вернемся	4	10
474	выходит за	1	10
475	сочетается с	4	10
476	же деле	2	10
477	хотя он	1	10
478	во второй	1	10
479	в целом	3	10
480	на народных	1	10
481	эту эпоху	1	9
482	еще раз	6	9
483	здесь же	1	9
484	в разных	4	9
485	представлений о	2	9
486	связано с	1	9
487	в основу	1	9
488	для этой	2	9
489	нашей работы	3	9
490	пародии на	2	9
491	с образом	1	9
492	как это	2	9
493	в тех	2	9
494	значение и	2	9
495	весь этот	1	9
496	но на	2	9
497	в которых	2	9
498	о котором	1	9
499	именно на	2	9
500	и вся	4	9
501	и низ	1	9
502	в мировой	1	9
503	ведущую роль	1	9
504	карнавальное мироощущение	14	9
505	ведь это	2	9
506	и со	1	9
507	нужно отметить	2	9
508	романа в	2	9
509	со смехом	2	9
510	что на	2	9
511	вплоть до	5	9
512	средневековья в	2	9
513	говорит о	2	9
514	народных языках	1	9
515	время это	1	9
516	эпоху возрождения	6	9
517	вполне понятно	2	9
518	к жизни	2	9
519	тела господня	1	9
520	норм и	3	9
521	но как	2	9
522	мы можем	9	9
523	это были	2	9
524	и возрождения	1	9
525	же характер	1	9
526	это была	2	9
527	власти и	2	9
528	что образ	1	9
529	но дело	1	9
530	правда не	1	9
531	не имеет	1	9
532	со всею	1	9
533	в следующей	1	9
534	свое время	4	9
535	чем же	1	9
536	видим что	1	9
537	относится к	1	9
538	на землю	4	9
539	между людьми	5	9
540	их с	1	9
541	на время	2	9
542	и то	2	9
543	производительной силы	1	9
544	в формах	2	9
545	но конечно	3	9
546	конечно в	2	9
547	отношению к	5	9
548	что не	1	9
549	и мира	1	8
550	со всем	1	8
551	с этой	1	8
552	более или	3	8
553	не менее	4	8
554	через все	2	8
555	следовательно и	2	8
556	понятно что	1	8
557	но эти	3	8
558	людей и	6	8
559	или менее	3	8
560	всего в	1	8
561	переходим к	1	8
562	смены и	3	8
563	xviii века	3	8
564	одном из	1	8
565	от этого	1	8
566	risus paschalis	1	8
567	под влиянием	1	8
568	т.п все	2	8
569	др в	3	8
570	вольности и	1	8
571	речи и	3	8
572	в него	4	8
573	в дьяблериях	1	8
574	оно было	1	8
575	и при	2	8
576	соти и	1	8
577	языка и	1	8
578	значение в	4	8
579	для нового	1	8
580	это был	2	8
581	он как	2	8
582	но эта	2	8
583	почти до	3	8
584	человека с	3	8
585	особый характер	2	8
586	включает в	1	8
587	для этого	2	8
588	мы сказали	4	8
589	от него	3	8
590	как они	1	8
591	мистерийной сцены	2	8
592	серьезности и	1	8
593	всякого рода	3	8
594	перестает быть	1	8
595	мы увидим	1	8
596	всего этого	4	8
597	видели что	2	8
598	после того	1	8
599	ко всему	1	8
600	они в	1	8
601	тому же	3	8
602	и она	2	8
603	так что	1	8
604	здесь мы	3	8
605	и ни	1	8
606	протяжении всего	1	8
607	если бы	1	8
608	здесь дается	1	8
609	но с	2	8
610	и без	4	8
611	это очень	5	8
612	и веселой	2	8
613	самой жизни	2	8
614	и символов	2	8
615	этой традиции	1	8
