	text	mean
0	Bakhtin_FransuaRableINarodnaiaKultura	2083.357
1	Bakhtin_ProblemyPoetikiDostoevskogo	2266.1
2	Bakhtin_ProblemyTvorchestvaDostoevskogo	2668.667
3	Bakhtin_formyVremeniIChronotopaVRomane	2184.0
4	Bakhtin_slovoVRomane	2876.5
5	Berdyaev_MirosozercanieDostoevskogo	2883.167
6	Ircho_Komedia	1834.667
7	Losev_DialektikaMifa	2793.167
8	Losev_ProblemaSimvolaiRealistich	2685.333
9	Losev_VeschiImya	3494.5
10	Losev_VladivirSolovjev	2964.333
11	Medvedev_FormalnyjMetodvLiteraturovedenii	2547.333
12	Medvedev_TvorcheskayaDeyatelnost	2189.5
13	Nazirov_TvorcheskiePrincipyDostoevskogo	1822.0
14	Potebnia_Myslijsyk	2944.667
15	Propp_IstoricheskieKorniVolshebnoiSkazki	2230.732
16	Propp_RusskieAgrarnyePrazdniki	2355.5
17	Tiupa_AnalitikaHudozhestvennogo	1876.667
18	Tiupa_DiskursIZhanr	1786.167
19	Tiupa_HudozhestvennostChehovskogoRasskasa	2070.5
20	Tiupa_LitereturaIMentalnost	1961.0
21	Tiupa_NarrotologicheskiyChehov	2027.0
22	Vinokur_KulturaYazyka	2349.667
23	Vinokur_StatiiOPushkine	2412.333
24	Voloshinov_MarksizmFilosofijaJazyka	2830.0
25	Vygotskiy_Myshlenieirech	3018.75
26	Vygotskiy_Psychologia	2599.333
