	text	mean
0	Bakhtin_FransuaRableINarodnaiaKultura	996.929
1	Bakhtin_ProblemyPoetikiDostoevskogo	996.3
2	Bakhtin_ProblemyTvorchestvaDostoevskogo	1135.0
3	Bakhtin_formyVremeniIChronotopaVRomane	988.667
4	Bakhtin_slovoVRomane	1228.0
5	Berdyaev_MirosozercanieDostoevskogo	1297.667
6	Ircho_Komedia	928.333
7	Losev_DialektikaMifa	1166.333
8	Losev_ProblemaSimvolaiRealistich	1085.267
9	Losev_VeschiImya	1376.0
10	Losev_VladivirSolovjev	1080.0
11	Medvedev_FormalnyjMetodvLiteraturovedenii	1122.333
12	Medvedev_TvorcheskayaDeyatelnost	1114.0
13	Nazirov_TvorcheskiePrincipyDostoevskogo	921.0
14	Potebnia_Myslijsyk	1290.333
15	Propp_IstoricheskieKorniVolshebnoiSkazki	1064.571
16	Propp_RusskieAgrarnyePrazdniki	1078.0
17	Tiupa_AnalitikaHudozhestvennogo	881.333
18	Tiupa_DiskursIZhanr	870.0
19	Tiupa_HudozhestvennostChehovskogoRasskasa	1055.0
20	Tiupa_LitereturaIMentalnost	1074.333
21	Tiupa_NarrotologicheskiyChehov	1041.0
22	Vinokur_KulturaYazyka	1048.333
23	Vinokur_StatiiOPushkine	985.0
24	Voloshinov_MarksizmFilosofijaJazyka	1272.0
25	Vygotskiy_Myshlenieirech	1244.357
26	Vygotskiy_Psychologia	1097.733
