	text	mean
0	Bakhtin_FransuaRableINarodnaiaKultura	1141.962
1	Bakhtin_ProblemyPoetikiDostoevskogo	1278.411
2	Bakhtin_ProblemyTvorchestvaDostoevskogo	1478.65
3	Bakhtin_formyVremeniIChronotopaVRomane	1200.667
4	Bakhtin_slovoVRomane	1569.833
5	Berdyaev_MirosozercanieDostoevskogo	1582.917
6	Ircho_Komedia	1005.45
7	Losev_DialektikaMifa	1587.567
8	Losev_ProblemaSimvolaiRealistich	1531.472
9	Losev_VeschiImya	2023.833
10	Losev_VladivirSolovjev	1755.45
11	Medvedev_FormalnyjMetodvLiteraturovedenii	1415.35
12	Medvedev_TvorcheskayaDeyatelnost	1184.0
13	Nazirov_TvorcheskiePrincipyDostoevskogo	981.0
14	Potebnia_Myslijsyk	1664.4
15	Propp_IstoricheskieKorniVolshebnoiSkazki	1226.212
16	Propp_MorfologiaSkazki	1395.5
17	Propp_RusskieAgrarnyePrazdniki	1292.417
18	Tiupa_AnalitikaHudozhestvennogo	1028.9
19	Tiupa_DiskursIZhanr	1037.583
20	Tiupa_HudozhestvennostChehovskogoRasskasa	1119.333
21	Tiupa_HudozhestvennyiDiskurs	1215.0
22	Tiupa_LitereturaIMentalnost	1037.5
23	Tiupa_NarrotologicheskiyChehov	1081.25
24	Tiupa_TeoriaLiteretury3glavy	1008.5
25	Tiupa_VvedenieVSravnitelnuyuNarrotologiu	1041.0
26	Vinokur_KulturaYazyka	1321.85
27	Vinokur_StatiiOPushkine	1318.2
28	Voloshinov_Freidism	1422.5
29	Voloshinov_MarksizmFilosofijaJazyka	1369.417
30	Vygotskiy_Myshlenieirech	1694.818
31	Vygotskiy_Psychologia	1461.681
