	text	mean
0	Bakhtin_FransuaRableINarodnaiaKultura	582.026
1	Bakhtin_ProblemyPoetikiDostoevskogo	594.357
2	Bakhtin_ProblemyTvorchestvaDostoevskogo	682.0
3	Bakhtin_formyVremeniIChronotopaVRomane	577.0
4	Bakhtin_slovoVRomane	717.0
5	Berdyaev_MirosozercanieDostoevskogo	754.833
6	Ircho_Komedia	549.5
7	Losev_DialektikaMifa	710.467
8	Losev_ProblemaSimvolaiRealistich	672.5
9	Losev_VeschiImya	859.333
10	Losev_VladivirSolovjev	696.2
11	Medvedev_FormalnyjMetodvLiteraturovedenii	680.2
12	Medvedev_TvorcheskayaDeyatelnost	640.333
13	Nazirov_TvorcheskiePrincipyDostoevskogo	522.333
14	Potebnia_Myslijsyk	785.4
15	Propp_IstoricheskieKorniVolshebnoiSkazki	629.303
16	Propp_MorfologiaSkazki	729.0
17	Propp_RusskieAgrarnyePrazdniki	645.167
18	Tiupa_AnalitikaHudozhestvennogo	519.2
19	Tiupa_DiskursIZhanr	536.0
20	Tiupa_HudozhestvennostChehovskogoRasskasa	608.167
21	Tiupa_HudozhestvennyiDiskurs	617.0
22	Tiupa_LitereturaIMentalnost	594.2
23	Tiupa_NarrotologicheskiyChehov	591.333
24	Tiupa_TeoriaLiteretury3glavy	508.0
25	Tiupa_VvedenieVSravnitelnuyuNarrotologiu	527.0
26	Vinokur_KulturaYazyka	638.6
27	Vinokur_StatiiOPushkine	582.5
28	Voloshinov_Freidism	756.0
29	Voloshinov_MarksizmFilosofijaJazyka	636.5
30	Vygotskiy_Myshlenieirech	758.5
31	Vygotskiy_Psychologia	662.667
