	text	mean
0	Bakhtin_FransuaRableINarodnaiaKultura	224.858
1	Bakhtin_KFilosofiiPostupka	383.0
2	Bakhtin_ProblemaSoderzhaniaMateriala	367.0
3	Bakhtin_ProblemyPoetikiDostoevskogo	240.0
4	Bakhtin_ProblemyTvorchestvaDostoevskogo	280.133
5	Bakhtin_formyVremeniIChronotopaVRomane	236.528
6	Bakhtin_slovoVRomane	287.071
7	Berdyaev_MirosozercanieDostoevskogo	286.556
8	Ircho_Komedia	214.236
9	Losev_DialektikaMifa	290.308
10	Losev_ProblemaSimvolaiRealistich	284.438
11	Losev_VeschiImya	351.667
12	Losev_VladivirSolovjev	302.022
13	Medvedev_FormalnyjMetodvLiteraturovedenii	273.222
14	Medvedev_TvorcheskayaDeyatelnost	242.143
15	Medvedev_VLabPisatelia	319.0
16	Nazirov_TragedijnoeNachaloPetrVerxovenskij	195.0
17	Nazirov_TvorcheskiePrincipyDostoevskogo	203.179
18	Potebnia_Myslijsyk	316.833
19	Propp_IstoricheskieKorniVolshebnoiSkazki	245.399
20	Propp_MorfologiaSkazki	261.333
21	Propp_RusskieAgrarnyePrazdniki	253.429
22	Savitsky_EvropaiEvraziaMigracijaKulturyKontinentOkean	238.0
23	Tiupa_AnalitikaHudozhestvennogo	210.782
24	Tiupa_DiskursIZhanr	200.111
25	Tiupa_HudozhestvennostChehovskogoRasskasa	242.286
26	Tiupa_HudozhestvennyiDiskurs	233.0
27	Tiupa_LitereturaIMentalnost	212.378
28	Tiupa_Narrotologia	223.0
29	Tiupa_NarrotologicheskiyChehov	222.214
30	Tiupa_TeoriaLiteretury3glavy	213.333
31	Tiupa_VvedenieVSravnitelnuyuNarrotologiu	228.1
32	Trubetskoy_EvropaiChelovechestvo	332.667
33	Trubetskoy_RusskajaProblemaSoblaznyObIstinnomiLozhnom	315.0
34	Trubetskoy_VerxiiNizyReligiiIndii	204.0
35	Vinokur_KulturaYazyka	252.891
36	Vinokur_StatiiOPushkine	236.873
37	Vinokur_VvedenieVizuchenieFilologicheskichNauk	356.333
38	Voloshinov_Freidism	280.6
39	Voloshinov_MarksizmFilosofijaJazyka	263.714
40	Voloshinov_StilistikaHudozestvennoyRechi	293.333
41	Vygotskiy_Myshlenieirech	307.094
42	Vygotskiy_Psychologia	276.667
