	text	mean
0	Bakhtin_FransuaRableINarodnaiaKultura	393.292
1	Bakhtin_KFilosofiiPostupka	730.167
2	Bakhtin_ProblemaSoderzhaniaMateriala	727.333
3	Bakhtin_ProblemyPoetikiDostoevskogo	455.217
4	Bakhtin_ProblemyTvorchestvaDostoevskogo	530.544
5	Bakhtin_formyVremeniIChronotopaVRomane	432.972
6	Bakhtin_slovoVRomane	559.964
7	Berdyaev_MirosozercanieDostoevskogo	549.819
8	Ircho_Komedia	340.918
9	Losev_DialektikaMifa	571.654
10	Losev_ProblemaSimvolaiRealistich	556.938
11	Losev_VeschiImya	737.633
12	Losev_VladivirSolovjev	675.889
13	Medvedev_FormalnyjMetodvLiteraturovedenii	504.089
14	Medvedev_TvorcheskayaDeyatelnost	405.952
15	Medvedev_VLabPisatelia	574.667
16	Nazirov_TragedijnoeNachaloPetrVerxovenskij	329.5
17	Nazirov_TvorcheskiePrincipyDostoevskogo	338.554
18	Potebnia_Myslijsyk	596.436
19	Propp_IstoricheskieKorniVolshebnoiSkazki	423.312
20	Propp_MorfologiaSkazki	466.167
21	Propp_RusskieAgrarnyePrazdniki	452.732
22	Savitsky_EvropaiEvraziaMigracijaKulturyKontinentOkean	460.833
23	Tiupa_AnalitikaHudozhestvennogo	366.0
24	Tiupa_DiskursIZhanr	349.917
25	Tiupa_HudozhestvennostChehovskogoRasskasa	391.071
26	Tiupa_HudozhestvennyiDiskurs	409.583
27	Tiupa_LitereturaIMentalnost	342.367
28	Tiupa_Narrotologia	396.667
29	Tiupa_NarrotologicheskiyChehov	367.786
30	Tiupa_TeoriaLiteretury3glavy	370.5
31	Tiupa_VvedenieVSravnitelnuyuNarrotologiu	380.6
32	Trubetskoy_EvropaiChelovechestvo	594.833
33	Trubetskoy_RusskajaProblemaSoblaznyObIstinnomiLozhnom	542.0
34	Trubetskoy_VerxiiNizyReligiiIndii	371.0
35	Vinokur_KulturaYazyka	461.809
36	Vinokur_StatiiOPushkine	470.982
37	Vinokur_VvedenieVizuchenieFilologicheskichNauk	677.0
38	Voloshinov_Freidism	478.0
39	Voloshinov_MarksizmFilosofijaJazyka	496.25
40	Voloshinov_StilistikaHudozestvennoyRechi	489.0
41	Vygotskiy_Myshlenieirech	596.745
42	Vygotskiy_Psychologia	533.513
