	text	mean
0	Bakhtin_FransuaRableINarodnaiaKultura	1430.0
1	Bakhtin_ProblemyPoetikiDostoevskogo	1458.667
2	Bakhtin_ProblemyTvorchestvaDostoevskogo	1483.0
3	Bakhtin_formyVremeniIChronotopaVRomane	1270.0
4	Bakhtin_slovoVRomane	1744.0
5	Berdyaev_MirosozercanieDostoevskogo	1929.0
6	Ircho_Komedia	1173.0
7	Losev_DialektikaMifa	1695.333
8	Losev_ProblemaSimvolaiRealistich	1570.167
9	Losev_VladivirSolovjev	1634.0
10	Medvedev_FormalnyjMetodvLiteraturovedenii	1624.0
11	Nazirov_TvorcheskiePrincipyDostoevskogo	1342.0
12	Potebnia_Myslijsyk	1831.667
13	Propp_IstoricheskieKorniVolshebnoiSkazki	1554.867
14	Propp_RusskieAgrarnyePrazdniki	1513.0
15	Tiupa_AnalitikaHudozhestvennogo	1475.0
16	Tiupa_DiskursIZhanr	1339.0
17	Tiupa_HudozhestvennostChehovskogoRasskasa	1418.0
18	Tiupa_LitereturaIMentalnost	1309.0
19	Tiupa_NarrotologicheskiyChehov	1432.0
20	Vinokur_KulturaYazyka	1500.0
21	Vinokur_StatiiOPushkine	1250.0
22	Voloshinov_MarksizmFilosofijaJazyka	1600.0
23	Vygotskiy_Myshlenieirech	1743.533
24	Vygotskiy_Psychologia	1555.167
