text	Bakhtin_FransuaRableINarodnaiaKultura_partition_part1_wordlist_2gram.tsv	Bakhtin_FransuaRableINarodnaiaKultura_partition_part2_wordlist_2gram.tsv	Bakhtin_FransuaRableINarodnaiaKultura_partition_part3_wordlist_2gram.tsv	Bakhtin_FransuaRableINarodnaiaKultura_partition_part4_wordlist_2gram.tsv	Bakhtin_FransuaRableINarodnaiaKultura_partition_part5_wordlist_2gram.tsv	Bakhtin_FransuaRableINarodnaiaKultura_partition_part6_wordlist_2gram.tsv	Bakhtin_ProblemyPoetikiDostoevskogo_partition_part1_wordlist_2gram.tsv	Bakhtin_ProblemyPoetikiDostoevskogo_partition_part2_wordlist_2gram.tsv	Bakhtin_ProblemyPoetikiDostoevskogo_partition_part3_wordlist_2gram.tsv	Bakhtin_ProblemyPoetikiDostoevskogo_partition_part4_wordlist_2gram.tsv	Bakhtin_ProblemyTvorchestvaDostoevskogo_partition_part1_wordlist_2gram.tsv	Bakhtin_ProblemyTvorchestvaDostoevskogo_partition_part2_wordlist_2gram.tsv	Bakhtin_formyVremeniIChronotopaVRomane_partition_part1_wordlist_2gram.tsv	Bakhtin_formyVremeniIChronotopaVRomane_partition_part2_wordlist_2gram.tsv	Bakhtin_slovoVRomane_partition_part1_wordlist_2gram.tsv	Bakhtin_slovoVRomane_partition_part2_wordlist_2gram.tsv	Berdyaev_MirosozercanieDostoevskogo_partition_part1_wordlist_2gram.tsv	Berdyaev_MirosozercanieDostoevskogo_partition_part2_wordlist_2gram.tsv	Ircho_Komedia_partition_part1_wordlist_2gram.tsv	Ircho_Komedia_partition_part2_wordlist_2gram.tsv	Losev_DialektikaMifa_partition_part1_wordlist_2gram.tsv	Losev_DialektikaMifa_partition_part2_wordlist_2gram.tsv	Losev_DialektikaMifa_partition_part3_wordlist_2gram.tsv	Losev_ProblemaSimvolaiRealistich_partition_part1_wordlist_2gram.tsv	Losev_ProblemaSimvolaiRealistich_partition_part2_wordlist_2gram.tsv	Losev_ProblemaSimvolaiRealistich_partition_part3_wordlist_2gram.tsv	Losev_ProblemaSimvolaiRealistich_partition_part4_wordlist_2gram.tsv	Losev_VladivirSolovjev_partition_part1_wordlist_2gram.tsv	Losev_VladivirSolovjev_partition_part2_wordlist_2gram.tsv	Medvedev_FormalnyjMetodvLiteraturovedenii_partition_part1_wordlist_2gram.tsv	Medvedev_FormalnyjMetodvLiteraturovedenii_partition_part2_wordlist_2gram.tsv	Nazirov_TvorcheskiePrincipyDostoevskogo_partition_part1_wordlist_2gram.tsv	Nazirov_TvorcheskiePrincipyDostoevskogo_partition_part2_wordlist_2gram.tsv	Potebnia_Myslijsyk_partition_part1_wordlist_2gram.tsv	Potebnia_Myslijsyk_partition_part2_wordlist_2gram.tsv	Potebnia_Myslijsyk_partition_part3_wordlist_2gram.tsv	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part1_wordlist_2gram.tsv	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part2_wordlist_2gram.tsv	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part3_wordlist_2gram.tsv	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part4_wordlist_2gram.tsv	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part5_wordlist_2gram.tsv	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part6_wordlist_2gram.tsv	Propp_RusskieAgrarnyePrazdniki_partition_part1_wordlist_2gram.tsv	Propp_RusskieAgrarnyePrazdniki_partition_part2_wordlist_2gram.tsv	Tiupa_AnalitikaHudozhestvennogo_partition_part1_wordlist_2gram.tsv	Tiupa_AnalitikaHudozhestvennogo_partition_part2_wordlist_2gram.tsv	Tiupa_DiskursIZhanr_partition_part1_wordlist_2gram.tsv	Tiupa_DiskursIZhanr_partition_part2_wordlist_2gram.tsv	Tiupa_HudozhestvennostChehovskogoRasskasa_partition_part1_wordlist_2gram.tsv	Tiupa_HudozhestvennostChehovskogoRasskasa_partition_part2_wordlist_2gram.tsv	Tiupa_LitereturaIMentalnost_partition_part1_wordlist_2gram.tsv	Tiupa_LitereturaIMentalnost_partition_part2_wordlist_2gram.tsv	Tiupa_NarrotologicheskiyChehov_partition_part1_wordlist_2gram.tsv	Tiupa_NarrotologicheskiyChehov_partition_part2_wordlist_2gram.tsv	Vinokur_KulturaYazyka_partition_part1_wordlist_2gram.tsv	Vinokur_KulturaYazyka_partition_part2_wordlist_2gram.tsv	Vinokur_StatiiOPushkine_partition_part1_wordlist_2gram.tsv	Vinokur_StatiiOPushkine_partition_part2_wordlist_2gram.tsv	Voloshinov_MarksizmFilosofijaJazyka_partition_part1_wordlist_2gram.tsv	Voloshinov_MarksizmFilosofijaJazyka_partition_part2_wordlist_2gram.tsv	Vygotskiy_Myshlenieirech_partition_part1_wordlist_2gram.tsv	Vygotskiy_Myshlenieirech_partition_part2_wordlist_2gram.tsv	Vygotskiy_Myshlenieirech_partition_part3_wordlist_2gram.tsv	Vygotskiy_Myshlenieirech_partition_part4_wordlist_2gram.tsv	Vygotskiy_Myshlenieirech_partition_part5_wordlist_2gram.tsv	Vygotskiy_Myshlenieirech_partition_part6_wordlist_2gram.tsv	Vygotskiy_Psychologia_partition_part1_wordlist_2gram.tsv	Vygotskiy_Psychologia_partition_part2_wordlist_2gram.tsv	Vygotskiy_Psychologia_partition_part3_wordlist_2gram.tsv	Vygotskiy_Psychologia_partition_part4_wordlist_2gram.tsv
Bakhtin_FransuaRableINarodnaiaKultura_partition_part1_wordlist_2gram	0	3705	2718	3111	3137	2849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bakhtin_FransuaRableINarodnaiaKultura_partition_part2_wordlist_2gram	3862	0	2942	3092	3004	2955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bakhtin_FransuaRableINarodnaiaKultura_partition_part3_wordlist_2gram	3071	3154	0	3240	3161	3198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bakhtin_FransuaRableINarodnaiaKultura_partition_part4_wordlist_2gram	3270	3188	3179	0	3260	3044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bakhtin_FransuaRableINarodnaiaKultura_partition_part5_wordlist_2gram	3322	3051	2997	3171	0	3201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bakhtin_FransuaRableINarodnaiaKultura_partition_part6_wordlist_2gram	3116	2996	3125	3079	3284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bakhtin_ProblemyPoetikiDostoevskogo_partition_part1_wordlist_2gram	0	0	0	0	0	0	0	3383	3108	3739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bakhtin_ProblemyPoetikiDostoevskogo_partition_part2_wordlist_2gram	0	0	0	0	0	0	3871	0	3682	3396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bakhtin_ProblemyPoetikiDostoevskogo_partition_part3_wordlist_2gram	0	0	0	0	0	0	3547	3756	0	3660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bakhtin_ProblemyPoetikiDostoevskogo_partition_part4_wordlist_2gram	0	0	0	0	0	0	3613	2987	3150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bakhtin_ProblemyTvorchestvaDostoevskogo_partition_part1_wordlist_2gram	0	0	0	0	0	0	0	0	0	0	0	3675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bakhtin_ProblemyTvorchestvaDostoevskogo_partition_part2_wordlist_2gram	0	0	0	0	0	0	0	0	0	0	3648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bakhtin_formyVremeniIChronotopaVRomane_partition_part1_wordlist_2gram	0	0	0	0	0	0	0	0	0	0	0	0	0	2769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bakhtin_formyVremeniIChronotopaVRomane_partition_part2_wordlist_2gram	0	0	0	0	0	0	0	0	0	0	0	0	3283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bakhtin_slovoVRomane_partition_part1_wordlist_2gram	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
