отличие от	3
в отличие	3
а не	3
не является	3
главы в	2
так а	2
нарратор в	2
точку зрения	2
понимания а	2
и адресата	2
завершается словами	2
в модальности	2
на главы	2
своего рода	2
модальности мнения	2
чеховский нарратор	2
нарративная модальность	2
модальности убеждения	2
он не	2
своим постиганием	2
главы после	2
модальность постигания	2
николай степанович	2
в конце	2
понятности предполагает	1
отводится относительно	1
ограничивается лишь	1
легко переживать	1
в такой	1
которой говорилось	1
звучит так	1
степанович задерживается	1
воли апеллирующей	1
нарративов однако	1
в повествуемое	1
но проясняющий	1
модальностей состоит	1
героем повествователь	1
с которой	1
установку на	1
они предстают	1
чтобы сделать	1
пятая завершается	1
понимающий его	1
кадры ментального	1
за столом	1
а еще	1
позиции детей	1
не возвышается	1
ей прощай	1
сложным примером	1
опытом гурова	1
детей детям	1
задерживается у	1
войны и	1
судии тем	1
рассказчик дамы	1
на преодоление	1
нельзя адресату	1
рождается в	1
апеллирующей к	1
не распространяется	1
детской позицией	1
например гуров	1
с одной	1
вовлекающего в	1
нередко высказываются	1
начала и	1
не безличное	1
рассказать нельзя	1
от убеждения	1
по прихоти	1
событие непосредственно	1
реальным и	1
данном случае	1
с промежуточной	1
рода скальпелем	1
зрения вполне	1
ободряющего слова	1
ответ на	1
он определенно	1
кажется аналогичную	1
бессонница здесь	1
и искусно	1
вовлечен в	1
облеченный в	1
и убеждающего	1
является полным	1
однако не	1
кате концовка	1
адресата устанавливается	1
видения попадают	1
лишь повествуемыми	1
это всегда	1
членение на	1
ситуацию гурова	1
диалогической верификации	1
старческий смех	1
сопряжение двух	1
также следует	1
позицией причастной	1
и большинства	1
является ненадежным	1
главы служит	1
нарратора и	1
могут характеризовать	1
пристрастен излагающий	1
является абсолютным	1
по сравнению	1
не столько	1
сознания такое	1
чехова членение	1
следует идентифицировать	1
убеждения в	1
непосредственно но	1
углублению смысла	1
глубину осмысления	1
интерсубъективно оно	1
воспитанницу две	1
даже сказать	1
авторскую глубину	1
четвертой главы	1
в свою	1
только со	1
не легко	1
сознания неопровержимостью	1
сидит в	1
именно в	1
сознаний нарратив	1
осмысления происшествия	1
все же	1
начала первой	1
и ялтинская	1
человека как	1
принадлежат заглавие	1
сократа чеховский	1
обычно повествует	1
свидетелем и	1
посвящение если	1
выдержан рассказ	1
всегда лишь	1
автор облеченный	1
концовка третьей	1
всеведение относительно	1
авторское упорядочение	1
смысловой горизонт	1
домысливания своего	1
бахтина именовать	1
а убеждения	1
называет женщин	1
как содержание	1
горизонт нарратора	1
встрече с	1
к читательскому	1
и читатель	1
же позиция	1
границы текста	1
легко формулирует	1
предмете понимания	1
и для	1
над детской	1
второй главы	1
перелом в	1
смысла излагаемой	1
и середина	1
позиция регулятивного	1
относительно это	1
возвышается над	1
позиция домысливания	1
одновременно это	1
экзистенциальную ситуацию	1
идентифицировать как	1
наконец концовка	1
постигания напоминает	1
не найдя	1
позиция нарратора	1
создает семантически	1
рассказа за	1
постигание героя	1
безличное знание	1
убеждения истина	1
мнения может	1
и рождается	1
чья-то правда	1
жизненный опыт	1
позволяют читателю	1
свидетельствует он	1
вполне тождественную	1
от мнения	1
без адресата	1
а поскольку	1
от знания	1
мягкие ее	1
для другого	1
такие минуты	1
неопровержимостью абсолютной	1
в частности	1
лично убежденный	1
монолога начинается	1
скальпелем авторской	1
а потом	1
история в	1
самооправданием и	1
проницательное постигание	1
событии не	1
несмотря на	1
от себя	1
или абсолютной	1
других персонажей	1
постигания соотносимы	1
адресата содержание	1
так быстро	1
это и	1
чем любого	1
оно интерсубъективно	1
нарративную модальность	1
мнения ирреально	1
акцентированное место	1
потрясения пережитого	1
вненаходимости бахтин	1
углубляет ее	1
но она	1
сокровище благодаря	1
оно подлежит	1
и шире	1
упорядочение повествовательного	1
причастной вненаходимости	1
что я	1
знания или	1
с надежными	1
ни сомнению	1
конце третьей	1
я не	1
в этой	1
собой его	1
рода условие	1
от понимающего	1
различие этих	1
жизненным опытом	1
в молчание	1
точке соприкосновения	1
отыскал свою	1
знанием о	1
театра однако	1
истинный адресат	1
что естественно	1
всегда чье-то	1
только извне	1
сознания не	1
с собачкой	1
если имеются	1
ушел из	1
не только	1
убеждения сверхреально	1
непубличных записок	1
нади не	1
содержание своего	1
обеспечивающей более	1
пароход из	1
зависимое от	1
нарраторами активная	1
обозначение начала	1
кругозор героя	1
только анна	1
другого сознания	1
другие риторические	1
убеждения постигание	1
по мысли	1
сюжетный перелом	1
заглавие эпиграф	1
тогда как	1
напоминает майевтику	1
абсолютной ценности	1
столь неудачно	1
естественно для	1
это не	1
знания реально	1
прочности неоспоримости	1
повествовательного монолога	1
постигание относительно	1
и постигания	1
из театра	1
жизненную позицию	1
меня давно	1
речь но	1
и он	1
рассказа нарратор	1
знания постигание	1
персонажа и	1
художественных текстах	1
истина постигания	1
быстро что	1
ментальным субъектом	1
и мотивирован	1
майевтику сократа	1
сознании можно	1
шире чем	1
слова интенция	1
ценностной монополии	1
свой старческий	1
к силе	1
при этом	1
замыкается но	1
глубинное различие	1
активных позиций	1
сказать не	1
себя лично	1
не несет	1
женщин низшей	1
утихло отыскал	1
основной нарратор	1
нехитрыми мыслями	1
поскольку сильная	1
этот вопрос	1
интенциональное содержание	1
у нее	1
окончательная истина	1
в монологической	1
анне сергеевне	1
происшествия о	1
убеждение интенциональное	1
знанием и	1
текстах автор	1
кажимости мне	1
нарратора это	1
открытости позиции	1
лишь обнаруживает	1
попадают только	1
слов не	1
например вопрос	1
ситуации если	1
еще позволяют	1
оставаясь гипотетическим	1
она побудила	1
сделать содержание	1
персонажей чеховские	1
и текста	1
и мнением	1
бахтин обеспечивающей	1
убеждающего с	1
