и пр	5
т д	5
и т	5
герой вновь	3
в пропасть	3
во время	3
а если	3
время бегства	3
прибывает домой	3
иногда в	3
новый ход	2
братья похищают	2
сп иван	2
героя пр	2
у ивана	2
этого момента	2
волшебное средство	2
мертвый зуб	2
его самого	2
для этой	2
ивана сбрасывают	2
момента развитие	2
д но	2
в начале	2
создает новый	2
т е	2
задачи на	2
волшебного средства	2
многие сказки	2
данной сказки	2
он старается	2
зуб он	2
спасается от	2
сп герой	2
преследователь пытается	2
в связи	2
он спасается	2
с этого	2
колодец и	2
герой во	2
перескакивает на	2
обращается в	2
от преследования	2
сп он	2
обозначаем а	2
герой бежит	2
с этим	2
так как	2
трудная задача	2
необоснованные притязания	2
герой прибывает	2
у кузнецов	2
хочет ивана	1
развитие повествования	1
распоряжение героя	1
пытается убить	1
порубает сад	1
другое дерево	1
это старшие	1
спрятаться так	1
герой неузнанным	1
черти посажены	1
нему в	1
посылать раз	1
яблоня печь	1
беды это	1
убить героя	1
подушками колодцами	1
обозначать и	1
сказать о	1
молотками он	1
у него	1
помыться в	1
открывает пасть	1
как таковыми	1
в отсылка	1
формы могут	1
затем повторяется	1
формы можно	1
г см	1
околдование убиение	1
задачи эти	1
из нее	1
на гусях	1
к нему	1
в ранец	1
горы леса	1
считаться подразрядом	1
девушка женится	1
раз невеста	1
на пути	1
о возвращении	1
проглотить сп	1
быстрым бегством	1
как-то проложить	1
не думает	1
превращением в	1
сколько сказок	1
живых то	1
эти две	1
герой останавливается	1
тексте viiibis	1
особыми разрядами	1
начале к	1
животных камни	1
к чему	1
поисков r	1
формы является	1
точного распределения	1
образе коня	1
улетает на	1
преследования очень	1
и хочет	1
усмотреть два	1
проглотить змеиха-мать	1
кузнецов кузнецы	1
мужества царевна	1
героя а	1
предъявляют братья	1
ковшик в	1
определение необоснованные	1
нас занимать	1
нахождения предмета	1
xii xiiibis	1
своем коне	1
превращаются в	1
домой затем	1
таким образом	1
№ черти	1
котором спасается	1
это один	1
если похищение	1
сокола существенным	1
сказки задачи	1
пр из	1
избиты молотками	1
возов хлеба	1
схватывают ее	1
будут нас	1
эти настолько	1
поглотить героя	1
пока нет	1
девушка убивается	1
сопровождается убиением	1
и в	1
пути змеихи	1
затем обращается	1
герой пр	1
предметами делающими	1
куда он	1
xiv xvbis	1
иногда целых	1
ниже хотя	1
у какого-нибудь	1
пр задать	1
новые функции	1
новую беду	1
старшие братья	1
пива испытание	1
ивана похищается	1
чтобы создалось	1
такие формы	1
похищается волшебное	1
достигается тем	1
преследования определение	1
и предметом	1
только что	1
поваром или	1
отыскать поцеловать	1
он узнает	1
задачами как	1
определение спасение	1
опять случайная	1
убивается из	1
xxv герою	1
в образе	1
на другое	1
дерево на	1
быстрым превращением	1
себя проглотить	1
есть специфические	1
продолжением данной	1
добычу ивана	1
убиением а	1
сказка заставляет	1
сп царевна	1
пр сп	1
функций которые	1
служит в	1
ранец отнесены	1
зерна сокола	1
с см	1
братья ивана	1
на своем	1
д х-xibis	1
через а	1
ходами новая	1
дарителя г	1
в море	1
сначала т	1
неба до	1
прибытие xxiv	1
неузнанное прибытие	1
отогнать их	1
от неба	1
пр каким	1
новое искательство	1
домой то	1
по ней	1
домой герой	1
притязания предъявляют	1
львицу и	1
обращается предметами	1
это бывает	1
что каждая	1
подвергается действиям	1
действиям ведущим	1
случай в	1
за добытчиков	1
если же	1
озера сходно	1
хотя и	1
развитие которое	1
в церковь	1
он уносится	1
через пасть	1
герой предъявляет	1
спасается герой	1
он летит	1
поиски с	1
входить так	1
займемся задачами	1
царство иногда	1
сп на	1
и убивает	1
портного башмачника	1
много пива	1
месту нахождения	1
элементов сказки	1
пр он	1
они превращаются	1
иван перескакивает	1
беда создает	1
словом повторяется	1
спасается молниеносно	1
две формы	1
королю поступает	1
начало новому	1
водовоз и	1
него самого	1
может и	1
и др	1
целый ряд	1
с предыдущей	1
притязания обозначение	1
ложный герой	1
отправляется на	1
грань между	1
с быстрым	1
ее он	1
похищается добыча	1
xxii герой	1
обозначено через	1
см xiv	1
звери вовремя	1
течет кровь	1
проложить огромную	1
на коне	1
в чугунной	1
в живых	1
дарителем выдержанное	1
головы мертвый	1
но является	1
кухню поваром	1
к месту	1
преследователю препятствия	1
задача обозначение	1
сад вырубается	1
сп звери	1
xxiv ложный	1
эти связи	1
связи только	1
иногда опускается	1
один из	1
и вне	1
превращает себя	1
всегда сказка	1
выдают себя	1
а затем	1
дочери задачи	1
ê получению	1
башмачника поступает	1
будет обрисовано	1
поступает к	1
спрятался у	1
в подземное	1
самого в	1
ход и	1
львице змеиху	1
предметом его	1
дано точного	1
если братья	1
сказок имеется	1
молотками с	1
из них	1
получение волшебного	1
рядов функций	1
д он	1
сообщает преследователь	1
страну определение	1
этим иногда	1
перегоняют героя	1
старается перегрызть	1
голову мертвый	1
кольца зерна	1
что ивана	1
так чтобы	1
отгадывание и	1
чугунной раскаленной	1
на отгадывание	1
вырастает сад	1
повествования уже	1
иное сказка	1
опускается иван	1
рассказ целый	1
в других	1
бегством с	1
пр получение	1
он доставляется	1
домой или	1
мы опять	1
ведущим ê	1
сказка ничего	1
добычу иногда	1
царевна ночью	1
эти детали	1
в львице	1
в кузницу	1
пространственную грань	1
иногда может	1
предлагается трудная	1
несколько ниже	1
из двух	1
же формах	1
на его	1
которое будет	1
попа герой	1
специфические вредители	1
в горы	1
чтобы нельзя	1
повторяется завязочное	1
убивают его	1
нельзя было	1
